info,is_mrna_tf,name,selected,shared.name,updown,significance
mirna,,mir-29b-2-5p,false,mir-29b-2-5p,Up,0.411126500539518
dummy,,,false,mir-29b-2-5p/mir-192-5p,dummy,
mirna,,mir-429,false,mir-429,Up,3.44387258556548e-05
dummy,,,false,mir-429/mir-18a-3p,dummy,
dummy,,,false,mir-769-3p/mir-362-3p,dummy,
dummy,,,false,let-7f-5p/mir-33a-5p,dummy,
dummy,,,false,mir-342-3p/mir-221-5p,dummy,
dummy,,,false,let-7f-5p/mir-221-5p,dummy,
mirna,,mir-449a,false,mir-449a,Up,0.00142334942494837
dummy,,,false,mir-449a/mir-221-5p,dummy,
mirna,,mir-215-5p,false,mir-215-5p,Up,0.0181296936386899
dummy,,,false,mir-215-5p/mir-192-5p,dummy,
dummy,,,false,mir-215-5p/mir-194-3p,dummy,
mirna,,mir-106a-5p,false,mir-106a-5p,Up,0.00036392976554495
mirna,,mir-3940-3p,false,mir-3940-3p,Down,0.0483830708127039
mirna,,mir-31-5p,false,mir-31-5p,Up,3.20219435388534e-14
mirna,,mir-411-3p,false,mir-411-3p,Up,0.00962102929863112
mirna,,mir-130a-3p,false,mir-130a-3p,Up,0.706390012767982
mirna,,mir-345-5p,false,mir-345-5p,Up,1.54729551192631e-08
mirna,,mir-548b-3p,false,mir-548b-3p,Down,0.168674464309328
mirna,,mir-455-3p,false,mir-455-3p,Up,0.00052124445669218
mirna,,mir-328-3p,false,mir-328-3p,Down,0.870230125068234
mirna,,mir-550a-3p,false,mir-550a-3p,Up,0.0327017558283561
mirna,,mir-20a-3p,false,mir-20a-3p,Up,7.33174196400119e-13
mirna,,mir-20b-5p,false,mir-20b-5p,Up,0.012462902014633
mirna,,let-7c-5p,false,let-7c-5p,Down,3.42427120613685e-07
mirna,,mir-548e-3p,false,mir-548e-3p,Up,0.0605657006507405
mirna,,mir-30a-3p,false,mir-30a-3p,Down,4.36705136671136e-10
mirna,,mir-33b-5p,false,mir-33b-5p,Up,5.77816575811777e-19
mirna,,mir-363-3p,false,mir-363-3p,Down,0.139713868190181
mirna,,mir-192-3p,false,mir-192-3p,Up,0.00575170345402008
mirna,,mir-338-3p,false,mir-338-3p,Down,0.119340784222096
mirna,,mir-338-5p,false,mir-338-5p,Down,3.46283997733673e-10
mirna,,mir-411-5p,false,mir-411-5p,Down,0.0963648646650147
mirna,,mir-142-3p,false,mir-142-3p,Up,2.27997985987923e-05
mirna,,mir-4326,false,mir-4326,Up,7.00545686108265e-05
mirna,,mir-1226-3p,false,mir-1226-3p,Up,0.819148194449112
mirna,,mir-192-5p,false,mir-192-5p,Up,0.0181587787812895
mirna,,mir-18a-3p,false,mir-18a-3p,Up,0.013115794430118
mirna,,mir-362-3p,false,mir-362-3p,Up,0.684558193146019
mirna,,mir-194-3p,false,mir-194-3p,Up,0.145463430584242
mrna,false,ABCA1,false,ABCA1,Down,
mrna,false,ALOX5,false,ALOX5,Down,
mrna,false,BIRC5,false,BIRC5,Up,
mrna,true,AR,false,AR,Down,
mrna,false,RHOB,false,RHOB,Down,
mrna,true,ZFHX3,false,ZFHX3,Down,
mrna,false,BMP6,false,BMP6,Down,
mrna,false,DST,false,DST,Down,
mrna,false,CCND2,false,CCND2,Down,
mrna,false,COL4A1,false,COL4A1,Up,
mrna,false,COL15A1,false,COL15A1,Up,
mrna,false,DSC3,false,DSC3,Down,
mrna,false,EFNB2,false,EFNB2,Down,
mrna,false,EGFR,false,EGFR,Down,
mrna,false,EPHA2,false,EPHA2,Down,
mrna,false,EPB41L2,false,EPB41L2,Down,
mrna,false,EPHA4,false,EPHA4,Up,
mrna,false,EREG,false,EREG,Down,
mrna,true,ETS1,false,ETS1,Down,
mrna,false,FAT1,false,FAT1,Up,
mrna,true,FOXC1,false,FOXC1,Down,
mrna,false,GGCX,false,GGCX,Up,
mrna,false,H2AX,false,H2AX,Up,
mrna,false,HTT,false,HTT,Down,
mrna,true,HMGA1,false,HMGA1,Up,
mrna,false,TNC,false,TNC,Up,
mrna,false,IGF1R,false,IGF1R,Down,
mrna,false,ITGA2,false,ITGA2,Up,
mrna,false,ITGB8,false,ITGB8,Up,
mrna,false,KCNB1,false,KCNB1,Down,
mrna,false,MAP1B,false,MAP1B,Up,
mrna,false,MT-ND5,false,MT-ND5,Down,
mrna,true,NFIA,false,NFIA,Down,
mrna,false,NPTX1,false,NPTX1,Up,
mrna,false,PABPC3,false,PABPC3,Up,
mrna,true,RORB,false,RORB,Down,
mrna,false,SCD,false,SCD,Down,
mrna,true,SOX11,false,SOX11,Up,
mrna,false,TNS1,false,TNS1,Down,
mrna,true,ZIC2,false,ZIC2,Up,
mrna,true,ZNF711,false,ZNF711,Down,
mrna,false,BTG2,false,BTG2,Down,
mrna,false,ADAM12,false,ADAM12,Up,
mrna,false,KMT2D,false,KMT2D,Down,
mrna,true,HMGA2,false,HMGA2,Up,
mrna,false,MATR3,false,MATR3,Up,
mrna,false,IFI44L,false,IFI44L,Down,
mrna,false,FSTL1,false,FSTL1,Down,
mrna,false,SMG1,false,SMG1,Up,
mrna,false,SYNE1,false,SYNE1,Down,
mrna,false,SLC7A11,false,SLC7A11,Up,
mrna,false,CADM1,false,CADM1,Down,
mrna,false,KIAA1549L,false,KIAA1549L,Up,
mrna,false,BAMBI,false,BAMBI,Down,
mrna,false,CD274,false,CD274,Down,
mrna,true,BNC2,false,BNC2,Down,
mrna,false,MIOX,false,MIOX,Up,
mrna,false,ZNFX1,false,ZNFX1,Down,
mrna,false,EP400,false,EP400,Up,
mrna,false,RRAGD,false,RRAGD,Down,
mrna,false,AHNAK,false,AHNAK,Down,
mrna,false,PLXNA4,false,PLXNA4,Down,
mrna,false,TP53INP1,false,TP53INP1,Down,
mrna,false,TMEM200A,false,TMEM200A,Down,
mrna,false,CCDC71L,false,CCDC71L,Up,
mrna,false,SLC16A9,false,SLC16A9,Up,
mrna,false,CALHM5,false,CALHM5,Down,
mrna,false,PRTG,false,PRTG,Down,
mrna,false,RIMKLA,false,RIMKLA,Down,
mrna,false,"NAT8L",false,"NAT8L",Up,
mrna,true,ZBTB8B,false,ZBTB8B,Up,
