source;target
mir-616-5p;mir-616-5p/mir-130b-3p
mir-29b-2-5p;mir-29b-2-5p/mir-380-5p
mir-146a-5p;mir-146a-5p/mir-125b-5p
mir-616-5p;mir-616-5p/mir-2277-3p
mir-629-3p;mir-629-3p/mir-196b-5p
mir-1305;mir-1305/mir-942-5p
mir-92b-3p;mir-92b-3p/mir-942-5p
mir-1224-5p;mir-1224-5p/mir-204-5p
mir-125b-2-3p;mir-125b-2-3p/mir-138-5p
mir-105-5p;mir-105-5p/mir-452-5p
mir-135a-5p;mir-135a-5p/mir-629-5p
mir-323a-3p;mir-323a-3p/mir-107
mir-107;mir-107/mir-376c-3p
mir-942-5p;mir-942-5p/mir-142-3p
mir-511-5p;mir-511-5p/mir-194-5p
mir-215-5p;mir-215-5p/mir-616-5p
mir-29b-2-5p;mir-29b-2-5p/mir-96-5p
mir-1226-3p;mir-1226-3p/mir-98-5p
mir-330-3p;mir-330-3p/mir-1226-3p
mir-330-3p;mir-330-3p/mir-329-3p
mir-142-3p;mir-142-3p/mir-203a-3p
mir-184;mir-184/mir-149-5p
mir-491-5p;mir-491-5p/mir-939-5p
mir-450b-5p;mir-450b-5p/mir-16-2-3p
mir-106a-5p;mir-106a-5p/mir-1287-5p
mir-940;mir-940/mir-196a-5p
mir-127-5p;mir-127-5p/mir-379-5p
mir-323a-3p;mir-323a-3p/mir-195-5p
mir-543;mir-543/mir-195-5p
mir-127-5p;mir-127-5p/mir-195-5p
mir-494-3p;mir-494-3p/mir-497-5p
mir-494-3p;mir-494-3p/mir-195-5p
mir-543;mir-543/mir-497-5p
mir-130b-3p;mir-130b-3p/mir-497-5p
mir-130b-3p;mir-130b-3p/mir-1180-3p
let-7c-5p;let-7c-5p/mir-125b-5p
mir-149-5p;mir-149-5p/mir-1180-3p
mir-142-3p;mir-142-3p/mir-196a-5p
mir-497-5p;mir-497-5p/mir-194-5p
mir-222-3p;mir-222-3p/mir-194-5p
mir-21-3p;mir-21-3p/mir-142-3p
mir-142-3p;mir-142-3p/mir-199a-3p
mir-488-5p;mir-488-5p/mir-196a-5p
mir-150-5p;mir-150-5p/mir-195-5p
mir-224-5p;mir-224-5p/mir-377-5p
let-7a-2-3p;let-7a-2-3p/mir-125b-5p
mir-335-3p;mir-335-3p/let-7f-1-3p
mir-362-5p;mir-362-5p/mir-502-5p
mir-153-3p;mir-153-3p/mir-370-3p
mir-18a-3p;mir-18a-3p/mir-221-3p
mir-335-5p;mir-335-5p/mir-329-3p
mir-195-5p;mir-195-5p/mir-497-5p
mir-142-5p;mir-142-5p/mir-940
mir-766-3p;mir-766-3p/mir-136-5p
mir-766-3p;mir-766-3p/mir-329-3p
mir-654-5p;mir-654-5p/mir-766-3p
mir-506-3p;mir-506-3p/mir-766-3p
mir-92b-3p;mir-92b-3p/mir-182-5p
mir-452-5p;mir-452-5p/mir-130b-5p
mir-199a-3p;mir-199a-3p/mir-550a-5p
mir-378a-3p;mir-378a-3p/mir-221-3p
mir-21-3p;mir-21-3p/mir-224-5p
mir-130b-3p;mir-130b-3p/mir-32-3p
mir-195-5p;mir-195-5p/mir-10a-5p
mir-1287-5p;mir-1287-5p/mir-182-5p
mir-1287-5p;mir-1287-5p/mir-96-5p
mir-107;mir-107/mir-493-3p
mir-424-5p;mir-424-5p/mir-138-5p
mir-149-5p;mir-149-5p/mir-363-3p
mir-92a-1-5p;mir-92a-1-5p/mir-107
mir-195-5p;mir-195-5p/mir-10a-5p
mir-195-5p;mir-195-5p/mir-335-5p
mir-195-5p;mir-195-5p/mir-107
mir-195-5p;mir-195-5p/mir-497-5p
mir-107;mir-107/mir-497-5p
mir-181d-5p;mir-181d-5p/mir-194-5p
mir-223-5p;mir-223-5p/mir-411-3p
mir-410-3p;mir-410-3p/mir-223-5p
mir-155-5p;mir-155-5p/mir-141-3p
mir-301b-3p;mir-301b-3p/mir-511-5p
mir-21-3p;mir-21-3p/mir-9-5p
mir-21-3p;mir-21-3p/mir-130b-3p
mir-141-3p;mir-141-3p/mir-497-3p
mir-942-5p;mir-942-5p/mir-142-3p
mir-942-5p;mir-942-5p/mir-142-5p
mir-149-5p;mir-149-5p/mir-32-3p
mir-629-5p;mir-629-5p/let-7c-5p
mir-301a-3p;mir-301a-3p/mir-301b-3p
mir-200c-3p;mir-200c-3p/mir-301a-3p
mir-150-5p;mir-150-5p/mir-942-5p
mir-141-3p;mir-141-3p/mir-218-5p
mir-130b-3p;mir-130b-3p/mir-218-5p
mir-7-5p;mir-7-5p/mir-181d-5p
mir-450b-5p;mir-450b-5p/mir-107
mir-32-3p;mir-32-3p/mir-1305
mir-9-3p;mir-9-3p/mir-182-5p
mir-141-3p;mir-141-3p/mir-550a-5p
mir-942-5p;mir-942-5p/mir-939-5p
mir-33b-5p;mir-33b-5p/mir-511-5p
let-7c-5p;let-7c-5p/mir-508-5p
mir-1976;mir-1976/mir-199b-5p
mir-194-5p;mir-194-5p/mir-939-5p
mir-200c-3p;mir-200c-3p/mir-2355-3p
mir-130b-3p;mir-130b-3p/mir-9-5p
mir-2355-5p;mir-2355-5p/mir-769-3p
mir-301b-3p;mir-301b-3p/mir-149-5p
mir-18a-3p;mir-18a-3p/mir-204-5p
mir-18a-3p;mir-18a-3p/mir-7-5p
mir-33a-5p;mir-33a-5p/mir-98-5p
mir-129-5p;mir-129-5p/mir-301b-3p
mir-296-5p;mir-296-5p/mir-107
mir-301b-3p;mir-301b-3p/mir-130b-3p
mir-130b-3p;mir-130b-3p/mir-301a-3p
mir-223-3p;mir-223-3p/mir-204-5p
mir-130b-3p;mir-130b-3p/mir-2355-5p
mir-2355-3p;mir-2355-3p/mir-130b-3p
mir-2355-3p;mir-2355-3p/mir-301b-3p
mir-301b-3p;mir-301b-3p/mir-130b-3p
mir-130b-3p;mir-130b-3p/mir-200c-3p
mir-2355-5p;mir-2355-5p/mir-301b-3p
mir-1266-5p;mir-1266-5p/mir-125b-5p
mir-2355-3p;mir-2355-3p/mir-942-5p
mir-1229-3p;mir-1229-3p/mir-141-3p
mir-196a-5p;mir-196a-5p/mir-196b-5p
mir-296-5p;mir-296-5p/mir-32-3p
mir-455-5p;mir-455-5p/mir-127-5p
mir-199b-5p;mir-199b-5p/mir-142-5p
mir-106a-5p;mir-106a-5p/mir-224-5p
mir-200c-3p;mir-200c-3p/mir-98-5p
mir-146a-5p;mir-146a-5p/mir-455-3p
mir-582-3p;mir-582-3p/mir-495-3p
mir-491-5p;mir-491-5p/mir-2355-5p
mir-301a-3p;mir-301a-3p/mir-376a-5p
mir-545-5p;mir-545-5p/mir-106a-5p
mir-3199;mir-3199/mir-106a-5p
mir-16-2-3p;mir-16-2-3p/mir-130b-5p
mir-21-3p;mir-21-3p/mir-224-5p
mir-363-3p;mir-363-3p/mir-301b-3p
mir-16-2-3p;mir-16-2-3p/mir-550a-5p
mir-548v;mir-548v/mir-616-5p
mir-221-3p;mir-221-3p/mir-497-5p
mir-940;mir-940/mir-548v
mir-513a-5p;mir-513a-5p/mir-33a-5p
mir-942-5p;mir-942-5p/mir-676-3p
mir-301a-3p;mir-301a-3p/mir-301b-3p
mir-181c-5p;mir-181c-5p/mir-181d-5p
mir-509-3p;mir-509-3p/mir-224-5p
mir-10a-5p;mir-10a-5p/mir-125b-5p
mir-218-5p;mir-218-5p/mir-130b-5p
mir-192-5p;mir-192-5p/mir-34b-3p
mir-214-5p;mir-214-5p/mir-335-5p
mir-497-5p;mir-497-5p/mir-33a-5p
mir-491-5p;mir-491-5p/mir-378c
mir-105-5p;mir-105-5p/mir-188-3p
mir-301a-3p;mir-301a-3p/mir-301b-3p
mir-676-3p;mir-676-3p/mir-513b-5p
mir-200c-3p;mir-200c-3p/mir-150-5p
mir-424-5p;mir-424-5p/mir-542-5p
mir-301b-3p;mir-301b-3p/mir-130b-3p
mir-195-5p;mir-195-5p/mir-942-5p
mir-1305;mir-1305/mir-629-5p
mir-107;mir-107/mir-199a-5p
mir-493-5p;mir-493-5p/mir-29b-2-5p
mir-2355-3p;mir-2355-3p/mir-106a-5p
mir-139-3p;mir-139-3p/mir-204-5p
mir-513b-5p;mir-513b-5p/mir-142-3p
mir-182-5p;mir-182-5p/mir-96-5p
mir-182-5p;mir-182-5p/mir-183-5p
mir-301b-3p;mir-301b-3p/mir-130b-3p
mir-182-5p;mir-182-5p/mir-96-5p
mir-23a-5p;mir-23a-5p/mir-3940-3p
mir-301a-3p;mir-301a-3p/mir-942-5p
mir-146a-5p;mir-146a-5p/mir-92a-1-5p
mir-92a-1-5p;mir-92a-1-5p/mir-301b-3p
mir-92a-1-5p;mir-92a-1-5p/mir-345-5p
mir-1287-5p;mir-1287-5p/mir-223-3p
mir-766-3p;mir-766-3p/mir-215-5p
mir-96-5p;mir-96-5p/mir-183-5p
mir-92b-3p;mir-92b-3p/mir-301a-3p
mir-616-5p;mir-616-5p/mir-508-5p
mir-377-5p;mir-377-5p/mir-98-5p
mir-485-5p;mir-485-5p/mir-98-5p
mir-424-5p;mir-424-5p/mir-363-3p
mir-301a-3p;mir-301a-3p/mir-450b-5p
mir-330-5p;mir-330-5p/mir-139-5p
mir-195-5p;mir-195-5p/mir-29b-1-5p
mir-3065-5p;mir-3065-5p/mir-424-5p
mir-3065-3p;mir-3065-3p/mir-491-5p
mir-2355-5p;mir-2355-5p/mir-106a-5p
mir-195-5p;mir-195-5p/mir-92a-1-5p
mir-92a-1-5p;mir-92a-1-5p/mir-199a-3p
mir-513a-3p;mir-513a-3p/mir-942-5p
mir-2355-5p;mir-2355-5p/mir-129-5p
mir-33b-5p;mir-33b-5p/mir-194-5p
mir-503-5p;mir-503-5p/mir-1226-3p
mir-3127-5p;mir-3127-5p/mir-1226-3p
mir-766-3p;mir-766-3p/mir-335-5p
mir-708-5p;mir-708-5p/mir-335-3p
mir-301a-3p;mir-301a-3p/mir-363-3p
mir-450b-5p;mir-450b-5p/mir-196a-5p
mir-203a-3p;mir-3127-5p/mir-203a-3p
mir-335-5p;mir-497-5p/mir-335-5p
mir-508-5p;mir-98-5p/mir-508-5p
mir-491-5p;mir-452-5p/mir-491-5p
mir-106a-5p;mir-33a-5p/mir-106a-5p
mir-182-5p;mir-1224-5p/mir-182-5p
mir-485-5p;mir-541-3p/mir-485-5p
mir-411-3p;mir-195-3p/mir-411-3p
mir-95-3p;mir-380-5p/mir-95-3p
mir-21-3p;mir-550a-5p/mir-21-3p
mir-26a-1-3p;mir-1-3p/mir-26a-1-3p
mir-378a-3p;mir-125b-2-3p/mir-378a-3p
mir-329-3p;mir-9-5p/mir-329-3p
mir-2355-5p;mir-452-3p/mir-2355-5p
mir-21-3p;mir-301a-3p/mir-21-3p
mir-345-5p;mir-141-5p/mir-345-5p
mir-221-3p;mir-345-5p/mir-221-3p
mir-485-5p;mir-204-5p/mir-485-5p
mir-222-3p;mir-582-5p/mir-222-3p
mir-224-5p;mir-29b-1-5p/mir-224-5p
mir-142-5p;mir-105-5p/mir-142-5p
mir-130b-3p;mir-98-5p/mir-130b-3p
mir-488-3p;mir-455-3p/mir-488-3p
mir-9-3p;mir-3127-5p/mir-9-3p
mir-92b-3p;mir-9-5p/mir-92b-3p
mir-543;let-7i-3p/mir-543
mir-582-5p;mir-15b-3p/mir-582-5p
mir-935;mir-134-5p/mir-935
mir-142-5p;mir-149-5p/mir-142-5p
mir-376a-3p;mir-1305/mir-376a-3p
mir-33b-5p;mir-130b-3p/mir-33b-5p
mir-511-5p;mir-582-5p/mir-511-5p
mir-542-3p;mir-218-5p/mir-542-3p
mir-1-3p;mir-107/mir-1-3p
mir-625-5p;mir-155-5p/mir-625-5p
mir-218-5p;mir-491-5p/mir-218-5p
mir-204-5p;mir-493-5p/mir-204-5p
mir-363-3p;mir-106a-5p/mir-363-3p
mir-98-5p;mir-497-5p/mir-98-5p
mir-301a-3p;mir-329-3p/mir-301a-3p
mir-3065-3p;mir-195-5p/mir-3065-3p
mir-194-5p;mir-1291/mir-194-5p
mir-222-3p;mir-363-3p/mir-222-3p
mir-409-3p;mir-377-3p/mir-409-3p
mir-379-3p;mir-377-3p/mir-379-3p
mir-106a-5p;mir-545-5p/mir-106a-5p
mir-376a-3p;mir-218-5p/mir-376a-3p
mir-377-3p;mir-539-5p/mir-377-3p
mir-141-3p;mir-106a-5p/mir-141-3p
mir-301b-3p;let-7a-2-3p/mir-301b-3p
mir-424-5p;mir-195-5p/mir-424-5p
mir-154-3p;mir-494-3p/mir-154-3p
mir-769-3p;mir-379-3p/mir-769-3p
mir-1224-5p;mir-497-5p/mir-1224-5p
mir-130b-5p;mir-9-5p/mir-130b-5p
mir-545-5p;mir-628-3p/mir-545-5p
mir-152-3p;mir-222-3p/mir-152-3p
mir-424-5p;mir-766-3p/mir-424-5p
mir-192-5p;mir-215-5p/mir-192-5p
mir-1224-5p;mir-323a-3p/mir-1224-5p
mir-107;mir-2355-3p/mir-107
mir-337-3p;mir-338-3p/mir-337-3p
mir-181d-5p;mir-503-5p/mir-181d-5p
mir-222-3p;mir-550a-5p/mir-222-3p
mir-629-5p;mir-940/mir-629-5p
mir-511-5p;mir-150-5p/mir-511-5p
mir-150-5p;mir-106a-5p/mir-150-5p
mir-485-3p;mir-155-5p/mir-485-3p
mir-940;mir-939-5p/mir-940
mir-769-3p;mir-196a-5p/mir-769-3p
mir-155-5p;mir-1976/mir-155-5p
mir-299-5p;mir-34c-5p/mir-299-5p
mir-488-3p;mir-96-5p/mir-488-3p
mir-204-5p;mir-130b-5p/mir-204-5p
mir-204-5p;mir-130b-3p/mir-204-5p
mir-107;mir-195-5p/mir-107
mir-107;mir-542-3p/mir-107
mir-183-5p;mir-424-5p/mir-183-5p
mir-149-5p;mir-182-5p/mir-149-5p
mir-204-5p;mir-493-5p/mir-204-5p
mir-1305;mir-1226-3p/mir-1305
mir-130b-3p;mir-766-3p/mir-130b-3p
mir-155-5p;mir-452-3p/mir-155-5p
mir-106a-5p;mir-330-3p/mir-106a-5p
mir-766-3p;mir-582-3p/mir-766-3p
mir-1226-3p;mir-188-3p/mir-1226-3p
mir-329-3p;mir-377-3p/mir-329-3p
mir-338-3p;mir-129-5p/mir-338-3p
mir-411-3p;mir-545-5p/mir-411-3p
mir-125b-2-3p;mir-221-3p/mir-125b-2-3p
mir-222-3p;mir-125b-2-3p/mir-222-3p
let-7c-5p;mir-125b-2-3p/let-7c-5p
mir-24-2-5p;mir-195-5p/mir-24-2-5p
mir-24-2-5p;mir-497-5p/mir-24-2-5p
mir-497-5p;mir-195-5p/mir-497-5p
mir-377-3p;mir-33a-5p/mir-377-3p
mir-509-3-5p;mir-202-3p/mir-509-3-5p
mir-96-5p;mir-182-5p/mir-96-5p
mir-203a-3p;mir-106a-5p/mir-203a-3p
mir-335-5p;mir-409-3p/mir-335-5p
mir-136-3p;mir-141-3p/mir-136-3p
mir-141-5p;mir-106a-5p/mir-141-5p
mir-509-5p;mir-202-3p/mir-509-5p
mir-509-3-5p;mir-202-3p/mir-509-3-5p
mir-125b-5p;mir-513a-5p/mir-125b-5p
mir-223-5p;mir-125b-2-3p/mir-223-5p
mir-451a;mir-21-3p/mir-451a
mir-130b-3p;mir-616-5p/mir-130b-3p
mir-380-5p;mir-29b-2-5p/mir-380-5p
mir-125b-5p;mir-146a-5p/mir-125b-5p
mir-2277-3p;mir-616-5p/mir-2277-3p
mir-196b-5p;mir-629-3p/mir-196b-5p
mir-942-5p;mir-1305/mir-942-5p
mir-942-5p;mir-92b-3p/mir-942-5p
mir-204-5p;mir-1224-5p/mir-204-5p
mir-138-5p;mir-125b-2-3p/mir-138-5p
mir-452-5p;mir-105-5p/mir-452-5p
mir-629-5p;mir-135a-5p/mir-629-5p
mir-107;mir-323a-3p/mir-107
mir-376c-3p;mir-107/mir-376c-3p
mir-142-3p;mir-942-5p/mir-142-3p
mir-194-5p;mir-511-5p/mir-194-5p
mir-616-5p;mir-215-5p/mir-616-5p
mir-96-5p;mir-29b-2-5p/mir-96-5p
mir-98-5p;mir-1226-3p/mir-98-5p
mir-1226-3p;mir-330-3p/mir-1226-3p
mir-329-3p;mir-330-3p/mir-329-3p
mir-203a-3p;mir-142-3p/mir-203a-3p
mir-149-5p;mir-184/mir-149-5p
mir-939-5p;mir-491-5p/mir-939-5p
mir-16-2-3p;mir-450b-5p/mir-16-2-3p
mir-1287-5p;mir-106a-5p/mir-1287-5p
mir-196a-5p;mir-940/mir-196a-5p
mir-379-5p;mir-127-5p/mir-379-5p
mir-195-5p;mir-323a-3p/mir-195-5p
mir-195-5p;mir-543/mir-195-5p
mir-195-5p;mir-127-5p/mir-195-5p
mir-497-5p;mir-494-3p/mir-497-5p
mir-195-5p;mir-494-3p/mir-195-5p
mir-497-5p;mir-543/mir-497-5p
mir-497-5p;mir-130b-3p/mir-497-5p
mir-1180-3p;mir-130b-3p/mir-1180-3p
mir-125b-5p;let-7c-5p/mir-125b-5p
mir-1180-3p;mir-149-5p/mir-1180-3p
mir-196a-5p;mir-142-3p/mir-196a-5p
mir-194-5p;mir-497-5p/mir-194-5p
mir-194-5p;mir-222-3p/mir-194-5p
mir-142-3p;mir-21-3p/mir-142-3p
mir-199a-3p;mir-142-3p/mir-199a-3p
mir-196a-5p;mir-488-5p/mir-196a-5p
mir-195-5p;mir-150-5p/mir-195-5p
mir-377-5p;mir-224-5p/mir-377-5p
mir-125b-5p;let-7a-2-3p/mir-125b-5p
let-7f-1-3p;mir-335-3p/let-7f-1-3p
mir-502-5p;mir-362-5p/mir-502-5p
mir-370-3p;mir-153-3p/mir-370-3p
mir-221-3p;mir-18a-3p/mir-221-3p
mir-329-3p;mir-335-5p/mir-329-3p
mir-497-5p;mir-195-5p/mir-497-5p
mir-940;mir-142-5p/mir-940
mir-136-5p;mir-766-3p/mir-136-5p
mir-329-3p;mir-766-3p/mir-329-3p
mir-766-3p;mir-654-5p/mir-766-3p
mir-766-3p;mir-506-3p/mir-766-3p
mir-182-5p;mir-92b-3p/mir-182-5p
mir-130b-5p;mir-452-5p/mir-130b-5p
mir-550a-5p;mir-199a-3p/mir-550a-5p
mir-221-3p;mir-378a-3p/mir-221-3p
mir-224-5p;mir-21-3p/mir-224-5p
mir-32-3p;mir-130b-3p/mir-32-3p
mir-10a-5p;mir-195-5p/mir-10a-5p
mir-182-5p;mir-1287-5p/mir-182-5p
mir-96-5p;mir-1287-5p/mir-96-5p
mir-493-3p;mir-107/mir-493-3p
mir-138-5p;mir-424-5p/mir-138-5p
mir-363-3p;mir-149-5p/mir-363-3p
mir-107;mir-92a-1-5p/mir-107
mir-10a-5p;mir-195-5p/mir-10a-5p
mir-335-5p;mir-195-5p/mir-335-5p
mir-107;mir-195-5p/mir-107
mir-497-5p;mir-195-5p/mir-497-5p
mir-497-5p;mir-107/mir-497-5p
mir-194-5p;mir-181d-5p/mir-194-5p
mir-411-3p;mir-223-5p/mir-411-3p
mir-223-5p;mir-410-3p/mir-223-5p
mir-141-3p;mir-155-5p/mir-141-3p
mir-511-5p;mir-301b-3p/mir-511-5p
mir-9-5p;mir-21-3p/mir-9-5p
mir-130b-3p;mir-21-3p/mir-130b-3p
mir-497-3p;mir-141-3p/mir-497-3p
mir-142-3p;mir-942-5p/mir-142-3p
mir-142-5p;mir-942-5p/mir-142-5p
mir-32-3p;mir-149-5p/mir-32-3p
let-7c-5p;mir-629-5p/let-7c-5p
mir-301b-3p;mir-301a-3p/mir-301b-3p
mir-301a-3p;mir-200c-3p/mir-301a-3p
mir-942-5p;mir-150-5p/mir-942-5p
mir-218-5p;mir-141-3p/mir-218-5p
mir-218-5p;mir-130b-3p/mir-218-5p
mir-181d-5p;mir-7-5p/mir-181d-5p
mir-107;mir-450b-5p/mir-107
mir-1305;mir-32-3p/mir-1305
mir-182-5p;mir-9-3p/mir-182-5p
mir-550a-5p;mir-141-3p/mir-550a-5p
mir-939-5p;mir-942-5p/mir-939-5p
mir-511-5p;mir-33b-5p/mir-511-5p
mir-508-5p;let-7c-5p/mir-508-5p
mir-199b-5p;mir-1976/mir-199b-5p
mir-939-5p;mir-194-5p/mir-939-5p
mir-2355-3p;mir-200c-3p/mir-2355-3p
mir-9-5p;mir-130b-3p/mir-9-5p
mir-769-3p;mir-2355-5p/mir-769-3p
mir-149-5p;mir-301b-3p/mir-149-5p
mir-204-5p;mir-18a-3p/mir-204-5p
mir-7-5p;mir-18a-3p/mir-7-5p
mir-98-5p;mir-33a-5p/mir-98-5p
mir-301b-3p;mir-129-5p/mir-301b-3p
mir-107;mir-296-5p/mir-107
mir-130b-3p;mir-301b-3p/mir-130b-3p
mir-301a-3p;mir-130b-3p/mir-301a-3p
mir-204-5p;mir-223-3p/mir-204-5p
mir-2355-5p;mir-130b-3p/mir-2355-5p
mir-130b-3p;mir-2355-3p/mir-130b-3p
mir-301b-3p;mir-2355-3p/mir-301b-3p
mir-130b-3p;mir-301b-3p/mir-130b-3p
mir-200c-3p;mir-130b-3p/mir-200c-3p
mir-301b-3p;mir-2355-5p/mir-301b-3p
mir-125b-5p;mir-1266-5p/mir-125b-5p
mir-942-5p;mir-2355-3p/mir-942-5p
mir-141-3p;mir-1229-3p/mir-141-3p
mir-196b-5p;mir-196a-5p/mir-196b-5p
mir-32-3p;mir-296-5p/mir-32-3p
mir-127-5p;mir-455-5p/mir-127-5p
mir-142-5p;mir-199b-5p/mir-142-5p
mir-224-5p;mir-106a-5p/mir-224-5p
mir-98-5p;mir-200c-3p/mir-98-5p
mir-455-3p;mir-146a-5p/mir-455-3p
mir-495-3p;mir-582-3p/mir-495-3p
mir-2355-5p;mir-491-5p/mir-2355-5p
mir-376a-5p;mir-301a-3p/mir-376a-5p
mir-106a-5p;mir-545-5p/mir-106a-5p
mir-106a-5p;mir-3199/mir-106a-5p
mir-130b-5p;mir-16-2-3p/mir-130b-5p
mir-224-5p;mir-21-3p/mir-224-5p
mir-301b-3p;mir-363-3p/mir-301b-3p
mir-550a-5p;mir-16-2-3p/mir-550a-5p
mir-616-5p;mir-548v/mir-616-5p
mir-497-5p;mir-221-3p/mir-497-5p
mir-548v;mir-940/mir-548v
mir-33a-5p;mir-513a-5p/mir-33a-5p
mir-676-3p;mir-942-5p/mir-676-3p
mir-301b-3p;mir-301a-3p/mir-301b-3p
mir-181d-5p;mir-181c-5p/mir-181d-5p
mir-224-5p;mir-509-3p/mir-224-5p
mir-125b-5p;mir-10a-5p/mir-125b-5p
mir-130b-5p;mir-218-5p/mir-130b-5p
mir-34b-3p;mir-192-5p/mir-34b-3p
mir-335-5p;mir-214-5p/mir-335-5p
mir-33a-5p;mir-497-5p/mir-33a-5p
mir-378c;mir-491-5p/mir-378c
mir-188-3p;mir-105-5p/mir-188-3p
mir-301b-3p;mir-301a-3p/mir-301b-3p
