"info","is_mrna_tf","name","selected","shared name","updown"
"mirna",,"mir-219a-1-3p","false","mir-219a-1-3p","Up"
"dummy",,"","false","mir-219a-1-3p/mir-7-5p","dummy"
"mirna",,"mir-93-5p","false","mir-93-5p","Up"
"dummy",,"","false","mir-93-5p/mir-193b-3p","dummy"
"mirna",,"mir-3662","false","mir-3662","Up"
"dummy",,"","false","mir-3662/mir-20b-5p","dummy"
"mirna",,"mir-664a-5p","false","mir-664a-5p","Up"
"dummy",,"","false","mir-664a-5p/mir-17-3p","dummy"
"dummy",,"","false","mir-34a-5p/mir-30c-2-3p","dummy"
"mirna",,"mir-130a-3p","false","mir-130a-3p","Up"
"dummy",,"","false","mir-130a-3p/mir-182-5p","dummy"
"mirna",,"mir-30b-3p","false","mir-30b-3p","Up"
"dummy",,"","false","mir-30b-3p/mir-93-5p","dummy"
"mirna",,"mir-497-5p","false","mir-497-5p","Down"
"dummy",,"","false","mir-497-5p/mir-324-5p","dummy"
"mirna",,"mir-550a-3p","false","mir-550a-3p","Up"
"dummy",,"","false","mir-550a-3p/mir-193b-3p","dummy"
"mirna",,"mir-542-3p","false","mir-542-3p","Up"
"dummy",,"","false","mir-542-3p/mir-10a-3p","dummy"
"mirna",,"mir-196a-5p","false","mir-196a-5p","Up"
"dummy",,"","false","mir-196a-5p/mir-92a-1-5p","dummy"
"mirna",,"mir-454-3p","false","mir-454-3p","Up"
"dummy",,"","false","mir-454-3p/mir-363-3p","dummy"
"dummy",,"","false","mir-653-5p/mir-363-3p","dummy"
"mirna",,"mir-20a-5p","false","mir-20a-5p","Up"
"dummy",,"","false","mir-20a-5p/mir-34b-3p","dummy"
"mirna",,"mir-495-3p","false","mir-495-3p","Down"
"dummy",,"","false","mir-495-3p/mir-34b-3p","dummy"
"mirna",,"mir-138-5p","false","mir-138-5p","Up"
"dummy",,"","false","mir-138-5p/mir-19a-3p","dummy"
"mirna",,"mir-18a-5p","false","mir-18a-5p","Up"
"dummy",,"","false","mir-18a-5p/mir-141-5p","dummy"
"mirna",,"mir-365a-3p","false","mir-365a-3p","Down"
"dummy",,"","false","mir-365a-3p/mir-34b-3p","dummy"
"mirna",,"mir-1296-5p","false","mir-1296-5p","Up"
"dummy",,"","false","mir-1296-5p/mir-330-5p","dummy"
"dummy",,"","false","mir-19a-3p/mir-17-5p","dummy"
"dummy",,"","false","mir-19a-3p/mir-20a-5p","dummy"
"mirna",,"mir-330-5p","false","mir-330-5p","Up"
"dummy",,"","false","mir-330-5p/mir-326","dummy"
"mirna",,"mir-370-3p","false","mir-370-3p","Up"
"dummy",,"","false","mir-370-3p/mir-129-5p","dummy"
"mirna",,"mir-199a-5p","false","mir-199a-5p","Down"
"dummy",,"","false","mir-199a-5p/mir-338-5p","dummy"
"mirna",,"mir-582-3p","false","mir-582-3p","Down"
"dummy",,"","false","mir-582-3p/mir-181c-5p","dummy"
"mirna",,"mir-106a-5p","false","mir-106a-5p","Down"
"dummy",,"","false","mir-106a-5p/mir-19a-3p","dummy"
"mirna",,"mir-873-5p","false","mir-873-5p","Up"
"dummy",,"","false","mir-873-5p/mir-19b-1-5p","dummy"
"dummy",,"","false","mir-873-5p/mir-627-5p","dummy"
"mirna",,"mir-9-5p","false","mir-9-5p","Up"
"dummy",,"","false","mir-9-5p/mir-130a-3p","dummy"
"mirna",,"mir-628-5p","false","mir-628-5p","Down"
"dummy",,"","false","mir-628-5p/mir-145-5p","dummy"
"mirna",,"mir-199a-3p","false","mir-199a-3p","Down"
"dummy",,"","false","mir-199a-3p/mir-765","dummy"
"mirna",,"mir-9-3p","false","mir-9-3p","Up"
"dummy",,"","false","mir-9-3p/mir-9-5p","dummy"
"mirna",,"mir-34c-5p","false","mir-34c-5p","Up"
"dummy",,"","false","mir-34c-5p/mir-138-5p","dummy"
"mirna",,"mir-584-5p","false","mir-584-5p","Up"
"dummy",,"","false","mir-584-5p/let-7g-3p","dummy"
"mirna",,"mir-142-5p","false","mir-142-5p","Down"
"dummy",,"","false","mir-142-5p/mir-143-3p","dummy"
"mirna",,"mir-320d","false","mir-320d","Up"
"dummy",,"","false","mir-320d/mir-744-5p","dummy"
"mirna",,"mir-29b-1-5p","false","mir-29b-1-5p","Up"
"dummy",,"","false","mir-29b-1-5p/mir-378c","dummy"
"mirna",,"mir-29a-3p","false","mir-29a-3p","Down"
"dummy",,"","false","mir-29a-3p/mir-193b-3p","dummy"
"mirna",,"mir-1229-3p","false","mir-1229-3p","Down"
"dummy",,"","false","mir-1229-3p/mir-2110","dummy"
"mirna",,"mir-589-3p","false","mir-589-3p","Up"
"dummy",,"","false","mir-589-3p/mir-454-3p","dummy"
"dummy",,"","false","mir-497-5p/mir-424-5p","dummy"
"mirna",,"mir-17-5p","false","mir-17-5p","Up"
"dummy",,"","false","mir-17-5p/mir-18a-3p","dummy"
"mirna",,"mir-335-3p","false","mir-335-3p","Down"
"dummy",,"","false","mir-335-3p/mir-29a-3p","dummy"
"dummy",,"","false","mir-9-5p/mir-744-5p","dummy"
"mirna",,"mir-671-5p","false","mir-671-5p","Up"
"dummy",,"","false","mir-671-5p/mir-503-5p","dummy"
"mirna",,"mir-877-5p","false","mir-877-5p","Up"
"dummy",,"","false","mir-877-5p/mir-139-5p","dummy"
"mirna",,"mir-18a-3p","false","mir-18a-3p","Up"
"dummy",,"","false","mir-18a-3p/mir-339-5p","dummy"
"mirna",,"mir-424-5p","false","mir-424-5p","Up"
"dummy",,"","false","mir-424-5p/mir-210-3p","dummy"
"mirna",,"mir-210-3p","false","mir-210-3p","Down"
"dummy",,"","false","mir-210-3p/mir-497-5p","dummy"
"mirna",,"mir-513b-5p","false","mir-513b-5p","Up"
"dummy",,"","false","mir-513b-5p/mir-889-3p","dummy"
"mirna",,"mir-455-3p","false","mir-455-3p","Down"
"dummy",,"","false","mir-455-3p/mir-20a-3p","dummy"
"mirna",,"mir-224-5p","false","mir-224-5p","Down"
"dummy",,"","false","mir-224-5p/mir-452-5p","dummy"
"mirna",,"mir-101-3p","false","mir-101-3p","Down"
"dummy",,"","false","mir-101-3p/mir-130a-3p","dummy"
"dummy",,"","false","mir-628-5p/mir-30a-5p","dummy"
"dummy",,"","false","mir-199a-5p/mir-194-5p","dummy"
"mirna",,"mir-223-5p","false","mir-223-5p","Up"
"dummy",,"","false","mir-223-5p/mir-500b-5p","dummy"
"mirna",,"mir-20b-5p","false","mir-20b-5p","Down"
"dummy",,"","false","mir-20b-5p/mir-93-5p","dummy"
"mirna",,"mir-193b-3p","false","mir-193b-3p","Down"
"dummy",,"","false","mir-193b-3p/mir-455-3p","dummy"
"dummy",,"","false","mir-193b-3p/mir-628-5p","dummy"
"mirna",,"mir-326","false","mir-326","Up"
"dummy",,"","false","mir-326/mir-455-3p","dummy"
"mirna",,"mir-130b-5p","false","mir-130b-5p","Up"
"dummy",,"","false","mir-130b-5p/mir-1976","dummy"
"dummy",,"","false","mir-193b-3p/mir-339-5p","dummy"
"mirna",,"mir-1262","false","mir-1262","Up"
"dummy",,"","false","mir-1262/mir-642a-5p","dummy"
"mirna",,"mir-187-3p","false","mir-187-3p","Down"
"dummy",,"","false","mir-187-3p/mir-339-5p","dummy"
"dummy",,"","false","mir-34a-5p/mir-181a-2-3p","dummy"
"mirna",,"mir-506-3p","false","mir-506-3p","Up"
"dummy",,"","false","mir-506-3p/mir-491-5p","dummy"
"dummy",,"","false","mir-200b-3p/mir-221-5p","dummy"
"mirna",,"mir-7-5p","false","mir-7-5p","Up"
"dummy",,"","false","mir-7-5p/mir-30b-3p","dummy"
"dummy",,"","false","mir-9-3p/mir-629-3p","dummy"
"mirna",,"mir-30c-2-3p","false","mir-30c-2-3p","Down"
"dummy",,"","false","mir-30c-2-3p/mir-324-3p","dummy"
"dummy",,"","false","mir-27b-5p/mir-1228-3p","dummy"
"dummy",,"","false","mir-27b-5p/mir-214-3p","dummy"
"mirna",,"mir-136-5p","false","mir-136-5p","Down"
"dummy",,"","false","mir-136-5p/mir-27b-5p","dummy"
"mirna",,"mir-30a-3p","false","mir-30a-3p","Down"
"dummy",,"","false","mir-30a-3p/mir-17-3p","dummy"
"dummy",,"","false","mir-17-5p/mir-18a-5p","dummy"
"dummy",,"","false","mir-20a-5p/mir-18a-5p","dummy"
"dummy",,"","false","mir-330-5p/mir-139-3p","dummy"
"mirna",,"mir-1304-5p","false","mir-1304-5p","Up"
"dummy",,"","false","mir-1304-5p/mir-550a-5p","dummy"
"dummy",,"","false","mir-1304-5p/mir-330-5p","dummy"
"dummy",,"","false","mir-326/mir-342-5p","dummy"
"dummy",,"","false","mir-326/mir-1226-3p","dummy"
"mirna",,"mir-15b-3p","false","mir-15b-3p","Up"
"dummy",,"","false","mir-15b-3p/mir-338-3p","dummy"
"dummy",,"","false","mir-30c-2-3p/mir-1976","dummy"
"mirna",,"mir-194-3p","false","mir-194-3p","Up"
"dummy",,"","false","mir-194-3p/mir-582-3p","dummy"
"mirna",,"mir-409-5p","false","mir-409-5p","Up"
"dummy",,"","false","mir-409-5p/mir-2355-5p","dummy"
"dummy",,"","false","mir-155-5p/mir-223-3p","dummy"
"dummy",,"","false","mir-18a-3p/mir-185-3p","dummy"
"dummy",,"","false","mir-224-5p/mir-7-5p","dummy"
"mirna",,"mir-301a-3p","false","mir-301a-3p","Down"
"dummy",,"","false","mir-301a-3p/mir-454-3p","dummy"
"dummy",,"","false","mir-454-3p/mir-17-5p","dummy"
"dummy",,"","false","mir-20a-5p/mir-454-3p","dummy"
"dummy",,"","false","mir-20a-5p/mir-30c-5p","dummy"
"mirna",,"mir-628-3p","false","mir-628-3p","Down"
"dummy",,"","false","mir-628-3p/mir-34a-5p","dummy"
"mirna",,"mir-1288-3p","false","mir-1288-3p","Up"
"dummy",,"","false","mir-1288-3p/mir-365a-3p","dummy"
"mirna",,"mir-1-3p","false","mir-1-3p","Down"
"dummy",,"","false","mir-1-3p/mir-1226-3p","dummy"
"mirna",,"mir-654-5p","false","mir-654-5p","Up"
"dummy",,"","false","mir-654-5p/mir-224-5p","dummy"
"mirna",,"mir-627-5p","false","mir-627-5p","Up"
"dummy",,"","false","mir-627-5p/mir-194-3p","dummy"
"mirna",,"mir-205-5p","false","mir-205-5p","Down"
"dummy",,"","false","mir-205-5p/mir-629-3p","dummy"
"mirna",,"mir-195-5p","false","mir-195-5p","Down"
"dummy",,"","false","mir-195-5p/mir-374a-3p","dummy"
"mirna",,"mir-335-5p","false","mir-335-5p","Down"
"dummy",,"","false","mir-335-5p/mir-7-5p","dummy"
"mirna",,"mir-143-5p","false","mir-143-5p","Down"
"dummy",,"","false","mir-143-5p/mir-17-5p","dummy"
"mirna",,"mir-3605-3p","false","mir-3605-3p","Up"
"dummy",,"","false","mir-3605-3p/mir-125b-5p","dummy"
"mirna",,"mir-328-3p","false","mir-328-3p","Down"
"dummy",,"","false","mir-328-3p/mir-125b-5p","dummy"
"dummy",,"","false","mir-328-3p/mir-214-5p","dummy"
"dummy",,"","false","mir-328-3p/mir-3605-3p","dummy"
"dummy",,"","false","mir-328-3p/let-7g-3p","dummy"
"mirna",,"mir-3150b-3p","false","mir-3150b-3p","Down"
"dummy",,"","false","mir-3150b-3p/mir-365a-3p","dummy"
"mirna",,"mir-27a-3p","false","mir-27a-3p","Up"
"dummy",,"","false","mir-27a-3p/mir-18a-3p","dummy"
"dummy",,"","false","mir-145-5p/mir-29c-3p","dummy"
"mirna",,"mir-3065-5p","false","mir-3065-5p","Up"
"dummy",,"","false","mir-3065-5p/mir-424-5p","dummy"
"dummy",,"","false","mir-627-5p/mir-328-3p","dummy"
"mirna",,"mir-3200-3p","false","mir-3200-3p","Up"
"dummy",,"","false","mir-3200-3p/mir-503-5p","dummy"
"mirna",,"mir-93-3p","false","mir-93-3p","Up"
"dummy",,"","false","mir-93-3p/mir-96-5p","dummy"
"dummy",,"","false","mir-145-5p/mir-193b-3p","dummy"
"mirna",,"mir-494-3p","false","mir-494-3p","Up"
"dummy",,"","false","mir-494-3p/mir-93-3p","dummy"
"dummy",,"","false","mir-29b-1-5p/mir-193b-3p","dummy"
"mirna",,"mir-1271-5p","false","mir-1271-5p","Down"
"dummy",,"","false","mir-1271-5p/mir-125b-1-3p","dummy"
"mirna",,"mir-183-5p","false","mir-183-5p","Down"
"dummy",,"","false","mir-183-5p/mir-29a-5p","dummy"
"mirna",,"mir-33a-3p","false","mir-33a-3p","Down"
"dummy",,"","false","mir-33a-3p/mir-15b-3p","dummy"
"mirna",,"mir-26b-3p","false","mir-26b-3p","Down"
"dummy",,"","false","mir-26b-3p/mir-629-3p","dummy"
"dummy",,"","false","mir-1271-5p/mir-3200-3p","dummy"
"mirna",,"mir-211-5p","false","mir-211-5p","Up"
"dummy",,"","false","mir-211-5p/mir-378a-3p","dummy"
"mirna",,"mir-223-3p","false","mir-223-3p","Up"
"dummy",,"","false","mir-223-3p/mir-494-3p","dummy"
"dummy",,"","false","mir-20a-5p/mir-636","dummy"
"mirna",,"mir-636","false","mir-636","Up"
"dummy",,"","false","mir-636/mir-17-5p","dummy"
"mirna",,"mir-658","false","mir-658","Up"
"dummy",,"","false","mir-658/mir-455-3p","dummy"
"dummy",,"","false","mir-542-3p/mir-181c-5p","dummy"
"mirna",,"mir-21-3p","false","mir-21-3p","Up"
"dummy",,"","false","mir-21-3p/mir-34a-5p","dummy"
"dummy",,"","false","mir-93-5p/mir-17-5p","dummy"
"mirna",,"mir-181c-3p","false","mir-181c-3p","Down"
"dummy",,"","false","mir-181c-3p/mir-27a-3p","dummy"
"mirna",,"mir-22-5p","false","mir-22-5p","Up"
"dummy",,"","false","mir-22-5p/mir-615-3p","dummy"
"dummy",,"","false","mir-195-5p/let-7c-5p","dummy"
"dummy",,"","false","mir-1-3p/mir-143-3p","dummy"
"dummy",,"","false","mir-33a-3p/mir-452-5p","dummy"
"dummy",,"","false","mir-1-3p/mir-335-5p","dummy"
"dummy",,"","false","mir-195-5p/mir-30a-3p","dummy"
"dummy",,"","false","mir-34a-5p/mir-32-5p","dummy"
"dummy",,"","false","mir-9-3p/mir-218-5p","dummy"
"mirna",,"mir-129-5p","false","mir-129-5p","Down"
"dummy",,"","false","mir-129-5p/mir-193a-3p","dummy"
"mirna",,"mir-30a-5p","false","mir-30a-5p","Down"
"dummy",,"","false","mir-30a-5p/mir-27a-3p","dummy"
"mirna",,"mir-200a-3p","false","mir-200a-3p","Down"
"dummy",,"","false","mir-200a-3p/mir-29c-3p","dummy"
"dummy",,"","false","mir-20b-5p/mir-1292-5p","dummy"
"dummy",,"","false","mir-19a-3p/mir-454-3p","dummy"
"dummy",,"","false","mir-93-3p/mir-106a-5p","dummy"
"mirna",,"mir-16-2-3p","false","mir-16-2-3p","Up"
"dummy",,"","false","mir-16-2-3p/mir-199a-5p","dummy"
"dummy",,"","false","mir-671-5p/mir-765","dummy"
"mirna",,"let-7a-3p","false","let-7a-3p","Down"
"dummy",,"","false","let-7a-3p/mir-940","dummy"
"mirna",,"mir-339-5p","false","mir-339-5p","Up"
"dummy",,"","false","mir-339-5p/mir-708-5p","dummy"
"mirna",,"mir-192-5p","false","mir-192-5p","Down"
"dummy",,"","false","mir-192-5p/mir-106a-5p","dummy"
"dummy",,"","false","mir-192-5p/mir-20b-5p","dummy"
"dummy",,"","false","mir-495-3p/mir-506-3p","dummy"
"mirna",,"mir-3680-3p","false","mir-3680-3p","Up"
"dummy",,"","false","mir-3680-3p/mir-139-3p","dummy"
"dummy",,"","false","mir-877-5p/mir-139-3p","dummy"
"mirna",,"mir-181c-5p","false","mir-181c-5p","Down"
"dummy",,"","false","mir-181c-5p/mir-181d-5p","dummy"
"dummy",,"","false","mir-149-5p/mir-450b-5p","dummy"
"mirna",,"mir-338-3p","false","mir-338-3p","Down"
"dummy",,"","false","mir-338-3p/mir-7-5p","dummy"
"dummy",,"","false","mir-454-3p/mir-338-5p","dummy"
"mirna",,"mir-19b-3p","false","mir-19b-3p","Up"
"dummy",,"","false","mir-19b-3p/mir-338-5p","dummy"
"dummy",,"","false","mir-454-3p/mir-20b-5p","dummy"
"mirna",,"mir-2110","false","mir-2110","Down"
"dummy",,"","false","mir-2110/mir-129-5p","dummy"
"dummy",,"","false","mir-589-3p/mir-9-5p","dummy"
"dummy",,"","false","mir-589-3p/mir-93-3p","dummy"
"dummy",,"","false","mir-589-3p/mir-93-5p","dummy"
"mirna",,"mir-142-3p","false","mir-142-3p","Down"
"dummy",,"","false","mir-142-3p/mir-431-5p","dummy"
"mirna",,"mir-940","false","mir-940","Up"
"dummy",,"","false","mir-940/mir-31-5p","dummy"
"mirna",,"mir-550a-5p","false","mir-550a-5p","Up"
"dummy",,"","false","mir-550a-5p/mir-17-5p","dummy"
"mirna",,"mir-491-5p","false","mir-491-5p","Down"
"dummy",,"","false","mir-491-5p/mir-30b-3p","dummy"
"dummy",,"","false","mir-550a-5p/mir-19b-3p","dummy"
"mirna",,"mir-184","false","mir-184","Up"
"dummy",,"","false","mir-184/mir-93-5p","dummy"
"dummy",,"","false","mir-21-3p/mir-150-5p","dummy"
"dummy",,"","false","mir-550a-5p/mir-93-5p","dummy"
"dummy",,"","false","mir-20b-5p/mir-221-5p","dummy"
"mirna",,"mir-625-5p","false","mir-625-5p","Down"
"dummy",,"","false","mir-625-5p/mir-589-3p","dummy"
"dummy",,"","false","mir-125b-5p/mir-142-3p","dummy"
"dummy",,"","false","mir-940/mir-3928-3p","dummy"
"mirna",,"mir-125b-2-3p","false","mir-125b-2-3p","Down"
"dummy",,"","false","mir-125b-2-3p/mir-155-5p","dummy"
"mirna",,"mir-1287-5p","false","mir-1287-5p","Up"
"dummy",,"","false","mir-1287-5p/mir-744-5p","dummy"
"dummy",,"","false","mir-625-5p/mir-22-5p","dummy"
"mirna",,"mir-345-5p","false","mir-345-5p","Down"
"dummy",,"","false","mir-345-5p/mir-625-5p","dummy"
"mirna",,"mir-615-3p","false","mir-615-3p","Up"
"dummy",,"","false","mir-615-3p/mir-765","dummy"
"dummy",,"","false","mir-20b-5p/mir-1-3p","dummy"
"dummy",,"","false","mir-223-3p/mir-335-3p","dummy"
"dummy",,"","false","mir-33a-3p/mir-320d","dummy"
"dummy",,"","false","mir-497-5p/mir-615-3p","dummy"
"dummy",,"","false","mir-129-5p/mir-30b-3p","dummy"
"dummy",,"","false","mir-27a-3p/mir-30c-5p","dummy"
"dummy",,"","false","mir-142-5p/mir-3934-5p","dummy"
"dummy",,"","false","mir-324-5p/mir-125b-5p","dummy"
"dummy",,"","false","mir-181c-5p/mir-29b-3p","dummy"
"mirna",,"mir-20a-3p","false","mir-20a-3p","Up"
"dummy",,"","false","mir-20a-3p/mir-513c-5p","dummy"
"mirna",,"mir-450a-5p","false","mir-450a-5p","Up"
"dummy",,"","false","mir-450a-5p/mir-193b-3p","dummy"
"dummy",,"","false","mir-17-5p/mir-526b-5p","dummy"
"dummy",,"","false","mir-155-5p/mir-22-5p","dummy"
"mirna",,"mir-450b-5p","false","mir-450b-5p","Up"
"dummy",,"","false","mir-450b-5p/mir-155-5p","dummy"
"dummy",,"","false","mir-138-5p/mir-20a-3p","dummy"
"mirna",,"mir-130a-5p","false","mir-130a-5p","Up"
"dummy",,"","false","mir-130a-5p/mir-362-5p","dummy"
"dummy",,"","false","mir-513b-5p/mir-374a-5p","dummy"
"dummy",,"","false","mir-199a-5p/mir-130a-3p","dummy"
"dummy",,"","false","mir-625-5p/mir-1229-3p","dummy"
"dummy",,"","false","mir-1287-5p/let-7a-2-3p","dummy"
"mirna",,"mir-181a-3p","false","mir-181a-3p","Up"
"dummy",,"","false","mir-181a-3p/mir-29a-3p","dummy"
"dummy",,"","false","mir-29a-3p/mir-342-3p","dummy"
"dummy",,"","false","mir-34a-5p/mir-19a-3p","dummy"
"dummy",,"","false","mir-625-5p/mir-582-5p","dummy"
"mirna",,"mir-182-5p","false","mir-182-5p","Down"
"dummy",,"","false","mir-182-5p/mir-338-3p","dummy"
"dummy",,"","false","mir-494-3p/mir-20b-5p","dummy"
"dummy",,"","false","mir-149-5p/let-7c-5p","dummy"
"dummy",,"","false","mir-365a-3p/mir-4326","dummy"
"dummy",,"","false","mir-199a-3p/mir-455-3p","dummy"
"mirna",,"mir-424-3p","false","mir-424-3p","Up"
"dummy",,"","false","mir-424-3p/mir-744-3p","dummy"
"mirna",,"mir-188-5p","false","mir-188-5p","Up"
"dummy",,"","false","mir-188-5p/mir-18a-3p","dummy"
"mirna",,"mir-590-3p","false","mir-590-3p","Down"
"dummy",,"","false","mir-590-3p/mir-182-5p","dummy"
"dummy",,"","false","mir-16-2-3p/mir-154-5p","dummy"
"mirna",,"mir-222-5p","false","mir-222-5p","Up"
"dummy",,"","false","mir-222-5p/mir-146a-5p","dummy"
"dummy",,"","false","mir-940/mir-652-3p","dummy"
"dummy",,"","false","mir-20b-5p/mir-20a-5p","dummy"
"dummy",,"","false","mir-17-5p/mir-20b-5p","dummy"
"dummy",,"","false","mir-3150b-3p/mir-590-3p","dummy"
"dummy",,"","false","mir-454-3p/mir-18a-5p","dummy"
"dummy",,"","false","mir-155-5p/mir-27a-3p","dummy"
"dummy",,"","false","mir-125b-5p/mir-17-5p","dummy"
"dummy",,"","false","mir-627-5p/mir-34a-5p","dummy"
"dummy",,"","false","mir-30a-3p/mir-29b-1-5p","dummy"
"mirna",,"mir-141-5p","false","mir-141-5p","Down"
"dummy",,"","false","mir-141-5p/mir-29b-1-5p","dummy"
"dummy",,"","false","mir-34a-5p/mir-424-5p","dummy"
"dummy",,"","false","mir-199a-5p/mir-500a-5p","dummy"
"mirna",,"mir-513a-3p","false","mir-513a-3p","Up"
"dummy",,"","false","mir-513a-3p/mir-130b-5p","dummy"
"dummy",,"","false","mir-30a-5p/mir-30a-3p","dummy"
"mirna",,"mir-196b-5p","false","mir-196b-5p","Up"
"dummy",,"","false","mir-196b-5p/mir-138-5p","dummy"
"dummy",,"","false","mir-409-5p/mir-509-5p","dummy"
"mirna",,"mir-455-5p","false","mir-455-5p","Down"
"dummy",,"","false","mir-455-5p/mir-3662","dummy"
"dummy",,"","false","mir-195-5p/mir-143-3p","dummy"
"mirna",,"mir-138-1-3p","false","mir-138-1-3p","Up"
"dummy",,"","false","mir-138-1-3p/mir-296-3p","dummy"
"dummy",,"","false","mir-34a-5p/mir-1292-5p","dummy"
"mirna",,"mir-25-5p","false","mir-25-5p","Up"
"dummy",,"","false","mir-25-5p/mir-455-3p","dummy"
"dummy",,"","false","mir-195-5p/mir-214-3p","dummy"
"dummy",,"","false","mir-628-5p/mir-497-5p","dummy"
"mirna",,"mir-30c-5p","false","mir-30c-5p","Down"
"dummy",,"","false","mir-30c-5p/mir-9-5p","dummy"
"mirna",,"mir-7-1-3p","false","mir-7-1-3p","Down"
"dummy",,"","false","mir-7-1-3p/mir-195-5p","dummy"
"mirna",,"mir-17-3p","false","mir-17-3p","Up"
"dummy",,"","false","mir-17-3p/mir-513a-5p","dummy"
"dummy",,"","false","mir-20a-3p/mir-513a-5p","dummy"
"dummy",,"","false","mir-9-5p/mir-34a-5p","dummy"
"mirna",,"mir-92a-1-5p","false","mir-92a-1-5p","Up"
"dummy",,"","false","mir-92a-1-5p/mir-615-3p","dummy"
"dummy",,"","false","mir-320d/mir-145-5p","dummy"
"dummy",,"","false","mir-16-2-3p/mir-7-1-3p","dummy"
"dummy",,"","false","mir-615-3p/mir-30a-3p","dummy"
"dummy",,"","false","mir-193b-3p/mir-20a-3p","dummy"
"dummy",,"","false","mir-424-5p/mir-17-3p","dummy"
"dummy",,"","false","mir-339-5p/mir-940","dummy"
"dummy",,"","false","mir-491-5p/mir-92a-1-5p","dummy"
"dummy",,"","false","mir-27a-3p/mir-17-5p","dummy"
"mirna",,"mir-218-5p","false","mir-218-5p","Down"
"dummy",,"","false","mir-218-5p/mir-20a-5p","dummy"
"dummy",,"","false","mir-1-3p/mir-106a-5p","dummy"
"dummy",,"","false","mir-130b-5p/mir-139-5p","dummy"
"dummy",,"","false","mir-326/mir-377-5p","dummy"
"dummy",,"","false","mir-497-5p/mir-485-3p","dummy"
"mirna",,"mir-708-5p","false","mir-708-5p","Up"
"dummy",,"","false","mir-708-5p/mir-497-5p","dummy"
"dummy",,"","false","mir-205-5p/mir-192-5p","dummy"
"mirna",,"mir-95-3p","false","mir-95-3p","Down"
"dummy",,"","false","mir-95-3p/mir-182-5p","dummy"
"mirna",,"mir-126-5p","false","mir-126-5p","Down"
"dummy",,"","false","mir-126-5p/mir-29a-3p","dummy"
"dummy",,"","false","mir-130a-5p/mir-155-5p","dummy"
"mirna",,"mir-362-3p","false","mir-362-3p","Up"
"dummy",,"","false","mir-362-3p/mir-338-3p","dummy"
"dummy",,"","false","mir-1229-3p/mir-628-3p","dummy"
"mirna",,"mir-181a-2-3p","false","mir-181a-2-3p","Up"
"dummy",,"","false","mir-181a-2-3p/mir-190a-5p","dummy"
"dummy",,"","false","mir-27b-5p/mir-526b-5p","dummy"
"dummy",,"","false","mir-628-3p/mir-3928-3p","dummy"
"mirna",,"mir-100-5p","false","mir-100-5p","Down"
"dummy",,"","false","mir-100-5p/mir-1-3p","dummy"
"dummy",,"","false","mir-296-5p/mir-23b-3p","dummy"
"dummy",,"","false","mir-30b-3p/mir-513a-5p","dummy"
"dummy",,"","false","mir-330-5p/mir-328-3p","dummy"
"dummy",,"","false","mir-143-5p/mir-193b-3p","dummy"
