"info","is_mrna_tf","name","selected","shared name"
"mrna","false","RIF1","false","RIF1"
"mrna","true","ZNF770","false","ZNF770"
"mrna","false","BCOR","false","BCOR"
"mrna","false","OTUD4","false","OTUD4"
"mrna","false","C21orf91","false","C21orf91"
"mrna","false","NT5DC3","false","NT5DC3"
"mrna","false","ANKFY1","false","ANKFY1"
"mrna","false","TNPO2","false","TNPO2"
"mrna","false","NRBP1","false","NRBP1"
"mrna","false","OSTM1","false","OSTM1"
"mrna","false","AGO2","false","AGO2"
"mrna","false","BRPF3","false","BRPF3"
"mrna","false","SACS","false","SACS"
"mrna","false","UBXN7","false","UBXN7"
"mrna","false","TSKU","false","TSKU"
"mrna","false","TIPARP","false","TIPARP"
"mrna","false","CORO1C","false","CORO1C"
"mrna","false","MACF1","false","MACF1"
"mrna","false","DICER1","false","DICER1"
"mrna","false","SASH1","false","SASH1"
"mrna","true","HIC2","false","HIC2"
"mrna","false","PEG10","false","PEG10"
"mrna","false","PPRC1","false","PPRC1"
"mrna","false","PALLD","false","PALLD"
"mrna","false","SEC31A","false","SEC31A"
"mrna","false","AAK1","false","AAK1"
"mrna","false","RHOBTB3","false","RHOBTB3"
"mrna","false","ATXN2L","false","ATXN2L"
"mrna","false","XPOT","false","XPOT"
"mrna","false","TOPBP1","false","TOPBP1"
"mrna","false","HPSE","false","HPSE"
"mrna","true","ZNF460","false","ZNF460"
"mrna","true","NFAT5","false","NFAT5"
"mrna","false","SLC12A7","false","SLC12A7"
"mrna","false","IGF2BP3","false","IGF2BP3"
"mrna","false","CITED2","false","CITED2"
"mrna","false","G3BP1","false","G3BP1"
"mrna","false","OPTN","false","OPTN"
"mrna","false","ARL4C","false","ARL4C"
"mrna","false","GNE","false","GNE"
"mrna","false","PTBP3","false","PTBP3"
"mrna","false","SLC12A6","false","SLC12A6"
"mrna","false","G3BP2","false","G3BP2"
"mrna","false","UBE3C","false","UBE3C"
"mrna","false","PDE4DIP","false","PDE4DIP"
"mrna","false","CDC42BPB","false","CDC42BPB"
"mrna","false","ADAMTS1","false","ADAMTS1"
"mrna","false","QKI","false","QKI"
"mrna","false","B4GALT5","false","B4GALT5"
"mrna","false","DDX21","false","DDX21"
"mrna","false","SOCS3","false","SOCS3"
"mrna","false","SQSTM1","false","SQSTM1"
"mrna","false","IQGAP1","false","IQGAP1"
"mrna","false","GBF1","false","GBF1"
"mrna","false","STC2","false","STC2"
"mrna","false","ITGA8","false","ITGA8"
"mrna","true","KLF11","false","KLF11"
"mrna","false","SLC7A5","false","SLC7A5"
"mrna","false","GAN","false","GAN"
"mrna","false","EVI5","false","EVI5"
"mrna","false","SLC30A1","false","SLC30A1"
"mrna","true","ZBTB16","false","ZBTB16"
"mrna","false","XPO1","false","XPO1"
"mrna","true","TRPS1","false","TRPS1"
"mrna","false","TRAF1","false","TRAF1"
"mrna","false","TPM4","false","TPM4"
"mrna","true","KLF10","false","KLF10"
"mrna","true","TGIF1","false","TGIF1"
"mrna","false","TGFBR3","false","TGFBR3"
"mrna","false","TGFBR2","false","TGFBR2"
"mrna","false","TMBIM6","false","TMBIM6"
"mrna","false","SOD2","false","SOD2"
"mrna","false","SNTB2","false","SNTB2"
"mrna","false","SLC7A1","false","SLC7A1"
"mrna","false","SCD","false","SCD"
"mrna","false","ATXN1","false","ATXN1"
"mrna","false","RRM2","false","RRM2"
"mrna","true","RORA","false","RORA"
"mrna","false","RASA2","false","RASA2"
"mrna","false","PRLR","false","PRLR"
"mrna","false","CTSA","false","CTSA"
"mrna","false","PNN","false","PNN"
"mrna","false","NOTCH2","false","NOTCH2"
"mrna","false","PPP1R12A","false","PPP1R12A"
"mrna","false","MYH9","false","MYH9"
"mrna","true","MYCN","false","MYCN"
"mrna","false","MICB","false","MICB"
"mrna","false","MET","false","MET"
"mrna","false","MCL1","false","MCL1"
"mrna","false","IREB2","false","IREB2"
"mrna","false","INSIG1","false","INSIG1"
"mrna","false","IGF1R","false","IGF1R"
"mrna","false","IDS","false","IDS"
"mrna","false","HSPA9","false","HSPA9"
"mrna","true","HOXA10","false","HOXA10"
"mrna","false","HMGCS1","false","HMGCS1"
"mrna","false","MSH6","false","MSH6"
"mrna","false","GSPT1","false","GSPT1"
"mrna","true","FOSL2","false","FOSL2"
"mrna","false","FBN1","false","FBN1"
"mrna","false","FASN","false","FASN"
"mrna","false","CLN8","false","CLN8"
"mrna","false","EPB41","false","EPB41"
"mrna","false","ECT2","false","ECT2"
"mrna","false","DUSP5","false","DUSP5"
"mrna","false","CSNK1A1","false","CSNK1A1"
"mrna","true","CREB1","false","CREB1"
"mrna","false","COL12A1","false","COL12A1"
"mrna","false","CDKN1A","false","CDKN1A"
"mrna","false","CCND2","false","CCND2"
"mrna","false","CANX","false","CANX"
"mrna","false","CAD","false","CAD"
"mrna","false","BCL3","false","BCL3"
"mirna",,"mir-31-5p","false","mir-31-5p"
"mirna",,"mir-589-3p","false","mir-589-3p"
"mirna",,"mir-379-5p","false","mir-379-5p"
"mirna",,"mir-30d-3p","false","mir-30d-3p"
"mirna",,"mir-744-3p","false","mir-744-3p"
"mirna",,"mir-326","false","mir-326"
"mirna",,"mir-577","false","mir-577"
"mirna",,"mir-370-3p","false","mir-370-3p"
"mirna",,"mir-651-5p","false","mir-651-5p"
"mirna",,"mir-20b-5p","false","mir-20b-5p"
"mirna",,"mir-146a-3p","false","mir-146a-3p"
"mirna",,"mir-345-5p","false","mir-345-5p"
"mirna",,"mir-221-5p","false","mir-221-5p"
"mirna",,"mir-1270","false","mir-1270"
"mirna",,"mir-219a-1-3p","false","mir-219a-1-3p"
"mirna",,"mir-582-3p","false","mir-582-3p"
"mirna",,"mir-944","false","mir-944"
"mirna",,"mir-136-3p","false","mir-136-3p"
"mirna",,"mir-409-3p","false","mir-409-3p"
"mirna",,"mir-410-3p","false","mir-410-3p"
"mirna",,"mir-2116-3p","false","mir-2116-3p"
"mirna",,"mir-582-5p","false","mir-582-5p"
"mirna",,"mir-758-3p","false","mir-758-3p"
"mirna",,"mir-194-3p","false","mir-194-3p"
"mirna",,"mir-339-3p","false","mir-339-3p"
"mirna",,"mir-454-5p","false","mir-454-5p"
"mirna",,"mir-331-3p","false","mir-331-3p"
"mirna",,"mir-548s","false","mir-548s"
"mirna",,"mir-139-5p","false","mir-139-5p"
"mirna",,"mir-190a-5p","false","mir-190a-5p"
"mirna",,"mir-16-1-3p","false","mir-16-1-3p"
"mirna",,"mir-204-5p","false","mir-204-5p"
"mirna",,"mir-15b-3p","false","mir-15b-3p"
"mirna",,"mir-452-3p","false","mir-452-3p"
"mirna",,"mir-708-5p","false","mir-708-5p"
"dummy",,"","false","mir-339-5p/mir-31-5p"
"dummy",,"","false","mir-382-5p/mir-381-3p"
"mirna",,"mir-382-5p","false","mir-382-5p"
"dummy",,"","false","mir-127-5p/mir-381-3p"
"mirna",,"mir-127-5p","false","mir-127-5p"
"dummy",,"","false","mir-30b-5p/mir-335-5p"
"dummy",,"","false","mir-26b-3p/mir-589-3p"
"dummy",,"","false","mir-150-5p/mir-143-5p"
"dummy",,"","false","mir-381-3p/mir-379-5p"
"mirna",,"mir-381-3p","false","mir-381-3p"
"dummy",,"","false","mir-148a-3p/mir-17-5p"
"mirna",,"mir-148a-3p","false","mir-148a-3p"
"dummy",,"","false","mir-339-5p/mir-335-5p"
"dummy",,"","false","mir-18a-5p/mir-17-5p"
"dummy",,"","false","mir-1271-5p/mir-182-5p"
"mirna",,"mir-1271-5p","false","mir-1271-5p"
"dummy",,"","false","mir-32-3p/mir-181a-2-3p"
"mirna",,"mir-32-3p","false","mir-32-3p"
"dummy",,"","false","mir-30b-3p/mir-30d-3p"
"dummy",,"","false","mir-182-5p/mir-9-3p"
"dummy",,"","false","mir-766-3p/mir-18b-5p"
"dummy",,"","false","mir-766-3p/mir-432-5p"
"dummy",,"","false","mir-296-3p/mir-17-5p"
"mirna",,"mir-296-3p","false","mir-296-3p"
"dummy",,"","false","mir-130b-5p/mir-129-5p"
"mirna",,"mir-130b-5p","false","mir-130b-5p"
"dummy",,"","false","mir-129-5p/mir-30b-3p"
"mirna",,"mir-129-5p","false","mir-129-5p"
"dummy",,"","false","mir-17-5p/mir-30b-5p"
"dummy",,"","false","mir-181d-5p/mir-155-5p"
"dummy",,"","false","mir-133a-3p/mir-150-5p"
"dummy",,"","false","mir-127-3p/mir-127-5p"
"mirna",,"mir-127-3p","false","mir-127-3p"
"dummy",,"","false","mir-301b-3p/mir-744-3p"
"dummy",,"","false","mir-18a-5p/mir-296-3p"
"mirna",,"mir-18a-5p","false","mir-18a-5p"
"dummy",,"","false","mir-18b-5p/mir-17-5p"
"dummy",,"","false","mir-491-5p/mir-296-3p"
"dummy",,"","false","mir-146b-5p/mir-148a-3p"
"dummy",,"","false","mir-628-3p/mir-326"
"mirna",,"mir-628-3p","false","mir-628-3p"
"dummy",,"","false","mir-181a-2-3p/mir-214-3p"
"dummy",,"","false","mir-505-5p/mir-181a-2-3p"
"dummy",,"","false","mir-181a-2-3p/mir-664a-3p"
"dummy",,"","false","mir-505-5p/mir-150-5p"
"dummy",,"","false","mir-25-5p/mir-577"
"mirna",,"mir-25-5p","false","mir-25-5p"
"dummy",,"","false","mir-939-5p/mir-182-5p"
"dummy",,"","false","mir-432-5p/mir-9-5p"
"dummy",,"","false","mir-214-3p/mir-18a-3p"
"dummy",,"","false","mir-139-3p/mir-181a-2-3p"
"mirna",,"mir-139-3p","false","mir-139-3p"
"dummy",,"","false","mir-181c-5p/mir-181a-2-3p"
"mirna",,"mir-181c-5p","false","mir-181c-5p"
"dummy",,"","false","mir-939-5p/mir-370-3p"
"dummy",,"","false","mir-335-5p/mir-363-3p"
"dummy",,"","false","mir-193b-5p/mir-129-5p"
"dummy",,"","false","mir-320b/mir-133a-3p"
"mirna",,"mir-320b","false","mir-320b"
"dummy",,"","false","mir-134-5p/mir-18b-5p"
"mirna",,"mir-134-5p","false","mir-134-5p"
"dummy",,"","false","mir-17-3p/mir-17-5p"
"mirna",,"mir-17-3p","false","mir-17-3p"
"dummy",,"","false","mir-939-5p/mir-181d-5p"
"dummy",,"","false","mir-193b-3p/mir-664a-3p"
"mirna",,"mir-193b-3p","false","mir-193b-3p"
"dummy",,"","false","mir-425-3p/mir-129-5p"
"mirna",,"mir-425-3p","false","mir-425-3p"
"dummy",,"","false","mir-221-3p/mir-651-5p"
"dummy",,"","false","mir-26b-3p/mir-628-3p"
"dummy",,"","false","mir-505-5p/mir-296-3p"
"dummy",,"","false","mir-30b-5p/mir-624-5p"
"dummy",,"","false","mir-34a-3p/mir-505-5p"
"mirna",,"mir-34a-3p","false","mir-34a-3p"
"dummy",,"","false","mir-150-5p/mir-345-5p"
"dummy",,"","false","mir-30b-5p/mir-20b-5p"
"dummy",,"","false","mir-17-5p/mir-106a-5p"
"dummy",,"","false","mir-505-5p/mir-138-5p"
"dummy",,"","false","mir-18b-5p/mir-625-5p"
"dummy",,"","false","mir-18a-3p/mir-141-5p"
"dummy",,"","false","mir-106a-5p/mir-20b-5p"
"dummy",,"","false","mir-96-5p/mir-182-5p"
"dummy",,"","false","mir-133a-3p/mir-146a-3p"
"mirna",,"mir-133a-3p","false","mir-133a-3p"
"dummy",,"","false","mir-766-3p/mir-181a-2-3p"
"dummy",,"","false","mir-342-5p/mir-193b-3p"
"dummy",,"","false","mir-136-5p/mir-345-5p"
"dummy",,"","false","mir-296-5p/mir-505-5p"
"dummy",,"","false","mir-30d-5p/mir-221-5p"
"dummy",,"","false","mir-196a-5p/mir-342-5p"
"mirna",,"mir-196a-5p","false","mir-196a-5p"
"dummy",,"","false","mir-106a-5p/mir-363-3p"
"mirna",,"mir-106a-5p","false","mir-106a-5p"
"dummy",,"","false","mir-18a-3p/mir-106a-5p"
"dummy",,"","false","mir-342-3p/mir-342-5p"
"dummy",,"","false","mir-193b-5p/mir-342-5p"
"dummy",,"","false","mir-505-5p/mir-342-5p"
"dummy",,"","false","mir-342-5p/mir-138-5p"
"dummy",,"","false","mir-150-5p/mir-30b-5p"
"dummy",,"","false","mir-664a-3p/mir-181c-5p"
"dummy",,"","false","mir-766-3p/mir-183-5p"
"dummy",,"","false","mir-339-5p/mir-150-5p"
"dummy",,"","false","mir-766-3p/mir-296-5p"
"mirna",,"mir-766-3p","false","mir-766-3p"
"dummy",,"","false","mir-143-5p/mir-18a-3p"
"mirna",,"mir-143-5p","false","mir-143-5p"
"dummy",,"","false","mir-9-5p/mir-148a-3p"
"dummy",,"","false","mir-296-5p/mir-454-5p"
"dummy",,"","false","mir-411-5p/mir-18b-5p"
"mirna",,"mir-411-5p","false","mir-411-5p"
"dummy",,"","false","mir-181d-5p/mir-129-5p"
"dummy",,"","false","mir-30b-3p/mir-30d-5p"
"dummy",,"","false","mir-181c-3p/mir-181a-2-3p"
"dummy",,"","false","mir-363-3p/mir-7-5p"
"mirna",,"mir-363-3p","false","mir-363-3p"
"dummy",,"","false","mir-30d-5p/mir-1270"
"mirna",,"mir-30d-5p","false","mir-30d-5p"
"dummy",,"","false","mir-136-5p/mir-214-3p"
"mirna",,"mir-136-5p","false","mir-136-5p"
"dummy",,"","false","mir-664a-5p/mir-664a-3p"
"dummy",,"","false","mir-138-5p/mir-150-3p"
"dummy",,"","false","mir-181a-2-3p/mir-183-5p"
"dummy",,"","false","mir-181a-2-3p/mir-940"
"dummy",,"","false","mir-200c-3p/mir-146b-5p"
"dummy",,"","false","mir-181a-2-3p/mir-335-5p"
"dummy",,"","false","mir-769-3p/mir-219a-1-3p"
"mirna",,"mir-769-3p","false","mir-769-3p"
"dummy",,"","false","mir-221-3p/mir-96-5p"
"mirna",,"mir-221-3p","false","mir-221-3p"
"dummy",,"","false","mir-18a-3p/mir-17-5p"
"mirna",,"mir-18a-3p","false","mir-18a-3p"
"dummy",,"","false","mir-491-5p/mir-181a-2-3p"
"dummy",,"","false","mir-141-5p/mir-582-3p"
"mirna",,"mir-141-5p","false","mir-141-5p"
"dummy",,"","false","mir-200c-3p/mir-944"
"mirna",,"mir-200c-3p","false","mir-200c-3p"
"dummy",,"","false","mir-30b-5p/mir-331-5p"
"dummy",,"","false","mir-424-5p/mir-301b-3p"
"mirna",,"mir-424-5p","false","mir-424-5p"
"dummy",,"","false","mir-342-3p/mir-664a-3p"
"dummy",,"","false","mir-1306-3p/mir-760"
"mirna",,"mir-1306-3p","false","mir-1306-3p"
"dummy",,"","false","mir-214-3p/mir-136-3p"
"mirna",,"mir-214-3p","false","mir-214-3p"
"dummy",,"","false","mir-138-5p/mir-30b-5p"
"mirna",,"mir-138-5p","false","mir-138-5p"
"dummy",,"","false","mir-150-5p/mir-181a-2-3p"
"dummy",,"","false","mir-17-5p/mir-130b-5p"
"mirna",,"mir-17-5p","false","mir-17-5p"
"dummy",,"","false","mir-940/mir-409-3p"
"mirna",,"mir-940","false","mir-940"
"dummy",,"","false","mir-146b-5p/mir-7-5p"
"mirna",,"mir-146b-5p","false","mir-146b-5p"
"dummy",,"","false","mir-331-5p/mir-183-5p"
"dummy",,"","false","mir-342-3p/mir-150-3p"
"mirna",,"mir-342-3p","false","mir-342-3p"
"dummy",,"","false","mir-409-5p/mir-183-5p"
"mirna",,"mir-409-5p","false","mir-409-5p"
"dummy",,"","false","mir-432-5p/mir-410-3p"
"mirna",,"mir-432-5p","false","mir-432-5p"
"dummy",,"","false","mir-28-3p/mir-2116-3p"
"mirna",,"mir-28-3p","false","mir-28-3p"
"dummy",,"","false","mir-183-5p/mir-331-3p"
"dummy",,"","false","mir-181c-3p/mir-2116-3p"
"dummy",,"","false","mir-30b-3p/mir-182-5p"
"dummy",,"","false","mir-505-5p/mir-181d-5p"
"mirna",,"mir-505-5p","false","mir-505-5p"
"dummy",,"","false","mir-3136-5p/mir-940"
"mirna",,"mir-3136-5p","false","mir-3136-5p"
"dummy",,"","false","mir-296-5p/mir-17-5p"
"mirna",,"mir-296-5p","false","mir-296-5p"
"dummy",,"","false","mir-148a-5p/mir-148a-3p"
"mirna",,"mir-148a-5p","false","mir-148a-5p"
"dummy",,"","false","mir-625-5p/mir-148a-3p"
"mirna",,"mir-625-5p","false","mir-625-5p"
"dummy",,"","false","mir-664a-5p/mir-582-5p"
"mirna",,"mir-664a-5p","false","mir-664a-5p"
"dummy",,"","false","mir-193b-5p/mir-30b-5p"
"mirna",,"mir-193b-5p","false","mir-193b-5p"
"dummy",,"","false","mir-18b-5p/mir-320b"
"mirna",,"mir-18b-5p","false","mir-18b-5p"
"dummy",,"","false","mir-183-5p/mir-182-5p"
"mirna",,"mir-183-5p","false","mir-183-5p"
"dummy",,"","false","mir-760/mir-769-3p"
"mirna",,"mir-760","false","mir-760"
"dummy",,"","false","mir-150-3p/mir-320b"
"mirna",,"mir-150-3p","false","mir-150-3p"
"dummy",,"","false","mir-125b-2-3p/let-7c-5p"
"mirna",,"mir-125b-2-3p","false","mir-125b-2-3p"
"dummy",,"","false","mir-654-3p/mir-1271-5p"
"dummy",,"","false","mir-30b-5p/mir-183-5p"
"dummy",,"","false","mir-1296-5p/mir-758-3p"
"mirna",,"mir-1296-5p","false","mir-1296-5p"
"dummy",,"","false","let-7c-5p/mir-758-3p"
"mirna",,"let-7c-5p","false","let-7c-5p"
"dummy",,"","false","mir-331-5p/mir-19a-3p"
"mirna",,"mir-331-5p","false","mir-331-5p"
"dummy",,"","false","mir-30b-3p/mir-30b-5p"
"dummy",,"","false","mir-26b-3p/mir-194-3p"
"mirna",,"mir-26b-3p","false","mir-26b-3p"
"dummy",,"","false","mir-1180-3p/mir-339-3p"
"mirna",,"mir-1180-3p","false","mir-1180-3p"
"dummy",,"","false","mir-664a-3p/mir-320b"
"mirna",,"mir-664a-3p","false","mir-664a-3p"
"dummy",,"","false","mir-33a-3p/mir-181d-5p"
"mirna",,"mir-33a-3p","false","mir-33a-3p"
"dummy",,"","false","mir-182-5p/mir-664a-3p"
"mirna",,"mir-182-5p","false","mir-182-5p"
"dummy",,"","false","mir-30b-5p/mir-182-5p"
"mirna",,"mir-30b-5p","false","mir-30b-5p"
"dummy",,"","false","mir-301b-3p/mir-454-5p"
"mirna",,"mir-301b-3p","false","mir-301b-3p"
"dummy",,"","false","mir-19a-3p/mir-106a-5p"
"mirna",,"mir-19a-3p","false","mir-19a-3p"
"dummy",,"","false","mir-491-5p/mir-331-3p"
"mirna",,"mir-491-5p","false","mir-491-5p"
"dummy",,"","false","mir-339-5p/mir-129-5p"
"mirna",,"mir-339-5p","false","mir-339-5p"
"dummy",,"","false","mir-7-5p/mir-320b"
"dummy",,"","false","mir-335-5p/mir-548s"
"mirna",,"mir-335-5p","false","mir-335-5p"
"dummy",,"","false","mir-1-3p/mir-139-5p"
"dummy",,"","false","mir-9-3p/mir-129-5p"
"mirna",,"mir-9-3p","false","mir-9-3p"
"dummy",,"","false","mir-495-3p/mir-939-5p"
"mirna",,"mir-495-3p","false","mir-495-3p"
"dummy",,"","false","mir-150-5p/mir-342-3p"
"mirna",,"mir-150-5p","false","mir-150-5p"
"dummy",,"","false","mir-1-3p/mir-190a-5p"
"dummy",,"","false","mir-342-5p/mir-940"
"mirna",,"mir-342-5p","false","mir-342-5p"
"dummy",,"","false","mir-7-5p/mir-18a-5p"
"mirna",,"mir-7-5p","false","mir-7-5p"
"dummy",,"","false","mir-181d-5p/mir-9-5p"
"mirna",,"mir-181d-5p","false","mir-181d-5p"
"dummy",,"","false","mir-155-5p/mir-664a-3p"
"mirna",,"mir-155-5p","false","mir-155-5p"
"dummy",,"","false","mir-624-5p/mir-16-1-3p"
"mirna",,"mir-624-5p","false","mir-624-5p"
"dummy",,"","false","mir-181a-2-3p/mir-181d-5p"
"mirna",,"mir-181a-2-3p","false","mir-181a-2-3p"
"dummy",,"","false","mir-9-5p/mir-204-5p"
"mirna",,"mir-9-5p","false","mir-9-5p"
"dummy",,"","false","mir-1-3p/mir-181c-5p"
"mirna",,"mir-1-3p","false","mir-1-3p"
"dummy",,"","false","mir-654-3p/mir-15b-3p"
"dummy",,"","false","mir-654-3p/mir-939-5p"
"mirna",,"mir-654-3p","false","mir-654-3p"
"dummy",,"","false","mir-96-5p/mir-452-3p"
"mirna",,"mir-96-5p","false","mir-96-5p"
"dummy",,"","false","mir-181c-3p/mir-708-5p"
"mirna",,"mir-181c-3p","false","mir-181c-3p"
"dummy",,"","false","mir-939-5p/mir-505-5p"
"mirna",,"mir-939-5p","false","mir-939-5p"
"dummy",,"","false","mir-30b-3p/mir-32-3p"
"mirna",,"mir-30b-3p","false","mir-30b-3p"
