source;target
mir-130a-5p;mir-130a-5p/mir-29c-3p
mir-760;mir-760/mir-511-5p
mir-582-5p;mir-582-5p/let-7b-5p
mir-491-5p;mir-491-5p/mir-125b-2-3p
mir-491-5p;mir-491-5p/mir-219a-1-3p
mir-181b-5p;mir-181b-5p/mir-135b-5p
mir-145-5p;mir-145-5p/mir-432-5p
mir-326;mir-326/mir-330-5p
mir-29c-3p;mir-29c-3p/mir-181c-5p
mir-424-5p;mir-424-5p/mir-374a-5p
mir-3065-3p;mir-3065-3p/mir-424-5p
mir-508-5p;mir-508-5p/mir-19a-3p
mir-30a-5p;mir-30a-5p/mir-548b-3p
mir-301a-3p;mir-301a-3p/mir-140-5p
mir-197-3p;mir-197-3p/mir-34b-3p
mir-143-3p;mir-143-3p/mir-542-3p
mir-188-3p;mir-188-3p/mir-653-5p
mir-197-3p;mir-197-3p/mir-335-5p
mir-212-3p;mir-212-3p/mir-139-3p
mir-221-5p;mir-221-5p/mir-513c-5p
mir-1229-3p;mir-1229-3p/mir-421
mir-15a-5p;mir-15a-5p/mir-126-5p
mir-150-5p;mir-150-5p/mir-30a-3p
mir-378c;mir-378c/mir-140-5p
mir-2116-3p;mir-2116-3p/mir-187-3p
mir-320b;mir-320b/mir-15a-5p
mir-378a-5p;mir-378a-5p/mir-211-5p
mir-424-5p;mir-424-5p/mir-32-5p
mir-125b-2-3p;mir-125b-2-3p/let-7c-5p
mir-503-5p;mir-503-5p/mir-195-5p
mir-34c-5p;mir-34c-5p/mir-195-5p
mir-542-3p;mir-542-3p/mir-34c-5p
mir-497-5p;mir-497-5p/mir-335-5p
mir-211-5p;mir-211-5p/mir-130a-5p
mir-92b-3p;mir-92b-3p/mir-363-3p
mir-424-5p;mir-424-5p/mir-106a-5p
mir-301a-3p;mir-301a-3p/mir-125b-5p
mir-10a-5p;mir-10a-5p/let-7b-5p
mir-335-3p;mir-335-3p/mir-181b-5p
mir-378a-5p;mir-378a-5p/mir-20b-5p
mir-143-3p;mir-143-3p/mir-320b
mir-582-5p;mir-582-5p/let-7b-5p
mir-424-5p;mir-424-5p/mir-140-5p
let-7b-5p;let-7b-5p/mir-3065-3p
let-7b-5p;let-7b-5p/mir-203a-3p
mir-143-5p;mir-143-5p/mir-432-5p
mir-143-3p;mir-143-3p/mir-143-5p
mir-143-3p;mir-143-3p/let-7b-5p
mir-335-5p;mir-335-5p/mir-383-5p
mir-15a-5p;mir-15a-5p/mir-301a-3p
mir-550a-3p;mir-550a-3p/mir-382-5p
mir-320c;mir-320c/mir-320b
mir-195-5p;mir-195-5p/mir-9-5p
mir-374a-5p;mir-374a-5p/mir-140-3p
mir-140-3p;mir-140-3p/mir-335-5p
mir-15a-5p;mir-15a-5p/mir-424-5p
mir-34c-5p;mir-34c-5p/let-7b-5p
mir-34a-3p;mir-34a-3p/mir-221-3p
mir-365a-5p;mir-365a-5p/mir-421
mir-129-2-3p;mir-129-2-3p/mir-10b-5p
mir-182-5p;mir-182-5p/mir-15a-5p
mir-328-3p;mir-328-3p/mir-30c-2-3p
mir-149-5p;mir-149-5p/mir-146b-3p
mir-182-5p;mir-182-5p/mir-383-5p
mir-582-5p;mir-582-5p/mir-92b-3p
mir-143-3p;mir-143-3p/mir-203a-3p
mir-197-3p;mir-197-3p/mir-181a-5p
mir-374a-3p;mir-374a-3p/mir-30a-5p
mir-335-3p;mir-335-3p/mir-181b-5p
mir-320b;mir-320b/mir-181b-5p
mir-194-3p;mir-194-3p/mir-495-3p
mir-30a-3p;mir-30a-3p/mir-328-3p
mir-335-3p;mir-335-3p/mir-142-5p
mir-149-5p;mir-149-5p/mir-3680-3p
mir-34c-5p;mir-34c-5p/mir-181b-5p
mir-486-5p;mir-486-5p/mir-149-5p
mir-378a-5p;mir-378a-5p/mir-181c-5p
mir-144-5p;mir-144-5p/mir-30e-5p
mir-144-5p;mir-144-5p/mir-20a-5p
mir-301a-3p;mir-301a-3p/mir-550a-3p
mir-20a-5p;mir-20a-5p/mir-550a-3p
mir-383-5p;mir-383-5p/mir-548v
mir-767-5p;mir-767-5p/mir-130a-5p
mir-197-3p;mir-197-3p/mir-181a-5p
mir-548b-3p;mir-548b-3p/mir-195-5p
mir-30a-3p;mir-30a-3p/mir-222-3p
mir-3150b-3p;mir-3150b-3p/mir-2355-5p
mir-450b-5p;mir-450b-5p/let-7b-5p
mir-125b-2-3p;mir-125b-2-3p/mir-374b-3p
mir-96-5p;mir-96-5p/mir-15a-5p
mir-497-5p;mir-497-5p/mir-582-5p
mir-10a-5p;mir-10a-5p/mir-199a-3p
mir-20b-5p;mir-20b-5p/mir-1304-5p
mir-195-5p;mir-195-5p/mir-15a-5p
mir-211-5p;mir-211-5p/let-7b-5p
mir-335-3p;mir-335-3p/mir-129-5p
mir-3065-3p;mir-3065-3p/mir-149-5p
mir-20a-5p;mir-20a-5p/mir-106a-5p
mir-548v;mir-548v/mir-222-3p
mir-548v;mir-548v/mir-221-3p
mir-199a-3p;mir-199a-3p/mir-92b-3p
mir-101-3p;mir-101-3p/mir-362-3p
mir-221-3p;mir-221-3p/mir-222-3p
mir-145-5p;mir-145-5p/mir-362-3p
mir-133a-3p;mir-133a-3p/mir-222-5p
mir-340-5p;mir-340-5p/mir-629-3p
mir-195-5p;mir-195-5p/mir-629-3p
mir-378b;mir-378b/mir-125b-2-3p
mir-30a-5p;mir-30a-5p/mir-548b-3p
mir-335-3p;mir-335-3p/mir-125b-2-3p
mir-155-5p;mir-155-5p/mir-642a-5p
mir-582-5p;mir-582-5p/let-7b-5p
mir-582-5p;mir-582-5p/mir-92b-3p
mir-1229-3p;mir-1229-3p/mir-3200-3p
mir-550a-3p;mir-550a-3p/mir-889-3p
mir-335-3p;mir-335-3p/mir-383-5p
mir-195-5p;mir-195-5p/mir-145-3p
mir-629-3p;mir-629-3p/mir-338-5p
mir-203a-3p;mir-203a-3p/mir-221-3p
mir-378a-5p;mir-378a-5p/mir-20b-5p
mir-143-5p;mir-143-5p/mir-142-5p
mir-10a-5p;mir-10a-5p/mir-30a-5p
mir-320c;mir-320c/mir-33b-5p
mir-199a-5p;mir-199a-5p/let-7b-5p
let-7b-5p;let-7b-5p/mir-379-5p
mir-3614-5p;mir-3614-5p/mir-495-3p
mir-195-5p;mir-195-5p/mir-15a-5p
mir-491-5p;mir-491-5p/mir-320b
mir-30a-5p;mir-30a-5p/mir-20a-3p
mir-3150b-3p;mir-3150b-3p/mir-20b-5p
mir-320c;mir-320c/mir-33b-5p
mir-3130-5p;mir-3130-5p/mir-760
mir-424-5p;mir-424-5p/mir-146b-5p
mir-96-5p;let-7c-5p/mir-96-5p
mir-1-3p;mir-320c/mir-1-3p
mir-3150b-3p;mir-335-5p/mir-3150b-3p
mir-629-3p;mir-2116-3p/mir-629-3p
mir-129-5p;mir-30a-3p/mir-129-5p
mir-495-3p;mir-106a-5p/mir-495-3p
mir-32-5p;mir-424-5p/mir-32-5p
mir-145-5p;let-7b-5p/mir-145-5p
mir-143-3p;mir-582-5p/mir-143-3p
let-7b-5p;mir-129-2-3p/let-7b-5p
mir-143-3p;mir-582-3p/mir-143-3p
mir-582-5p;mir-145-5p/mir-582-5p
mir-106a-5p;mir-424-5p/mir-106a-5p
mir-424-5p;mir-101-3p/mir-424-5p
mir-1304-5p;mir-548e-3p/mir-1304-5p
mir-106a-5p;mir-101-3p/mir-106a-5p
mir-125b-5p;mir-194-5p/mir-125b-5p
mir-20a-5p;mir-424-5p/mir-20a-5p
mir-511-5p;mir-10b-3p/mir-511-5p
mir-21-5p;mir-142-3p/mir-21-5p
mir-10a-5p;mir-20a-5p/mir-10a-5p
mir-10b-5p;let-7b-5p/mir-10b-5p
mir-190a-5p;mir-10a-5p/mir-190a-5p
let-7c-5p;let-7b-5p/let-7c-5p
mir-21-5p;mir-30e-5p/mir-21-5p
mir-129-5p;mir-335-3p/mir-129-5p
mir-497-5p;mir-10a-5p/mir-497-5p
mir-642a-5p;mir-155-5p/mir-642a-5p
mir-32-5p;mir-424-5p/mir-32-5p
mir-328-3p;mir-30a-3p/mir-328-3p
mir-140-5p;mir-221-5p/mir-140-5p
mir-1270;mir-221-5p/mir-1270
mir-1304-5p;mir-20b-5p/mir-1304-5p
mir-2355-5p;mir-149-5p/mir-2355-5p
mir-188-3p;mir-10a-5p/mir-188-3p
mir-9-3p;mir-636/mir-9-3p
mir-19b-3p;mir-192-5p/mir-19b-3p
mir-508-5p;mir-34b-3p/mir-508-5p
mir-194-5p;mir-320c/mir-194-5p
mir-106a-5p;mir-20a-5p/mir-106a-5p
mir-106a-5p;mir-181c-5p/mir-106a-5p
mir-19a-3p;mir-33a-5p/mir-19a-3p
mir-1304-5p;mir-20b-5p/mir-1304-5p
mir-222-5p;mir-34b-3p/mir-222-5p
mir-636;mir-221-3p/mir-636
mir-328-3p;mir-30a-3p/mir-328-3p
mir-590-3p;mir-20b-5p/mir-590-3p
mir-424-5p;mir-15a-5p/mir-424-5p
mir-20a-5p;mir-301a-3p/mir-20a-5p
mir-301a-3p;mir-15a-5p/mir-301a-3p
mir-196b-5p;mir-145-5p/mir-196b-5p
mir-497-5p;mir-939-5p/mir-497-5p
mir-129-5p;mir-421/mir-129-5p
mir-219a-1-3p;mir-1270/mir-219a-1-3p
mir-21-5p;mir-142-3p/mir-21-5p
mir-15a-5p;mir-19a-3p/mir-15a-5p
mir-3680-3p;mir-421/mir-3680-3p
mir-181b-5p;mir-19b-3p/mir-181b-5p
mir-195-5p;mir-497-5p/mir-195-5p
mir-195-5p;mir-486-5p/mir-195-5p
mir-142-3p;mir-106a-5p/mir-142-3p
mir-30a-5p;mir-30a-3p/mir-30a-5p
mir-20a-3p;mir-133a-3p/mir-20a-3p
mir-188-3p;mir-142-5p/mir-188-3p
mir-328-3p;mir-30a-3p/mir-328-3p
mir-21-5p;mir-590-3p/mir-21-5p
mir-30e-5p;mir-20b-5p/mir-30e-5p
mir-143-3p;mir-939-5p/mir-143-3p
mir-203a-3p;let-7b-5p/mir-203a-3p
mir-590-3p;mir-19b-3p/mir-590-3p
mir-10b-3p;mir-22-5p/mir-10b-3p
mir-140-5p;mir-424-5p/mir-140-5p
mir-30a-3p;mir-19b-3p/mir-30a-3p
mir-590-3p;mir-20b-5p/mir-590-3p
mir-222-5p;mir-19b-3p/mir-222-5p
mir-29c-3p;mir-30a-3p/mir-29c-3p
mir-106a-5p;mir-424-5p/mir-106a-5p
mir-424-5p;mir-145-3p/mir-424-5p
mir-548e-3p;mir-30a-3p/mir-548e-3p
mir-506-3p;mir-197-3p/mir-506-3p
mir-34a-3p;mir-22-5p/mir-34a-3p
mir-34a-3p;mir-21-5p/mir-34a-3p
mir-29c-3p;mir-130a-5p/mir-29c-3p
mir-511-5p;mir-760/mir-511-5p
let-7b-5p;mir-582-5p/let-7b-5p
mir-125b-2-3p;mir-491-5p/mir-125b-2-3p
mir-219a-1-3p;mir-491-5p/mir-219a-1-3p
mir-135b-5p;mir-181b-5p/mir-135b-5p
mir-432-5p;mir-145-5p/mir-432-5p
mir-330-5p;mir-326/mir-330-5p
mir-181c-5p;mir-29c-3p/mir-181c-5p
mir-374a-5p;mir-424-5p/mir-374a-5p
mir-424-5p;mir-3065-3p/mir-424-5p
mir-19a-3p;mir-508-5p/mir-19a-3p
mir-548b-3p;mir-30a-5p/mir-548b-3p
mir-140-5p;mir-301a-3p/mir-140-5p
mir-34b-3p;mir-197-3p/mir-34b-3p
mir-542-3p;mir-143-3p/mir-542-3p
mir-653-5p;mir-188-3p/mir-653-5p
mir-335-5p;mir-197-3p/mir-335-5p
mir-139-3p;mir-212-3p/mir-139-3p
mir-513c-5p;mir-221-5p/mir-513c-5p
mir-421;mir-1229-3p/mir-421
mir-126-5p;mir-15a-5p/mir-126-5p
mir-30a-3p;mir-150-5p/mir-30a-3p
mir-140-5p;mir-378c/mir-140-5p
mir-187-3p;mir-2116-3p/mir-187-3p
mir-15a-5p;mir-320b/mir-15a-5p
mir-211-5p;mir-378a-5p/mir-211-5p
mir-32-5p;mir-424-5p/mir-32-5p
let-7c-5p;mir-125b-2-3p/let-7c-5p
mir-195-5p;mir-503-5p/mir-195-5p
mir-195-5p;mir-34c-5p/mir-195-5p
mir-34c-5p;mir-542-3p/mir-34c-5p
mir-335-5p;mir-497-5p/mir-335-5p
mir-130a-5p;mir-211-5p/mir-130a-5p
mir-363-3p;mir-92b-3p/mir-363-3p
mir-106a-5p;mir-424-5p/mir-106a-5p
mir-125b-5p;mir-301a-3p/mir-125b-5p
let-7b-5p;mir-10a-5p/let-7b-5p
mir-181b-5p;mir-335-3p/mir-181b-5p
mir-20b-5p;mir-378a-5p/mir-20b-5p
mir-320b;mir-143-3p/mir-320b
let-7b-5p;mir-582-5p/let-7b-5p
mir-140-5p;mir-424-5p/mir-140-5p
mir-3065-3p;let-7b-5p/mir-3065-3p
mir-203a-3p;let-7b-5p/mir-203a-3p
mir-432-5p;mir-143-5p/mir-432-5p
mir-143-5p;mir-143-3p/mir-143-5p
let-7b-5p;mir-143-3p/let-7b-5p
mir-383-5p;mir-335-5p/mir-383-5p
mir-301a-3p;mir-15a-5p/mir-301a-3p
mir-382-5p;mir-550a-3p/mir-382-5p
mir-320b;mir-320c/mir-320b
mir-9-5p;mir-195-5p/mir-9-5p
mir-140-3p;mir-374a-5p/mir-140-3p
mir-335-5p;mir-140-3p/mir-335-5p
mir-424-5p;mir-15a-5p/mir-424-5p
let-7b-5p;mir-34c-5p/let-7b-5p
mir-221-3p;mir-34a-3p/mir-221-3p
mir-421;mir-365a-5p/mir-421
mir-10b-5p;mir-129-2-3p/mir-10b-5p
mir-15a-5p;mir-182-5p/mir-15a-5p
mir-30c-2-3p;mir-328-3p/mir-30c-2-3p
mir-146b-3p;mir-149-5p/mir-146b-3p
mir-383-5p;mir-182-5p/mir-383-5p
mir-92b-3p;mir-582-5p/mir-92b-3p
mir-203a-3p;mir-143-3p/mir-203a-3p
mir-181a-5p;mir-197-3p/mir-181a-5p
mir-30a-5p;mir-374a-3p/mir-30a-5p
mir-181b-5p;mir-335-3p/mir-181b-5p
mir-181b-5p;mir-320b/mir-181b-5p
mir-495-3p;mir-194-3p/mir-495-3p
mir-328-3p;mir-30a-3p/mir-328-3p
mir-142-5p;mir-335-3p/mir-142-5p
mir-3680-3p;mir-149-5p/mir-3680-3p
mir-181b-5p;mir-34c-5p/mir-181b-5p
mir-149-5p;mir-486-5p/mir-149-5p
mir-181c-5p;mir-378a-5p/mir-181c-5p
mir-30e-5p;mir-144-5p/mir-30e-5p
mir-20a-5p;mir-144-5p/mir-20a-5p
mir-550a-3p;mir-301a-3p/mir-550a-3p
mir-550a-3p;mir-20a-5p/mir-550a-3p
mir-548v;mir-383-5p/mir-548v
mir-130a-5p;mir-767-5p/mir-130a-5p
mir-181a-5p;mir-197-3p/mir-181a-5p
mir-195-5p;mir-548b-3p/mir-195-5p
mir-222-3p;mir-30a-3p/mir-222-3p
mir-2355-5p;mir-3150b-3p/mir-2355-5p
let-7b-5p;mir-450b-5p/let-7b-5p
mir-374b-3p;mir-125b-2-3p/mir-374b-3p
mir-15a-5p;mir-96-5p/mir-15a-5p
mir-582-5p;mir-497-5p/mir-582-5p
mir-199a-3p;mir-10a-5p/mir-199a-3p
mir-1304-5p;mir-20b-5p/mir-1304-5p
mir-15a-5p;mir-195-5p/mir-15a-5p
let-7b-5p;mir-211-5p/let-7b-5p
mir-129-5p;mir-335-3p/mir-129-5p
mir-149-5p;mir-3065-3p/mir-149-5p
mir-106a-5p;mir-20a-5p/mir-106a-5p
mir-222-3p;mir-548v/mir-222-3p
mir-221-3p;mir-548v/mir-221-3p
mir-92b-3p;mir-199a-3p/mir-92b-3p
mir-362-3p;mir-101-3p/mir-362-3p
mir-222-3p;mir-221-3p/mir-222-3p
mir-362-3p;mir-145-5p/mir-362-3p
mir-222-5p;mir-133a-3p/mir-222-5p
mir-629-3p;mir-340-5p/mir-629-3p
mir-629-3p;mir-195-5p/mir-629-3p
mir-125b-2-3p;mir-378b/mir-125b-2-3p
mir-548b-3p;mir-30a-5p/mir-548b-3p
mir-125b-2-3p;mir-335-3p/mir-125b-2-3p
mir-642a-5p;mir-155-5p/mir-642a-5p
let-7b-5p;mir-582-5p/let-7b-5p
mir-92b-3p;mir-582-5p/mir-92b-3p
mir-3200-3p;mir-1229-3p/mir-3200-3p
mir-889-3p;mir-550a-3p/mir-889-3p
mir-383-5p;mir-335-3p/mir-383-5p
mir-145-3p;mir-195-5p/mir-145-3p
mir-338-5p;mir-629-3p/mir-338-5p
mir-221-3p;mir-203a-3p/mir-221-3p
mir-20b-5p;mir-378a-5p/mir-20b-5p
mir-142-5p;mir-143-5p/mir-142-5p
mir-30a-5p;mir-10a-5p/mir-30a-5p
mir-33b-5p;mir-320c/mir-33b-5p
let-7b-5p;mir-199a-5p/let-7b-5p
mir-379-5p;let-7b-5p/mir-379-5p
mir-495-3p;mir-3614-5p/mir-495-3p
mir-15a-5p;mir-195-5p/mir-15a-5p
mir-320b;mir-491-5p/mir-320b
mir-20a-3p;mir-30a-5p/mir-20a-3p
mir-20b-5p;mir-3150b-3p/mir-20b-5p
mir-33b-5p;mir-320c/mir-33b-5p
mir-760;mir-3130-5p/mir-760
mir-146b-5p;mir-424-5p/mir-146b-5p
let-7c-5p/mir-96-5p;ASPH
mir-320c/mir-1-3p;ATM
mir-335-5p/mir-3150b-3p;CACNA1B
mir-2116-3p/mir-629-3p;CAMK4
mir-30a-3p/mir-129-5p;CASP3
mir-106a-5p/mir-495-3p;RUNX3
mir-424-5p/mir-32-5p;CCND2
let-7b-5p/mir-145-5p;CDK6
mir-582-5p/mir-143-3p;CDK6
mir-129-2-3p/let-7b-5p;CDK6
mir-582-3p/mir-143-3p;CDK6
mir-145-5p/mir-582-5p;CDK6
mir-424-5p/mir-106a-5p;CDKN1A
mir-101-3p/mir-424-5p;CDKN1A
mir-548e-3p/mir-1304-5p;CDKN1A
mir-101-3p/mir-106a-5p;CDKN1A
mir-194-5p/mir-125b-5p;CENPF
mir-424-5p/mir-20a-5p;CLU
mir-10b-3p/mir-511-5p;KLF6
mir-142-3p/mir-21-5p;CPS1
mir-20a-5p/mir-10a-5p;CRY2
let-7b-5p/mir-10b-5p;CRY2
mir-10a-5p/mir-190a-5p;DAG1
let-7b-5p/let-7c-5p;DYNC1LI2
mir-30e-5p/mir-21-5p;DPYSL2
mir-335-3p/mir-129-5p;DSG2
mir-10a-5p/mir-497-5p;DVL3
mir-155-5p/mir-642a-5p;EEF2
mir-424-5p/mir-32-5p;EGR1
mir-30a-3p/mir-328-3p;ELF1
mir-221-5p/mir-140-5p;ELK4
mir-221-5p/mir-1270;ELK4
mir-20b-5p/mir-1304-5p;ACSL4
mir-149-5p/mir-2355-5p;FDXR
mir-10a-5p/mir-188-3p;NR6A1
mir-636/mir-9-3p;HNRNPA1
mir-192-5p/mir-19b-3p;IL1R1
mir-34b-3p/mir-508-5p;IRAK2
mir-320c/mir-194-5p;IREB2
mir-20a-5p/mir-106a-5p;ITGA2
mir-181c-5p/mir-106a-5p;ITGA2
mir-33a-5p/mir-19a-3p;JARID2
mir-20b-5p/mir-1304-5p;KCND3
mir-34b-3p/mir-222-5p;KIF2A
mir-221-3p/mir-636;LNPEP
mir-30a-3p/mir-328-3p;CD46
mir-20b-5p/mir-590-3p;MDM2
mir-15a-5p/mir-424-5p;MEIS1
mir-301a-3p/mir-20a-5p;MAP3K9
mir-15a-5p/mir-301a-3p;MAP3K9
mir-145-5p/mir-196b-5p;NAP1L1
mir-939-5p/mir-497-5p;NOTCH2
mir-421/mir-129-5p;NPTX1
mir-1270/mir-219a-1-3p;OAS2
mir-142-3p/mir-21-5p;PBX1
mir-19a-3p/mir-15a-5p;PCDH9
mir-421/mir-3680-3p;PDE3A
mir-19b-3p/mir-181b-5p;PGR
mir-497-5p/mir-195-5p;PIM1
mir-486-5p/mir-195-5p;PIM1
mir-106a-5p/mir-142-3p;PLOD1
mir-30a-3p/mir-30a-5p;PRRX1
mir-133a-3p/mir-20a-3p;POU2F2
mir-142-5p/mir-188-3p;PPP2CB
mir-30a-3p/mir-328-3p;PRKAA1
mir-590-3p/mir-21-5p;PRKAA2
mir-20b-5p/mir-30e-5p;PRLR
mir-939-5p/mir-143-3p;KLK10
let-7b-5p/mir-203a-3p;RLF
mir-19b-3p/mir-590-3p;RORB
mir-22-5p/mir-10b-3p;RPS24
mir-424-5p/mir-140-5p;SALL2
mir-19b-3p/mir-30a-3p;ATXN1
mir-20b-5p/mir-590-3p;SDC2
mir-19b-3p/mir-222-5p;SGK1
mir-30a-3p/mir-29c-3p;SGK1
mir-424-5p/mir-106a-5p;SLC2A3
mir-145-3p/mir-424-5p;SLC6A8
mir-30a-3p/mir-548e-3p;SOD2
mir-197-3p/mir-506-3p;TFRC
mir-22-5p/mir-34a-3p;THBS1
mir-21-5p/mir-34a-3p;VIM
mir-130a-5p/mir-29c-3p;WEE1
mir-760/mir-511-5p;ZNF711
mir-582-5p/let-7b-5p;ZNF146
mir-491-5p/mir-125b-2-3p;BTG2
mir-491-5p/mir-219a-1-3p;BTG2
mir-181b-5p/mir-135b-5p;ADAM12
mir-145-5p/mir-432-5p;NRIP1
mir-326/mir-330-5p;IRS4
mir-29c-3p/mir-181c-5p;PIK3R3
mir-424-5p/mir-374a-5p;TNFSF9
mir-3065-3p/mir-424-5p;CPNE1
mir-508-5p/mir-19a-3p;TIMELESS
mir-30a-5p/mir-548b-3p;CCNE2
mir-301a-3p/mir-140-5p;SLC16A7
mir-197-3p/mir-34b-3p;LIPG
mir-143-3p/mir-542-3p;QKI
mir-188-3p/mir-653-5p;HOMER2
mir-197-3p/mir-335-5p;THEMIS2
mir-212-3p/mir-139-3p;ADAMTS1
mir-221-5p/mir-513c-5p;AKAP12
mir-1229-3p/mir-421;MATR3
mir-15a-5p/mir-126-5p;SCRN1
mir-150-5p/mir-30a-3p;HS3ST1
mir-378c/mir-140-5p;BCL2L11
mir-2116-3p/mir-187-3p;HIPK3
mir-320b/mir-15a-5p;PDIA6
mir-378a-5p/mir-211-5p;PATJ
mir-424-5p/mir-32-5p;CDC42EP2
mir-125b-2-3p/let-7c-5p;VAV3
mir-503-5p/mir-195-5p;LRRC41
mir-34c-5p/mir-195-5p;LRRC41
mir-542-3p/mir-34c-5p;LRRC41
mir-497-5p/mir-335-5p;TXNIP
mir-211-5p/mir-130a-5p;NFAT5
mir-92b-3p/mir-363-3p;TPPP
mir-424-5p/mir-106a-5p;GPR176
mir-301a-3p/mir-125b-5p;IKZF2
mir-10a-5p/let-7b-5p;MTF2
mir-335-3p/mir-181b-5p;MTF2
mir-378a-5p/mir-20b-5p;HSPA4L
mir-143-3p/mir-320b;HSPA4L
mir-582-5p/let-7b-5p;ZNF507
mir-424-5p/mir-140-5p;ENPP4
let-7b-5p/mir-3065-3p;SMG1
let-7b-5p/mir-203a-3p;TUT4
mir-143-5p/mir-432-5p;PSD3
mir-143-3p/mir-143-5p;PSD3
mir-143-3p/let-7b-5p;PSD3
mir-335-5p/mir-383-5p;MACF1
mir-15a-5p/mir-301a-3p;BAMBI
mir-550a-3p/mir-382-5p;TIPARP
mir-320c/mir-320b;SETBP1
mir-195-5p/mir-9-5p;SZRD1
mir-374a-5p/mir-140-3p;PITPNC1
mir-140-3p/mir-335-5p;PITPNC1
mir-15a-5p/mir-424-5p;HEYL
mir-34c-5p/let-7b-5p;AGO1
mir-34a-3p/mir-221-3p;TSPAN13
mir-365a-5p/mir-421;INTU
mir-129-2-3p/mir-10b-5p;PDCD4
mir-182-5p/mir-15a-5p;PDCD4
mir-328-3p/mir-30c-2-3p;TNRC6A
mir-149-5p/mir-146b-3p;OSTM1
mir-182-5p/mir-383-5p;HIPK2
mir-582-5p/mir-92b-3p;UBQLN1
mir-143-3p/mir-203a-3p;DNTTIP2
