"coloring","info","is_mrna_tf","name","selected","shared name"
"mrna","mrna","false","NNT","false","NNT"
"mrna","mrna","false","SRRM2","false","SRRM2"
"mrna","mrna","false","SLC39A14","false","SLC39A14"
"mrna","mrna","false","CBX6","false","CBX6"
"mrna","mrna","true","ZFPM2","false","ZFPM2"
"mrna","mrna","false","LARP1","false","LARP1"
"mrna","mrna","false","TUT4","false","TUT4"
"mrna","mrna","false","EFR3A","false","EFR3A"
"mrna","mrna","false","SNX13","false","SNX13"
"mrna","mrna","false","POGZ","false","POGZ"
"mrna","mrna","false","CPEB3","false","CPEB3"
"mrna","mrna","false","RHOBTB3","false","RHOBTB3"
"mrna","mrna","true","KLF12","false","KLF12"
"mrna","mrna","false","FSTL1","false","FSTL1"
"mrna","mrna","false","NUDT3","false","NUDT3"
"mrna","mrna","false","KIF3A","false","KIF3A"
"mrna","mrna","true","PRDM4","false","PRDM4"
"mrna","mrna","true","SRCAP","false","SRCAP"
"mrna","mrna","true","ZNF275","false","ZNF275"
"mrna","mrna","true","NFAT5","false","NFAT5"
"mrna","mrna","false","ECI2","false","ECI2"
"mrna","mrna","false","BASP1","false","BASP1"
"mrna","mrna","false","DLC1","false","DLC1"
"mrna","mrna","false","TRIB1","false","TRIB1"
"mrna","mrna","false","PDIA6","false","PDIA6"
"mrna","mrna","false","RASGRP1","false","RASGRP1"
"mrna","mrna","true","NR1D2","false","NR1D2"
"mrna","mrna","false","SLC23A2","false","SLC23A2"
"mrna","mrna","false","TLK1","false","TLK1"
"mrna","mrna","false","EPM2AIP1","false","EPM2AIP1"
"mrna","mrna","false","DOCK4","false","DOCK4"
"mrna","mrna","false","TMEM63A","false","TMEM63A"
"mrna","mrna","false","RAPGEF2","false","RAPGEF2"
"mrna","mrna","false","PDE4DIP","false","PDE4DIP"
"mrna","mrna","false","SOCS5","false","SOCS5"
"mrna","mrna","false","MICAL2","false","MICAL2"
"mrna","mrna","false","NRXN3","false","NRXN3"
"mrna","mrna","false","TAOK2","false","TAOK2"
"mrna","mrna","false","SLC16A7","false","SLC16A7"
"mrna","mrna","false","DYRK1B","false","DYRK1B"
"mrna","mrna","false","PLPP3","false","PLPP3"
"mrna","mrna","false","CASK","false","CASK"
"mrna","mrna","true","BHLHE40","false","BHLHE40"
"mrna","mrna","false","OGT","false","OGT"
"mrna","mrna","false","RECK","false","RECK"
"mrna","mrna","false","PIP4K2B","false","PIP4K2B"
"mrna","mrna","true","HMGA2","false","HMGA2"
"mrna","mrna","false","KMT2D","false","KMT2D"
"mrna","mrna","false","KAT6A","false","KAT6A"
"mrna","mrna","true","ZNF141","false","ZNF141"
"mrna","mrna","true","ZNF121","false","ZNF121"
"mrna","mrna","false","WEE1","false","WEE1"
"mrna","mrna","false","VLDLR","false","VLDLR"
"mrna","mrna","false","VEGFA","false","VEGFA"
"mrna","mrna","false","VCL","false","VCL"
"mrna","mrna","false","UQCRB","false","UQCRB"
"mrna","mrna","false","TSC1","false","TSC1"
"mrna","mrna","false","TRAF5","false","TRAF5"
"mrna","mrna","false","TNFAIP3","false","TNFAIP3"
"mrna","mrna","false","THBS1","false","THBS1"
"mrna","mrna","false","TGFBR3","false","TGFBR3"
"mrna","mrna","false","TGFB2","false","TGFB2"
"mrna","mrna","true","ZEB1","false","ZEB1"
"mrna","mrna","true","TCF4","false","TCF4"
"mrna","mrna","false","SYK","false","SYK"
"mrna","mrna","true","STAT2","false","STAT2"
"mrna","mrna","true","SP1","false","SP1"
"mrna","mrna","false","SNTB2","false","SNTB2"
"mrna","mrna","false","SLC20A1","false","SLC20A1"
"mrna","mrna","false","SLC7A2","false","SLC7A2"
"mrna","mrna","false","SH3BP2","false","SH3BP2"
"mrna","mrna","false","SCN8A","false","SCN8A"
"mrna","mrna","false","SCD","false","SCD"
"mrna","mrna","false","RPL28","false","RPL28"
"mrna","mrna","false","RBBP7","false","RBBP7"
"mrna","mrna","false","RAB3B","false","RAB3B"
"mrna","mrna","false","PSAP","false","PSAP"
"mrna","mrna","false","PPM1A","false","PPM1A"
"mrna","mrna","true","POU2F2","false","POU2F2"
"mrna","mrna","false","PLS3","false","PLS3"
"mrna","mrna","true","PLAG1","false","PLAG1"
"mrna","mrna","false","PIK3R1","false","PIK3R1"
"mrna","mrna","false","PIK3CB","false","PIK3CB"
"mrna","mrna","false","PGK1","false","PGK1"
"mrna","mrna","false","SERPINE1","false","SERPINE1"
"mrna","mrna","false","PEBP1","false","PEBP1"
"mrna","mrna","false","TNFRSF11B","false","TNFRSF11B"
"mrna","mrna","false","NOTCH2","false","NOTCH2"
"mrna","mrna","true","NFIC","false","NFIC"
"mrna","mrna","true","NFE2L1","false","NFE2L1"
"mrna","mrna","true","NFATC3","false","NFATC3"
"mrna","mrna","false","NACA","false","NACA"
"mrna","mrna","true","MYC","false","MYC"
"mrna","mrna","true","MYB","false","MYB"
"mrna","mrna","false","MTHFR","false","MTHFR"
"mrna","mrna","false","MDM2","false","MDM2"
"mrna","mrna","false","MBNL1","false","MBNL1"
"mrna","mrna","false","MAT2A","false","MAT2A"
"mrna","mrna","false","MAP1B","false","MAP1B"
"mrna","mrna","false","LRP1","false","LRP1"
"mrna","mrna","false","KRT18","false","KRT18"
"mrna","mrna","false","KCNB1","false","KCNB1"
"mrna","mrna","false","IRS1","false","IRS1"
"mrna","mrna","false","IGF1R","false","IGF1R"
"mrna","mrna","true","HOXA13","false","HOXA13"
"mrna","mrna","false","HNRNPA1","false","HNRNPA1"
"mrna","mrna","false","SLC29A2","false","SLC29A2"
"mrna","mrna","true","NR3C1","false","NR3C1"
"mrna","mrna","true","NR6A1","false","NR6A1"
"mrna","mrna","true","GATA6","false","GATA6"
"mrna","mrna","false","GAS1","false","GAS1"
"mrna","mrna","false","FTH1","false","FTH1"
"mrna","mrna","true","FOSL2","false","FOSL2"
"mrna","mrna","false","FLNB","false","FLNB"
"mrna","mrna","true","ELF1","false","ELF1"
"mrna","mrna","false","ELAVL3","false","ELAVL3"
"mrna","mrna","false","EIF5","false","EIF5"
"mrna","mrna","true","E2F3","false","E2F3"
"mrna","mrna","false","DDB1","false","DDB1"
"mrna","mrna","false","DAB2","false","DAB2"
"mrna","mrna","false","CYP51A1","false","CYP51A1"
"mrna","mrna","false","COL12A1","false","COL12A1"
"mrna","mrna","false","COL4A5","false","COL4A5"
"mrna","mrna","false","CTSC","false","CTSC"
"mrna","mrna","false","CFL2","false","CFL2"
"mrna","mrna","false","CDK6","false","CDK6"
"mrna","mrna","false","CD4","false","CD4"
"mrna","mrna","false","CCND2","false","CCND2"
"mrna","mrna","false","CA8","false","CA8"
"mrna","mrna","false","ZFP36L2","false","ZFP36L2"
"mrna","mrna","false","BRCA1","false","BRCA1"
"mrna","mrna","false","BCL2L2","false","BCL2L2"
"mrna","mrna","false","CCND1","false","CCND1"
"mrna","mrna","false","B2M","false","B2M"
"mrna","mrna","false","AXL","false","AXL"
"mrna","mrna","false","RERE","false","RERE"
"mrna","mrna","false","ASPH","false","ASPH"
"mrna","mrna","false","APAF1","false","APAF1"
"mrna","mrna","false","ALCAM","false","ALCAM"
"mrna","mrna","false","ACVR2B","false","ACVR2B"
"mirna","mirna",,"mir-139-5p","false","mir-139-5p"
"mirna","mirna",,"mir-3940-3p","false","mir-3940-3p"
"mirna","mirna",,"mir-199a-5p","false","mir-199a-5p"
"mirna","mirna",,"mir-542-5p","false","mir-542-5p"
"mirna","mirna",,"mir-378c","false","mir-378c"
"mirna","mirna",,"mir-34b-3p","false","mir-34b-3p"
"mirna","mirna",,"mir-376a-5p","false","mir-376a-5p"
"mirna","mirna",,"mir-495-3p","false","mir-495-3p"
"mirna","mirna",,"mir-497-3p","false","mir-497-3p"
"mirna","mirna",,"mir-493-3p","false","mir-493-3p"
"mirna","mirna",,"mir-136-5p","false","mir-136-5p"
"mirna","mirna",,"mir-370-3p","false","mir-370-3p"
"mirna","mirna",,"mir-502-5p","false","mir-502-5p"
"mirna","mirna",,"let-7f-1-3p","false","let-7f-1-3p"
"mirna","mirna",,"mir-1180-3p","false","mir-1180-3p"
"mirna","mirna",,"mir-379-5p","false","mir-379-5p"
"mirna","mirna",,"mir-376c-3p","false","mir-376c-3p"
"mirna","mirna",,"mir-138-5p","false","mir-138-5p"
"mirna","mirna",,"mir-196b-5p","false","mir-196b-5p"
"mirna","mirna",,"mir-2277-3p","false","mir-2277-3p"
"mirna","mirna",,"mir-451a","false","mir-451a"
"mirna","mirna",,"mir-125b-5p","false","mir-125b-5p"
"mirna","mirna",,"mir-509-5p","false","mir-509-5p"
"mirna","mirna",,"mir-136-3p","false","mir-136-3p"
"mirna","mirna",,"mir-509-3-5p","false","mir-509-3-5p"
"mirna","mirna",,"mir-24-2-5p","false","mir-24-2-5p"
"mirna","mirna",,"mir-183-5p","false","mir-183-5p"
"mirna","mirna",,"mir-299-5p","false","mir-299-5p"
"mirna","mirna",,"mir-485-3p","false","mir-485-3p"
"mirna","mirna",,"mir-337-3p","false","mir-337-3p"
"mirna","mirna",,"mir-152-3p","false","mir-152-3p"
"mirna","mirna",,"mir-769-3p","false","mir-769-3p"
"mirna","mirna",,"mir-154-3p","false","mir-154-3p"
"mirna","mirna",,"mir-625-5p","false","mir-625-5p"
"mirna","mirna",,"mir-376a-3p","false","mir-376a-3p"
"mirna","mirna",,"mir-935","false","mir-935"
"mirna","mirna",,"mir-488-3p","false","mir-488-3p"
"mirna","mirna",,"mir-26a-1-3p","false","mir-26a-1-3p"
"mirna","mirna",,"mir-95-3p","false","mir-95-3p"
"mirna","mirna",,"mir-411-3p","false","mir-411-3p"
"mirna","mirna",,"mir-508-5p","false","mir-508-5p"
"mirna","mirna",,"mir-203a-3p","false","mir-203a-3p"
"dummy","dummy",,"","false","mir-450b-5p/mir-196a-5p"
"dummy","dummy",,"","false","mir-301a-3p/mir-363-3p"
"dummy","dummy",,"","false","mir-708-5p/mir-335-3p"
"mirna","mirna",,"mir-708-5p","false","mir-708-5p"
"dummy","dummy",,"","false","mir-766-3p/mir-335-5p"
"dummy","dummy",,"","false","mir-3127-5p/mir-1226-3p"
"dummy","dummy",,"","false","mir-503-5p/mir-1226-3p"
"dummy","dummy",,"","false","mir-33b-5p/mir-194-5p"
"dummy","dummy",,"","false","mir-2355-5p/mir-129-5p"
"dummy","dummy",,"","false","mir-513a-3p/mir-942-5p"
"mirna","mirna",,"mir-513a-3p","false","mir-513a-3p"
"dummy","dummy",,"","false","mir-92a-1-5p/mir-199a-3p"
"dummy","dummy",,"","false","mir-195-5p/mir-92a-1-5p"
"dummy","dummy",,"","false","mir-2355-5p/mir-106a-5p"
"dummy","dummy",,"","false","mir-3065-3p/mir-491-5p"
"mirna","mirna",,"mir-3065-3p","false","mir-3065-3p"
"dummy","dummy",,"","false","mir-3065-5p/mir-424-5p"
"mirna","mirna",,"mir-3065-5p","false","mir-3065-5p"
"dummy","dummy",,"","false","mir-195-5p/mir-29b-1-5p"
"dummy","dummy",,"","false","mir-330-5p/mir-139-5p"
"mirna","mirna",,"mir-330-5p","false","mir-330-5p"
"dummy","dummy",,"","false","mir-301a-3p/mir-450b-5p"
"dummy","dummy",,"","false","mir-424-5p/mir-363-3p"
"dummy","dummy",,"","false","mir-485-5p/mir-98-5p"
"mirna","mirna",,"mir-485-5p","false","mir-485-5p"
"dummy","dummy",,"","false","mir-377-5p/mir-98-5p"
"mirna","mirna",,"mir-377-5p","false","mir-377-5p"
"dummy","dummy",,"","false","mir-616-5p/mir-508-5p"
"dummy","dummy",,"","false","mir-92b-3p/mir-301a-3p"
"dummy","dummy",,"","false","mir-96-5p/mir-183-5p"
"dummy","dummy",,"","false","mir-766-3p/mir-215-5p"
"dummy","dummy",,"","false","mir-1287-5p/mir-223-3p"
"dummy","dummy",,"","false","mir-92a-1-5p/mir-345-5p"
"dummy","dummy",,"","false","mir-92a-1-5p/mir-301b-3p"
"dummy","dummy",,"","false","mir-146a-5p/mir-92a-1-5p"
"dummy","dummy",,"","false","mir-301a-3p/mir-942-5p"
"dummy","dummy",,"","false","mir-23a-5p/mir-3940-3p"
"mirna","mirna",,"mir-23a-5p","false","mir-23a-5p"
"dummy","dummy",,"","false","mir-182-5p/mir-183-5p"
"dummy","dummy",,"","false","mir-513b-5p/mir-142-3p"
"mirna","mirna",,"mir-513b-5p","false","mir-513b-5p"
"dummy","dummy",,"","false","mir-139-3p/mir-204-5p"
"mirna","mirna",,"mir-139-3p","false","mir-139-3p"
"dummy","dummy",,"","false","mir-2355-3p/mir-106a-5p"
"dummy","dummy",,"","false","mir-493-5p/mir-29b-2-5p"
"dummy","dummy",,"","false","mir-107/mir-199a-5p"
"dummy","dummy",,"","false","mir-1305/mir-629-5p"
"dummy","dummy",,"","false","mir-195-5p/mir-942-5p"
"dummy","dummy",,"","false","mir-424-5p/mir-542-5p"
"dummy","dummy",,"","false","mir-200c-3p/mir-150-5p"
"dummy","dummy",,"","false","mir-676-3p/mir-513b-5p"
"mirna","mirna",,"mir-676-3p","false","mir-676-3p"
"dummy","dummy",,"","false","mir-105-5p/mir-188-3p"
"dummy","dummy",,"","false","mir-491-5p/mir-378c"
"dummy","dummy",,"","false","mir-497-5p/mir-33a-5p"
"dummy","dummy",,"","false","mir-214-5p/mir-335-5p"
"mirna","mirna",,"mir-214-5p","false","mir-214-5p"
"dummy","dummy",,"","false","mir-192-5p/mir-34b-3p"
"mirna","mirna",,"mir-192-5p","false","mir-192-5p"
"dummy","dummy",,"","false","mir-218-5p/mir-130b-5p"
"dummy","dummy",,"","false","mir-10a-5p/mir-125b-5p"
"mirna","mirna",,"mir-10a-5p","false","mir-10a-5p"
"dummy","dummy",,"","false","mir-509-3p/mir-224-5p"
"mirna","mirna",,"mir-509-3p","false","mir-509-3p"
"dummy","dummy",,"","false","mir-181c-5p/mir-181d-5p"
"mirna","mirna",,"mir-181c-5p","false","mir-181c-5p"
"dummy","dummy",,"","false","mir-942-5p/mir-676-3p"
"dummy","dummy",,"","false","mir-513a-5p/mir-33a-5p"
"dummy","dummy",,"","false","mir-940/mir-548v"
"dummy","dummy",,"","false","mir-221-3p/mir-497-5p"
"dummy","dummy",,"","false","mir-548v/mir-616-5p"
"mirna","mirna",,"mir-548v","false","mir-548v"
"dummy","dummy",,"","false","mir-16-2-3p/mir-550a-5p"
"dummy","dummy",,"","false","mir-363-3p/mir-301b-3p"
"dummy","dummy",,"","false","mir-16-2-3p/mir-130b-5p"
"mirna","mirna",,"mir-16-2-3p","false","mir-16-2-3p"
"dummy","dummy",,"","false","mir-3199/mir-106a-5p"
"mirna","mirna",,"mir-3199","false","mir-3199"
"dummy","dummy",,"","false","mir-301a-3p/mir-376a-5p"
"dummy","dummy",,"","false","mir-491-5p/mir-2355-5p"
"dummy","dummy",,"","false","mir-582-3p/mir-495-3p"
"dummy","dummy",,"","false","mir-146a-5p/mir-455-3p"
"dummy","dummy",,"","false","mir-200c-3p/mir-98-5p"
"dummy","dummy",,"","false","mir-106a-5p/mir-224-5p"
"dummy","dummy",,"","false","mir-199b-5p/mir-142-5p"
"mirna","mirna",,"mir-199b-5p","false","mir-199b-5p"
"dummy","dummy",,"","false","mir-455-5p/mir-127-5p"
"mirna","mirna",,"mir-455-5p","false","mir-455-5p"
"dummy","dummy",,"","false","mir-296-5p/mir-32-3p"
"dummy","dummy",,"","false","mir-196a-5p/mir-196b-5p"
"dummy","dummy",,"","false","mir-1229-3p/mir-141-3p"
"mirna","mirna",,"mir-1229-3p","false","mir-1229-3p"
"dummy","dummy",,"","false","mir-2355-3p/mir-942-5p"
"dummy","dummy",,"","false","mir-1266-5p/mir-125b-5p"
"mirna","mirna",,"mir-1266-5p","false","mir-1266-5p"
"dummy","dummy",,"","false","mir-2355-5p/mir-301b-3p"
"dummy","dummy",,"","false","mir-130b-3p/mir-200c-3p"
"dummy","dummy",,"","false","mir-2355-3p/mir-301b-3p"
"dummy","dummy",,"","false","mir-2355-3p/mir-130b-3p"
"dummy","dummy",,"","false","mir-130b-3p/mir-2355-5p"
"dummy","dummy",,"","false","mir-223-3p/mir-204-5p"
"mirna","mirna",,"mir-223-3p","false","mir-223-3p"
"dummy","dummy",,"","false","mir-130b-3p/mir-301a-3p"
"dummy","dummy",,"","false","mir-301b-3p/mir-130b-3p"
"dummy","dummy",,"","false","mir-296-5p/mir-107"
"mirna","mirna",,"mir-296-5p","false","mir-296-5p"
"dummy","dummy",,"","false","mir-129-5p/mir-301b-3p"
"dummy","dummy",,"","false","mir-33a-5p/mir-98-5p"
"dummy","dummy",,"","false","mir-18a-3p/mir-7-5p"
"dummy","dummy",,"","false","mir-18a-3p/mir-204-5p"
"dummy","dummy",,"","false","mir-301b-3p/mir-149-5p"
"dummy","dummy",,"","false","mir-2355-5p/mir-769-3p"
"mirna","mirna",,"mir-2355-5p","false","mir-2355-5p"
"dummy","dummy",,"","false","mir-130b-3p/mir-9-5p"
"dummy","dummy",,"","false","mir-200c-3p/mir-2355-3p"
"dummy","dummy",,"","false","mir-194-5p/mir-939-5p"
"mirna","mirna",,"mir-194-5p","false","mir-194-5p"
"dummy","dummy",,"","false","mir-1976/mir-199b-5p"
"dummy","dummy",,"","false","let-7c-5p/mir-508-5p"
"dummy","dummy",,"","false","mir-33b-5p/mir-511-5p"
"mirna","mirna",,"mir-33b-5p","false","mir-33b-5p"
"dummy","dummy",,"","false","mir-942-5p/mir-939-5p"
"dummy","dummy",,"","false","mir-141-3p/mir-550a-5p"
"dummy","dummy",,"","false","mir-9-3p/mir-182-5p"
"mirna","mirna",,"mir-9-3p","false","mir-9-3p"
"dummy","dummy",,"","false","mir-32-3p/mir-1305"
"mirna","mirna",,"mir-32-3p","false","mir-32-3p"
"dummy","dummy",,"","false","mir-450b-5p/mir-107"
"dummy","dummy",,"","false","mir-7-5p/mir-181d-5p"
"mirna","mirna",,"mir-7-5p","false","mir-7-5p"
"dummy","dummy",,"","false","mir-130b-3p/mir-218-5p"
"dummy","dummy",,"","false","mir-141-3p/mir-218-5p"
"dummy","dummy",,"","false","mir-150-5p/mir-942-5p"
"dummy","dummy",,"","false","mir-200c-3p/mir-301a-3p"
"mirna","mirna",,"mir-200c-3p","false","mir-200c-3p"
"dummy","dummy",,"","false","mir-301a-3p/mir-301b-3p"
"dummy","dummy",,"","false","mir-629-5p/let-7c-5p"
"mirna","mirna",,"mir-629-5p","false","mir-629-5p"
"dummy","dummy",,"","false","mir-149-5p/mir-32-3p"
"dummy","dummy",,"","false","mir-942-5p/mir-142-5p"
"dummy","dummy",,"","false","mir-141-3p/mir-497-3p"
"dummy","dummy",,"","false","mir-21-3p/mir-130b-3p"
"dummy","dummy",,"","false","mir-21-3p/mir-9-5p"
"dummy","dummy",,"","false","mir-301b-3p/mir-511-5p"
"mirna","mirna",,"mir-301b-3p","false","mir-301b-3p"
"dummy","dummy",,"","false","mir-155-5p/mir-141-3p"
"dummy","dummy",,"","false","mir-410-3p/mir-223-5p"
"mirna","mirna",,"mir-410-3p","false","mir-410-3p"
"dummy","dummy",,"","false","mir-223-5p/mir-411-3p"
"mirna","mirna",,"mir-223-5p","false","mir-223-5p"
"dummy","dummy",,"","false","mir-181d-5p/mir-194-5p"
"mirna","mirna",,"mir-181d-5p","false","mir-181d-5p"
"dummy","dummy",,"","false","mir-107/mir-497-5p"
"dummy","dummy",,"","false","mir-195-5p/mir-335-5p"
"dummy","dummy",,"","false","mir-92a-1-5p/mir-107"
"mirna","mirna",,"mir-92a-1-5p","false","mir-92a-1-5p"
"dummy","dummy",,"","false","mir-149-5p/mir-363-3p"
"dummy","dummy",,"","false","mir-424-5p/mir-138-5p"
"dummy","dummy",,"","false","mir-107/mir-493-3p"
"dummy","dummy",,"","false","mir-1287-5p/mir-96-5p"
"dummy","dummy",,"","false","mir-1287-5p/mir-182-5p"
"mirna","mirna",,"mir-1287-5p","false","mir-1287-5p"
"dummy","dummy",,"","false","mir-195-5p/mir-10a-5p"
"dummy","dummy",,"","false","mir-130b-3p/mir-32-3p"
"dummy","dummy",,"","false","mir-21-3p/mir-224-5p"
"dummy","dummy",,"","false","mir-378a-3p/mir-221-3p"
"mirna","mirna",,"mir-378a-3p","false","mir-378a-3p"
"dummy","dummy",,"","false","mir-199a-3p/mir-550a-5p"
"mirna","mirna",,"mir-199a-3p","false","mir-199a-3p"
"dummy","dummy",,"","false","mir-452-5p/mir-130b-5p"
"dummy","dummy",,"","false","mir-92b-3p/mir-182-5p"
"dummy","dummy",,"","false","mir-506-3p/mir-766-3p"
"mirna","mirna",,"mir-506-3p","false","mir-506-3p"
"dummy","dummy",,"","false","mir-654-5p/mir-766-3p"
"mirna","mirna",,"mir-654-5p","false","mir-654-5p"
"dummy","dummy",,"","false","mir-766-3p/mir-329-3p"
"dummy","dummy",,"","false","mir-766-3p/mir-136-5p"
"dummy","dummy",,"","false","mir-142-5p/mir-940"
"mirna","mirna",,"mir-142-5p","false","mir-142-5p"
"dummy","dummy",,"","false","mir-335-5p/mir-329-3p"
"mirna","mirna",,"mir-335-5p","false","mir-335-5p"
"dummy","dummy",,"","false","mir-18a-3p/mir-221-3p"
"mirna","mirna",,"mir-18a-3p","false","mir-18a-3p"
"dummy","dummy",,"","false","mir-153-3p/mir-370-3p"
"mirna","mirna",,"mir-153-3p","false","mir-153-3p"
"dummy","dummy",,"","false","mir-362-5p/mir-502-5p"
"mirna","mirna",,"mir-362-5p","false","mir-362-5p"
"dummy","dummy",,"","false","mir-335-3p/let-7f-1-3p"
"mirna","mirna",,"mir-335-3p","false","mir-335-3p"
"dummy","dummy",,"","false","let-7a-2-3p/mir-125b-5p"
"dummy","dummy",,"","false","mir-224-5p/mir-377-5p"
"mirna","mirna",,"mir-224-5p","false","mir-224-5p"
"dummy","dummy",,"","false","mir-150-5p/mir-195-5p"
"dummy","dummy",,"","false","mir-488-5p/mir-196a-5p"
"mirna","mirna",,"mir-488-5p","false","mir-488-5p"
"dummy","dummy",,"","false","mir-142-3p/mir-199a-3p"
"dummy","dummy",,"","false","mir-21-3p/mir-142-3p"
"dummy","dummy",,"","false","mir-222-3p/mir-194-5p"
"dummy","dummy",,"","false","mir-497-5p/mir-194-5p"
"dummy","dummy",,"","false","mir-142-3p/mir-196a-5p"
"dummy","dummy",,"","false","mir-149-5p/mir-1180-3p"
"dummy","dummy",,"","false","let-7c-5p/mir-125b-5p"
"mirna","mirna",,"let-7c-5p","false","let-7c-5p"
"dummy","dummy",,"","false","mir-130b-3p/mir-1180-3p"
"dummy","dummy",,"","false","mir-130b-3p/mir-497-5p"
"dummy","dummy",,"","false","mir-543/mir-497-5p"
"dummy","dummy",,"","false","mir-494-3p/mir-195-5p"
"dummy","dummy",,"","false","mir-494-3p/mir-497-5p"
"dummy","dummy",,"","false","mir-127-5p/mir-195-5p"
