info,is_mrna_tf,name,selected,shared.name,updown,significance
dummy,,,false,mir-19b-3p/mir-19a-3p,,
dummy,,,false,mir-20a-5p/mir-146a-5p,,
dummy,,,false,mir-146b-5p/mir-548b-3p,,
mirna,,let-7c-5p,false,let-7c-5p,down,0.001171374
dummy,,,false,let-7c-5p/mir-19a-3p,,
dummy,,,false,let-7c-5p/mir-203a-3p,,
dummy,,,false,mir-20a-5p/mir-195-5p,,
mirna,,mir-664a-3p,false,mir-664a-3p,up,0.000216
dummy,,,false,mir-664a-3p/mir-17-5p,,
dummy,,,false,mir-17-5p/mir-106a-5p,,
mirna,,mir-130b-3p,false,mir-130b-3p,up,9.09e-08
dummy,,,false,mir-130b-3p/mir-215-5p,,
mirna,,mir-30c-1-3p,false,mir-30c-1-3p,down,0.000457
dummy,,,false,mir-30c-1-3p/mir-30c-2-3p,,
dummy,,,false,mir-92b-3p/mir-582-5p,,
mirna,,mir-424-3p,false,mir-424-3p,down,1.17e-10
dummy,,,false,mir-424-3p/mir-196a-5p,,
mirna,,mir-330-3p,false,mir-330-3p,up,0.01085318
dummy,,,false,mir-330-3p/mir-181c-5p,,
mirna,,mir-616-5p,false,mir-616-5p,up,0.818619393
dummy,,,false,mir-616-5p/mir-30c-2-3p,,
mirna,,mir-1287-5p,false,mir-1287-5p,up,0.088292004
dummy,,,false,mir-1287-5p/mir-7-5p,,
mirna,,mir-200b-5p,false,mir-200b-5p,up,0.467808273
dummy,,,false,mir-200b-5p/mir-144-5p,,
mirna,,mir-30a-3p,false,mir-30a-3p,down,0.252294768
dummy,,,false,mir-30a-3p/mir-125a-3p,,
dummy,,,false,mir-30c-1-3p/mir-221-5p,,
mirna,,mir-331-3p,false,mir-331-3p,up,0.000912
dummy,,,false,mir-331-3p/mir-30c-1-3p,,
dummy,,,false,mir-7-5p/mir-222-5p,,
mirna,,mir-103a-2-5p,false,mir-103a-2-5p,up,0.189301989
dummy,,,false,mir-103a-2-5p/mir-618,,
mirna,,mir-23c,false,mir-23c,down,0.000352
dummy,,,false,mir-23c/mir-20a-3p,,
mirna,,mir-369-3p,false,mir-369-3p,down,0.167398407
dummy,,,false,mir-369-3p/mir-30a-3p,,
mirna,,mir-494-3p,false,mir-494-3p,down,0.019624954
dummy,,,false,mir-494-3p/mir-376c-3p,,
mirna,,mir-130a-3p,false,mir-130a-3p,down,3.15e-19
dummy,,,false,mir-130a-3p/mir-106a-5p,,
dummy,,,false,mir-23c/mir-26a-1-3p,,
mirna,,mir-429,false,mir-429,up,0.406825823
dummy,,,false,mir-429/mir-135a-5p,,
mirna,,mir-378a-5p,false,mir-378a-5p,down,0.013955214
dummy,,,false,mir-378a-5p/mir-19a-3p,,
dummy,,,false,mir-378a-5p/mir-19b-3p,,
dummy,,,false,mir-330-3p/mir-224-3p,,
mirna,,mir-335-3p,false,mir-335-3p,down,0.870928857
dummy,,,false,mir-335-3p/mir-17-5p,,
mirna,,mir-106a-5p,false,mir-106a-5p,up,0.208565523
dummy,,,false,mir-106a-5p/mir-21-3p,,
dummy,,,false,mir-21-3p/mir-130a-3p,,
mirna,,mir-301a-3p,false,mir-301a-3p,up,0.000271
dummy,,,false,mir-301a-3p/mir-218-5p,,
mirna,,mir-143-5p,false,mir-143-5p,up,0.394040348
dummy,,,false,mir-143-5p/mir-200c-3p,,
mirna,,mir-20a-3p,false,mir-20a-3p,down,0.346842549
dummy,,,false,mir-20a-3p/mir-33b-5p,,
mirna,,mir-744-3p,false,mir-744-3p,down,0.136569908
dummy,,,false,mir-744-3p/mir-19b-1-5p,,
dummy,,,false,mir-17-5p/mir-20b-5p,,
mirna,,mir-214-3p,false,mir-214-3p,down,6.69e-07
dummy,,,false,mir-214-3p/mir-497-5p,,
dummy,,,false,mir-30a-5p/mir-30c-2-3p,,
dummy,,,false,mir-497-5p/mir-411-5p,,
mirna,,mir-125a-5p,false,mir-125a-5p,down,0.019841963
dummy,,,false,mir-125a-5p/mir-19a-3p,,
mirna,,mir-18a-3p,false,mir-18a-3p,up,0.042525988
dummy,,,false,mir-18a-3p/mir-4326,,
dummy,,,false,mir-18a-3p/mir-629-5p,,
dummy,,,false,mir-301a-3p/mir-18a-3p,,
mirna,,mir-4326,false,mir-4326,up,0.000255
dummy,,,false,mir-4326/mir-629-5p,,
dummy,,,false,mir-30c-2-3p/mir-181c-5p,,
dummy,,,false,mir-20a-5p/mir-106a-5p,,
dummy,,,false,mir-20a-5p/mir-182-5p,,
mirna,,mir-450b-5p,false,mir-450b-5p,down,1.58e-15
dummy,,,false,mir-450b-5p/mir-20b-5p,,
dummy,,,false,mir-301b-3p/mir-362-5p,,
mirna,,mir-455-3p,false,mir-455-3p,down,0.003544006
dummy,,,false,mir-455-3p/mir-885-5p,,
mirna,,mir-130b-5p,false,mir-130b-5p,up,0.000775
dummy,,,false,mir-130b-5p/mir-17-5p,,
dummy,,,false,mir-654-5p/mir-130b-5p,,
dummy,,,false,mir-301b-3p/mir-335-5p,,
mirna,,mir-182-5p,false,mir-182-5p,up,9.31e-18
dummy,,,false,mir-182-5p/mir-30a-5p,,
mirna,,mir-143-3p,false,mir-143-3p,up,0.000162
dummy,,,false,mir-143-3p/mir-20a-5p,,
mirna,,mir-193b-3p,false,mir-193b-3p,up,0.08667108
dummy,,,false,mir-193b-3p/mir-885-3p,,
dummy,,,false,mir-20a-3p/mir-410-3p,,
mirna,,mir-326,false,mir-326,down,0.244928298
dummy,,,false,mir-326/mir-139-5p,,
mirna,,mir-153-3p,false,mir-153-3p,down,0.912108642
dummy,,,false,mir-153-3p/mir-30a-3p,,
mirna,,mir-203a-3p,false,mir-203a-3p,up,0.900300217
dummy,,,false,mir-203a-3p/mir-125a-5p,,
dummy,,,false,mir-203a-3p/mir-181c-5p,,
mirna,,mir-320c,false,mir-320c,up,0.009789704
dummy,,,false,mir-320c/mir-335-5p,,
mirna,,mir-204-5p,false,mir-204-5p,up,0.000363
dummy,,,false,mir-204-5p/mir-424-5p,,
mirna,,mir-19a-3p,false,mir-19a-3p,up,0.852501749
dummy,,,false,mir-19a-3p/mir-17-5p,,
dummy,,,false,mir-182-5p/mir-940,,
mirna,,mir-22-5p,false,mir-22-5p,down,0.007181203
dummy,,,false,mir-22-5p/mir-505-3p,,
mirna,,mir-514a-3p,false,mir-514a-3p,up,0.000969
dummy,,,false,mir-514a-3p/mir-135a-5p,,
dummy,,,false,mir-19a-3p/mir-548b-3p,,
dummy,,,false,mir-19b-3p/mir-548b-3p,,
mirna,,mir-200a-5p,false,mir-200a-5p,up,0.150839273
dummy,,,false,mir-200a-5p/mir-130b-5p,,
mirna,,mir-338-3p,false,mir-338-3p,up,0.00031
dummy,,,false,mir-338-3p/mir-19a-3p,,
dummy,,,false,mir-342-3p/mir-223-5p,,
mirna,,mir-27a-5p,false,mir-27a-5p,down,0.041857527
dummy,,,false,mir-27a-5p/mir-130b-3p,,
dummy,,,false,mir-369-3p/mir-130b-3p,,
mirna,,mir-155-5p,false,mir-155-5p,up,0.066144774
dummy,,,false,mir-155-5p/mir-136-3p,,
dummy,,,false,mir-17-5p/mir-338-3p,,
dummy,,,false,mir-21-3p/mir-589-3p,,
mirna,,mir-370-3p,false,mir-370-3p,down,0.140107766
dummy,,,false,mir-370-3p/mir-296-5p,,
dummy,,,false,mir-370-3p/mir-501-5p,,
mirna,,mir-501-5p,false,mir-501-5p,up,7.4e-08
dummy,,,false,mir-501-5p/mir-382-5p,,
dummy,,,false,mir-106a-5p/mir-200c-3p,,
dummy,,,false,mir-92b-3p/mir-19b-3p,,
mirna,,mir-556-5p,false,mir-556-5p,down,0.365909762
dummy,,,false,mir-556-5p/mir-188-5p,,
dummy,,,false,mir-130b-5p/mir-30c-1-3p,,
dummy,,,false,mir-301b-3p/mir-642a-5p,,
dummy,,,false,mir-338-3p/mir-196b-5p,,
dummy,,,false,mir-874-3p/mir-378c,,
mirna,,mir-655-3p,false,mir-655-3p,down,0.060654343
dummy,,,false,mir-655-3p/mir-181c-5p,,
dummy,,,false,mir-182-5p/mir-15b-3p,,
dummy,,,false,mir-19a-3p/mir-664a-3p,,
mirna,,mir-505-3p,false,mir-505-3p,down,2.47e-05
dummy,,,false,mir-505-3p/mir-503-5p,,
dummy,,,false,mir-378a-5p/mir-200a-3p,,
dummy,,,false,mir-155-5p/mir-7-5p,,
mirna,,mir-20b-5p,false,mir-20b-5p,up,0.424625171
dummy,,,false,mir-20b-5p/mir-410-3p,,
mirna,,mir-411-3p,false,mir-411-3p,down,0.010600078
dummy,,,false,mir-411-3p/mir-7-5p,,
mirna,,mir-150-5p,false,mir-150-5p,down,0.013371606
dummy,,,false,mir-150-5p/mir-431-5p,,
dummy,,,false,mir-7-5p/mir-10b-3p,,
mirna,,mir-10a-5p,false,mir-10a-5p,down,4.32e-05
dummy,,,false,mir-10a-5p/mir-629-3p,,
dummy,,,false,mir-19b-3p/mir-185-3p,,
mirna,,mir-642a-5p,false,mir-642a-5p,up,0.15436515
dummy,,,false,mir-642a-5p/mir-214-3p,,
mirna,,mir-1-3p,false,mir-1-3p,up,0.179942908
mirna,,mir-129-5p,false,mir-129-5p,up,0.000664
mirna,,mir-146a-5p,false,mir-146a-5p,up,0.813599104
mirna,,mir-548v,false,mir-548v,up,0.465161718
mirna,,mir-224-5p,false,mir-224-5p,up,3.97e-13
mirna,,mir-222-5p,false,mir-222-5p,up,0.006366772
mirna,,mir-486-5p,false,mir-486-5p,down,0.000162
mirna,,mir-10a-3p,false,mir-10a-3p,down,8.97e-05
mirna,,mir-127-3p,false,mir-127-3p,up,0.750544275
mirna,,mir-378a-3p,false,mir-378a-3p,down,0.001060673
mirna,,mir-200a-3p,false,mir-200a-3p,up,0.64203128
mirna,,mir-625-5p,false,mir-625-5p,down,0.777690939
mirna,,mir-942-5p,false,mir-942-5p,up,3.05e-05
mirna,,mir-199a-5p,false,mir-199a-5p,down,5.01e-07
mirna,,mir-195-5p,false,mir-195-5p,down,0.028195513
mirna,,mir-215-5p,false,mir-215-5p,up,0.060313413
mirna,,mir-582-5p,false,mir-582-5p,down,0.888703227
mirna,,mir-196a-5p,false,mir-196a-5p,up,1.62e-09
mirna,,mir-181c-5p,false,mir-181c-5p,up,0.046954727
mirna,,mir-144-5p,false,mir-144-5p,down,9.46e-05
mirna,,mir-125a-3p,false,mir-125a-3p,up,0.35463233
mirna,,mir-221-5p,false,mir-221-5p,up,1.56e-06
mirna,,mir-618,false,mir-618,up,0.138508652
mirna,,mir-376c-3p,false,mir-376c-3p,down,9.73e-05
mirna,,mir-26a-1-3p,false,mir-26a-1-3p,down,0.015159796
mirna,,mir-135a-5p,false,mir-135a-5p,up,2.13e-12
mirna,,mir-218-5p,false,mir-218-5p,up,0.176611455
mirna,,mir-200c-3p,false,mir-200c-3p,up,2.58e-06
mirna,,mir-33b-5p,false,mir-33b-5p,down,0.000222
mirna,,mir-19b-1-5p,false,mir-19b-1-5p,down,0.001894562
mirna,,mir-411-5p,false,mir-411-5p,down,7.21e-06
mirna,,mir-629-5p,false,mir-629-5p,up,0.000993
mirna,,mir-335-5p,false,mir-335-5p,down,0.031159816
mirna,,mir-885-3p,false,mir-885-3p,up,0.003374231
mirna,,mir-410-3p,false,mir-410-3p,up,0.013421309
mirna,,mir-139-5p,false,mir-139-5p,down,1.77e-15
mirna,,mir-424-5p,false,mir-424-5p,down,2.33e-15
mirna,,mir-223-5p,false,mir-223-5p,down,0.000151
mirna,,mir-136-3p,false,mir-136-3p,down,0.000414
mirna,,mir-589-3p,false,mir-589-3p,up,0.000488
mirna,,mir-296-5p,false,mir-296-5p,up,0.091125504
mirna,,mir-382-5p,false,mir-382-5p,down,0.6358813
mirna,,mir-188-5p,false,mir-188-5p,up,3.93e-13
mirna,,mir-196b-5p,false,mir-196b-5p,up,2.24e-11
mirna,,mir-378c,false,mir-378c,down,3.01e-07
mirna,,mir-15b-3p,false,mir-15b-3p,up,1.4e-06
mirna,,mir-503-5p,false,mir-503-5p,down,0.006213686
mirna,,mir-431-5p,false,mir-431-5p,up,2.03e-05
mirna,,mir-10b-3p,false,mir-10b-3p,up,6.26e-24
mirna,,mir-629-3p,false,mir-629-3p,up,0.157987048
mirna,,mir-185-3p,false,mir-185-3p,up,8.57e-06
mrna,false,ATP6V1C1,false,ATP6V1C1,,
mrna,false,KIF1A,false,KIF1A,,
mrna,false,CCND1,false,CCND1,,
mrna,true,KLF9,false,KLF9,,
mrna,false,ENTPD5,false,ENTPD5,,
mrna,false,CDC25A,false,CDC25A,,
mrna,false,CDK6,false,CDK6,,
mrna,false,CDKN1A,false,CDKN1A,,
mrna,false,COL4A1,false,COL4A1,,
mrna,false,CYP1B1,false,CYP1B1,,
mrna,false,CELSR3,false,CELSR3,,
mrna,false,CELSR2,false,CELSR2,,
mrna,false,EGFR,false,EGFR,,
mrna,false,SLC29A1,false,SLC29A1,,
mrna,false,FBN1,false,FBN1,,
mrna,false,FDPS,false,FDPS,,
mrna,false,GLUL,false,GLUL,,
mrna,true,GTF2I,false,GTF2I,,
mrna,false,HAS2,false,HAS2,,
mrna,false,IGSF3,false,IGSF3,,
mrna,false,TNC,false,TNC,,
mrna,false,INSIG1,false,INSIG1,,
mrna,false,IRS1,false,IRS1,,
mrna,false,ITGB8,false,ITGB8,,
mrna,false,LAMC1,false,LAMC1,,
mrna,false,LGALS8,false,LGALS8,,
mrna,false,LMNB1,false,LMNB1,,
mrna,false,SMAD7,false,SMAD7,,
mrna,false,MAP1B,false,MAP1B,,
mrna,false,MATN3,false,MATN3,,
mrna,false,MAP3K5,false,MAP3K5,,
mrna,false,AFF1,false,AFF1,,
mrna,true,MYC,false,MYC,,
mrna,false,PAM,false,PAM,,
mrna,false,PIK3R1,false,PIK3R1,,
mrna,false,PRNP,false,PRNP,,
mrna,false,PTK7,false,PTK7,,
mrna,false,RBL2,false,RBL2,,
mrna,false,SCD,false,SCD,,
mrna,false,SLC7A2,false,SLC7A2,,
mrna,false,SOD2,false,SOD2,,
mrna,false,TACC1,false,TACC1,,
mrna,false,THBS1,false,THBS1,,
mrna,true,TRPS1,false,TRPS1,,
mrna,false,UGT2B17,false,UGT2B17,,
mrna,false,VLDLR,false,VLDLR,,
mrna,false,LRP8,false,LRP8,,
mrna,false,TFPI2,false,TFPI2,,
mrna,false,SEMA7A,false,SEMA7A,,
mrna,true,TSC22D1,false,TSC22D1,,
mrna,false,ASAP2,false,ASAP2,,
mrna,false,SQSTM1,false,SQSTM1,,
mrna,false,ITGBL1,false,ITGBL1,,
mrna,false,SECISBP2L,false,SECISBP2L,,
mrna,false,TOB1,false,TOB1,,
mrna,false,FST,false,FST,,
mrna,true,NCOA2,false,NCOA2,,
mrna,false,TXNIP,false,TXNIP,,
mrna,false,SEC24A,false,SEC24A,,
mrna,false,ABHD2,false,ABHD2,,
mrna,false,DAAM1,false,DAAM1,,
mrna,false,EXPH5,false,EXPH5,,
mrna,false,SPART,false,SPART,,
mrna,false,KAZN,false,KAZN,,
mrna,false,PSD3,false,PSD3,,
mrna,false,CEMIP2,false,CEMIP2,,
mrna,false,SGK3,false,SGK3,,
mrna,false,TMEM245,false,TMEM245,,
mrna,false,RAB11FIP5,false,RAB11FIP5,,
mrna,true,ZBTB20,false,ZBTB20,,
mrna,false,PEX5L,false,PEX5L,,
mrna,true,SIX4,false,SIX4,,
mrna,false,SLC38A2,false,SLC38A2,,
mrna,false,ANLN,false,ANLN,,
mrna,true,BNC2,false,BNC2,,
mrna,true,ZNF770,false,ZNF770,,
mrna,false,FANCI,false,FANCI,,
mrna,false,VNN3,false,VNN3,,
mrna,true,SOX6,false,SOX6,,
mrna,false,CAMK1D,false,CAMK1D,,
mrna,false,MICAL3,false,MICAL3,,
mrna,false,CYP4F11,false,CYP4F11,,
mrna,false,ZMAT3,false,ZMAT3,,
mrna,false,RAPH1,false,RAPH1,,
mrna,false,WNK3,false,WNK3,,
mrna,false,PRRG4,false,PRRG4,,
mrna,false,CYBRD1,false,CYBRD1,,
mrna,false,PITPNM3,false,PITPNM3,,
mrna,false,TP53INP1,false,TP53INP1,,
mrna,false,SSX2IP,false,SSX2IP,,
mrna,false,DIPK1B,false,DIPK1B,,
mrna,false,SESN3,false,SESN3,,
mrna,false,CCDC117,false,CCDC117,,
mrna,false,MB21D2,false,MB21D2,,
mrna,false,LRATD2,false,LRATD2,,
mrna,false,JMJD1C,false,JMJD1C,,
mrna,false,ANKRD31,false,ANKRD31,,
mrna,false,RGMB,false,RGMB,,
mrna,false,PLEKHM3,false,PLEKHM3,,
mrna,false,HACD4,false,HACD4,,
mrna,false,PALM2AKAP2,false,PALM2AKAP2,,
