entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
1951,CELSR3,hsa-mir-30a-5p,hsa-mir-486-5p,0,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26589417'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27574447'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/34113402'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25475121'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28881785'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31608178'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.804283539,0.050343415,1.62e-4,-0.903782467,1.11e-5,0.36797407,0,TRUE
1952,CELSR2,hsa-mir-18a-5p,hsa-mir-193b-3p,0.006,FALSE,NA,NA,NA,tarbase,tarbase,3.95e-5,0.738878388,0.08667108,0.297894705,0.52917996,0.0474596,0.07471374045801527,FALSE
1952,CELSR2,hsa-mir-939-5p,hsa-mir-10a-3p,0.002,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,4.79e-5,1.213020064,8.97e-5,-0.804264907,0.52917996,0.0474596,0.03942598187311178,TRUE
1956,EGFR,hsa-mir-146b-5p,hsa-mir-224-5p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28404923'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/10374394'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10699924'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11433405'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1321403'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15205570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15582135'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15911107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16109531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16109531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16331686'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16331686'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16564914'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16778186'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16949929'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17150109'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18208805'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18208805'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18247373'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19145479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19217205'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19234449'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19664633'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20233718'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21147185'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21163950'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21214951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21245850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21851208'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21959795'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21990321'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22098470'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22210086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22680921'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22787432'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22860012'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22872444'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22899566'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22967907'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23220047'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23285165'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23676344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23676344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23676344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23676344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23710458'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23838576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24023515'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24060417'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24083596'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24223834'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24607627'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24677197'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24683008'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24716919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24719890'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25173978'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25537504'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25605193'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25738771'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25760819'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25765471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25980493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26000702'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26028023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26139123'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26222696'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26271667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26279457'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26290635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26386721'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26436086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26595522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26992211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26996299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27289045'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27502069'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27569582'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27827952'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27862334'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27906672'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27914862'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28031526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28034805'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28319060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28586051'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28635183'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28722813'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28745317'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28789459'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28791365'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28915658'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28953642'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28954551'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28972742'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29022239'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29030307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29072132'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29115423'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29331149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29332449'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29391887'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29399149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29449645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29481815'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29527329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29552105'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29575431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29732980'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29777095'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29923357'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30012461'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/3005205'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30178471'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30423408'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30538492'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30573522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30654221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30686098'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30770740'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30836216'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30890618'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30931258'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30947731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30971297'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31237446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31313392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31465134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31465839'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31605014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31611933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31635301'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31694343'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31700153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31748280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31751859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31819169'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9029167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815784'>PubMedLink</a>",mirtarbase,tarbase,6.66e-6,1.333221497,3.97e-13,2.783518407,0.35580386,-0.0620137,0.01501150306748466,TRUE
2030,SLC29A1,hsa-mir-653-5p,hsa-mir-127-3p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase,0.064270177,0.367143474,0.750544275,0.066039639,0.64987828,0.02937172,0.01501150306748466,TRUE
2200,FBN1,hsa-mir-7-5p,hsa-mir-378a-3p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,5.84e-5,1.191142718,0.001060673,-0.674204505,0.85189621,0.01368943,0.05913897280966768,FALSE
2224,FDPS,hsa-mir-30c-2-3p,hsa-mir-200a-3p,0.006,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30123094'>PubMedLink</a>,NA,mirtarbase,tarbase,0.012599225,-0.506629362,0.64203128,0.187037019,0.31271164,0.06418595,0.07471374045801527,FALSE
2752,GLUL,hsa-mir-145-5p,hsa-mir-940,0.0045,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26231037'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31106707'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25940592'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27807540'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/16964294'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17197094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17487939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18282277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19101982'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19363144'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21457159'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21834755'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22914605'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22914614'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25072259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25516669'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25668519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25740822'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26311355'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26676820'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27469330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28280721'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28488786'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28584302'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28881044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29260280'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29303508'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29569872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29651702'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31189995'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31652385'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31832976'>PubMedLink</a>",tarbase,mirtarbase,1.92e-6,-0.835209335,2.2e-7,1.094532621,0.66411643,0.02674647,0.06323582196697775,FALSE
2969,GTF2I,hsa-mir-940,hsa-mir-130a-3p,0.009,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/25940592'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27807540'>PubMedLink</a>,NA,NA,tarbase,tarbase,2.2e-7,1.094532621,3.15e-19,-1.630422159,0.80773116,0.01745852,0.09185349322210636,FALSE
3037,HAS2,hsa-mir-17-5p,hsa-mir-20a-5p,0,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/20209605'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22583011'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30281815'>PubMedLink</a>,NA,NA,mirtarbase,mirtarbase tarbase,0.004778207,0.503502931,0.131934661,0.265019514,2.66e-4,-0.3759436,0,TRUE
3321,IGSF3,hsa-mir-885-5p,hsa-mir-378a-3p,0.0025,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/20815808'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27738331'>PubMedLink</a>,NA,NA,tarbase,tarbase,0.765171982,0.071609144,0.001060673,-0.674204505,0.00455859,0.21460488,0.0450621546961326,TRUE
3371,TNC,hsa-mir-362-5p,hsa-mir-616-5p,0.001,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/25449782'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27557564'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28524912'>PubMedLink</a>",tarbase,tarbase,0.002892591,0.57214538,0.818619393,0.04552523,0.39783917,-0.0615349,0.02506402048655569,TRUE
3638,INSIG1,hsa-mir-342-3p,hsa-mir-625-5p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28537676'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29615839'>PubMedLink</a>,NA,NA,mirtarbase tarbase,tarbase,0.223682553,-0.198045618,0.777690939,-0.047334333,0.32623829,-0.0600519,0.01501150306748466,TRUE
3638,INSIG1,hsa-mir-92b-3p,hsa-mir-130a-3p,0.0045,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,3.03e-4,0.753072179,3.15e-19,-1.630422159,0.32623829,-0.0600519,0.06323582196697775,FALSE
3667,IRS1,hsa-mir-7-5p,hsa-mir-143-3p,0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10210639'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1311924'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/1311924'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16098625'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17465001'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23651211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23958494'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24690171'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25280563'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27542674'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28710407'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31619254'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7542850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8622697'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9303488'>PubMedLink</a>",mirtarbase tarbase,tarbase,5.84e-5,1.191142718,1.62e-4,0.712498694,0.86361892,-0.0116632,0.09185349322210636,FALSE
3696,ITGB8,hsa-mir-20a-5p,hsa-mir-19a-3p,0.003,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,NA,mirtarbase tarbase,tarbase,0.131934661,0.265019514,0.852501749,0.032127244,5.45e-6,-0.454734,0.04997872340425532,TRUE
3915,LAMC1,hsa-mir-497-5p,hsa-mir-942-5p,0.0035,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/31384173'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31441605'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27545991'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28524360'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28928891'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30755064'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9403717'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.002379496,-0.556789606,3.05e-5,0.597550718,0.13908882,0.09886211,0.05454816878980892,FALSE
3964,LGALS8,hsa-mir-200b-3p,hsa-mir-130b-3p,0.007,FALSE,NA,NA,NA,tarbase,tarbase,0.246508115,0.448098341,9.09e-8,1.207825819,0.82193138,0.01529694,0.08031946072684643,FALSE
4001,LMNB1,hsa-mir-3065-3p,hsa-mir-199a-5p,0.009,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/20799954'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/24129885'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25714015'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28099144'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28261837'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28529605'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/19522540'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22903723'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30897324'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.014728926,0.8221852,5.01e-7,-1.381577769,0.3736375,0.06217656,0.09185349322210636,FALSE
4092,SMAD7,hsa-mir-21-3p,hsa-mir-501-5p,0.001,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24098708'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30774424'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/25917358'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/11408948'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23625826'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25436421'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25602745'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26759305'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26989026'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27100897'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27702662'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28134936'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28192402'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28498453'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31554487'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31617643'>PubMedLink</a>",tarbase,tarbase,0.285949913,-0.23411547,7.4e-8,1.008031022,0.36573276,-0.0634326,0.02506402048655569,TRUE
4131,MAP1B,hsa-mir-301b-3p,hsa-mir-146b-5p,0.007,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/31207037'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/28404923'>PubMedLink</a>,NA,tarbase,tarbase,5.31e-6,1.30607749,6.66e-6,1.333221497,0.17604543,0.10143325,0.08031946072684643,FALSE
4148,MATN3,hsa-mir-19b-3p,hsa-mir-19a-3p,0.003,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>,NA,tarbase,tarbase,0.739734879,-0.049846715,0.852501749,0.032127244,8.67e-4,0.41273699,0.04997872340425532,TRUE
4217,MAP3K5,hsa-mir-20a-5p,hsa-mir-146a-5p,0.0075,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/28396836'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/16644673'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26707143'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27050273'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29445085'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31569678'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.131934661,0.265019514,0.813599104,0.053071916,0.17053762,-0.0964038,0.08294491525423729,FALSE
4299,AFF1,hsa-mir-146b-5p,hsa-mir-548b-3p,0.006,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/28404923'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/30671469'>PubMedLink</a>,NA,tarbase,mirtarbase,6.66e-6,1.333221497,0.013257122,0.558736317,0.51910744,-0.0443774,0.07471374045801527,FALSE
