entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
<a href='https://pubmed.ncbi.nlm.nih.gov/25512615'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26700622'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26855148'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27072221'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27440270'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27545006'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27545006'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27634876'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27689328'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28593420'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28859123'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28900498'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29396873'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29851094'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29851704'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29915882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29915882'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29981816'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30096292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30337589'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30628926'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31013476'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31426812'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31428578'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31565603'>PubMedLink</a>",mirtarbase,mirtarbase,0.00498753209061271,-0.41796610429502,3.20219435388534e-14,2.31834471133151,0.00461067319975402,-0.149086417071995,0.01459274193548387,TRUE
388,RHOB,hsa-mir-642a-5p,hsa-mir-411-3p,0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24321314'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28003335'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28131418'>PubMedLink</a>",mirtarbase tarbase,tarbase,4.1036207646394e-4,0.587924026544983,0.00962102929863112,0.654100713180475,0.15057924954294,-0.060909234098112,0.03631103678929766,TRUE
463,ZFHX3,hsa-mir-424-5p,hsa-let-7f-5p,0.001,TRUE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/23144151'>PubMedLink</a>,tarbase,tarbase,0.0014227641426492,0.314659555387985,1.9080756298252e-4,-0.22434770279065,0.597598210400492,-0.0261387036198431,0.02329828326180257,TRUE
654,BMP6,hsa-mir-301a-3p,hsa-mir-130a-3p,0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16175182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16175182'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18949431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18949431'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28604730'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30675259'>PubMedLink</a>",tarbase,tarbase,7.222779409245621e-14,1.19930914304891,0.706390012767982,0.0351072905536879,0.0010718489648987,-0.159922518748473,0.05148983739837399,FALSE
667,DST,hsa-let-7f-5p,hsa-mir-20a-5p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26695145'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/11948124'>PubMedLink</a>,tarbase,tarbase,1.9080756298252e-4,-0.22434770279065,0.003902550290259,0.249913220531068,0.0111777712147055,-0.123233647606787,0,TRUE
894,CCND2,hsa-mir-19a-3p,hsa-mir-345-5p,0.0075,FALSE,NA,NA,"NA
<a href='https://pubmed.ncbi.nlm.nih.gov/11251971'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14506731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14506731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17636483'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22534667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27494902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30227870'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30664171'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30722989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31253987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>",mirtarbase tarbase,tarbase,2.06856521144369e-6,0.593274508550163,1.54729551192631e-8,0.749687451471692,0.00773533302994488,-0.125469402562923,0.07799568965517241,FALSE
894,CCND2,hsa-mir-20a-5p,hsa-mir-345-5p,0.0015,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26695145'>PubMedLink</a>,NA,"NA
<a href='https://pubmed.ncbi.nlm.nih.gov/11251971'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14506731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14506731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17636483'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22534667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27494902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30227870'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30664171'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30722989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31253987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.003902550290259,0.249913220531068,1.54729551192631e-8,0.749687451471692,0.00773533302994488,-0.125469402562923,0.03021428571428571,TRUE
894,CCND2,hsa-mir-324-5p,hsa-mir-548b-3p,5e-4,FALSE,NA,NA,"NA
<a href='https://pubmed.ncbi.nlm.nih.gov/11251971'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14506731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14506731'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17636483'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22534667'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27494902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30227870'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30664171'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30722989'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31253987'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>",tarbase,tarbase,8.8891853496199e-5,0.45833695932837,0.168674464309328,-0.220554307086294,0.00773533302994488,-0.125469402562923,0.01459274193548387,TRUE
1282,COL4A1,hsa-mir-29b-3p,hsa-mir-221-5p,0.0065,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/25891208'>PubMedLink</a>,mirtarbase tarbase,tarbase,0.00161239760580443,0.24452093687597,2.37747304313036e-8,-0.733487439620765,0.983642560292642,9.1102199336962e-4,0.07164517766497462,FALSE
1306,COL15A1,hsa-mir-29b-3p,hsa-let-7f-5p,0.0085,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,0.00161239760580443,0.24452093687597,1.9080756298252e-4,-0.22434770279065,0.26390492066867,0.0539843084768923,0.08450961538461539,FALSE
1825,DSC3,hsa-mir-33a-5p,hsa-mir-29b-2-5p,0.0055,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/30420640'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17088906'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22941060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22941060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27831503'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29855376'>PubMedLink</a>",mirtarbase,tarbase,1.8089961851049e-17,1.26070276702418,0.411126500539518,0.0851247898936208,0.344078794729958,-0.0610013494307665,0.06511832061068702,FALSE
1948,EFNB2,hsa-mir-503-5p,hsa-mir-193b-3p,0.0055,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30106131'>PubMedLink</a>,mirtarbase,tarbase,1.2278582307792299e-11,1.14948116156405,2.9788971844066e-5,0.435795194407865,0.0182281678742257,-0.108607527484141,0.06511832061068702,FALSE
1956,EGFR,hsa-mir-616-5p,hsa-mir-200a-3p,0.005,FALSE,NA,NA,"NA
NA
NA
NA
NA
<a href='https://pubmed.ncbi.nlm.nih.gov/10190311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10190311'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10206071'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10209964'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10473113'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10481927'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10761709'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10770635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10815804'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10963846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10963846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11153605'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11156083'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11355942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11448895'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11710837'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11774237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11801540'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11894009'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11894009'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12441262'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12527944'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12688680'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12708474'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12866417'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12867060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12884235'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12953099'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12953099'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14519080'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14534727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14534727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14607699'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14704124'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14734462'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14757534'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026328'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118073'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15118125'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15144948'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15211117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15211117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15217963'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15246187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15246559'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15284455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15284455'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15300150'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15329413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15329413'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15365565'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15447984'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15492241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15496427'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15604253'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15604279'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15623594'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15638955'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15638956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15638956'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15665299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15665299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15681531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15696205'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15709185'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15710947'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15710947'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15713516'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15728811'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15737014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15737014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15737014'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15738541'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15741570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15741570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15741570'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15746034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15746034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15746034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15753456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15767641'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15777970'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15788655'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15788655'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15788673'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15813676'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15815931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15815931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15815931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15832087'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15837743'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15841079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15851406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15851406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15851741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15886310'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15886310'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15895392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15897464'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15897572'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15897572'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15899817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15911107'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15913841'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15920544'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950315'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15950794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15956035'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15958609'>PubMedLink</a>
