entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
596,BCL2,hsa-mir-424-5p,hsa-mir-376c-3p,0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10101681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11351249'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12017273'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12025227'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12025227'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12796377'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12810203'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12810203'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12941126'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14519627'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14519627'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14710230'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15188008'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15357873'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15756350'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15826766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15985079'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16643620'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17541305'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19380190'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19539330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19539330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20037166'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20208132'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22398398'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22591748'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23469687'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25833690'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26406868'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27483435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27554585'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27573448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27573448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27779645'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27834342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27834342'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28449664'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28464919'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29731840'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31031856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8621251'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9042262'>PubMedLink</a>",tarbase,mirtarbase,0.786462490125794,0.0321708126732386,9.27534058043212e-7,-1.36051571296785,0.246541891257945,0.0944136976953861,0,TRUE
599,BCL2L2,hsa-mir-2355-3p,hsa-mir-204-5p,0.0025,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29070041'>PubMedLink</a>,tarbase,mirtarbase tarbase,0.581713791791983,-0.15283555154994,1.6664871974492102e-17,-1.27818300980535,0.267607201654221,0.0873972238746897,0.09427777777777778,FALSE
767,CA8,hsa-mir-424-5p,hsa-mir-410-3p,0.009,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31715371'>PubMedLink</a>,mirtarbase,mirtarbase,0.786462490125794,0.0321708126732386,0.00744753338200867,-0.593472842491182,0.0043916751322567,-0.249182126311252,0.16601086956521738,FALSE
966,CD59,hsa-mir-136-5p,hsa-mir-501-5p,0.004,FALSE,NA,NA,NA,tarbase,tarbase,4.3022546554082e-8,-1.02490185085411,0.544589630375091,-0.111731717816035,0.43018865364349,0.0576495964299308,0.12121428571428572,FALSE
1374,CPT1A,hsa-mir-20b-5p,hsa-mir-214-5p,0.009,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26708577'>PubMedLink</a>,NA,NA,mirtarbase,mirtarbase,0.15270823885516,-0.208113811789293,2.92636802979646e-10,-1.30935364225621,0.48230501029446,0.0541082378913619,0.16601086956521738,FALSE
1454,CSNK1E,hsa-mir-3065-3p,hsa-mir-34a-5p,0.001,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29795381'>PubMedLink</a>,tarbase,tarbase,2.34653486639016e-13,-1.23836793812995,0.440730082467716,0.102563025348855,0.307902307125919,0.0815551266410193,0.05563934426229508,FALSE
1795,DOCK3,hsa-mir-34a-5p,hsa-mir-181c-3p,0.005,FALSE,NA,NA,NA,mirtarbase,tarbase,0.440730082467716,0.102563025348855,0.0114801545217115,-0.395506600326172,0.027721625992209,0.205971251213079,0.12664179104477613,FALSE
1889,ECE1,hsa-mir-2110,hsa-mir-34a-5p,0.006,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/15139053'>PubMedLink</a>,mirtarbase,tarbase,0.650292740503043,0.161651888894656,0.440730082467716,0.102563025348855,0.438222355867716,0.0606325362009436,0.1366711409395973,FALSE
1936,EEF1D,hsa-mir-204-5p,hsa-mir-34a-5p,0.0085,FALSE,NA,NA,NA,tarbase,tarbase,1.6664871974492102e-17,-1.27818300980535,0.440730082467716,0.102563025348855,0.606672710479724,0.0414845187200217,0.16601086956521738,FALSE
1938,EEF2,hsa-mir-204-5p,hsa-mir-2355-3p,0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15108329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15108329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15108329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15108329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15108329'>PubMedLink</a>",tarbase,tarbase,1.6664871974492102e-17,-1.27818300980535,0.581713791791983,-0.15283555154994,0.251378944754021,0.0805551400762345,0.12316935483870968,FALSE
2308,FOXO1,hsa-mir-223-3p,hsa-mir-9-5p,0,TRUE,<a href='https://pubmed.ncbi.nlm.nih.gov/30668544'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/22213032'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28582447'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29545479'>PubMedLink</a>",mirtarbase,mirtarbase tarbase,0.698828788938755,-0.0554750997040248,0.00487172866555441,-0.311555474503904,0.369035135224462,0.0727631567038851,0,TRUE
2803,GOLGA4,hsa-mir-21-5p,hsa-mir-511-5p,0.006,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a>,NA,NA,mirtarbase tarbase,tarbase,0.229274628179526,0.103469565459872,0.255012865235525,-0.260028094385711,0.319729771810464,0.0802643878876221,0.1366711409395973,FALSE
3068,HDGF,hsa-mir-501-5p,hsa-mir-892a,0,FALSE,NA,NA,NA,mirtarbase tarbase,mirtarbase,0.544589630375091,-0.111731717816035,3.56525410442635e-18,2.44829980125367,0.297487010242202,-0.0799704680620044,0,TRUE
3949,LDLR,hsa-mir-106a-5p,hsa-mir-34a-5p,0.0045,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29029037'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8555255'>PubMedLink</a>",mirtarbase tarbase,tarbase,0.0292168360672743,-0.369485019756277,0.440730082467716,0.102563025348855,0.294435573770962,0.0857572249713044,0.12316935483870968,FALSE
3988,LIPA,hsa-mir-570-3p,hsa-mir-141-5p,0.0095,FALSE,NA,NA,NA,tarbase,tarbase,0.225102164603993,0.432684153846797,0.00112279725588573,0.400269372156654,0.533931213389669,-0.0496369039068997,0.17051196172248806,FALSE
4012,LNPEP,hsa-mir-146a-5p,hsa-mir-379-5p,0.0095,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/17692401'>PubMedLink</a>,tarbase,mirtarbase,0.250651451189555,-0.182061591378815,0.00177120950711642,-0.390974846179124,0.563895815022164,0.0474550113451055,0.17051196172248806,FALSE
4012,LNPEP,hsa-mir-511-5p,hsa-mir-379-5p,0.004,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/17692401'>PubMedLink</a>,tarbase,mirtarbase,0.255012865235525,-0.260028094385711,0.00177120950711642,-0.390974846179124,0.563895815022164,0.0474550113451055,0.12121428571428572,FALSE
4204,MECP2,hsa-mir-214-3p,hsa-mir-223-3p,0.0045,TRUE,NA,NA,NA,tarbase,tarbase,7.25435886366704e-12,-1.81537693564069,0.698828788938755,-0.0554750997040248,0.221451581088744,0.101096464654063,0.12316935483870968,FALSE
4249,MGAT5,hsa-mir-409-5p,hsa-mir-362-3p,0.005,FALSE,NA,NA,NA,tarbase,mirtarbase,2.49545854108941e-5,-1.03176279330926,0.643841291244235,-0.0912522268996101,0.680727391960521,-0.0331537892152366,0.12664179104477613,FALSE
4281,MID1,hsa-mir-33a-5p,hsa-mir-149-5p,5e-4,FALSE,NA,NA,NA,tarbase,mirtarbase,0.799717732024968,0.0383984017586964,0.00430927656019568,-0.516244456019777,0.0448935374738654,-0.175837844584578,0.03535416666666666,TRUE
4660,PPP1R12B,hsa-mir-106a-5p,hsa-mir-34a-5p,0.0045,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>,<a href='https://pubmed.ncbi.nlm.nih.gov/26708577'>PubMedLink</a>'>PubMedLink</a>,NA,tarbase,tarbase,0.0292168360672743,-0.369485019756277,0.440730082467716,0.102563025348855,0.244276127634786,0.0974020897036671,0.12316935483870968,FALSE
4800,NFYA,hsa-mir-502-5p,hsa-mir-203a-3p,0.005,TRUE,NA,NA,NA,mirtarbase tarbase,mirtarbase tarbase,0.857601951841672,-0.0454444085501366,0.190509641640438,-0.139902045805269,0.545175316623245,-0.0499831434379819,0.12664179104477613,FALSE
5324,PLAG1,hsa-mir-204-5p,hsa-mir-106a-5p,0,TRUE,NA,"NA NA","<a href='https://pubmed.ncbi.nlm.nih.gov/18216146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31044493'>PubMedLink</a>",mirtarbase,tarbase,1.6664871974492102e-17,-1.27818300980535,0.0292168360672743,-0.369485019756277,0.18892707017756,0.118461502429697,0,TRUE
5324,PLAG1,hsa-mir-204-5p,hsa-mir-20b-5p,0,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18216146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31044493'>PubMedLink</a>",mirtarbase,tarbase,1.6664871974492102e-17,-1.27818300980535,0.15270823885516,-0.208113811789293,0.18892707017756,0.118461502429697,0,TRUE
5326,PLAGL2,hsa-mir-501-5p,hsa-mir-502-5p,0.001,TRUE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a>'>PubMedLink</a>,NA,tarbase,mirtarbase,0.544589630375091,-0.111731717816035,0.857601951841672,-0.0454444085501366,0.0129713472415231,0.206348581110664,0.05563934426229508,FALSE
5569,PKIA,hsa-mir-654-3p,hsa-mir-106a-5p,0.0055,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>'>PubMedLink</a> NA,NA,mirtarbase,tarbase,4.25415244200225e-6,-0.920777028026195,0.0292168360672743,-0.369485019756277,0.00792050086994489,0.219771565965984,0.13053846153846155,FALSE
5727,PTCH1,hsa-mir-34a-5p,hsa-mir-369-3p,0.0035,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/12378516'>PubMedLink</a>,tarbase,tarbase,0.440730082467716,0.102563025348855,0.00147150561679276,-0.849689661669382,0.587798173626986,0.0474312768313483,0.11533009708737864,FALSE
5795,PTPRJ,hsa-mir-363-3p,hsa-mir-204-5p,0,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26893725'>PubMedLink</a>'>PubMedLink</a>,NA,tarbase,tarbase,0.0031598017131187,-0.482984128023688,1.6664871974492102e-17,-1.27818300980535,0.0936921553253222,0.134466180388535,0,TRUE
5795,PTPRJ,hsa-mir-363-3p,hsa-mir-501-5p,0.0025,FALSE,NA,NA,NA,tarbase,tarbase,0.0031598017131187,-0.482984128023688,0.544589630375091,-0.111731717816035,0.0936921553253222,0.134466180388535,0.09427777777777778,FALSE
5795,PTPRJ,hsa-mir-592,hsa-mir-204-5p,0.0025,FALSE,NA,NA,NA,mirtarbase,tarbase,0.226025293337446,0.299431134465872,1.6664871974492102e-17,-1.27818300980535,0.0936921553253222,0.134466180388535,0.09427777777777778,FALSE
5795,PTPRJ,hsa-mir-592,hsa-mir-501-5p,0.0025,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/26708577'>PubMedLink</a>'>PubMedLink</a>,NA,mirtarbase,tarbase,0.226025293337446,0.299431134465872,0.544589630375091,-0.111731717816035,0.0936921553253222,0.134466180388535,0.09427777777777778,FALSE
6197,RPS6KA3,hsa-mir-106a-5p,hsa-mir-34a-5p,0.009,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>,NA,NA,tarbase,tarbase,0.0292168360672743,-0.369485019756277,0.440730082467716,0.102563025348855,0.520795322709358,0.0524117171550081,0.16601086956521738,FALSE
7068,THRB,hsa-mir-155-5p,hsa-mir-21-5p,0.007,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/1685475'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24849932'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29022645'>PubMedLink</a>",mirtarbase,tarbase,0.7913250259509,0.0384976324517198,0.229274628179526,0.103469565459872,0.36505912708576,0.0748767759842517,0.14665432098765432,FALSE
7259,TSPYL1,hsa-mir-142-3p,hsa-mir-212-3p,0.0095,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26893725'>PubMedLink</a>,NA,NA,mirtarbase tarbase,tarbase,0.1895109565555,0.146577698733406,0.00198920466897351,-0.676292879508713,0.967265650929967,-0.00313265442915019,0.17051196172248806,FALSE
7259,TSPYL1,hsa-mir-142-3p,hsa-mir-940,0.0075,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26893725'>PubMedLink</a>,NA,NA,mirtarbase tarbase,mirtarbase,0.1895109565555,0.146577698733406,0.711072562779607,-0.111543759616759,0.967265650929967,-0.00313265442915019,0.15242514970059878,FALSE
7436,VLDLR,hsa-mir-196a-5p,hsa-mir-676-3p,0.0075,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.0175405999889321,-0.278613691934985,0.0471709649759446,0.587912349575166,0.13966074979231,0.121195958630846,0.15242514970059878,FALSE
7764,ZNF217,hsa-mir-136-5p,hsa-mir-20b-3p,0.002,TRUE,NA,NA,NA,tarbase,tarbase,4.3022546554082e-8,-1.02490185085411,7.78423798014275e-6,-1.08102864212742,0.267551812948183,0.089724091339986,0.08380246913580247,FALSE
7764,ZNF217,hsa-mir-181c-3p,hsa-mir-20b-3p,0.001,TRUE,NA,NA,NA,tarbase,tarbase,0.0114801545217115,-0.395506600326172,7.78423798014275e-6,-1.08102864212742,0.267551812948183,0.089724091339986,0.05563934426229508,FALSE
7832,BTG2,hsa-mir-3199,hsa-mir-296-5p,0.0055,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/14996721'>PubMedLink</a>,tarbase,tarbase,0.172320760510552,-0.446045614204492,0.0783235173119519,-0.481679894237308,0.0384815393067598,-0.156285807368366,0.13053846153846155,FALSE
7982,ST7,hsa-mir-34a-5p,hsa-mir-204-5p,0.0055,FALSE,NA,NA,NA,tarbase,tarbase,0.440730082467716,0.102563025348855,1.6664871974492102e-17,-1.27818300980535,0.0786241889888015,0.144045982076076,0.13053846153846155,FALSE
8085,KMT2D,hsa-mir-34a-5p,hsa-mir-204-5p,0.009,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30030490'>PubMedLink</a>,mirtarbase tarbase,tarbase,0.440730082467716,0.102563025348855,1.6664871974492102e-17,-1.27818300980535,0.234332949909153,0.09875772523518,0.16601086956521738,FALSE
8301,PICALM,hsa-mir-204-5p,hsa-mir-501-3p,0,FALSE,NA,NA,NA,tarbase,tarbase,1.6664871974492102e-17,-1.27818300980535,0.776002826227632,-0.0379131767582298,0.310902586885105,0.0768386198649118,0,TRUE
9375,TM9SF2,hsa-mir-615-3p,hsa-mir-214-3p,0.002,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/30018727'>PubMedLink</a>'>PubMedLink</a>,NA,mirtarbase tarbase,tarbase,6.41009077260395e-6,-0.885647737838849,7.25435886366704e-12,-1.81537693564069,0.97871836028631,-0.00201727625040135,0.08380246913580247,FALSE
9411,ARHGAP29,hsa-mir-570-3p,hsa-mir-31-5p,5e-4,FALSE,NA,NA,NA,tarbase,tarbase,0.225102164603993,0.432684153846797,0.00293851734271556,-0.750022168221357,0.0250242760111677,-0.186210239960039,0.03535416666666666,TRUE
9683,N4BP1,hsa-mir-20b-5p,hsa-mir-34a-5p,0.0065,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gov/26708577'>PubMedLink</a>,NA,NA,mirtarbase,tarbase,0.15270823885516,-0.208113811789293,0.440730082467716,0.102563025348855,0.317033100955703,0.0822969391561581,0.14051592356687898,FALSE
9693,RAPGEF2,hsa-mir-335-3p,hsa-mir-204-5p,0.0035,FALSE,NA,NA,NA,mirtarbase,tarbase,5.70952823062131e-5,-0.654578605605378,1.6664871974492102e-17,-1.27818300980535,0.164075713301618,0.114964802524698,0.11533009708737864,FALSE
9693,RAPGEF2,hsa-mir-335-5p,hsa-mir-204-5p,0.0025,FALSE,NA,NA,NA,mirtarbase tarbase,tarbase,9.14371672772996e-10,-1.35157373194338,1.6664871974492102e-17,-1.27818300980535,0.164075713301618,0.114964802524698,0.09427777777777778,FALSE
9709,HERPUD1,hsa-mir-125b-5p,hsa-mir-142-5p,0.0065,FALSE,NA,"NA NA",NA,tarbase,tarbase,0.19939002908266,0.135078442147528,0.322664005266957,0.164497875948685,0.409849390418156,0.0627371195116232,0.14051592356687898,FALSE
9728,SECISBP2L,hsa-mir-335-5p,hsa-mir-409-3p,0.001,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a>'>PubMedLink</a>,NA,tarbase,mirtarbase,9.14371672772996e-10,-1.35157373194338,0.0188066899255578,-0.512032718709365,0.25128948890443,0.0913461013376193,0.05563934426229508,FALSE
9736,USP34,hsa-mir-203a-3p,hsa-mir-218-5p,5e-4,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29072688'>PubMedLink</a>'>PubMedLink</a>,NA,tarbase,mirtarbase tarbase,0.190509641640438,-0.139902045805269,7.5939039152046e-6,0.601585701615049,0.685934630508278,-0.0343567484010396,0.03535416666666666,TRUE
9736,USP34,hsa-mir-34c-3p,hsa-mir-218-5p,0.0055,FALSE,NA,NA,NA,tarbase,mirtarbase tarbase,0.119583510414281,0.438489028574393,7.5939039152046e-6,0.601585701615049,0.685934630508278,-0.0343567484010396,0.13053846153846155,FALSE
