"info","is_mrna_tf","name","selected","shared.name","updown","miRfamily","mirnaCluster"
"mrna","false","SLITRK4","false","SLITRK4","Down",NA,NA
"mrna","false","PM20D2","false","PM20D2","Down",NA,NA
"mrna","false","STARD4","false","STARD4","Up",NA,NA
"mrna","false","CPEB2","false","CPEB2","Down",NA,NA
"mrna","false","OCIAD2","false","OCIAD2","Down",NA,NA
"mrna","false","UHMK1","false","UHMK1","Down",NA,NA
"mrna","false","FRMD6","false","FRMD6","Up",NA,NA
"mrna","false","RAB3IP","false","RAB3IP","Down",NA,NA
"mrna","false","RAB3C","false","RAB3C","Down",NA,NA
"mrna","false","TMEM132B","false","TMEM132B","Up",NA,NA
"mrna","false","EGLN3","false","EGLN3","Down",NA,NA
"mrna","true","FOXP2","false","FOXP2","Down",NA,NA
"mrna","false","MYLK3","false","MYLK3","Down",NA,NA
"mrna","false","ZNF804A","false","ZNF804A","Down",NA,NA
"mrna","false","NAV2","false","NAV2","Up",NA,NA
"mrna","false","TNKS1BP1","false","TNKS1BP1","Up",NA,NA
"mrna","true","ZFHX2","false","ZFHX2","Down",NA,NA
"mrna","false","ZCCHC3","false","ZCCHC3","Up",NA,NA
"mrna","false","CGNL1","false","CGNL1","Down",NA,NA
"mrna","false","MAP3K21","false","MAP3K21","Up",NA,NA
"mrna","true","ARID5B","false","ARID5B","Down",NA,NA
"mrna","false","BRIP1","false","BRIP1","Up",NA,NA
"mrna","false","RASSF5","false","RASSF5","Up",NA,NA
"mrna","false","SPRY4","false","SPRY4","Up",NA,NA
"mrna","false","SLCO5A1","false","SLCO5A1","Up",NA,NA
"mrna","false","SLC38A1","false","SLC38A1","Down",NA,NA
"mrna","false","APOL6","false","APOL6","Up",NA,NA
"mrna","false","RNF39","false","RNF39","Up",NA,NA
"mrna","false","PDGFD","false","PDGFD","Down",NA,NA
"mrna","false","PGGHG","false","PGGHG","Up",NA,NA
"mrna","false","GPR157","false","GPR157","Up",NA,NA
"mrna","true","CSRNP3","false","CSRNP3","Down",NA,NA
"mrna","false","PHC3","false","PHC3","Up",NA,NA
"mrna","false","GREB1L","false","GREB1L","Up",NA,NA
"mrna","false","SYNPO2L","false","SYNPO2L","Up",NA,NA
"mrna","false","TMC7","false","TMC7","Up",NA,NA
"mrna","false","CYBRD1","false","CYBRD1","Up",NA,NA
"mrna","false","LONRF3","false","LONRF3","Down",NA,NA
"mrna","false","STEAP4","false","STEAP4","Down",NA,NA
"mrna","false","PPP1R3B","false","PPP1R3B","Down",NA,NA
"mrna","false","SLC25A23","false","SLC25A23","Down",NA,NA
"mrna","false","PRRG4","false","PRRG4","Down",NA,NA
"mrna","false","AHNAK","false","AHNAK","Up",NA,NA
"mrna","false","TMEM135","false","TMEM135","Down",NA,NA
"mrna","false","RAPH1","false","RAPH1","Up",NA,NA
"mrna","false","CDCP1","false","CDCP1","Up",NA,NA
"mrna","false","SMAP2","false","SMAP2","Up",NA,NA
"mrna","false","HHIP","false","HHIP","Down",NA,NA
"mrna","false","ZMAT3","false","ZMAT3","Up",NA,NA
"mrna","false","ARHGEF28","false","ARHGEF28","Down",NA,NA
"mrna","false","NOD2","false","NOD2","Up",NA,NA
"mrna","false","RRAGD","false","RRAGD","Down",NA,NA
"mrna","true","HES4","false","HES4","Up",NA,NA
"mrna","false","USP37","false","USP37","Up",NA,NA
"mrna","false","TRMT9B","false","TRMT9B","Down",NA,NA
"mrna","false","FNIP2","false","FNIP2","Down",NA,NA
"mrna","false","TAOK1","false","TAOK1","Up",NA,NA
"mrna","false","MTUS1","false","MTUS1","Down",NA,NA
"mrna","false","USP31","false","USP31","Up",NA,NA
"mrna","false","ARFGEF3","false","ARFGEF3","Down",NA,NA
"mrna","false","CEMIP","false","CEMIP","Up",NA,NA
"mrna","false","ZNFX1","false","ZNFX1","Up",NA,NA
"mrna","false","STOX2","false","STOX2","Down",NA,NA
"mrna","true","ARNTL2","false","ARNTL2","Up",NA,NA
"mrna","false","DPYSL5","false","DPYSL5","Up",NA,NA
"mrna","false","TCIM","false","TCIM","Down",NA,NA
"mrna","false","KCNQ5","false","KCNQ5","Down",NA,NA
"mrna","false","PAG1","false","PAG1","Up",NA,NA
"mrna","false","PARVA","false","PARVA","Down",NA,NA
"mrna","false","BCAS4","false","BCAS4","Down",NA,NA
"mrna","true","SOX6","false","SOX6","Down",NA,NA
"mrna","false","PHF10","false","PHF10","Down",NA,NA
"mrna","false","FIGN","false","FIGN","Down",NA,NA
"mrna","false","HERC6","false","HERC6","Down",NA,NA
"mrna","false","LAX1","false","LAX1","Up",NA,NA
"mrna","false","TENT5C","false","TENT5C","Down",NA,NA
"mrna","false","MINDY2","false","MINDY2","Down",NA,NA
"mrna","false","PARP14","false","PARP14","Up",NA,NA
"mrna","false","PLEKHA5","false","PLEKHA5","Down",NA,NA
"mrna","false","GFOD1","false","GFOD1","Up",NA,NA
"mrna","false","ERRFI1","false","ERRFI1","Down",NA,NA
"mrna","false","GALNT7","false","GALNT7","Down",NA,NA
"mrna","false","STK26","false","STK26","Down",NA,NA
"mrna","false","RAB23","false","RAB23","Up",NA,NA
"mrna","false","CTDSPL2","false","CTDSPL2","Up",NA,NA
"mrna","false","CRIM1","false","CRIM1","Down",NA,NA
"mrna","true","PURG","false","PURG","Down",NA,NA
"mrna","false","GPSM2","false","GPSM2","Up",NA,NA
"mrna","false","CD274","false","CD274","Up",NA,NA
"mrna","false","DESI1","false","DESI1","Down",NA,NA
"mrna","false","SESN1","false","SESN1","Up",NA,NA
"mrna","false","TNFRSF21","false","TNFRSF21","Up",NA,NA
"mrna","false","PDE7B","false","PDE7B","Down",NA,NA
"mrna","false","MYOF","false","MYOF","Up",NA,NA
"mrna","false","SACS","false","SACS","Up",NA,NA
"mrna","false","PHF19","false","PHF19","Up",NA,NA
"mrna","false","TES","false","TES","Down",NA,NA
"mrna","false","IPCEF1","false","IPCEF1","Down",NA,NA
"mrna","false","LRIG1","false","LRIG1","Up",NA,NA
"mrna","false","TIPARP","false","TIPARP","Up",NA,NA
"mrna","false","C2CD2","false","C2CD2","Up",NA,NA
"mrna","false","CLIC4","false","CLIC4","Down",NA,NA
"mrna","false","GABARAPL1","false","GABARAPL1","Down",NA,NA
"mrna","false","CADM1","false","CADM1","Down",NA,NA
"mrna","false","STX12","false","STX12","Up",NA,NA
"mrna","false","PLXNB2","false","PLXNB2","Down",NA,NA
"mrna","false","WBP2","false","WBP2","Down",NA,NA
"mrna","true","ZNF281","false","ZNF281","Up",NA,NA
"mrna","false","KIAA0895","false","KIAA0895","Down",NA,NA
"mrna","false","SASH1","false","SASH1","Up",NA,NA
"mrna","false","CAMSAP2","false","CAMSAP2","Up",NA,NA
"mrna","false","NUP210","false","NUP210","Down",NA,NA
"mrna","false","SYNE2","false","SYNE2","Down",NA,NA
"mrna","false","DTX4","false","DTX4","Down",NA,NA
"mrna","true","SPEN","false","SPEN","Up",NA,NA
"mrna","false","WDFY3","false","WDFY3","Down",NA,NA
"mrna","false","ELL2","false","ELL2","Up",NA,NA
"mrna","true","MLXIP","false","MLXIP","Down",NA,NA
"mrna","false","FNDC3A","false","FNDC3A","Down",NA,NA
"mrna","false","CPEB3","false","CPEB3","Down",NA,NA
"mrna","false","HSPA4L","false","HSPA4L","Down",NA,NA
"mrna","true","IKZF2","false","IKZF2","Up",NA,NA
"mrna","true","IKZF3","false","IKZF3","Up",NA,NA
"mrna","false","RASSF8","false","RASSF8","Down",NA,NA
"mrna","false","AKAP10","false","AKAP10","Up",NA,NA
"mrna","false","PSIP1","false","PSIP1","Up",NA,NA
"mrna","false","FSTL1","false","FSTL1","Up",NA,NA
"mrna","false","PRSS23","false","PRSS23","Down",NA,NA
"mrna","false","DEPP1","false","DEPP1","Down",NA,NA
"mrna","false","IFI44L","false","IFI44L","Up",NA,NA
"mrna","false","PNRC1","false","PNRC1","Down",NA,NA
"mrna","false","HPSE","false","HPSE","Up",NA,NA
"mrna","false","MTHFD2","false","MTHFD2","Up",NA,NA
"mrna","false","CD226","false","CD226","Down",NA,NA
"mrna","false","IGF2BP3","false","IGF2BP3","Up",NA,NA
"mrna","false","TXNIP","false","TXNIP","Down",NA,NA
"mrna","true","ZBTB18","false","ZBTB18","Down",NA,NA
"mrna","false","NDRG1","false","NDRG1","Down",NA,NA
"mrna","false","ATP8A1","false","ATP8A1","Down",NA,NA
"mrna","false","CITED2","false","CITED2","Up",NA,NA
"mrna","false","DCAF7","false","DCAF7","Up",NA,NA
"mrna","false","OPTN","false","OPTN","Down",NA,NA
"mrna","false","FEM1B","false","FEM1B","Up",NA,NA
"mrna","false","SMC4","false","SMC4","Up",NA,NA
"mrna","false","MAMLD1","false","MAMLD1","Up",NA,NA
"mrna","false","TOM1L1","false","TOM1L1","Down",NA,NA
"mrna","false","AKT3","false","AKT3","Down",NA,NA
"mrna","true","NR1D2","false","NR1D2","Up",NA,NA
"mrna","false","NCAPD2","false","NCAPD2","Up",NA,NA
"mrna","false","KLHL21","false","KLHL21","Down",NA,NA
"mrna","false","SV2A","false","SV2A","Up",NA,NA
"mrna","true","ZEB2","false","ZEB2","Up",NA,NA
"mrna","false","TRIM14","false","TRIM14","Down",NA,NA
"mrna","false","ARHGAP11A","false","ARHGAP11A","Up",NA,NA
"mrna","false","CTIF","false","CTIF","Down",NA,NA
"mrna","false","MATR3","false","MATR3","Up",NA,NA
"mrna","false","VGLL4","false","VGLL4","Up",NA,NA
"mrna","false","MICAL2","false","MICAL2","Up",NA,NA
"mrna","false","CELSR1","false","CELSR1","Down",NA,NA
"mrna","false","ADAMTS1","false","ADAMTS1","Up",NA,NA
"mrna","false","SH3BP5","false","SH3BP5","Up",NA,NA
"mrna","false","OSMR","false","OSMR","Up",NA,NA
"mrna","false","SYNGR2","false","SYNGR2","Down",NA,NA
"mrna","false","CCNE2","false","CCNE2","Up",NA,NA
"mrna","false","MTMR7","false","MTMR7","Down",NA,NA
"mrna","false","SYT7","false","SYT7","Down",NA,NA
"mrna","false","GPRC5A","false","GPRC5A","Down",NA,NA
"mrna","false","SQSTM1","false","SQSTM1","Down",NA,NA
"mrna","false","ALDH1A2","false","ALDH1A2","Down",NA,NA
"mrna","false","INPP4B","false","INPP4B","Down",NA,NA
"mrna","false","CREG1","false","CREG1","Down",NA,NA
"mrna","false","ADAM9","false","ADAM9","Down",NA,NA
"mrna","false","ABCC3","false","ABCC3","Up",NA,NA
"mrna","false","IRS2","false","IRS2","Up",NA,NA
"mrna","false","STC2","false","STC2","Up",NA,NA
"mrna","false","SLC25A12","false","SLC25A12","Down",NA,NA
"mrna","true","YBX3","false","YBX3","Up",NA,NA
"mrna","false","DYRK2","false","DYRK2","Up",NA,NA
"mrna","false","FZD6","false","FZD6","Down",NA,NA
"mrna","false","NRIP1","false","NRIP1","Up",NA,NA
"mrna","false","CCDC6","false","CCDC6","Down",NA,NA
"mrna","true","NR4A3","false","NR4A3","Down",NA,NA
"mrna","true","MAFK","false","MAFK","Up",NA,NA
"mrna","false","PXDN","false","PXDN","Up",NA,NA
"mrna","false","BTG2","false","BTG2","Down",NA,NA
"mrna","false","PTP4A1","false","PTP4A1","Down",NA,NA
"mrna","false","DNALI1","false","DNALI1","Down",NA,NA
"mrna","true","ZNF208","false","ZNF208","Down",NA,NA
"mrna","true","ZNF711","false","ZNF711","Up",NA,NA
"mrna","false","ZFP36","false","ZFP36","Down",NA,NA
"mrna","false","NSD2","false","NSD2","Up",NA,NA
"mrna","false","WEE1","false","WEE1","Up",NA,NA
"mrna","false","VLDLR","false","VLDLR","Down",NA,NA
"mrna","false","TRPC3","false","TRPC3","Up",NA,NA
"mrna","false","TRIO","false","TRIO","Up",NA,NA
"mrna","false","TPD52","false","TPD52","Down",NA,NA
"mrna","false","TNFAIP3","false","TNFAIP3","Up",NA,NA
"mrna","false","TLL1","false","TLL1","Down",NA,NA
"mrna","false","THBS1","false","THBS1","Down",NA,NA
"mrna","false","TGFBR3","false","TGFBR3","Down",NA,NA
"mrna","false","TFRC","false","TFRC","Up",NA,NA
"mrna","true","NR2F2","false","NR2F2","Down",NA,NA
"mrna","false","TAGLN","false","TAGLN","Down",NA,NA
"mrna","true","SRF","false","SRF","Down",NA,NA
"mrna","true","SOX11","false","SOX11","Up",NA,NA
"mrna","true","SOX5","false","SOX5","Down",NA,NA
"mrna","false","SOD2","false","SOD2","Down",NA,NA
"mrna","false","SLC18A2","false","SLC18A2","Down",NA,NA
"mrna","false","SLC7A2","false","SLC7A2","Down",NA,NA
"mrna","false","SLC2A1","false","SLC2A1","Up",NA,NA
"mrna","false","ST6GAL1","false","ST6GAL1","Down",NA,NA
"mrna","false","SCN3A","false","SCN3A","Down",NA,NA
"mrna","false","RPL31","false","RPL31","Down",NA,NA
"mrna","true","RORA","false","RORA","Down",NA,NA
"mrna","false","ROBO2","false","ROBO2","Down",NA,NA
"mrna","false","PWP2","false","PWP2","Up",NA,NA
"mrna","false","PTK6","false","PTK6","Up",NA,NA
"mrna","false","PTGS2","false","PTGS2","Down",NA,NA
"mrna","false","PTGIS","false","PTGIS","Down",NA,NA
"mrna","false","PTGFRN","false","PTGFRN","Up",NA,NA
"mrna","false","PRLR","false","PRLR","Down",NA,NA
"mrna","false","PKIA","false","PKIA","Down",NA,NA
"mrna","false","PRKAB2","false","PRKAB2","Down",NA,NA
"mrna","false","PPL","false","PPL","Down",NA,NA
"mrna","false","PMAIP1","false","PMAIP1","Up",NA,NA
"mrna","false","PLOD2","false","PLOD2","Up",NA,NA
"mrna","false","PLAU","false","PLAU","Up",NA,NA
"mrna","false","SERPINI1","false","SERPINI1","Down",NA,NA
"mrna","false","ENPP1","false","ENPP1","Up",NA,NA
"mrna","true","PAX6","false","PAX6","Up",NA,NA
"mrna","false","PAPPA","false","PAPPA","Down",NA,NA
"mrna","false","OAS2","false","OAS2","Up",NA,NA
"mrna","false","NTRK3","false","NTRK3","Down",NA,NA
"mrna","false","NTRK2","false","NTRK2","Down",NA,NA
"mrna","false","NPTX1","false","NPTX1","Down",NA,NA
"mrna","true","NPAS2","false","NPAS2","Down",NA,NA
"mrna","false","NOTCH2","false","NOTCH2","Up",NA,NA
"mrna","true","NFIB","false","NFIB","Down",NA,NA
"mrna","true","NFIA","false","NFIA","Down",NA,NA
"mrna","false","PPP1R12A","false","PPP1R12A","Down",NA,NA
"mrna","false","MYO1D","false","MYO1D","Down",NA,NA
"mrna","false","MYH9","false","MYH9","Up",NA,NA
"mrna","true","MYBL1","false","MYBL1","Up",NA,NA
"mrna","false","MUC1","false","MUC1","Down",NA,NA
"mrna","false","MMP16","false","MMP16","Up",NA,NA
"mrna","false","MLLT6","false","MLLT6","Down",NA,NA
"mrna","false","MAP3K9","false","MAP3K9","Up",NA,NA
"mrna","false","MIF","false","MIF","Down",NA,NA
"mrna","false","KITLG","false","KITLG","Down",NA,NA
"mrna","false","MEST","false","MEST","Up",NA,NA
"mrna","false","MAT1A","false","MAT1A","Down",NA,NA
"mrna","false","MAP1B","false","MAP1B","Up",NA,NA
"mrna","false","MAN1A1","false","MAN1A1","Down",NA,NA
"mrna","false","TACSTD2","false","TACSTD2","Down",NA,NA
"mrna","false","LTBP1","false","LTBP1","Up",NA,NA
"mrna","false","LTA4H","false","LTA4H","Down",NA,NA
"mrna","false","LSP1","false","LSP1","Up",NA,NA
"mrna","false","LOXL2","false","LOXL2","Up",NA,NA
"mrna","false","FADS1","false","FADS1","Up",NA,NA
"mrna","false","LDLR","false","LDLR","Down",NA,NA
"mrna","false","LDHA","false","LDHA","Up",NA,NA
"mrna","false","LAMA4","false","LAMA4","Up",NA,NA
"mrna","false","KDR","false","KDR","Down",NA,NA
"mrna","false","KCNN4","false","KCNN4","Up",NA,NA
"mrna","false","KCNC4","false","KCNC4","Down",NA,NA
"mrna","false","ITGB3","false","ITGB3","Down",NA,NA
"mrna","false","ITGB1","false","ITGB1","Up",NA,NA
"mrna","false","ITGAV","false","ITGAV","Up",NA,NA
"mrna","false","ITGA2","false","ITGA2","Down",NA,NA
"mrna","false","IRS1","false","IRS1","Up",NA,NA
"mrna","true","IRF1","false","IRF1","Up",NA,NA
"mrna","false","IL6ST","false","IL6ST","Down",NA,NA
"mrna","false","IL6R","false","IL6R","Down",NA,NA
"mrna","false","IL5RA","false","IL5RA","Down",NA,NA
"mrna","false","IL1A","false","IL1A","Up",NA,NA
"mrna","false","IGFBP5","false","IGFBP5","Down",NA,NA
"mrna","false","IGF2","false","IGF2","Up",NA,NA
"mrna","false","IGF1R","false","IGF1R","Down",NA,NA
"mrna","false","IDS","false","IDS","Up",NA,NA
"mrna","false","ID4","false","ID4","Down",NA,NA
"mrna","false","TNC","false","TNC","Up",NA,NA
"mrna","false","HSPG2","false","HSPG2","Up",NA,NA
"mrna","false","HSPA1A","false","HSPA1A","Down",NA,NA
"mrna","true","HOXB3","false","HOXB3","Up",NA,NA
"mrna","false","HGF","false","HGF","Down",NA,NA
"mrna","false","CXCL2","false","CXCL2","Down",NA,NA
"mrna","false","GLUL","false","GLUL","Up",NA,NA
"mrna","false","B4GALT1","false","B4GALT1","Up",NA,NA
"mrna","false","GATM","false","GATM","Down",NA,NA
"mrna","false","FRK","false","FRK","Down",NA,NA
"mrna","true","FOSL2","false","FOSL2","Up",NA,NA
"mrna","false","FN1","false","FN1","Up",NA,NA
"mrna","true","FOXL1","false","FOXL1","Up",NA,NA
"mrna","true","FOXC1","false","FOXC1","Down",NA,NA
"mrna","false","FKBP5","false","FKBP5","Up",NA,NA
"mrna","false","FHL2","false","FHL2","Up",NA,NA
"mrna","false","FGFR2","false","FGFR2","Down",NA,NA
"mrna","false","FGF2","false","FGF2","Down",NA,NA
"mrna","false","EFEMP1","false","EFEMP1","Down",NA,NA
"mrna","false","FBN1","false","FBN1","Up",NA,NA
"mrna","false","FAT1","false","FAT1","Up",NA,NA
"mrna","true","ESR1","false","ESR1","Down",NA,NA
"mrna","false","EPS8","false","EPS8","Down",NA,NA
"mrna","false","EPHA4","false","EPHA4","Up",NA,NA
"mrna","false","MEGF9","false","MEGF9","Down",NA,NA
"mrna","false","CELSR2","false","CELSR2","Down",NA,NA
"mrna","false","EDN1","false","EDN1","Down",NA,NA
"mrna","true","E2F1","false","E2F1","Up",NA,NA
"mrna","false","DSC2","false","DSC2","Down",NA,NA
"mrna","false","CYP51A1","false","CYP51A1","Up",NA,NA
"mrna","false","CYP1B1","false","CYP1B1","Up",NA,NA
"mrna","false","VCAN","false","VCAN","Up",NA,NA
"mrna","false","CPS1","false","CPS1","Up",NA,NA
"mrna","true","KLF6","false","KLF6","Down",NA,NA
"mrna","false","COL8A1","false","COL8A1","Up",NA,NA
"mrna","false","CCR4","false","CCR4","Up",NA,NA
"mrna","false","CDKN1C","false","CDKN1C","Down",NA,NA
"mrna","false","CDH1","false","CDH1","Down",NA,NA
"mrna","false","CALU","false","CALU","Up",NA,NA
"mrna","false","BRCA1","false","BRCA1","Up",NA,NA
"mrna","false","DST","false","DST","Up",NA,NA
"mrna","false","AXL","false","AXL","Up",NA,NA
"mrna","false","ATP2A2","false","ATP2A2","Up",NA,NA
"mrna","false","ATP1B1","false","ATP1B1","Down",NA,NA
"mrna","false","ASGR2","false","ASGR2","Down",NA,NA
"mrna","false","RHOB","false","RHOB","Down",NA,NA
"mrna","false","ARF6","false","ARF6","Up",NA,NA
"mrna","false","ABCC6","false","ABCC6","Down",NA,NA
"mrna","false","BIRC3","false","BIRC3","Down",NA,NA
"mrna","false","AOX1","false","AOX1","Down",NA,NA
"mrna","false","ALCAM","false","ALCAM","Down",NA,NA
"mrna","true","AHR","false","AHR","Up",NA,NA
"mrna","false","JAG1","false","JAG1","Up",NA,NA
"mrna","false","ADRB2","false","ADRB2","Up",NA,NA
"mrna","false","ADD3","false","ADD3","Down",NA,NA
"mrna","false","ADD2","false","ADD2","Up",NA,NA
"mrna","false","ACVR2B","false","ACVR2B","Down",NA,NA
"mrna","false","ACVR2A","false","ACVR2A","Down",NA,NA
"mrna","false","ABL2","false","ABL2","Up",NA,NA
"mirna","","mir-188-5p","false","mir-188-5p","mirna","miR-188-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
"mirna","","mir-144-3p","false","mir-144-3p","mirna","miR-144-3p","hsa-mir-451a,hsa-mir-451b,hsa-mir-144,hsa-mir-4732"
"mirna","","mir-323a-3p","false","mir-323a-3p","mirna","miR-323-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
"mirna","","mir-224-3p","false","mir-224-3p","mirna","miR-522-3p","hsa-mir-224,hsa-mir-452"
"mirna","","mir-210-3p","false","mir-210-3p","mirna","miR-210-3p","hsa-mir-210"
"mirna","","mir-2277-5p","false","mir-2277-5p","mirna","miR-2277-5p","hsa-mir-2277"
"mirna","","mir-105-5p","false","mir-105-5p","mirna","miR-105-5p","hsa-mir-105-1,hsa-mir-767,hsa-mir-105-2"
"mirna","","mir-26a-2-3p","false","mir-26a-2-3p","mirna","miR-26-3p","hsa-mir-26a-2"
"mirna","","mir-500b-5p","false","mir-500b-5p","mirna","miR-500a-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"mirna","","mir-455-5p","false","mir-455-5p","mirna","miR-455-5p","hsa-mir-455"
"mirna","","mir-543","false","mir-543","mirna","miR-543","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300"
"mirna","","mir-3913-5p","false","mir-3913-5p","mirna","miR-3122/3913-5p","hsa-mir-3913-1,hsa-mir-3913-2"
"mirna","","mir-33b-5p","false","mir-33b-5p","mirna","miR-33-5p","hsa-mir-33b"
"mirna","","mir-550a-5p","false","mir-550a-5p","mirna","miR-550a-3-5p/550a-5p/1271-3p","hsa-mir-550a-1,hsa-mir-550b-1"
"mirna","","mir-132-5p","false","mir-132-5p","mirna","miR-132-5p","hsa-mir-132,hsa-mir-212"
"mirna","","mir-675-3p","false","mir-675-3p","mirna","miR-675-3p","hsa-mir-675"
"mirna","","mir-487b-3p","false","mir-487b-3p","mirna","miR-487-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
"mirna","","mir-590-5p","false","mir-590-5p","mirna","miR-21-5p/590-5p","hsa-mir-590"
"mirna","","mir-196a-5p","false","mir-196a-5p","mirna","miR-196-5p","hsa-mir-196a-1"
"mirna","","mir-3065-3p","false","mir-3065-3p","mirna","miR-3065-3p","hsa-mir-657,hsa-mir-3065,hsa-mir-338,hsa-mir-1250"
"mirna","","mir-766-3p","false","mir-766-3p","mirna","miR-766-3p","hsa-mir-766"
"mirna","","mir-99a-3p","false","mir-99a-3p","mirna","miR-99-3p","hsa-mir-99a,hsa-let-7c"
"mirna","","mir-660-5p","false","mir-660-5p","mirna","miR-660-5p","hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"mirna","","mir-34b-3p","false","mir-34b-3p","mirna","miR-34b-3p","hsa-mir-34b,hsa-mir-34c"
"mirna","","mir-628-3p","false","mir-628-3p","mirna","miR-628-3p","hsa-mir-628"
"mirna","","mir-1228-5p","false","mir-1228-5p","mirna","miR-1228-5p","hsa-mir-1228"
"mirna","","mir-374a-5p","false","mir-374a-5p","mirna","miR-374-5p","hsa-mir-545,hsa-mir-374a"
"mirna","","mir-485-3p","false","mir-485-3p","mirna","miR-539-3p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409"
"mirna","","mir-671-5p","false","mir-671-5p","mirna","miR-671-5p","hsa-mir-671"
"mirna","","mir-542-5p","false","mir-542-5p","mirna","miR-542-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"mirna","","mir-192-3p","false","mir-192-3p","mirna","miR-192-3p","hsa-mir-192,hsa-mir-194-2"
