"info","is_mrna_tf","name","selected","shared.name","updown","significance","miRfamily","mirnaCluster"
"mrna","false","KMT2D","false","KMT2D","Down",NA,NA,NA
"mrna","true","HMGA2","false","HMGA2","Up",NA,NA,NA
"mrna","false","MATR3","false","MATR3","Up",NA,NA,NA
"mrna","false","IFI44L","false","IFI44L","Down",NA,NA,NA
"mrna","false","FSTL1","false","FSTL1","Down",NA,NA,NA
"mrna","false","SMG1","false","SMG1","Up",NA,NA,NA
"mrna","false","SYNE1","false","SYNE1","Down",NA,NA,NA
"mrna","false","SLC7A11","false","SLC7A11","Up",NA,NA,NA
"mrna","false","CADM1","false","CADM1","Down",NA,NA,NA
"mrna","false","KIAA1549L","false","KIAA1549L","Up",NA,NA,NA
"mrna","false","BAMBI","false","BAMBI","Down",NA,NA,NA
"mrna","false","CD274","false","CD274","Down",NA,NA,NA
"mrna","true","BNC2","false","BNC2","Down",NA,NA,NA
"mrna","false","MIOX","false","MIOX","Up",NA,NA,NA
"mrna","false","ZNFX1","false","ZNFX1","Down",NA,NA,NA
"mrna","false","EP400","false","EP400","Up",NA,NA,NA
"mrna","false","RRAGD","false","RRAGD","Down",NA,NA,NA
"mrna","false","AHNAK","false","AHNAK","Down",NA,NA,NA
"mrna","false","PLXNA4","false","PLXNA4","Down",NA,NA,NA
"mrna","false","TP53INP1","false","TP53INP1","Down",NA,NA,NA
"mrna","false","TMEM200A","false","TMEM200A","Down",NA,NA,NA
"mrna","false","CCDC71L","false","CCDC71L","Up",NA,NA,NA
"mrna","false","SLC16A9","false","SLC16A9","Up",NA,NA,NA
"mrna","false","CALHM5","false","CALHM5","Down",NA,NA,NA
"mrna","false","PRTG","false","PRTG","Down",NA,NA,NA
"mrna","false","RIMKLA","false","RIMKLA","Down",NA,NA,NA
"mrna","false","NAT8L","false","NAT8L","Up",NA,NA,NA
"mrna","true","ZBTB8B","false","ZBTB8B","Up",NA,NA,NA
