"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37"
7422,"VEGFA","hsa-mir-511-5p","hsa-mir-1-3p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10362127'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10457902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10738243'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11102890'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11291072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11291072'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11299793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11358838'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11505392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11920479'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12136423'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12142733'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12298426'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12367793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12370751'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12377649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12448000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12448000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12499918'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12545153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12553038'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12568850'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12596060'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12684660'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14604996'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14639356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14981918'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15026340'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15173661'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15289739'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15374992'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15498380'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15522212'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15522212'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15674201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15870864'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16109537'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16140938'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16482630'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16525644'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16702519'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16804907'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16807445'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16885366'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16972327'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16984727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17145834'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17356708'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17481528'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17785951'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17852856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18026817'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18032824'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18307536'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18350635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18414651'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18414651'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18450321'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18665180'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18780893'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19080330'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19152448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19208748'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19324448'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19437103'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19908168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20023433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20118543'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20482858'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20489156'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20927318'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21095547'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21382954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21408027'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21635552'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21728393'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21729304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21737511'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21885862'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22016776'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22084065'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22198428'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22207048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22287745'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22472348'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22580114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22906006'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23030255'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23254994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23441128'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23467576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23719599'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23729403'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23745588'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23924856'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24367507'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24975163'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25484066'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25773840'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25875799'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26261495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26261495'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26432044'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26525902'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26782587'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26804176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27426724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27876017'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27986626'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28338114'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28916756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28916756'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28943931'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28984028'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29025597'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29492715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29963167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29970531'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30027561'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30091943'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30333153'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30861616'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30914029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31035945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31044389'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31087222'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31572671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31638231'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9683299'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9701011'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815567'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815813'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9816315'>PubMedLink</a>","tarbase","mirtarbase",0.697064428411523,-0.138040105391013,0.938263436514101,-0.0264687752350094,0.926542131539332,0.0156734957944815,"hsa-mir-1-3p","hsa-mir-511-5p",7422,17.0514124863872,18.5740406583912,"17.1509708037452","17.8491248149507","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10487,"CAP1","hsa-mir-676-3p","hsa-mir-96-5p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23842884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30894654'>PubMedLink</a>","tarbase","tarbase",0.540130342576847,0.509179121531919,0.773386012982795,0.10647438394075,0.954717313048832,-0.00889458733206085,"hsa-mir-96-5p","hsa-mir-676-3p",10487,19.4243653454655,21.3853524981701,"19.7782205954624","19.884786880815","19.2381281390309","19.4752681604029","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10642,"IGF2BP1","hsa-mir-129-5p","hsa-mir-3200-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28787442'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30700831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31686763'>PubMedLink</a>","tarbase","tarbase",0.169772217683288,0.448504845460552,0.908533829285735,-0.0663113540139399,0.86461574457276,0.0404083596422698,"hsa-mir-3200-3p","hsa-mir-129-5p",10642,6.14021980363821,6.65922619448276,"-2","-2","5.90735816020264","5.99942705620809","-2","-2","6.0467038537529","6.77262615303166","7.10001116294553","5.52706213062433","10.8361440071319","13.4255799619944","13.9099695923153","10.7789903422696","8.89656642914491","11.0347291178054","14.7575641396761","10.3221105671718","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10642,"IGF2BP1","hsa-mir-96-5p","hsa-mir-3200-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28787442'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30700831'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31686763'>PubMedLink</a>","tarbase","tarbase",0.773386012982795,0.10647438394075,0.908533829285735,-0.0663113540139399,0.86461574457276,0.0404083596422698,"hsa-mir-3200-3p","hsa-mir-96-5p",10642,6.14021980363821,6.65922619448276,"-2","5.99942705620809","-2","-2","-2","6.0467038537529","8.78769994433684","10.7456135184687","6.77262615303166","11.371111863735","8.45624489375482","9.59753659001883","11.4195421868242","8.8404283100235","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11057,"ABHD2","hsa-mir-150-5p","hsa-mir-577",0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/24246865'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.584910762528083,-0.121637250344537,0.3171377260692,0.419271582401409,0.76288673507708,0.0498565105796498,"hsa-mir-577","hsa-mir-150-5p",11057,19.6994391249668,18.825094717625,"18.9794066908452","20.1988805151634","19.2414968557551","18.929566001543","18.5849579919766","18.2852518518246","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11096,"ADAMTS5","hsa-mir-129-5p","hsa-mir-33a-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.169772217683288,0.448504845460552,0.588365208434337,-0.183189084633481,0.724384816701853,-0.0668252055872878,"hsa-mir-33a-5p","hsa-mir-129-5p",11096,14.3723515697448,13.0649935055706,"12.9456355502895","11.4098001335295","13.5096988179861","14.0575005583548","14.392906767542","11.0989391849338","13.4012249899182","13.2124085657272","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22806,"IKZF3","hsa-mir-30c-1-3p","hsa-mir-1228-3p",0.0015,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23169292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23435671'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25164437'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28449008'>PubMedLink</a>","mirtarbase","mirtarbase",0.413836129320886,-0.558813410866752,0.887511963878443,-0.102282394633975,0.476078808603435,-0.130538888753859,"hsa-mir-1228-3p","hsa-mir-30c-1-3p",22806,14.6228934965525,10.0434091326078,"12.3451364118315","13.3701641169927","13.7526879709005","13.1231003798618","14.6062116119947","13.3043572745792","14.199741045234","14.3328698152729","14.4557785698334","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22836,"RHOBTB3","hsa-mir-146a-5p","hsa-mir-196b-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.808703058206171,-0.0631115294924082,0.109302661540268,0.518336668878146,0.969598087615259,-0.00663054201149315,"hsa-mir-196b-5p","hsa-mir-146a-5p",22836,17.1679952565351,16.7890268100452,"17.4694055631329","17.281114833132","17.9111043345669","17.9545590857704","17.7445646365372","16.035636464216","17.3976789028003","16.9381196925309","17.1483576224402","18.0551018296239","15.1752326751213","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22936,"ELL2","hsa-mir-584-5p","hsa-mir-193b-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.588449334643335,0.16139074942441,0.76969623439612,0.0870613965563896,0.943222825139861,0.0122431954979861,"hsa-mir-193b-3p","hsa-mir-584-5p",22936,17.978440535772,18.2829045402813,"17.522204450103","17.723690771559","18.1177124632551","17.3212011609042","17.7239457969145","18.0532654981349","17.6427126071206","18.925820017778","17.873549878063","17.6091322702758","18.2822286657119","18.1238722493118","17.5671642855914","17.8570440734947","17.9757828192894","17.7385856683762","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23446,"SLC44A1","hsa-mir-129-5p","hsa-mir-96-5p",0.004,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.169772217683288,0.448504845460552,0.773386012982795,0.10647438394075,0.728232213719525,0.0595413713207385,"hsa-mir-96-5p","hsa-mir-129-5p",23446,18.2509563099689,18.6950898356855,"17.0495688634045","17.299666290775","16.6805568499546","16.5910212532185","17.5600436394458","18.1780688284576","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
29766,"TMOD3","hsa-mir-141-3p","hsa-mir-676-3p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.165724545091476,0.335811875574651,0.540130342576847,0.509179121531919,0.881795591015184,0.0257110003874744,"hsa-mir-676-3p","hsa-mir-141-3p",29766,16.1805438928333,17.4630809163629,"15.0098956010595","16.1870779016292","16.1823728336224","15.7252952445069","18.6277651720513","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
51278,"IER5","hsa-mir-642a-5p","hsa-mir-511-5p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.99664350381264,0.00168828208495427,0.697064428411523,-0.138040105391013,0.965585308004851,0.00741867086523119,"hsa-mir-511-5p","hsa-mir-642a-5p",51278,18.6881490896539,17.8191767512108,"17.5563746603465","17.4998626630248","18.2861679146452","18.242965751128","17.641218102604","17.6230853204393","17.3114636359289","17.0534758246155","17.6576224319787","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55195,"CCDC198","hsa-mir-486-5p","hsa-mir-3934-5p",0.002,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.573235194611398,-0.151294427514669,0.581117171420061,0.397882686477763,0.470953002286894,0.133456853516034,"hsa-mir-3934-5p","hsa-mir-486-5p",55195,15.8633038865253,16.929315686227,"15.3654275405429","17.6514641457624","14.5341972491724","17.9666747723854","11.5768353071505","14.4895232875584","14.416470463033","16.8455522075993","9.55411347634231","17.1240278327505","17.9385798337562","15.5280154448351","10.542970332375","16.0374644809866","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55534,"MAML3","hsa-mir-3682-3p","hsa-mir-193b-5p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30061220'>PubMedLink</a>","mirtarbase","tarbase",0.525329876667858,-0.473150061727656,0.827156574730903,0.0964572590024559,0.980935700953303,0.00433661742771238,"hsa-mir-193b-5p","hsa-mir-3682-3p",55534,15.1128673098549,15.2496793701159,"14.6018608183566","16.3704022943786","14.6726183229907","15.7050583069317","15.5077541224474","15.0132290229098","15.165557757734","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
57670,"KIAA1549","hsa-mir-150-5p","hsa-mir-224-5p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/24246865'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.584910762528083,-0.121637250344537,0.78694209005494,0.0859383048924483,0.586988008626952,0.104703084944584,"hsa-mir-224-5p","hsa-mir-150-5p",57670,14.971581836834,14.1255953514772,"15.4135883082593","13.0280726301579","13.9706355162764","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
64778,"FNDC3B","hsa-mir-129-5p","hsa-mir-577",0,FALSE,NA,NA,NA,"mirecords","tarbase mirecords",0.169772217683288,0.448504845460552,0.3171377260692,0.419271582401409,0.904746534980641,0.0206954193647745,"hsa-mir-577","hsa-mir-129-5p",64778,17.7916712422458,17.3655852384316,"16.4682183420577","14.4995662065877","16.1949721304514","15.694797024929","15.6060924320673","17.5609800780172","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-33a-5p","hsa-mir-7-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31333803'>PubMedLink</a>","tarbase","tarbase",0.588365208434337,-0.183189084633481,0.0441592006962438,0.907534284364248,0.85513269946569,0.0295824451403057,"hsa-mir-7-5p","hsa-mir-33a-5p",79026,20.9498006718157,20.7017439624591,"19.6600963538118","20.0162198277025","17.1106329019222","18.600438412051","19.5410460024511","18.1599032597427","19.490812206464","17.9266113907803","21.2301174577858","19.678992168808","20.589570363684","20.4172049186883","20.6596573997735","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79026,"AHNAK","hsa-mir-7-5p","hsa-mir-33b-5p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31333803'>PubMedLink</a>","tarbase","tarbase",0.0441592006962438,0.907534284364248,0.473137109166589,0.478041679106905,0.85513269946569,0.0295824451403057,"hsa-mir-33b-5p","hsa-mir-7-5p",79026,20.9498006718157,20.7017439624591,"20.0162198277025","17.1106329019222","18.600438412051","19.5410460024511","18.1599032597427","19.490812206464","17.9266113907803","18.29762630163","21.2301174577858","19.5930135421253","20.589570363684","19.8275806227011","20.6596573997735","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79888,"LPCAT1","hsa-mir-205-5p","hsa-mir-193b-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26590902'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.0825191742024489,1.26832483197256,0.76969623439612,0.0870613965563896,0.805814518271301,-0.041896182789136,"hsa-mir-193b-3p","hsa-mir-205-5p",79888,17.3588406162379,17.5244393356225,"18.2010602824374","17.1480779351534","18.4245770712166","17.3188909286995","16.7957010135484","17.3750270329634","16.90525679682","17.5911640448995","16.8528592436369","17.1887689447076","17.1309665077449","17.3967816619545","17.0327262480766","17.214639076263","17.0276666764937","17.1008647233525","17.8684010693696","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
80727,"TTYH3","hsa-mir-656-3p","hsa-mir-642a-5p",0.0075,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.608506843404462,-0.25685289375923,0.99664350381264,0.00168828208495427,0.999524631443554,9.82567788495895e-05,"hsa-mir-642a-5p","hsa-mir-656-3p",80727,19.2395816200224,19.2531420028657,"17.6713234772099","16.662724912789","17.3052020592584","17.4369508401782","16.9694283272663","17.822942514299","19.1408221891142","19.1970615085078","19.2880062894862","18.3658847647755","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84168,"ANTXR1","hsa-mir-9-5p","hsa-mir-642a-5p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/30591220'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31520110'>PubMedLink</a>","tarbase","mirtarbase",0.561942030658616,0.144933977242483,0.99664350381264,0.00168828208495427,0.981535451207567,-0.0038131306026878,"hsa-mir-642a-5p","hsa-mir-9-5p",84168,18.9085525009105,17.8680350591114,"17.3512144322164","18.1084537956298","15.4938928214742","20.0219309843223","19.5224438132442","18.6081829605228","18.9786544104904","18.4577235563035","19.3764501500066","19.7994250208","17.5432204289786","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
92126,"DSEL","hsa-mir-296-3p","hsa-mir-592",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.802480650339852,0.183788918120188,0.0849377016221279,1.20949759292614,0.880344792183716,-0.0286723787575726,"hsa-mir-592","hsa-mir-296-3p",92126,13.5414677052034,12.8284911510556,"12.5135138025231","11.5105715574732","12.7038771039514","16.4085132650063","12.8642924520256","11.9863990755361","12.7950363921141","13.7939058438274","13.4095134512814","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
118987,"PDZD8","hsa-mir-141-3p","hsa-mir-150-5p",0.007,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gPAAD/24246865'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.165724545091476,0.335811875574651,0.584910762528083,-0.121637250344537,0.696096946117093,0.0689943805007883,"hsa-mir-150-5p","hsa-mir-141-3p",118987,17.6570523978293,16.7124188600851,"16.9215779794421","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
