"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84"
7764,"ZNF217","hsa-mir-143-3p","hsa-mir-33a-5p",0.0095,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28404925'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25202062'>PubMedLink</a>","tarbase","mirtarbase tarbase",4.7752268139614e-09,-0.331700701738203,0.71941321404723,-0.0440369274529645,0.208573598281061,0.0794438672028691,"hsa-mir-33a-5p","hsa-mir-143-3p",7764,17.9461244718223,17.5318260790966,"17.3603803084618","17.4313933507003","17.2950850478297","17.3520909679865","18.776735326703","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8038,"ADAM12","hsa-mir-200b-3p","hsa-mir-1-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15586220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22984426'>PubMedLink</a>","mirtarbase","mirtarbase tarbase",0.0154837332779074,0.195617367638572,1.91853343624772e-19,-0.902171756398943,2.31406173929818e-06,0.34729884747349,"hsa-mir-1-3p","hsa-mir-200b-3p",8038,12.3692934669445,11.8497153861403,"13.9088083403568","14.2495361342435","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8091,"HMGA2","hsa-mir-194-5p","hsa-mir-363-3p",0.0085,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30405772'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26171025'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/17477356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18413822'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18843278'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23135750'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25037576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26858029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27878307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28119367'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28337375'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28436711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28533522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29245994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31249473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31845519'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.06482631142718,0.131732905054342,3.47893283352461e-05,-0.552224967438649,7.18216689284682e-06,0.347840653275838,"hsa-mir-363-3p","hsa-mir-194-5p",8091,13.5511668890527,11.9570426246271,"8.30715013341328","14.8495039273095","10.2753701615145","12.7732281958582","14.1729849012395","13.5987782401303","12.3326784532266","14.6485364698059","7.10488115602829","15.0444553757808","11.9813504415826","12.7779090891524","12.3890429051234","13.7909944586103","13.7113456585039","11.8516246135607","14.5064773660682","12.6981465349168","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8091,"HMGA2","hsa-mir-196b-5p","hsa-mir-30c-2-3p",0,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29453320'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17477356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18413822'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18843278'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23135750'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25037576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26858029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27878307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28119367'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28337375'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28436711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28533522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29245994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31249473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31845519'>PubMedLink</a>","mirtarbase tarbase","tarbase",2.13818164204541e-19,1.01692373169472,3.80163964077377e-06,-0.497156237598487,7.18216689284682e-06,0.347840653275838,"hsa-mir-30c-2-3p","hsa-mir-196b-5p",8091,13.5511668890527,9.65730370916648,"11.2096570818338","12.3326784532266","15.0621669752687","11.8516246135607","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8091,"HMGA2","hsa-mir-33a-5p","hsa-mir-30c-2-3p",0.003,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17477356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18413822'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18843278'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23135750'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25037576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26858029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27878307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28119367'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28337375'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28436711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28533522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29245994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31249473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31845519'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.71941321404723,-0.0440369274529645,3.80163964077377e-06,-0.497156237598487,7.18216689284682e-06,0.347840653275838,"hsa-mir-30c-2-3p","hsa-mir-33a-5p",8091,13.5511668890527,14.2875389477679,"11.8674273165147","9.65730370916648","10.0673837534076","12.3403762559715","12.3326784532266","12.4035383129365","17.1531895324937","14.732538961234","11.8516246135607","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8091,"HMGA2","hsa-mir-532-3p","hsa-mir-30c-2-3p",5e-04,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17477356'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18413822'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18843278'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23135750'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25037576'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26858029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27878307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28119367'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28337375'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28436711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28533522'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29245994'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31186705'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31249473'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31845519'>PubMedLink</a>","tarbase","tarbase",0.075793206176605,0.203171675607716,3.80163964077377e-06,-0.497156237598487,7.18216689284682e-06,0.347840653275838,"hsa-mir-30c-2-3p","hsa-mir-532-3p",8091,13.5511668890527,14.2875389477679,"14.1856562278409","9.51719111961468","15.6253454704487","12.5029740067249","14.9884865778116","9.65730370916648","10.0673837534076","12.3403762559715","10.7151806420972","14.9260788244015","13.1600818867084","14.732538961234","16.3456085756407","11.1384878418895","11.7776905775837","15.1542587960642","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8139,"GAN","hsa-mir-195-5p","hsa-mir-424-5p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27756776'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>",NA,"tarbase","tarbase",1.87226044199887e-06,-0.480718571500095,0.299812649880184,0.107556097701813,0.83262573681735,0.0142529220988762,"hsa-mir-424-5p","hsa-mir-195-5p",8139,14.6293700168332,14.5228624733244,"14.984901650758","14.9976830612622","14.7820375328716","14.6506205827024","14.5882617393516","14.4279547341571","13.6932118910414","13.8734264747493","15.2809464885424","15.2870347190018","15.3903057250748","14.4698157556386","14.4058679434823","15.2727006513874","14.5186238715434","13.9398323808012","14.8509814422375","15.5994313827572","15.8411646869048","15.9782394032501","14.966325186975","14.950191815239","14.9019625113929","14.3098239285644","16.3574652485119","15.1508243870518","15.770217198485","14.8229401218575","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8653,"DDX3Y","hsa-mir-19a-3p","hsa-mir-651-5p",0.002,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.0012984596561359,0.383909341966644,0.0152498802373763,0.483005455195759,0.486701269838237,-0.0708202241499545,"hsa-mir-651-5p","hsa-mir-19a-3p",8653,17.2150765307949,17.5556820503125,"15.4175031764732","10.3915348959183","7.9603569465262","16.649376527644","7.3446309681409","15.0863704958518","17.7972109597676","6.94735970309314","14.3863789761795","16.915781458269","15.2506207232329","7.65084967109807","10.1741706508183","8.92277620536216","7.70504588536003","16.882409741915","7.09587017252724","8.2121050545091","-2","16.7019031733001","14.8377836359632","17.5150949808733","15.3793974538336","9.13753261529197","16.1503364930209","10.1263264958957","7.59450547855622","16.4326655100655","18.0252787606965","13.8104110479017","18.5870792561118","17.430088481855","17.581298005142","15.8098685188566","15.1255146545477","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-126-3p","hsa-mir-33a-5p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.0673309286345609,-0.135956893769933,0.71941321404723,-0.0440369274529645,0.650551817521843,-0.028251154016646,"hsa-mir-33a-5p","hsa-mir-126-3p",8660,14.8144882725485,15.5499076753741,"18.2759218398562","15.5348117650535","18.3760081197245","17.7926962157974","16.4853572010228","19.0729840073896","18.5885516464629","17.9047181054034","15.9668915828044","14.4684808512819","16.6632299471695","18.1429797167377","16.0447537847994","18.5035083668311","16.6939206964006","17.0531992845773","16.6225801689292","16.7171025604446","16.1471827411647","18.3533122189002","17.9230756671808","17.1793962283316","16.0404933912933","19.845201766593","14.8310388520593","16.2550109273922","16.1356382431941","19.3529704415636","14.2653436843961","15.8324634357198","18.0165135421697","16.117051159779","14.6499292812244","19.4540924266238","18.508159569357","17.1121759008624","17.1455828273868","14.3988790969803","17.6960517042472","18.6239198511891","17.0703718646949","16.9939101351391","15.9445704258957","13.4563838502279","19.171958139457","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-126-3p","hsa-mir-424-5p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.0673309286345609,-0.135956893769933,0.299812649880184,0.107556097701813,0.650551817521843,-0.028251154016646,"hsa-mir-424-5p","hsa-mir-126-3p",8660,14.8144882725485,15.5499076753741,"17.8549086084923","18.2759218398562","15.5348117650535","18.3760081197245","17.7926962157974","18.562091986754","18.3290353964818","16.4853572010228","19.0729840073896","18.5885516464629","17.9047181054034","15.9668915828044","17.4073253542772","14.4684808512819","16.6632299471695","18.1429797167377","16.0447537847994","18.1410518289067","18.149970251125","18.5035083668311","16.6939206964006","17.0531992845773","16.6225801689292","16.1471827411647","18.3533122189002","17.9230756671808","17.1793962283316","16.0404933912933","19.845201766593","14.8310388520593","16.2550109273922","16.1356382431941","19.3529704415636","14.2653436843961","15.8324634357198","18.0165135421697","16.117051159779","14.6499292812244","19.4540924266238","18.508159569357","17.1121759008624","17.1455828273868","17.6960517042472","18.6239198511891","19.2409835944015","16.6838063472793","18.1424065303272","14.3390755367632","15.6802409709446","17.0703718646949","16.9939101351391","13.4292650757939","15.9445704258957","16.8491488381396","19.1936749409807","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-141-5p","hsa-let-7g-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.00313585440533181,0.263450463792382,0.934331773523291,-0.0096055793766347,0.650551817521843,-0.028251154016646,"hsa-let-7g-3p","hsa-mir-141-5p",8660,14.8144882725485,18.2759218398562,"15.5348117650535","18.562091986754","16.4853572010228","15.9668915828044","19.8846284931912","18.3428557562941","15.543882181656","14.4684808512819","16.6632299471695","16.0447537847994","16.6939206964006","17.0531992845773","16.1471827411647","17.9230756671808","14.8310388520593","18.7826062497116","14.2653436843961","15.8324634357198","19.4540924266238","18.508159569357","17.1121759008624","13.9916410964733","17.6960517042472","18.6239198511891","17.168793944035","16.5873813827591","16.3167032113668","19.877943872874","16.7718342811142","17.7246094370532","19.6518790834998","18.3114166844979","17.1488588296731","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-141-5p","hsa-mir-26b-3p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.00313585440533181,0.263450463792382,0.214967860459626,-0.145855280507251,0.650551817521843,-0.028251154016646,"hsa-mir-26b-3p","hsa-mir-141-5p",8660,14.8144882725485,18.2759218398562,"15.5348117650535","18.562091986754","16.4853572010228","15.9668915828044","14.3127804926166","19.8846284931912","18.8284622359425","16.6632299471695","16.0447537847994","18.5035083668311","16.6939206964006","17.0531992845773","16.1471827411647","17.9230756671808","14.8310388520593","18.7826062497116","14.2653436843961","15.8324634357198","19.4540924266238","18.508159569357","17.1121759008624","17.6960517042472","18.6239198511891","16.3167032113668","18.1194599795071","15.8499546388813","16.7718342811142","17.0703718646949","17.9222581258136","18.3114166844979","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-424-5p","hsa-let-7g-3p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","tarbase",0.299812649880184,0.107556097701813,0.934331773523291,-0.0096055793766347,0.650551817521843,-0.028251154016646,"hsa-let-7g-3p","hsa-mir-424-5p",8660,16.4668103393507,14.8144882725485,"15.5499076753741","18.2759218398562","15.5348117650535","18.3760081197245","17.7926962157974","18.562091986754","16.4853572010228","19.0729840073896","17.603448896093","17.9047181054034","15.9668915828044","14.4684808512819","16.6632299471695","18.1429797167377","16.0447537847994","18.1410518289067","18.149970251125","16.6939206964006","17.0531992845773","16.6225801689292","16.1471827411647","18.3533122189002","17.9230756671808","17.1793962283316","16.0404933912933","19.845201766593","14.8310388520593","16.2550109273922","16.1356382431941","19.3529704415636","14.2653436843961","15.8324634357198","16.117051159779","14.6499292812244","19.4540924266238","18.508159569357","17.1121759008624","17.1455828273868","17.6960517042472","18.6239198511891","19.1936749409807","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-424-5p","hsa-mir-33a-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31393907'>PubMedLink</a>","tarbase","mirtarbase tarbase",0.299812649880184,0.107556097701813,0.71941321404723,-0.0440369274529645,0.650551817521843,-0.028251154016646,"hsa-mir-33a-5p","hsa-mir-424-5p",8660,16.4668103393507,14.8144882725485,"15.5499076753741","18.2759218398562","15.5348117650535","18.3760081197245","17.7926962157974","16.4853572010228","19.0729840073896","17.603448896093","18.5885516464629","17.9047181054034","15.9668915828044","21.2572273899398","14.4684808512819","16.6632299471695","18.1429797167377","16.0447537847994","18.5035083668311","16.6939206964006","17.0531992845773","16.6225801689292","16.1471827411647","18.3533122189002","17.9230756671808","17.1793962283316","16.0404933912933","19.845201766593","14.8310388520593","16.2550109273922","16.1356382431941","19.3529704415636","14.2653436843961","15.8324634357198","18.0165135421697","16.117051159779","14.6499292812244","19.4540924266238","18.508159569357","17.1121759008624","17.1455828273868","17.6960517042472","18.6239198511891","15.3798949870238","17.0703718646949","16.9939101351391","15.9445704258957","17.9222581258136","17.6684042683782","15.9121446634367","17.6092709426718","18.2441705714454","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8693,"GALNT4","hsa-mir-9-5p","hsa-mir-218-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",2.6168071441161e-06,-0.374194411442877,1.57436352779622e-05,-0.453058643188186,0.452502329521344,0.0535371250757728,"hsa-mir-218-5p","hsa-mir-9-5p",8693,13.7411141345315,13.2956754649541,"12.1119936447011","14.9646809661778","12.2879641044673","11.2859165893233","11.4865327026863","12.5159948212025","12.306654733647","13.6346682266712","12.7948414575271","14.7867589840998","14.0459051850948","15.9885007689924","15.4847538894545","14.7629384827786","13.5862672857835","11.0543761312379","13.3530005075415","13.189297439108","13.9900184114289","13.4289645664157","13.3650154347256","14.2068222742426","12.9103221266713","12.1762337175575","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8722,"CTSF","hsa-mir-27a-5p","hsa-mir-3065-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28474574'>PubMedLink</a>","tarbase","tarbase",0.962703279414781,-0.00557734988313851,0.812028444550751,-0.0466277511202366,0.0419402453005476,-0.126854227532258,"hsa-mir-3065-5p","hsa-mir-27a-5p",8722,16.6378943031131,18.3181514773113,"18.5182407646523","18.174067827874","16.8484969334679","18.079050278514","16.750891145184","16.6893161131351","16.5097725074351","17.0359055542566","18.1986806569689","14.854696704016","18.2693378528763","18.1496433964622","18.7249210833729","15.6928734870149","15.771361563298","17.9509977749319","19.0023157994009","17.0779829693773","12.4257552886974","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8754,"ADAM9","hsa-mir-93-3p","hsa-mir-9-3p",0.0055,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28418879'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/14997207'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15586220'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25344581'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28260063'>PubMedLink</a>","tarbase","tarbase",0.017734572065336,0.331745206095374,0.00029275618441565,-0.693717338415319,0.573341435251319,0.0340630232265745,"hsa-mir-9-3p","hsa-mir-93-3p",8754,18.5318132565999,19.0718009290292,"17.8656951898395","18.5657779740989","18.8784398103839","16.3454188875927","17.1703741381092","18.3088034669027","16.5804008927046","18.2606607761899","17.8932796169306","18.9705972929622","18.6906295303295","17.6956064331711","20.3262315038211","19.3566026917295","19.8022738558186","18.9719786169852","18.2264297523082","19.2670610662898","19.6500305441968","18.5435167287534","17.7312227325782","20.3489071033923","16.9292286873564","19.8608440873252","20.0159881503284","18.7723251181742","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8854,"ALDH1A2","hsa-mir-155-5p","hsa-mir-362-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/30008945'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/31103022'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>",NA,"mirtarbase tarbase","tarbase",0.578692177586061,-0.0468054610983478,0.00479112590003083,0.512092745788515,0.0005773633301663,-0.256661106162183,"hsa-mir-362-3p","hsa-mir-155-5p",8854,11.7808744853641,8.24919263412772,"9.24995048152446","9.86610497239644","9.9025517071344","12.7187695382295","7.27897575116503","9.88276759638599","11.9717809117014","11.9820708180883","12.2955197075924","10.2488594361141","14.3254750113749","9.58614147802306","7.8851784136519","11.0845716660135","9.74459283774683","11.8859925556963","10.5325727703998","10.7324989491261","10.9960821838445","14.8790656501644","12.2015707623994","13.7042741006549","10.2763490614727","10.9181078965806","8.45293510529554","10.6542767273165","10.6160959023218","8.66898166467049","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
