"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66"
119,"ADD2","hsa-mir-940","hsa-mir-185-5p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.531771259397467,0.196006766670095,"hsa-mir-185-5p","hsa-mir-940",119,12.9185076008622,9.32592998518427,"12.0001237432936","9.8218505840115","6.44468630892039","9.42679593206891","11.0861506574202","8.30775227002117","14.3799802327754","9.68461112302688","10.6747119345219","8.88515709598603","8.06465900685368","10.4659442015468","11.291259164218","9.31425274916897","9.29197331213745","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
120,"ADD3","hsa-mir-181d-5p","hsa-mir-181c-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.802924119029094,-0.0594796463221174,"hsa-mir-181c-5p","hsa-mir-181d-5p",120,18.4799457740859,16.6854008576357,"16.757531895843","16.9785505839945","16.3194724724891","19.8034185058842","18.8763758432356","19.2617023844727","19.6083714955644","15.7468416093862","15.0947930015547","16.2530585665122","17.520711685491","16.7148626703728","17.4060538183215","20.0298135295515","19.0317326030033","18.5633256563831","18.5043137157004","16.7370516589336","19.0151523742256","19.9255103741012","17.3841162215049","19.9694372647351","15.8195713455626","16.2816756230195","15.3668411116876","15.2607526169558","16.3605903322416","15.651041054561","16.6901166475271","16.3430246721439","18.1890002732382","16.9452391629465","16.7707907640107","15.4876689702139","16.3475925621091","15.1393480342837","19.5616606289352","18.8403493465111","18.5750839569025","19.7165411881896","18.8368419962642","17.5349599547445","17.0433809028616","18.8309892768713","19.562454402529","19.2211375654166","15.5840903634313","16.7060101413438","16.0840166680152","18.1458565297679","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
182,"JAG1","hsa-mir-214-3p","hsa-mir-3613-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24797362'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27270422'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28469954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28926924'>PubMedLink</a>","mirtarbase","mirtarbase",0.837611559670578,0.0495773722125083,"hsa-mir-3613-3p","hsa-mir-214-3p",182,17.663223490937,17.2730596543458,"15.9406171255777","17.1719723298126","17.2106014695421","17.6093032847209","17.0236368509492","17.1709838784966","17.147318139301","17.570460056624","16.1946439448783","18.8228637761215","18.7272819512453","17.8817206412579","15.6481448136282","16.5288469226417","15.9147296950587","17.2368118495762","18.9230972556526","16.8695114666696","18.7659743216744","17.4314305637303","18.2927038675545","19.3010860090388","19.020688299541","18.2900280565075","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
196,"AHR","hsa-mir-30b-3p","hsa-mir-196b-5p",0.0035,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30127998'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31847600'>PubMedLink</a>","mirtarbase","tarbase",0.902846179712956,0.0297908090894862,"hsa-mir-196b-5p","hsa-mir-30b-3p",196,18.0452459095649,16.3259627717012,"19.7562204650257","16.2449361224129","18.0843383720835","17.8295873433906","17.1814689809143","17.8152490386358","18.2792586502171","15.8331222560029","15.6126409786714","16.4874598132301","16.1781790722236","15.7161875306204","17.485956142895","14.9931141384844","14.6388958002712","16.9511788479946","16.4369673440111","14.9843987922405","14.7285543739835","16.1891803413948","16.9492135516827","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
214,"ALCAM","hsa-let-7e-5p","hsa-let-7f-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30995926'>PubMedLink</a>","tarbase","tarbase",0.88689220025489,-0.0343459597581668,"hsa-let-7f-5p","hsa-let-7e-5p",214,17.4082228586767,17.793313860647,"19.4827260939485","14.8845406771364","16.8073437272023","18.7508310329067","20.4726495648778","18.0747057135522","16.7878828146885","17.4523885260439","17.2899620643466","14.0773152378175","14.5431900110828","16.8006261545353","17.352229899118","14.111283348814","18.4419234495136","13.75391104348","15.8839485033242","17.8038036132731","15.7435268323587","20.1917927119152","17.805008905566","14.7640264112473","13.836953475164","17.4844692381324","15.5034533501779","18.1544044819456","17.7113201376376","16.4236223909209","21.0801207926691","18.2974898537251","17.1482196251607","14.384209387579","14.8558200253587","16.4080618646218","11.6047688963997","19.434422667643","17.0439983164476","17.4525581764593","16.2722798578404","14.8309106258618","16.9100959865223","18.7226016632071","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
214,"ALCAM","hsa-mir-19a-3p","hsa-mir-19b-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30995926'>PubMedLink</a>","tarbase","tarbase",0.88689220025489,-0.0343459597581668,"hsa-mir-19b-3p","hsa-mir-19a-3p",214,17.6656160298831,17.4169608813916,"18.1746697887582","18.4055536389409","18.2329512592546","20.8272228865561","15.2850979916808","18.1050095284024","14.8845406771364","17.6516670816385","19.9808117012462","17.1491886977806","16.8006261545353","17.352229899118","18.3516341707949","17.4833188250434","18.3697259341699","17.6184270786958","15.4892555695078","16.9235999412063","16.934010429715","18.4003928225919","16.2474974607157","18.4419234495136","18.0914519497309","18.9654446790389","16.8739767843801","13.75391104348","16.6684209255968","17.8147930685519","16.2729287694755","17.9520504965075","20.1917927119152","17.9692104663453","18.9805226382814","13.5650683270197","17.3920901928108","17.6242404205125","15.622798817739","16.5699923052597","15.0204890119796","17.4057442100139","16.3836675525699","11.6047688963997","19.434422667643","17.0439983164476","14.8309106258618","16.9100959865223","18.7226016632071","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
316,"AOX1","hsa-mir-542-3p","hsa-mir-218-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29103020'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/30636169'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.32570319379668,-0.239402714307032,"hsa-mir-218-5p","hsa-mir-542-3p",316,15.4535549245222,15.1534566003666,"13.66121759039","14.1917411617528","15.3471200726578","15.9016278266922","15.220492219646","18.5418254154447","16.4658936827235","19.3792723241007","12.2391730558073","18.2020322298184","19.1122091387513","14.9681925946488","11.5449347627509","15.7951923865012","17.4721283666338","17.1443665744439","15.4606560692347","13.4805368433807","14.8798762325546","14.5335196128105","14.1059523307248","12.3701272598627","10.0718406919399","16.3735520906753","20.0669005966128","15.3334237976595","16.2048661539679","13.6557014717507","12.140779246117","13.3025762751657","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
330,"BIRC3","hsa-mir-1277-3p","hsa-mir-200b-3p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19276372'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28635396'>PubMedLink</a>","tarbase","tarbase",0.84689809462787,-0.0497749510243564,"hsa-mir-200b-3p","hsa-mir-1277-3p",330,17.4561788210158,14.8921120787556,"15.5390505429904","13.5236835320251","17.3584904412571","13.1855588205134","15.2074014204204","14.4414793690109","13.6097248328935","17.0519534264385","18.1428146514878","11.5052961303721","12.1328214080068","12.1299176274665","13.1169999129024","17.8498935055223","14.9632327622396","11.4681230148392","14.3983444001699","13.3270656077475","17.370663665105","14.6384601455201","14.678471810504","13.1695560218849","17.0803415895304","11.0809129724489","13.1935832470903","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
330,"BIRC3","hsa-mir-576-5p","hsa-mir-200b-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19276372'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28635396'>PubMedLink</a>","tarbase","tarbase",0.84689809462787,-0.0497749510243564,"hsa-mir-200b-3p","hsa-mir-576-5p",330,17.4561788210158,17.5439339608651,"18.1108657209044","14.8921120787556","15.5390505429904","13.5373616047727","11.4129010847782","9.70152929578939","16.1777464218795","17.2296570072634","15.2074014204204","17.0519534264385","18.1428146514878","13.7575852561351","12.1328214080068","12.1299176274665","11.4681230148392","14.3983444001699","13.3270656077475","14.38641257483","17.370663665105","15.2617409751377","14.5437101702492","13.1935832470903","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
368,"ABCC6","hsa-mir-195-5p","hsa-mir-362-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.2253943786642,-0.325756247768962,"hsa-mir-362-3p","hsa-mir-195-5p",368,10.0782961977637,10.9464417668737,"10.4664765133598","9.80776685148605","10.4530484447983","10.5397068507032","11.1302641954849","12.1243154923259","13.4899819711411","11.831617696882","8.80960608005396","10.5266151336076","10.5512042547097","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
368,"ABCC6","hsa-mir-497-5p","hsa-mir-362-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.2253943786642,-0.325756247768962,"hsa-mir-362-3p","hsa-mir-497-5p",368,10.0782961977637,10.9464417668737,"10.4664765133598","9.98517293101907","9.80776685148605","10.9144390164593","12.679527423624","9.77681350263599","11.7519959962414","10.4530484447983","10.5397068507032","11.1302641954849","12.1243154923259","13.4899819711411","11.831617696882","11.0757664111752","8.80960608005396","10.5266151336076","11.4436470668512","10.5512042547097","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
368,"ABCC6","hsa-mir-625-5p","hsa-mir-362-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.2253943786642,-0.325756247768962,"hsa-mir-362-3p","hsa-mir-625-5p",368,14.5579206758075,10.2950051078814,"15.3255341361339","11.6917638279267","10.9464417668737","10.9128979236371","12.2676181656495","12.679527423624","9.77681350263599","11.7519959962414","10.4530484447983","12.872496147053","11.1302641954849","8.80960608005396","10.5266151336076","10.3601425225988","14.3685944805172","11.2119943006128","11.6325338511638","11.1113449598998","11.4436470668512","9.64804714932717","10.7438723973295","9.67475988764621","11.7402657988778","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
382,"ARF6","hsa-mir-145-5p","hsa-mir-125b-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.981147711683815,0.00544490156692155,"hsa-mir-125b-5p","hsa-mir-145-5p",382,19.237418439065,18.6789943605633,"19.1389955286803","17.9730976804209","18.8444745302092","18.3827398708464","18.7131581114602","19.3159392828271","18.0022491855724","19.3458873456991","18.8043913369885","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-191-3p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-191-3p","hsa-let-7c-5p",388,22.6328717596193,22.5389495726855,"22.8066473239887","22.4119600381454","22.2800141548372","22.4297095014846","22.5065540974124","21.4301232298011","20.9931899737808","22.1289842353425","20.046340673384","20.7357821499095","18.5245215124236","19.6476216474245","21.8079007333407","21.6973822046942","21.5506072585859","20.9377692696882","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-223-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29628305'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-223-3p","hsa-let-7c-5p",388,22.0950586561152,20.3992894790467,"20.7263484890992","22.1015043584591","22.2577856926811","22.6819139027719","21.4301232298011","20.9931899737808","21.3699361722209","19.8811712891493","23.9139286774445","21.6973822046942","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-342-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-342-5p","hsa-let-7c-5p",388,20.3992894790467,22.7474277851461,"20.7263484890992","22.2577856926811","22.6819139027719","22.4297095014846","21.4301232298011","22.8066258272396","20.7488257368749","21.3699361722209","18.5245215124236","19.8811712891493","21.6973822046942","21.5506072585859","21.3573295063501","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-3615",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-3615","hsa-let-7c-5p",388,22.5389495726855,22.8066473239887,"20.3992894790467","22.4119600381454","21.5983904365119","23.4235610482298","21.4301232298011","20.9931899737808","21.0932580204694","23.5977258552352","21.7707000664207","19.8811712891493","19.6476216474245","20.8356939522723","21.6973822046942","20.9377692696882","24.2142806644171","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-642a-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-642a-5p","hsa-let-7c-5p",388,22.5424275578868,22.5389495726855,"20.3992894790467","22.4119600381454","22.7474277851461","22.6819139027719","22.2800141548372","23.4235610482298","21.4301232298011","20.9931899737808","22.1289842353425","20.7747966805838","21.3699361722209","19.8811712891493","19.6476216474245","21.5506072585859","20.9377692696882","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
