"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92","_c93","_c94","_c95","_c96","_c97","_c98","_c99","_c100","_c101","_c102"
2201,"FBN2","hsa-mir-19a-3p","hsa-mir-31-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.284727786973506,-0.200597541212287,0.0768559917939792,-0.483282153209212,1.83383377916234e-06,0.297551714194751,"hsa-mir-31-3p","hsa-mir-19a-3p",2201,14.4143188373896,14.9356525771442,16.195984661318,"17.4611647506101","19.7645993836297","13.4924139749974","16.010322197876","13.6182198637309","10.5591544726297","16.6037531928461","12.9687817037602","14.5616545194447","17.9703623932054","14.15548288347","12.5555120536153","15.4945776315284","20.1294368492096","16.7647241189209","19.1234697137819","14.0389559896858","17.2315297067371","15.4958659363873","17.052678355596","15.4280881445901","17.3887447082054","17.8095503942403","16.168549805573","16.9048487466737","19.0811541005466","14.6151503828537","17.8938560958939","15.0147139878464","15.0401023718578","15.0298514058165","13.6836583902675","14.0950976862006","16.5571013149313","17.3298963688165","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-2355-5p","hsa-mir-18a-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>",NA,"tarbase","tarbase",0.109339135455735,0.248603082438776,0.712565478684646,-0.0828362956900203,1.83383377916234e-06,0.297551714194751,"hsa-mir-18a-5p","hsa-mir-2355-5p",2201,13.9414947876632,10.387405005311,12.6981293789816,"14.9356525771442","10.8148614575352","16.3004612699502","17.8655599641365","16.195984661318","16.029738669637","15.6428380928462","17.6938139496786","17.4611647506101","17.6039874326548","19.7645993836297","12.9975982867337","12.7479763578534","10.6856653568841","17.2841672410354","17.6367568421194","16.010322197876","13.6182198637309","16.236435019375","10.5591544726297","16.6037531928461","14.8786032231178","14.5616545194447","17.9703623932054","15.4945776315284","12.336521640698","15.3651581699421","15.4886671444599","17.5317767134224","13.5768999537995","11.9307463109725","17.4302213266778","16.2021913735318","16.6981872108024","17.052678355596","16.4335087076565","12.9999579357197","12.7456139017779","17.527818438043","15.6010222925587","12.3471125418865","17.8938560958939","14.3466248336846","16.5309810308669","13.6836583902675","16.5571013149313","15.9372186623502","10.5764504916378","15.385585144114","17.3298963688165","18.1278341622555","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-2355-5p","hsa-mir-19b-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>",NA,"tarbase","tarbase",0.109339135455735,0.248603082438776,0.343975359330242,-0.135207826181056,1.83383377916234e-06,0.297551714194751,"hsa-mir-19b-3p","hsa-mir-2355-5p",2201,12.812538379268,10.387405005311,12.6981293789816,"14.9356525771442","17.8655599641365","16.195984661318","16.029738669637","15.6428380928462","17.4611647506101","17.6039874326548","19.7645993836297","12.9975982867337","17.2841672410354","13.4924139749974","16.010322197876","13.6182198637309","12.9687817037602","14.8786032231178","14.5616545194447","17.9703623932054","15.4945776315284","20.1294368492096","15.3651581699421","15.8209807340433","17.5317767134224","13.5768999537995","11.9307463109725","17.4302213266778","16.2021913735318","16.6981872108024","17.052678355596","16.4335087076565","17.8095503942403","12.9999579357197","12.7456139017779","14.6151503828537","12.3471125418865","17.8938560958939","14.3466248336846","16.5309810308669","13.6836583902675","16.5571013149313","12.2013553676801","18.1278341622555","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-31-3p","hsa-mir-18a-5p",0.0035,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>",NA,"tarbase","tarbase",0.0768559917939792,-0.483282153209212,0.712565478684646,-0.0828362956900203,1.83383377916234e-06,0.297551714194751,"hsa-mir-18a-5p","hsa-mir-31-3p",2201,13.9414947876632,14.4143188373896,14.9356525771442,"16.195984661318","17.6938139496786","17.4611647506101","19.7645993836297","12.7479763578534","17.9458672506885","16.010322197876","13.6182198637309","10.5591544726297","16.6037531928461","14.8786032231178","14.5616545194447","17.9703623932054","12.863920845275","15.4945776315284","16.7647241189209","19.1234697137819","12.336521640698","17.2315297067371","15.4958659363873","17.052678355596","15.4280881445901","17.3887447082054","16.168549805573","16.9048487466737","17.527818438043","13.0507167231794","17.8938560958939","15.0147139878464","15.0401023718578","11.4235104068413","15.0298514058165","13.6836583902675","14.0950976862006","16.5571013149313","10.5764504916378","17.3298963688165","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-31-3p","hsa-mir-19b-3p",0.0075,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27919278'>PubMedLink</a>",NA,"tarbase","tarbase",0.0768559917939792,-0.483282153209212,0.343975359330242,-0.135207826181056,1.83383377916234e-06,0.297551714194751,"hsa-mir-19b-3p","hsa-mir-31-3p",2201,14.4143188373896,14.9356525771442,16.195984661318,"14.0787131569973","16.0852114660466","17.4611647506101","19.7645993836297","13.4924139749974","16.010322197876","13.6182198637309","12.9687817037602","14.8786032231178","14.5616545194447","17.9703623932054","14.15548288347","15.4945776315284","20.1294368492096","17.712223912525","16.7647241189209","19.1234697137819","14.0389559896858","17.2315297067371","15.4958659363873","17.052678355596","15.4280881445901","17.8095503942403","16.168549805573","10.6112747233487","16.9048487466737","14.6151503828537","13.0507167231794","17.8938560958939","15.0147139878464","15.0401023718578","15.0298514058165","13.6836583902675","14.0950976862006","16.5571013149313","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-454-3p","hsa-mir-18a-5p",0.006,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31114371'>PubMedLink</a>",NA,"tarbase","tarbase",0.837484433540161,-0.0469587516702613,0.712565478684646,-0.0828362956900203,1.83383377916234e-06,0.297551714194751,"hsa-mir-18a-5p","hsa-mir-454-3p",2201,12.6981293789816,14.4143188373896,14.9356525771442,"16.029738669637","17.6039874326548","11.0889962218576","19.7645993836297","12.9975982867337","17.9458672506885","9.64647580448184","15.9101414434108","16.010322197876","11.3290760860106","16.6037531928461","14.8786032231178","14.5616545194447","15.4945776315284","16.7647241189209","14.938995917828","19.1234697137819","15.3651581699421","14.4580174219818","15.4886671444599","15.5597860525462","17.5317767134224","11.9307463109725","16.2021913735318","15.4958659363873","14.385645353638","16.6981872108024","17.052678355596","15.4280881445901","16.4335087076565","14.759476897225","13.1035279525595","12.9999579357197","16.168549805573","16.9048487466737","12.7456139017779","15.2019178712605","11.4504585817892","17.527818438043","12.3471125418865","12.6326979162943","17.8938560958939","15.7167981423878","15.0147139878464","10.8409417421959","16.5309810308669","13.8762593184982","15.0401023718578","15.0298514058165","16.9588717268991","16.5155803632674","14.0950976862006","16.5571013149313","14.2595988625926","13.3824804258296","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-582-5p","hsa-mir-150-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29233721'>PubMedLink</a>",NA,"tarbase","tarbase",7.16112192490361e-06,0.73467379058701,0.137564473991846,-0.520217396608704,1.83383377916234e-06,0.297551714194751,"hsa-mir-150-3p","hsa-mir-582-5p",2201,16.0585088512508,13.9520522523287,17.0031214278143,"13.0474347447043","17.6039874326548","19.7645993836297","15.8919122795421","13.5500215363927","15.9101414434108","11.3290760860106","15.7958747282414","14.4039793197986","17.3887447082054","13.8513666885512","16.4335087076565","13.961468745679","12.6388477022862","18.3348441146689","15.6010222925587","17.2464463745786","14.9565875805457","18.5987783216416","11.8283261464029","12.0927586078407","20.3191192593401","15.0298514058165","15.335873111911","13.3824804258296","15.4680453740377","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-582-5p","hsa-mir-2355-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",7.16112192490361e-06,0.73467379058701,0.109339135455735,0.248603082438776,1.83383377916234e-06,0.297551714194751,"hsa-mir-2355-5p","hsa-mir-582-5p",2201,16.0585088512508,12.6981293789816,16.029738669637,"17.6938139496786","17.6039874326548","19.7645993836297","12.9975982867337","17.4363526956987","16.010322197876","16.7789947297882","20.1294368492096","15.3651581699421","15.4886671444599","13.4952294290034","16.8768174537507","18.8536880534985","17.4302213266778","16.6981872108024","17.052678355596","16.4335087076565","18.7364861426225","17.8095503942403","12.9999579357197","18.151865318916","15.6010222925587","14.9565875805457","18.5987783216416","18.885126219233","17.8938560958939","12.9502943203099","11.7941785933087","12.965520010794","12.7955442262616","12.2013553676801","18.1278341622555","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2201,"FBN2","hsa-mir-582-5p","hsa-mir-345-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",7.16112192490361e-06,0.73467379058701,0.250739328320588,-0.213113017789456,1.83383377916234e-06,0.297551714194751,"hsa-mir-345-5p","hsa-mir-582-5p",2201,17.0031214278143,13.0474347447043,14.9459110567667,"16.029738669637","19.7645993836297","12.9975982867337","17.9458672506885","17.4363526956987","15.9101414434108","16.010322197876","14.0458043540042","17.6862420207003","14.9847951470126","15.7958747282414","16.7789947297882","17.5282809294016","18.1854573562017","15.3651581699421","15.4886671444599","15.5597860525462","12.396514551193","15.4958659363873","16.6981872108024","15.4280881445901","17.3887447082054","17.2039905368566","18.7364861426225","12.6388477022862","13.1035279525595","16.168549805573","18.151865318916","16.9048487466737","14.5249923673173","15.6010222925587","17.8938560958939","15.0147139878464","11.7941785933087","12.965520010794","16.304911831733","10.8409417421959","13.8762593184982","14.3203855516068","15.0298514058165","15.335873111911","12.2013553676801","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
2736,"GLI2","hsa-mir-338-3p","hsa-mir-223-5p",0.0015,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.577603079127105,-0.0681640375039826,0.349908444574804,-0.352171841723914,0.512330043317381,0.0395208640679641,"hsa-mir-223-5p","hsa-mir-338-3p",2736,13.9220651006265,15.9215950165523,12.7524884796553,"17.313470037836","18.4370321722614","15.4001541175458","17.2049915794416","15.6611852491488","17.2112193499848","14.326601130339","14.8958926313904","17.4484913292395","13.3951528183683","12.7245257277793","16.5373980943263","15.7965032950885","13.3742260190794","16.470559700102","12.7985608104425","15.7146172936873","11.5013855105257","12.5863110222982","14.3716849703435","18.127648283187","14.8518346681294","14.919993688429","14.6862382267653","17.6880708944774","10.7994379777859","16.541276209231","16.6204793953325","13.6380145244562","18.2840862099131","16.4431409662535","17.1551547308613","14.4073538664934","16.3904425680193","16.5756181038595","12.9088369167836","15.0231223704284","13.9623579326114","13.4025377154","17.686553614387","15.5636725797706","11.1040184552144","10.5498683038773","14.6466017569325","10.4701341318333","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3371,"TNC","hsa-mir-296-5p","hsa-mir-138-5p",0.0015,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28075468'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28423539'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/15476268'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16211285'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19775228'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29491051'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29674419'>PubMedLink</a>","tarbase","tarbase",0.0783235173119519,-0.481679894237308,4.9178442516638e-13,-2.23885663096335,0.00834380624913253,0.134909293375593,"hsa-mir-138-5p","hsa-mir-296-5p",3371,22.4547257938178,21.178436235081,21.3939315691694,"21.0203558078451","19.7668139002442","21.6016506283773","21.8219985019268","18.3003033102463","21.8276692104315","21.9699295696279","20.9020323817236","21.6544493166337","21.5457998381084","22.2672454144527","21.7155029842427","22.815498298871","23.2195364887398","21.720346050905","22.6753364301893","23.067527707873","20.2806453276994","22.8931265883379","23.1043483375814","17.2655357358143","18.0128569789985","21.697118210834","16.7923252592039","19.7505446813493","15.272803353491","20.5089379501141","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3481,"IGF2","hsa-mir-940","hsa-mir-224-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10597307'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16111804'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20443017'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23482325'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24802266'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28143425'>PubMedLink</a>","tarbase","tarbase",0.711072562779607,-0.111543759616759,0.0827166304285474,0.37856730043055,0.834841556821868,0.0113182117601129,"hsa-mir-224-5p","hsa-mir-940",3481,17.4429689591235,18.3676269685412,20.000441557479,"19.5463278580272","19.3114738009097","16.714691705864","19.1935042809526","18.2159688093385","18.9406788605802","17.8410591994719","16.8051443633664","18.3889865825754","15.6596101157538","17.0768239733719","19.5894830516071","18.9066961779348","19.2723999250207","20.2754403721819","20.0004565092477","16.5243276611062","19.5037524716541","18.4074338453664","18.9423940500452","17.304790748119","18.4618933454532","18.0345217546378","20.7009616246653","13.2203220931098","19.6301711639379","15.5324491529824","20.2882597077786","18.0909330596017","17.1995341085672","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3624,"INHBA","hsa-mir-3065-5p","hsa-mir-130a-3p",0.0065,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28861150'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/17982635'>PubMedLink</a>","mirtarbase","tarbase",1.77855059573e-11,-2.00149736333531,8.44920955463004e-06,-0.63321667437352,4.5607630943069e-11,0.381166342574634,"hsa-mir-130a-3p","hsa-mir-3065-5p",3624,16.2567641664668,19.7310079201518,15.1612039950457,"16.3711776910964","19.002651700325","18.4364834224638","19.4329043234703","18.5008831958644","16.2469353099399","19.4525659996291","18.9036188920999","15.4493075670501","15.8440439698685","15.754497750851","15.5096189955636","18.435729218173","19.7844963090926","20.5428133993067","18.0897873517781","13.9593190095342","19.5406056228031","17.8082597945013","17.0937273647802","18.3979334163457","15.0978516248484","16.7356743783422","18.4717232694889","18.5297787454927","18.1417960457586","18.3867604068197","16.2080715077815","19.8883560440375","18.6571895582874","19.6871377672847","19.6679802875095","17.3507061247977","18.4923653770237","21.1807938870449","19.2812802101326","18.7306337499678","18.8301624689218","18.1658903718884","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3659,"IRF1","hsa-mir-9-5p","hsa-mir-193b-3p",0.0025,TRUE,NA,NA,NA,"tarbase","mirtarbase",0.00487172866555441,-0.311555474503904,0.278501614684647,0.160208853100491,0.520337056867248,0.034349425805704,"hsa-mir-193b-3p","hsa-mir-9-5p",3659,16.7575720570635,19.4413434626961,17.4499464277451,"18.9483831386147","16.7851978730237","19.6454469587336","18.4520460297278","19.2942477918615","18.0167553295484","18.722220046792","18.5526389660789","18.6224328542883","20.1180978178056","16.9191391499056","16.3559749103231","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3688,"ITGB1","hsa-mir-196a-5p","hsa-mir-125b-2-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21463917'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22829201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25158264'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28613134'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29423074'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30642292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30642292'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30779921'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31422211'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31632090'>PubMedLink</a>","tarbase","tarbase",0.0175405999889321,-0.278613691934985,0.27597425530838,-0.167306562573694,0.476345420021473,0.0360596900669131,"hsa-mir-125b-2-3p","hsa-mir-196a-5p",3688,21.3995179663727,20.7859607740501,19.7874661097805,"19.2320655549042","18.7875518322813","20.6541909617469","20.5087958829389","21.0798302773493","20.5048059895578","21.5446077368944","22.0013190435346","21.5697728190184","21.4355552893056","21.1887427750438","22.0091678867017","21.1680833051086","21.5691524947467","21.6545078994134","19.54226999912","21.1060524539338","21.3169461366863","20.2929799012908","18.4086980038526","21.4942162294829","20.5504644277166","18.973559350702","15.8870622836347","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3763,"KCNJ6","hsa-mir-584-5p","hsa-mir-378c",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.010690983959619,0.385653127819819,0.343535680749891,-0.186194246846215,9.12295671574017e-05,0.402928014325574,"hsa-mir-378c","hsa-mir-584-5p",3763,10.0152404575319,-2,9.10280471361554,"4.70104439659259","8.03217118489461","8.88650007810943","9.38249358888709","11.1156338025683","-2","5.00291450458425","9.83983232864514","7.22655415189038","11.1704394604787","8.19376715017947","8.63849850198592","10.2710756427926","6.7935046724873","12.2593104278085","-2","4.84957079731579","6.81531720393067","7.56611197054755","6.26874995431642","8.62346499886273","11.2455272670575","8.04166199150433","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4131,"MAP1B","hsa-mir-20a-3p","hsa-mir-589-3p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.0976570481674786,-0.418445970665069,0.0748371185031596,0.498364550835612,0.810273062287078,0.0136477005375782,"hsa-mir-589-3p","hsa-mir-20a-3p",4131,16.4307017714225,14.5244617865004,17.1882971866908,"16.9082331369337","18.5712993765447","17.2846111467049","13.9315065320851","13.8519156832298","15.4463394237461","15.458822210288","15.0313183434099","16.8335382692835","17.3790588966167","15.5585813854143","14.5175990620421","14.0388296262322","15.1594469886696","17.3133798457162","14.8443095882466","17.890256687638","17.5183830954893","16.8999185657281","17.8097639632804","17.6094464051021","16.4922793611548","17.0414796452513","15.2293579300107","14.4127697396892","18.1423241536393","19.5330386502462","15.3408000450758","17.0389042167849","16.8912075607091","17.24650265178","16.3572511444548","17.8570011811161","17.5658145932652","15.8771404715243","16.0615532131962","17.7444085054952","15.2574720742312","16.7603611832616","15.0078295177105","17.6180318314465","17.3025354098729","16.7915888361709","17.3005825546417","13.8590895371189","17.6932370820542","16.2121920504223","15.3528286204034","18.5416419199862","15.3067521807291","15.6653228755662","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5139,"PDE3A","hsa-mir-183-5p","hsa-mir-192-3p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",5.46209143869207e-06,0.454454318078658,6.29791926217198e-14,-1.64388003632429,0.169183513037435,0.0858812945134569,"hsa-mir-192-3p","hsa-mir-183-5p",5139,16.079742315449,15.430539747198,16.1524511929745,"15.7216496499896","17.108530309282","15.2411358996616","9.46467328114203","13.7382658573046","15.0416456509375","15.6517823958265","15.0266757915051","14.5617324113146","15.3553381755977","9.83625871542318","16.4639690595554","14.4523304497866","14.3301750442596","14.6934707752718","13.8230350716952","13.5428757906467","15.3015062952915","13.0467353633232","11.225048842415","16.8601705333188","14.2124489425912","14.0162671430702","14.3085095711604","12.666821393094","8.96533000152867","11.3079534809543","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
