"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66"
119,"ADD2","hsa-mir-940","hsa-mir-185-5p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.531771259397467,0.196006766670095,"hsa-mir-185-5p","hsa-mir-940",119,10.8039760383964,8.59783553704561,"11.3677009424807","12.3726723249009","12.7512569414419","8.98751313252851","13.5175803269023","8.82607932077582","9.70930397230472","11.623428255808","10.3401287992366","12.1927524564238","10.5663278190662","12.7208234381036","10.322302293046","11.6633291779247","11.8129561977864","10.8022518417353","12.5235419822102","9.81982101814662","12.6310246688643","10.9886541560472","9.68858457436457","12.4755411391307","10.2406602239398","11.0389198231204","10.8579415674668","12.1737011406506","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
120,"ADD3","hsa-mir-181d-5p","hsa-mir-181c-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase",0.802924119029094,-0.0594796463221174,"hsa-mir-181c-5p","hsa-mir-181d-5p",120,17.0104444019049,16.4978067099249,"18.8265577762178","20.358745808018","18.9205670229079","19.6840899526233","20.9544283796514","18.6581360350778","20.5204095408701","17.722968880831","18.5532823165193","19.1068809063125","18.4668028321725","19.9788577590252","15.6720300956675","17.2721238244373","17.8617319774837","18.6172945201112","17.960901344657","20.2728469904083","19.021364874984","17.0428517838119","17.600746100405","20.2396893027153","17.2039032616514","17.5040946629065","19.4257270702359","15.3258439089247","20.132693006652","19.7443006326792","19.7911696092876","17.7094542832522","18.1999647818262","19.5814009423185","16.6265841970514","15.8424689914552","19.0088666551763","19.5764926815242","20.1983727343957","19.826727914891","16.9229872154872","19.1873503415072","18.4762817093808","19.2068995787446","16.7668457818827","16.9240447804269","16.8523037832679","18.0546759541599","16.548847943929","16.0660890558654","16.0893854534653","16.497889410078","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
182,"JAG1","hsa-mir-214-3p","hsa-mir-3613-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/24797362'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27270422'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28469954'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28926924'>PubMedLink</a>","mirtarbase","mirtarbase",0.837611559670578,0.0495773722125083,"hsa-mir-3613-3p","hsa-mir-214-3p",182,17.1715522643685,18.1822077480027,"19.7311744455868","18.31313276786","19.6560306277536","18.1732387337548","17.9600614128615","18.9410608618516","18.2581977423297","18.8926011852883","18.923055318686","18.9142609779675","19.3879881821467","18.7774323715541","19.8092441603313","20.6686794803838","18.2056802094573","17.5147401152633","19.2823543305939","19.4792442961166","17.7947781013784","20.4910861205371","19.0431699860039","19.6219469468454","18.7817300814574","18.1096133374439","18.0191652217489","17.8172627260264","18.080296871585","18.4047172909933","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
196,"AHR","hsa-mir-30b-3p","hsa-mir-196b-5p",0.0035,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30127998'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31847600'>PubMedLink</a>","mirtarbase","tarbase",0.902846179712956,0.0297908090894862,"hsa-mir-196b-5p","hsa-mir-30b-3p",196,17.0020753820754,17.3084837166437,"17.82099630889","17.1647576091723","18.6117879798875","18.379693244782","18.2212834219179","16.1342870748146","15.847715953907","18.1015101470962","17.6594079757812","18.0906117674628","17.8735483315417","17.4118409267936","16.6702669135442","18.9438153536032","17.5824126783711","18.0807824154302","17.4701135237458","17.872786702157","18.2170954079189","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
214,"ALCAM","hsa-let-7e-5p","hsa-let-7f-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30995926'>PubMedLink</a>","tarbase","tarbase",0.88689220025489,-0.0343459597581668,"hsa-let-7f-5p","hsa-let-7e-5p",214,17.5161861673831,19.653259959042,"17.4771194336842","16.9338050950808","15.4920095040458","16.0916700939886","17.8803163182656","18.0981356454045","17.6656160298831","18.1746697887582","18.4055536389409","18.2329512592546","18.610961757496","16.595903469428","20.1918915690758","17.4440250373882","14.9744666710214","17.6676160479916","18.3893967927638","17.2208460935177","18.8610472283245","19.8136367631825","18.6760491380345","18.3738789602132","19.4516165801079","17.8147930685519","16.2729287694755","18.6289646995593","17.812567343548","17.9692104663453","19.9470966846947","19.1392948649024","17.8875347172993","17.1454300524348","19.0692770612491","19.1943180567205","18.4836021750701","17.3920901928108","17.6242404205125","19.161534626769","19.2661544236086","15.622798817739","18.8453334578995","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
214,"ALCAM","hsa-mir-19a-3p","hsa-mir-19b-3p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30995926'>PubMedLink</a>","tarbase","tarbase",0.88689220025489,-0.0343459597581668,"hsa-mir-19b-3p","hsa-mir-19a-3p",214,17.5161861673831,20.1181931559107,"15.6939223766755","16.8621920677426","16.9297492660616","18.7544349948913","16.9338050950808","15.7683165598696","17.793313860647","15.5918717108194","15.9935988471771","16.9424822013207","17.9281676431665","18.730900996406","19.0601601036608","19.3256585595106","19.7600919436922","18.4916087287703","16.3185147243186","20.2215321922925","18.2451882299208","18.6713537799406","18.7128646178817","18.0747057135522","14.0773152378175","18.9235753305891","18.610961757496","19.4011592770637","18.157674687734","20.1918915690758","18.7566375950242","16.9883210833037","18.3519232526352","18.3893967927638","18.8610472283245","19.8136367631825","18.6760491380345","17.8038036132731","19.4516165801079","18.6289646995593","16.0473918823711","15.6027647221578","18.4836021750701","19.161534626769","18.1544044819456","18.4631493768861","19.0256027301298","18.2059532842909","19.8604939797886","19.6447689168619","16.2722798578404","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
316,"AOX1","hsa-mir-542-3p","hsa-mir-218-5p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29103020'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/30636169'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.32570319379668,-0.239402714307032,"hsa-mir-218-5p","hsa-mir-542-3p",316,13.3693148504926,16.4239940356294,"17.2168058273154","10.5892421832251","15.7885981068646","17.3819534202904","17.8927312086706","15.6235617675755","16.6390571250366","16.7858536321019","14.6038948785616","19.9179895532601","12.5816868060337","19.0610950219312","18.1841890605193","14.7065749963031","19.9897414375542","19.7260112218358","17.860389812774","18.0630146011502","16.9085767501013","17.1487717459674","14.9730105851907","19.5633601073183","16.0632246818965","16.2719708747388","12.8081930296513","17.0810056007099","14.8330434624461","19.3724667314516","9.72514478047892","14.028247221718","18.1580889776578","19.5373881374125","19.1998785431565","16.0525434420138","17.7349706868952","17.1967797924366","17.8863751954363","15.3425293974641","14.8117609222291","17.8100060852615","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
330,"BIRC3","hsa-mir-1277-3p","hsa-mir-200b-3p",0.0015,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19276372'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28635396'>PubMedLink</a>","tarbase","tarbase",0.84689809462787,-0.0497749510243564,"hsa-mir-200b-3p","hsa-mir-1277-3p",330,16.3911734601268,18.1287751715049,"16.7446068202892","16.407157661113","16.0353969949568","15.9325773361131","15.5704214526005","16.3776211974481","16.0427953069666","15.1738637429156","18.1575963692541","16.4144533099347","16.7554776544203","16.3101843379646","13.1407711944593","15.5523379681545","17.0093440369491","16.8573666147724","13.0603411978735","18.4350081823709","15.9100572890403","12.1300839262882","15.0935166102931","17.4214739842257","16.9653284523775","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
330,"BIRC3","hsa-mir-576-5p","hsa-mir-200b-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19276372'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28635396'>PubMedLink</a>","tarbase","tarbase",0.84689809462787,-0.0497749510243564,"hsa-mir-200b-3p","hsa-mir-576-5p",330,18.1287751715049,16.7446068202892,"16.407157661113","17.2834964074584","16.0353969949568","15.9325773361131","17.1729600669981","14.5492138221856","15.5704214526005","16.146058050044","17.6096257768774","18.201845415712","16.4144533099347","13.845320417259","17.398457208155","16.7554776544203","16.0908782681199","15.9821170928558","14.6632949236158","16.2940395692687","12.0559912359415","17.0093440369491","16.8573666147724","13.0603411978735","15.9100572890403","12.1300839262882","15.0935166102931","17.4214739842257","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
368,"ABCC6","hsa-mir-195-5p","hsa-mir-362-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.2253943786642,-0.325756247768962,"hsa-mir-362-3p","hsa-mir-195-5p",368,10.2070015491819,16.4302197122038,"14.1865852387172","9.44479472266808","13.5992841347572","13.5041147178424","11.3082495751877","12.1058573821565","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
368,"ABCC6","hsa-mir-497-5p","hsa-mir-362-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.2253943786642,-0.325756247768962,"hsa-mir-362-3p","hsa-mir-497-5p",368,13.2444476586565,10.2070015491819,"14.1865852387172","10.2601466489222","11.1308909754915","9.44479472266808","13.5992841347572","12.0868635823459","13.5041147178424","10.8964541043487","14.7452662248296","12.1058573821565","11.4758191794455","11.7105303842778","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
368,"ABCC6","hsa-mir-625-5p","hsa-mir-362-3p",0.0075,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.2253943786642,-0.325756247768962,"hsa-mir-362-3p","hsa-mir-625-5p",368,13.1863891729702,13.2444476586565,"13.258522483039","15.5509758748062","14.1787908934254","15.7414614518048","10.2601466489222","11.7014883641974","15.3248078580913","13.317694911091","9.04754949118967","12.7614355868558","13.9986772844588","14.3274195165241","10.5263519236294","12.0868635823459","16.5772856182618","14.0240003310882","10.981702683181","12.213367444474","12.7902957942657","13.6128169321479","12.0906237370971","11.3082495751877","12.1058573821565","13.362556988171","10.4387242311182","11.7105303842778","14.1583850076184","14.3584954505552","11.5115858342431","14.5930559750531","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
382,"ARF6","hsa-mir-145-5p","hsa-mir-125b-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.981147711683815,0.00544490156692155,"hsa-mir-125b-5p","hsa-mir-145-5p",382,19.7308623230785,20.6996801878934,"19.8378347466118","18.5348865118779","20.6846547909989","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-191-3p",0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-191-3p","hsa-let-7c-5p",388,22.252811589413,21.273801929194,"22.6981244701273","21.8989935482784","22.5551840515773","23.2787326273839","20.1718556260961","22.7562613299692","22.2406970096476","23.7144714398568","22.9015699051853","23.340589407844","24.0459720438891","23.2782613696024","22.7902683817372","24.4742969060476","21.1649403175015","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-223-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29628305'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-223-3p","hsa-let-7c-5p",388,22.2320760901185,22.7312312371512,"22.6981244701273","21.8989935482784","22.407092245911","22.5551840515773","22.8813970072281","22.8807330338836","23.1870490322382","22.7562613299692","21.7270356373018","21.1078404591666","22.9015699051853","21.252410727696","20.1005023795346","23.340589407844","23.976881136386","24.3436704139748","21.7933855144881","22.7902683817372","21.1649403175015","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-342-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-342-5p","hsa-let-7c-5p",388,22.252811589413,22.2320760901185,"21.273801929194","24.1373813496143","22.6981244701273","21.8989935482784","22.407092245911","22.5551840515773","22.4203458088255","22.8807330338836","23.1870490322382","22.7562613299692","18.1828244671143","22.2406970096476","21.1078404591666","23.340589407844","24.0459720438891","24.3436704139748","22.3557228960957","22.3072517256114","22.7902683817372","24.4742969060476","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
388,"RHOB","hsa-let-7c-5p","hsa-mir-3615",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31576138'>PubMedLink</a>","mirtarbase tarbase","tarbase",0.65146795089735,-0.0967021576532772,"hsa-mir-3615","hsa-let-7c-5p",388,22.252811589413,22.2320760901185,"21.273801929194","22.5720186628179","22.6981244701273","22.5551840515773","22.4203458088255","22.8813970072281","22.8807330338836","23.2787326273839","23.1870490322382","22.7562613299692","22.3972685460552","22.2406970096476","23.7144714398568","22.9015699051853","21.1286785971146","21.252410727696","23.340589407844","24.0459720438891","23.976881136386","24.3436704139748","22.7902683817372","22.0328768119047","21.1649403175015","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
