"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74"
1021,"CDK6","hsa-mir-570-3p","hsa-mir-205-5p",0.008,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.789739638370259,-0.07563018101041,0.758883783773528,-0.0803804860847427,0.932643111041198,0.00556487528375212,"hsa-mir-205-5p","hsa-mir-570-3p",1021,16.8345366355279,16.8884605018775,16.8319045678862,"16.5533932405814","17.7463217600794","17.0280790274295","15.7564511173372","19.2479573772708","18.189720135261","16.4416981038874","17.2391616922776","16.7466748356632","16.288316374545","17.4412144041803","15.5700254979913","17.9290243119877","16.9445392687511","15.2843921672511","16.8421062750358","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1303,"COL12A1","hsa-mir-194-5p","hsa-mir-138-5p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.0334971451497944,-0.166829590618057,0.0641185439779209,-0.278663712748698,0.0208078796459964,-0.153235097083631,"hsa-mir-138-5p","hsa-mir-194-5p",1303,14.8921241480122,18.4697726694342,18.6711340706285,"13.5185620538703","14.8188729931016","13.895986142563","13.8581626590172","17.2119740649626","16.3011622027959","16.5125261039796","16.5812565796242","14.5901670523157","15.7019184256598","11.3941432902244","15.5703764190055","13.170242371463","17.6729187085204","17.6293704478545","18.6032631391743","17.6955820686462","19.9128736396045","15.409034965545","15.5440255251197","16.9369417386927","13.6625443340452","13.2629909826851","16.9497907665864","15.7126109313553","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1829,"DSG2","hsa-mir-92a-1-5p","hsa-mir-141-3p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/17607380'>PubMedLink</a>","tarbase","tarbase",0.505226533655067,-0.154451481443449,2.63222209308618e-31,-1.44925664591585,0.911114335513911,0.00682684469989342,"hsa-mir-141-3p","hsa-mir-92a-1-5p",1829,18.1280090899715,20.2280778955496,18.1028072267897,"18.6058716583467","20.5724223902282","19.5662665892926","20.412726921699","19.860852874154","18.6763408646003","19.0322722384125","20.7481746231381","19.6100304675557","18.9097315424006","20.3166853808434","19.8995907980339","20.5210586464896","20.7542337387702","19.3590302549652","20.3878242073914","20.0618865370273","19.8369015313433","20.0055963189268","19.4275852002533","19.3419733322482","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
1973,"EIF4A1","hsa-mir-133a-3p","hsa-mir-493-3p",0.0025,FALSE,NA,NA,NA,"tarbase","mirtarbase",1.01804567655492e-17,-1.36181759746789,6.18043791707113e-06,-0.922500323440028,0.138041405401326,0.105097464313353,"hsa-mir-493-3p","hsa-mir-133a-3p",1973,15.1633270066476,16.4928702393321,14.514246767721,"14.7911723307932","15.7219314882781","15.3254559816447","15.0876462091562","16.8277537528184","15.9711276343577","15.5212351340576","16.5445853052144","15.0310122847662","13.7793239260108","14.2432613155033","14.8961365798757","15.1598390560369","16.2683015493381","16.9637485221591","15.8260352157049","16.1283212531586","15.98939395003","16.1400590360181","15.0298724644062","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3589,"IL11","hsa-mir-497-5p","hsa-mir-424-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27384883'>PubMedLink</a>","tarbase","tarbase",1.25737395343195e-05,-0.554797074996022,8.45703087988298e-07,-0.480921334505891,7.04121862984281e-06,-0.452323654746001,"hsa-mir-424-5p","hsa-mir-497-5p",3589,10.4250606638045,11.7475805511373,11.0532882132957,"12.6706558987869","-2","11.7462416247328","9.91581161792515","7.03879659630892","8.80946831711397","9.79022426011983","12.091297342734","10.2760747592942","13.2868422245584","10.4329660816977","11.3247517120135","10.3508151342661","11.5749235091007","12.3948566649529","11.6316592159446","12.7522312037938","11.6211994485966","11.7512974132394","-2","11.5776686610742","10.6483708305455","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3749,"KCNC4","hsa-let-7c-5p","hsa-mir-296-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.782096635313605,-0.0216614480563819,0.282099234682597,0.215685583687804,0.00071106971239462,-0.239980932799933,"hsa-mir-296-5p","hsa-let-7c-5p",3749,14.1790171715738,13.1961925892773,14.6850044763187,"13.2366065778584","11.9244926789728","15.6908817901437","12.8661310429279","13.8213031348323","13.2275558430817","15.2053457983293","14.407193087041","15.1026971425458","14.7001106994308","10.6680347484153","14.6632983369653","13.1677776851557","16.3044030664367","11.8368297422453","13.0081224432401","15.3008852814639","14.7277149952422","12.4207937567224","14.7878518973282","15.2586734945925","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3949,"LDLR","hsa-mir-194-3p","hsa-mir-378a-3p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29029037'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8555255'>PubMedLink</a>","tarbase","tarbase",3.56352083046129e-05,-0.550114987195042,0.333951496517598,-0.0867876070920384,5.06975945237465e-07,-0.340607089477781,"hsa-mir-378a-3p","hsa-mir-194-3p",3949,15.3413612319605,12.4294161526073,17.2937902131508,"12.7143095389682","12.6636413757306","15.6910790754733","16.8537706193905","14.0978580835203","13.8329814262676","13.8754748009893","12.3277996536049","13.1066096965322","13.2293332929711","14.22402696596","13.1683541213272","13.6682321819076","16.2716684018474","14.842538388922","15.2875990774781","12.6484570702652","13.6728699631802","14.7928595064894","13.750515786131","13.6138808016241","14.6719579151607","15.0639423616761","16.1891748457989","12.371598662328","14.8437861200261","14.3716929407449","14.95596698571","12.9026325843051","14.9109178108329","13.2149074307092","16.196266865415","12.6876272632048","12.9170281427011","13.5459663693601","12.5214119232542","11.7954724037309","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
3976,"LIF","hsa-mir-939-5p","hsa-mir-221-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.275163017681416,0.357608945623055,0.318968832386348,-0.227139428938983,0.337959065046081,0.0632158016267622,"hsa-mir-221-5p","hsa-mir-939-5p",3976,17.9331936777752,17.7040078365852,15.6862763101667,"16.2722593315384","18.6009328868886","17.6140207823747","16.6952357571296","17.0844924998726","17.3756845030843","16.4810376525108","17.0614401404808","17.2464451065624","17.5377722280449","17.35080279946","17.301032694863","16.5677338315636","16.9042886711738","15.6325119276916","16.6307091816999","17.0544035609502","17.1074397441865","17.5477951432981","16.7052568573855","17.6816193452509","17.4879564617212","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4194,"MDM4","hsa-mir-379-5p","hsa-mir-150-5p",0.009,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23497256'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31250570'>PubMedLink</a>","mirtarbase","tarbase",2.7642522231897e-06,-0.449107497172239,0.914893392098573,0.00992503082876548,0.643221805739223,0.0309512367045188,"hsa-mir-150-5p","hsa-mir-379-5p",4194,16.3378813907697,16.5219833994935,16.7650701849229,"15.8646359634961","15.4008145676881","16.4464789459696","17.6200470265564","16.0140531037857","16.9838616074611","15.4463770889772","15.5806043237901","17.5249037834369","17.4623673313809","18.1265854648999","15.8080377270158","15.0764402586125","16.3437721779081","16.5735545894649","17.1884711146763","16.6729724702673","16.0522880938804","16.0556365681156","16.4928689524913","17.8424628551324","15.3583307020139","16.6197616305985","17.0500474455001","16.6942187939972","16.6490795974937","17.2164189435622","17.353833104375","17.025429647029","16.3354593286077","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4774,"NFIA","hsa-mir-10a-3p","hsa-mir-362-5p",0.0095,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/21771320'>PubMedLink</a>","tarbase","tarbase",0.0617466759218203,-0.295210183435125,2.51437275514582e-07,-0.591721874437829,0.571602641424849,0.0367857542904313,"hsa-mir-362-5p","hsa-mir-10a-3p",4774,16.8048431076111,18.2025066502267,17.6921023682624,"18.076668068936","18.7851135289946","17.3624906835718","14.0492415765808","17.6749440515315","16.9270041077263","17.2336170976891","17.6985298182476","17.4273037664298","15.9819668748537","18.400773242175","17.6325073419037","16.9681104732747","17.1622476486972","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
4853,"NOTCH2","hsa-mir-205-5p","hsa-mir-16-2-3p",0.005,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.758883783773528,-0.0803804860847427,0.485781791682188,0.121018700385268,0.513820335770441,0.0417857487947079,"hsa-mir-16-2-3p","hsa-mir-205-5p",4853,16.9672782244447,18.370337855135,18.7669642055546,"19.0268119601706","17.702310028486","17.243538975682","17.370477203438","18.5868802830996","18.5146743336119","17.7458560393223","18.617887727047","16.3469462652904","17.9036987966439","18.4164180018436","19.1502302855082","17.9495422345061","19.3083900934193","18.4601587797572","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5187,"PER1","hsa-mir-34c-3p","hsa-mir-146b-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31014126'>PubMedLink</a>","mirtarbase","mirtarbase",0.00399128274407202,0.724037226738824,0.0823036947701845,0.187138192171042,0.558793887310388,-0.0361167243242188,"hsa-mir-146b-3p","hsa-mir-34c-3p",5187,19.6630753972515,17.0241261009415,19.6832293445945,"19.073572878872","18.5133330957037","19.3547743710292","18.576217377792","17.0314194458759","19.626100701549","19.3819302568074","18.6310644360364","18.7880045046272","18.1854932896408","19.4645955337808","20.1326883860181","18.5573289692188","17.671215021551","20.8300163537635","19.6903075298974","19.221937950927","17.4283667673933","18.8480648911473","19.0985227416278","19.3209510548007","19.673822026251","19.9041380776018","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
5865,"RAB3B","hsa-mir-874-3p","hsa-mir-141-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",3.01742625029611e-06,-0.565105541524447,2.63222209308618e-31,-1.44925664591585,0.666919601830711,0.0314130032663119,"hsa-mir-141-3p","hsa-mir-874-3p",5865,15.5070736608613,15.295279400129,14.611080275723,"14.4756552601056","13.9393999984318","16.3537020125956","14.4304347961359","10.512729167178","16.3548088952043","16.1310761616901","14.5807659738095","14.6807111579317","12.3268024658148","16.5239427875959","16.2311834608786","13.179018452956","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6091,"ROBO1","hsa-mir-589-3p","hsa-mir-146a-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/12082532'>PubMedLink</a>","tarbase","mirtarbase",0.00361466771125294,0.665126829413091,0.00098049576135403,0.347743864713515,0.388342806282114,-0.0594332435535847,"hsa-mir-146a-5p","hsa-mir-589-3p",6091,9.65101587105676,16.6960754932383,16.5504831173725,"12.141616729102","16.4487128161168","17.4808378105086","16.1685223109302","14.2934602348264","17.1435146823349","17.6630734591895","16.5365260363718","15.0302809286836","17.0282029036551","13.9778225758199","17.2479678776691","16.205066628515","13.4597057140954","15.5347957764906","16.9641827457329","11.738550936359","14.5989363186076","16.0256622473635","11.9328108619979","15.7791367563057","15.1745479192887","16.4230073856142","16.5340791497199","15.8499676595263","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
6095,"RORA","hsa-mir-148a-5p","hsa-mir-9-5p",0.0065,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31014126'>PubMedLink</a>","tarbase","tarbase",0.953085585072316,0.0078185540967918,0.00081254910621026,-0.283211906425316,0.481598041118684,-0.0479166167584566,"hsa-mir-9-5p","hsa-mir-148a-5p",6095,16.1082686897063,14.312735769915,15.9128083742695,"15.5301216305934","15.7333047779967","15.0614185395839","15.9216051003502","14.2494365910214","16.2023092435775","15.4275224821328","16.5696871060216","16.5247368110216","16.3384584706049","15.2087596620516","13.4936726651713","16.4897275137015","16.2111465056133","15.6343593913538","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
