source,target,ModeOfRegulation,edgeType
mir-135b-5p/mir-589-3p,MEF2C_tf,"",direct
mir-362-5p/mir-7-5p,TEAD1_tf,"",direct
mir-570-3p/mir-625-3p,TEAD1_tf,"",direct
let-7f-2-3p/mir-224-5p,MEF2A_tf,"",direct
mir-301b-3p/mir-33a-3p,TCF4_tf,"",direct
mir-33a-5p/mir-33b-5p,IKZF1_tf,"",direct
mir-210-3p/mir-30b-5p,MAF_tf,"",direct
mir-135b-5p/mir-19a-3p,MEF2A_tf,"",direct
mir-19a-3p/mir-33b-5p,IKZF1_tf,"",direct
let-7f-2-3p/mir-224-5p,MEF2A_tf,"",direct
mir-16-1-3p/mir-570-3p,TEAD1_tf,"",direct
mir-18a-5p/mir-301a-3p,ESR1_tf,"",direct
mir-19a-3p/mir-301a-3p,ESR1_tf,"",direct
mir-18a-5p/mir-18b-5p,ESR1_tf,"",direct
ESR1_tf,CYP19A1_target,1,direct
TEAD1_tf,EGFR_target,1,direct
CREB1_tf,FLT1_target,1,direct
CREB1_tf,FLT1_target,1,direct
HIF1A_tf,HK1_target,1,direct
POU2F2_tf,HLA-DOB_target,1,direct
HIF1A_tf,HMOX1_target,1,direct
STAT3_tf,IL6_target,1,direct
MEIS2_tf,KCNH2_target,1,direct
PBX3_tf,MAP4_target,1,direct
IRF4_tf,AFF1_target,1,direct
ESR1_tf,MMP13_target,1,direct
ETS1_tf,MMP13_target,1,direct
HIF1A_tf,SERPINE1_target,1,direct
ESR1_tf,SERPINE1_target,1,direct
TEAD1_tf,ITSN1_target,1,direct
TEAD1_tf,ITSN1_target,1,direct
HIF1A_tf,SLC11A1_target,1,direct
ESR1_tf,SMARCA2_target,1,direct
ESR1_tf,SP1_target,1,direct
CREB1_tf,STAR_target,1,direct
ESR1_tf,STAT5A_target,1,direct
NFIC_tf,VWF_target,1,direct
HIF1A_tf,BHLHE40_target,1,direct
TEAD1_tf,INPP4B_target,1,direct
IRF4_tf,CFLAR_target,1,direct
IRF4_tf,CYTH1_target,1,direct
IKZF1_tf,GRAP2_target,1,direct
TEAD1_tf,RASAL2_target,1,direct
AR_tf,PNRC1_target,1,direct
IRF4_tf,IKZF3_target,1,direct
IKZF1_tf,ERC1_target,1,direct
IKZF1_tf,TNFAIP8_target,1,direct
MEF2A_tf,IPCEF1_target,1,direct
PBX3_tf,TIAM2_target,1,direct
MEF2C_tf,ARHGEF3_target,1,direct
TEAD1_tf,ASAP1_target,1,direct
TEAD1_tf,RTN4_target,1,direct
MEF2A_tf,PHTF2_target,1,direct
TCF4_tf,PLEKHG1_target,1,direct
IKZF1_tf,PREX1_target,1,direct
MAF_tf,RIPOR1_target,1,direct
MEF2A_tf,STARD13_target,1,direct
IKZF1_tf,DOCK11_target,1,direct
MEF2A_tf,NEK7_target,1,direct
TEAD1_tf,PRUNE2_target,1,direct
ESR1_tf,NBPF15_target,1,direct
ESR1_tf,NBPF15_target,1,direct
ESR1_tf,NOTCH2NLA_target,1,direct
mir-19a-3p/mir-301a-3p,CYP19A1_target,"",indirect
mir-362-5p/mir-570-3p,EGFR_target,"",indirect
let-7g-3p/mir-19a-3p,FLT1_target,"",indirect
let-7g-3p/mir-33b-5p,FLT1_target,"",indirect
mir-18a-5p/mir-940,HK1_target,"",indirect
mir-196b-5p/mir-20a-3p,HLA-DOB_target,"",indirect
mir-18a-5p/mir-19a-3p,HMOX1_target,"",indirect
mir-196b-5p/mir-20a-3p,IL6_target,"",indirect
mir-514a-3p/mir-942-5p,KCNH2_target,"",indirect
mir-203a-3p/mir-33a-3p,MAP4_target,"",indirect
mir-18a-3p/mir-345-5p,AFF1_target,"",indirect
mir-18b-5p/mir-19a-3p,MMP13_target,"",indirect
mir-1180-3p/mir-1291,MMP13_target,"",indirect
mir-18b-5p/mir-19a-3p,SERPINE1_target,"",indirect
mir-18b-5p/mir-19a-3p,SERPINE1_target,"",indirect
mir-16-1-3p/mir-570-3p,ITSN1_target,"",indirect
mir-570-3p/mir-625-3p,ITSN1_target,"",indirect
mir-18a-5p/mir-19a-3p,SLC11A1_target,"",indirect
mir-18b-5p/mir-301a-3p,SMARCA2_target,"",indirect
mir-18a-5p/mir-18b-5p,SP1_target,"",indirect
let-7g-3p/mir-19a-3p,STAR_target,"",indirect
mir-19a-3p/mir-335-3p,STAT5A_target,"",indirect
mir-592/mir-940,VWF_target,"",indirect
mir-18a-5p/mir-429,BHLHE40_target,"",indirect
mir-577/mir-625-3p,INPP4B_target,"",indirect
mir-339-5p/mir-345-5p,CFLAR_target,"",indirect
mir-1275/mir-30b-5p,CYTH1_target,"",indirect
mir-33a-5p/mir-33b-5p,GRAP2_target,"",indirect
mir-16-1-3p/mir-570-3p,RASAL2_target,"",indirect
mir-16-2-3p/mir-625-5p,PNRC1_target,"",indirect
mir-30b-5p/mir-339-5p,IKZF3_target,"",indirect
mir-33a-5p/mir-33b-5p,ERC1_target,"",indirect
mir-33a-5p/mir-33b-5p,TNFAIP8_target,"",indirect
mir-224-5p/mir-96-5p,IPCEF1_target,"",indirect
mir-10a-3p/mir-203a-3p,TIAM2_target,"",indirect
mir-135b-5p/mir-589-3p,ARHGEF3_target,"",indirect
mir-362-5p/mir-7-5p,ASAP1_target,"",indirect
mir-570-3p/mir-625-3p,RTN4_target,"",indirect
let-7f-2-3p/mir-224-5p,PHTF2_target,"",indirect
mir-301b-3p/mir-33a-3p,PLEKHG1_target,"",indirect
mir-33a-5p/mir-33b-5p,PREX1_target,"",indirect
mir-210-3p/mir-30b-5p,RIPOR1_target,"",indirect
mir-135b-5p/mir-19a-3p,STARD13_target,"",indirect
mir-19a-3p/mir-33b-5p,DOCK11_target,"",indirect
let-7f-2-3p/mir-224-5p,NEK7_target,"",indirect
mir-16-1-3p/mir-570-3p,PRUNE2_target,"",indirect
mir-18a-5p/mir-301a-3p,NBPF15_target,"",indirect
mir-19a-3p/mir-301a-3p,NBPF15_target,"",indirect
mir-18a-5p/mir-18b-5p,NOTCH2NLA_target,"",indirect
