source,target,ModeOfRegulation,edgeType
mir-7-2-3p,mir-148a-3p/mir-7-2-3p,"",direct
mir-182-5p,mir-148a-3p/mir-182-5p,"",direct
mir-96-5p,mir-148a-3p/mir-96-5p,"",direct
mir-148a-3p,mir-138-1-3p/mir-148a-3p,"",direct
mir-7-5p,mir-148a-3p/mir-7-5p,"",direct
mir-935,mir-616-5p/mir-935,"",direct
mir-96-5p,mir-363-3p/mir-96-5p,"",direct
mir-616-5p,mir-138-1-3p/mir-616-5p,"",direct
mir-616-5p,mir-138-5p/mir-616-5p,"",direct
mir-577,mir-138-5p/mir-577,"",direct
mir-3065-3p,mir-148a-3p/mir-3065-3p,"",direct
mir-338-3p,mir-148a-3p/mir-338-3p,"",direct
mir-7-5p,mir-148a-3p/mir-7-5p,"",direct
mir-138-5p,mir-135a-5p/mir-138-5p,"",direct
mir-577,mir-138-5p/mir-577,"",direct
mir-7-5p,mir-20b-5p/mir-7-5p,"",direct
mir-33b-5p,mir-138-5p/mir-33b-5p,"",direct
mir-7-5p,mir-148a-3p/mir-7-5p,"",direct
mir-577,mir-301b-3p/mir-577,"",direct
mir-96-5p,mir-204-5p/mir-96-5p,"",direct
mir-301b-3p,mir-148a-3p/mir-301b-3p,"",direct
mir-20b-5p,mir-148a-3p/mir-20b-5p,"",direct
mir-138-5p,mir-135a-5p/mir-138-5p,"",direct
mir-20b-5p,mir-193b-3p/mir-20b-5p,"",direct
mir-424-5p,mir-363-3p/mir-424-5p,"",direct
mir-424-5p,mir-363-3p/mir-424-5p,"",direct
mir-20b-5p,mir-148a-3p/mir-20b-5p,"",direct
mir-96-5p,mir-338-5p/mir-96-5p,"",direct
mir-96-5p,mir-127-5p/mir-96-5p,"",direct
mir-148a-3p,mir-138-5p/mir-148a-3p,"",direct
mir-7-5p,mir-301b-3p/mir-7-5p,"",direct
mir-301b-3p,mir-138-5p/mir-301b-3p,"",direct
mir-301b-3p,mir-20b-5p/mir-301b-3p,"",direct
mir-138-5p,mir-135a-5p/mir-138-5p,"",direct
mir-20b-5p,mir-148a-3p/mir-20b-5p,"",direct
mir-221-5p,mir-148a-3p/mir-221-5p,"",direct
mir-301b-3p,mir-193b-3p/mir-301b-3p,"",direct
mir-616-5p,mir-424-5p/mir-616-5p,"",direct
mir-138-5p,mir-135a-5p/mir-138-5p,"",direct
mir-9-5p,mir-889-3p/mir-9-5p,"",direct
mir-889-3p,mir-410-3p/mir-889-3p,"",direct
mir-96-5p,mir-7-5p/mir-96-5p,"",direct
mir-138-5p,mir-135a-5p/mir-138-5p,"",direct
mir-135a-5p/mir-7-5p,MYC_tf,"",direct
mir-301b-3p/mir-7-5p,MYC_tf,"",direct
mir-148a-3p/mir-182-5p,NFKB1_tf,"",direct
mir-135a-5p/mir-138-5p,MYC_tf,"",direct
mir-20b-5p/mir-7-5p,SP1_tf,"",direct
mir-188-3p/mir-20b-5p,STAT3_tf,"",direct
mir-148a-3p/mir-301b-3p,MYC_tf,"",direct
mir-138-5p/mir-301b-3p,MYC_tf,"",direct
mir-148a-3p/mir-20b-5p,SP1_tf,"",direct
mir-204-5p/mir-20b-5p,SP1_tf,"",direct
mir-148a-3p/mir-7-2-3p,KLF6_tf,"",direct
mir-148a-3p/mir-182-5p,HIF1A_tf,"",direct
mir-148a-3p/mir-96-5p,HIF1A_tf,"",direct
mir-138-1-3p/mir-148a-3p,HIF1A_tf,"",direct
mir-148a-3p/mir-7-5p,REL_tf,"",direct
mir-616-5p/mir-935,HIF1A_tf,"",direct
mir-363-3p/mir-96-5p,RBPJ_tf,"",direct
mir-138-1-3p/mir-616-5p,HIF1A_tf,"",direct
mir-138-5p/mir-616-5p,HIF1A_tf,"",direct
mir-138-5p/mir-577,MYC_tf,"",direct
mir-148a-3p/mir-3065-3p,STAT3_tf,"",direct
mir-148a-3p/mir-338-3p,HIF1A_tf,"",direct
mir-148a-3p/mir-7-5p,REL_tf,"",direct
mir-135a-5p/mir-138-5p,MYC_tf,"",direct
mir-138-5p/mir-577,MYC_tf,"",direct
mir-20b-5p/mir-7-5p,SP1_tf,"",direct
mir-138-5p/mir-33b-5p,MYC_tf,"",direct
mir-148a-3p/mir-7-5p,TEAD1_tf,"",direct
mir-301b-3p/mir-577,MYC_tf,"",direct
mir-204-5p/mir-96-5p,SP1_tf,"",direct
mir-148a-3p/mir-301b-3p,MYC_tf,"",direct
mir-148a-3p/mir-20b-5p,STAT3_tf,"",direct
mir-135a-5p/mir-138-5p,MYC_tf,"",direct
mir-193b-3p/mir-20b-5p,ESR1_tf,"",direct
mir-363-3p/mir-424-5p,IRF1_tf,"",direct
mir-363-3p/mir-424-5p,REL_tf,"",direct
mir-148a-3p/mir-20b-5p,HIF1A_tf,"",direct
mir-338-5p/mir-96-5p,CREB3L1_tf,"",direct
mir-127-5p/mir-96-5p,SP1_tf,"",direct
mir-138-5p/mir-148a-3p,MYC_tf,"",direct
mir-301b-3p/mir-7-5p,MYC_tf,"",direct
mir-138-5p/mir-301b-3p,MYC_tf,"",direct
mir-20b-5p/mir-301b-3p,ESR1_tf,"",direct
mir-135a-5p/mir-138-5p,MYC_tf,"",direct
mir-148a-3p/mir-20b-5p,ZBTB7A_tf,"",direct
mir-148a-3p/mir-221-5p,TEAD1_tf,"",direct
mir-193b-3p/mir-301b-3p,ESR1_tf,"",direct
mir-424-5p/mir-616-5p,TCF7L2_tf,"",direct
mir-135a-5p/mir-138-5p,MYC_tf,"",direct
mir-889-3p/mir-9-5p,POU2F1_tf,"",direct
mir-410-3p/mir-889-3p,POU2F1_tf,"",direct
mir-7-5p/mir-96-5p,AHR_tf,"",direct
mir-135a-5p/mir-138-5p,ZNF217_tf,"",direct
MYC_tf,AMPD3_target,1,direct
MYC_tf,FASLG_target,1,direct
NFKB1_tf,ATF3_target,1,direct
MYC_tf,BLK_target,1,direct
SP1_tf,CAT_target,1,direct
STAT3_tf,CYP19A1_target,1,direct
MYC_tf,DCK_target,1,direct
MYC_tf,EIF4EBP2_target,1,direct
SP1_tf,EPOR_target,-1,direct
SP1_tf,EPOR_target,-1,direct
KLF6_tf,ETS1_target,1,direct
HIF1A_tf,ETS1_target,1,direct
HIF1A_tf,ETS1_target,1,direct
HIF1A_tf,ETS1_target,1,direct
REL_tf,F3_target,1,direct
HIF1A_tf,FOXM1_target,1,direct
RBPJ_tf,GNA12_target,1,direct
HIF1A_tf,HSPA1B_target,1,direct
HIF1A_tf,HSPA1B_target,1,direct
MYC_tf,HSPA8_target,1,direct
STAT3_tf,IGF1_target,1,direct
HIF1A_tf,IL1B_target,1,direct
REL_tf,IL1B_target,1,direct
MYC_tf,ITGA6_target,1,direct
MYC_tf,ITGA6_target,1,direct
SP1_tf,KRT5_target,1,direct
MYC_tf,LBR_target,1,direct
TEAD1_tf,MBNL1_target,1,direct
MYC_tf,MPO_target,1,direct
SP1_tf,MYBL1_target,1,direct
MYC_tf,NRAS_target,1,direct
STAT3_tf,OSM_target,1,direct
MYC_tf,PTEN_target,1,direct
ESR1_tf,RET_target,1,direct
IRF1_tf,CCL5_target,1,direct
REL_tf,CCL5_target,1,direct
HIF1A_tf,SLC11A1_target,1,direct
CREB3L1_tf,STAR_target,1,direct
SP1_tf,TGFBR2_target,1,direct
MYC_tf,TYMS_target,1,direct
MYC_tf,WRN_target,1,direct
MYC_tf,WRN_target,1,direct
ESR1_tf,NCOA1_target,1,direct
MYC_tf,DDX18_target,1,direct
ZBTB7A_tf,AP3D1_target,-1,direct
TEAD1_tf,MBNL2_target,1,direct
ESR1_tf,YWHAQ_target,1,direct
TCF7L2_tf,DKK1_target,1,direct
MYC_tf,HBP1_target,1,direct
POU2F1_tf,RPTOR_target,1,direct
POU2F1_tf,RPTOR_target,1,direct
AHR_tf,ZNF385D_target,1,direct
ZNF217_tf,TET3_target,1,direct
mir-135a-5p/mir-7-5p,AMPD3_target,"",indirect
mir-301b-3p/mir-7-5p,FASLG_target,"",indirect
mir-148a-3p/mir-182-5p,ATF3_target,"",indirect
mir-135a-5p/mir-138-5p,BLK_target,"",indirect
mir-20b-5p/mir-7-5p,CAT_target,"",indirect
mir-188-3p/mir-20b-5p,CYP19A1_target,"",indirect
mir-148a-3p/mir-301b-3p,DCK_target,"",indirect
mir-138-5p/mir-301b-3p,EIF4EBP2_target,"",indirect
mir-148a-3p/mir-20b-5p,EPOR_target,"",indirect
mir-204-5p/mir-20b-5p,EPOR_target,"",indirect
mir-148a-3p/mir-7-2-3p,ETS1_target,"",indirect
mir-148a-3p/mir-182-5p,ETS1_target,"",indirect
mir-148a-3p/mir-96-5p,ETS1_target,"",indirect
mir-138-1-3p/mir-148a-3p,ETS1_target,"",indirect
mir-148a-3p/mir-7-5p,F3_target,"",indirect
mir-616-5p/mir-935,FOXM1_target,"",indirect
mir-363-3p/mir-96-5p,GNA12_target,"",indirect
mir-138-1-3p/mir-616-5p,HSPA1B_target,"",indirect
mir-138-5p/mir-616-5p,HSPA1B_target,"",indirect
mir-138-5p/mir-577,HSPA8_target,"",indirect
mir-148a-3p/mir-3065-3p,IGF1_target,"",indirect
mir-148a-3p/mir-338-3p,IL1B_target,"",indirect
mir-148a-3p/mir-7-5p,IL1B_target,"",indirect
mir-135a-5p/mir-138-5p,ITGA6_target,"",indirect
mir-138-5p/mir-577,ITGA6_target,"",indirect
mir-20b-5p/mir-7-5p,KRT5_target,"",indirect
mir-138-5p/mir-33b-5p,LBR_target,"",indirect
mir-148a-3p/mir-7-5p,MBNL1_target,"",indirect
mir-301b-3p/mir-577,MPO_target,"",indirect
mir-204-5p/mir-96-5p,MYBL1_target,"",indirect
mir-148a-3p/mir-301b-3p,NRAS_target,"",indirect
mir-148a-3p/mir-20b-5p,OSM_target,"",indirect
mir-135a-5p/mir-138-5p,PTEN_target,"",indirect
mir-193b-3p/mir-20b-5p,RET_target,"",indirect
mir-363-3p/mir-424-5p,CCL5_target,"",indirect
mir-363-3p/mir-424-5p,CCL5_target,"",indirect
mir-148a-3p/mir-20b-5p,SLC11A1_target,"",indirect
mir-338-5p/mir-96-5p,STAR_target,"",indirect
mir-127-5p/mir-96-5p,TGFBR2_target,"",indirect
mir-138-5p/mir-148a-3p,TYMS_target,"",indirect
mir-301b-3p/mir-7-5p,WRN_target,"",indirect
mir-138-5p/mir-301b-3p,WRN_target,"",indirect
mir-20b-5p/mir-301b-3p,NCOA1_target,"",indirect
mir-135a-5p/mir-138-5p,DDX18_target,"",indirect
mir-148a-3p/mir-20b-5p,AP3D1_target,"",indirect
mir-148a-3p/mir-221-5p,MBNL2_target,"",indirect
mir-193b-3p/mir-301b-3p,YWHAQ_target,"",indirect
mir-424-5p/mir-616-5p,DKK1_target,"",indirect
mir-135a-5p/mir-138-5p,HBP1_target,"",indirect
mir-889-3p/mir-9-5p,RPTOR_target,"",indirect
mir-410-3p/mir-889-3p,RPTOR_target,"",indirect
mir-7-5p/mir-96-5p,ZNF385D_target,"",indirect
mir-135a-5p/mir-138-5p,TET3_target,"",indirect
