source,target,ModeOfRegulation,edgeType
mir-590-3p,mir-550a-5p/mir-590-3p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-199a-5p,mir-184/mir-199a-5p,"",direct
mir-484,mir-191-5p/mir-484,"",direct
mir-760,mir-183-5p/mir-760,"",direct
mir-484,mir-191-5p/mir-484,"",direct
mir-214-3p,let-7c-5p/mir-214-3p,"",direct
mir-23a-5p,mir-148a-3p/mir-23a-5p,"",direct
mir-411-5p,mir-204-5p/mir-411-5p,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-20a-5p,mir-19b-3p/mir-20a-5p,"",direct
mir-532-3p,mir-331-3p/mir-532-3p,"",direct
mir-766-3p,mir-532-3p/mir-766-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-7-5p,mir-155-5p/mir-7-5p,"",direct
mir-505-5p,mir-135b-5p/mir-505-5p,"",direct
mir-19a-3p,mir-135b-5p/mir-19a-3p,"",direct
mir-766-3p,mir-326/mir-766-3p,"",direct
mir-9-3p,mir-148a-3p/mir-9-3p,"",direct
mir-192-5p,mir-142-3p/mir-192-5p,"",direct
mir-184,mir-16-2-3p/mir-184,"",direct
mir-184,mir-16-2-3p/mir-184,"",direct
mir-184,mir-16-2-3p/mir-184,"",direct
mir-184,mir-16-2-3p/mir-184,"",direct
mir-184,mir-16-2-3p/mir-184,"",direct
mir-184,mir-16-2-3p/mir-184,"",direct
mir-181c-5p,mir-145-5p/mir-181c-5p,"",direct
mir-582-3p,mir-130b-5p/mir-582-3p,"",direct
mir-342-3p,mir-205-5p/mir-342-3p,"",direct
mir-491-5p,mir-17-5p/mir-491-5p,"",direct
mir-7-5p,mir-651-5p/mir-7-5p,"",direct
mir-324-5p,mir-149-5p/mir-324-5p,"",direct
mir-301a-3p,mir-130b-3p/mir-301a-3p,"",direct
mir-301a-3p,mir-130b-3p/mir-301a-3p,"",direct
mir-92b-3p,mir-338-3p/mir-92b-3p,"",direct
mir-362-5p,mir-10a-3p/mir-362-5p,"",direct
mir-26b-3p,mir-136-5p/mir-26b-3p,"",direct
mir-939-5p,mir-136-5p/mir-939-5p,"",direct
mir-766-3p,mir-331-3p/mir-766-3p,"",direct
mir-425-5p,mir-153-3p/mir-425-5p,"",direct
mir-148b-5p,mir-1180-3p/mir-148b-5p,"",direct
mir-629-3p,mir-149-5p/mir-629-3p,"",direct
mir-642a-5p,mir-331-3p/mir-642a-5p,"",direct
mir-210-3p,mir-1271-5p/mir-210-3p,"",direct
mir-766-3p,mir-505-5p/mir-766-3p,"",direct
mir-148a-3p,mir-1226-3p/mir-148a-3p,"",direct
mir-20a-5p,mir-17-5p/mir-20a-5p,"",direct
mir-324-5p,mir-1271-5p/mir-324-5p,"",direct
mir-324-5p,mir-153-3p/mir-324-5p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-324-5p,mir-1271-5p/mir-324-5p,"",direct
mir-324-5p,mir-301a-3p/mir-324-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-410-3p,mir-150-5p/mir-410-3p,"",direct
mir-130a-3p,mir-129-5p/mir-130a-3p,"",direct
mir-590-3p,mir-149-5p/mir-590-3p,"",direct
mir-181d-5p,mir-181c-5p/mir-181d-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-9-5p,mir-17-5p/mir-9-5p,"",direct
mir-429,mir-130b-3p/mir-429,"",direct
mir-769-3p,mir-17-5p/mir-769-3p,"",direct
mir-769-3p,mir-19b-3p/mir-769-3p,"",direct
mir-769-3p,mir-19a-3p/mir-769-3p,"",direct
mir-7-5p,mir-155-5p/mir-7-5p,"",direct
mir-331-3p,mir-328-3p/mir-331-3p,"",direct
mir-484,mir-328-3p/mir-484,"",direct
mir-484,mir-331-3p/mir-484,"",direct
mir-532-3p,mir-331-3p/mir-532-3p,"",direct
mir-532-3p,mir-484/mir-532-3p,"",direct
mir-3928-3p,mir-331-3p/mir-3928-3p,"",direct
mir-19b-3p,mir-135b-5p/mir-19b-3p,"",direct
mir-590-3p,mir-30a-5p/mir-590-3p,"",direct
mir-1306-3p,mir-129-5p/mir-1306-3p,"",direct
mir-199a-5p,mir-184/mir-199a-5p,"",direct
mir-93-3p,mir-505-3p/mir-93-3p,"",direct
mir-181d-5p,mir-181c-5p/mir-181d-5p,"",direct
mir-181d-5p,mir-181c-5p/mir-181d-5p,"",direct
mir-484,mir-29b-2-5p/mir-484,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-421,mir-1306-3p/mir-421,"",direct
mir-532-3p,mir-505-5p/mir-532-3p,"",direct
mir-27a-5p,mir-205-5p/mir-27a-5p,"",direct
mir-328-3p,mir-221-5p/mir-328-3p,"",direct
mir-335-3p,let-7g-3p/mir-335-3p,"",direct
mir-454-3p,mir-1301-3p/mir-454-3p,"",direct
mir-142-3p,mir-130a-3p/mir-142-3p,"",direct
mir-19a-3p,mir-17-5p/mir-19a-3p,"",direct
mir-19b-3p,mir-17-5p/mir-19b-3p,"",direct
mir-222-3p,mir-19b-3p/mir-222-3p,"",direct
mir-769-3p,mir-224-5p/mir-769-3p,"",direct
mir-96-5p,mir-155-5p/mir-96-5p,"",direct
mir-548b-3p,mir-505-5p/mir-548b-3p,"",direct
mir-378a-5p,mir-301a-3p/mir-378a-5p,"",direct
mir-181d-5p,mir-181c-5p/mir-181d-5p,"",direct
mir-625-5p,mir-191-5p/mir-625-5p,"",direct
mir-532-3p,mir-224-3p/mir-532-3p,"",direct
mir-452-5p,mir-17-5p/mir-452-5p,"",direct
mir-454-3p,mir-301a-3p/mir-454-3p,"",direct
mir-421,mir-363-3p/mir-421,"",direct
mir-7-5p,mir-185-3p/mir-7-5p,"",direct
mir-181d-5p,mir-181c-5p/mir-181d-5p,"",direct
mir-942-5p,mir-590-3p/mir-942-5p,"",direct
mir-18a-5p,mir-17-5p/mir-18a-5p,"",direct
mir-221-5p,mir-19a-3p/mir-221-5p,"",direct
mir-511-5p,mir-223-5p/mir-511-5p,"",direct
mir-223-5p,mir-221-5p/mir-223-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-769-3p,mir-130b-3p/mir-769-3p,"",direct
mir-20a-5p,mir-19b-3p/mir-20a-5p,"",direct
mir-27a-5p,mir-205-5p/mir-27a-5p,"",direct
mir-532-3p,mir-505-5p/mir-532-3p,"",direct
mir-532-3p,mir-188-3p/mir-532-3p,"",direct
mir-29b-1-5p,mir-130a-3p/mir-29b-1-5p,"",direct
mir-26b-3p,mir-142-3p/mir-26b-3p,"",direct
mir-19b-3p,mir-18a-5p/mir-19b-3p,"",direct
mir-301a-3p,mir-142-3p/mir-301a-3p,"",direct
mir-18a-5p,mir-17-5p/mir-18a-5p,"",direct
mir-19b-3p,mir-142-3p/mir-19b-3p,"",direct
mir-19b-3p,mir-17-5p/mir-19b-3p,"",direct
mir-301a-3p,mir-142-3p/mir-301a-3p,"",direct
mir-96-5p,mir-425-5p/mir-96-5p,"",direct
mir-378a-3p,mir-142-3p/mir-378a-3p,"",direct
mir-101-5p/mir-7-5p,FOS_tf,"",direct
mir-378a-5p/mir-548b-3p,SP1_tf,"",direct
mir-301a-3p/mir-484,TCF4_tf,"",direct
mir-181c-5p/mir-501-5p,CREB1_tf,"",direct
mir-17-5p/mir-19a-3p,CREB1_tf,"",direct
mir-17-5p/mir-19b-3p,CREB1_tf,"",direct
mir-19a-3p/mir-20a-5p,CREB1_tf,"",direct
mir-30a-5p/mir-342-5p,PRDM1_tf,"",direct
mir-135b-5p/mir-324-5p,FOXO1_tf,"",direct
mir-324-5p/mir-96-5p,FOXO1_tf,"",direct
mir-20a-5p/mir-503-5p,NFE2L1_tf,"",direct
mir-766-3p/mir-92a-1-5p,NFE2L1_tf,"",direct
mir-326/mir-511-5p,ZBTB7A_tf,"",direct
mir-18a-5p/mir-501-3p,STAT3_tf,"",direct
mir-106a-5p/mir-20b-5p,NR3C1_tf,"",direct
mir-17-5p/mir-429,NR3C1_tf,"",direct
mir-106a-5p/mir-342-3p,TAL1_tf,"",direct
mir-301a-3p/mir-590-3p,NR3C1_tf,"",direct
mir-183-5p/mir-7-5p,FOS_tf,"",direct
mir-410-3p/mir-7-5p,SP1_tf,"",direct
mir-20a-3p/mir-93-3p,ELF1_tf,"",direct
mir-301a-3p/mir-454-3p,FOSL2_tf,"",direct
mir-223-5p/mir-27a-5p,AR_tf,"",direct
mir-410-3p/mir-7-5p,SP1_tf,"",direct
mir-301a-3p/mir-429,SP1_tf,"",direct
mir-19a-3p/mir-19b-3p,ESR1_tf,"",direct
mir-191-5p/mir-192-5p,EGR1_tf,"",direct
mir-19a-3p/mir-19b-3p,NCOA2_tf,"",direct
mir-2355-3p/mir-590-3p,EGR1_tf,"",direct
mir-338-3p/mir-96-5p,HIF1A_tf,"",direct
mir-130a-3p/mir-93-3p,EPAS1_tf,"",direct
mir-130a-3p/mir-30b-3p,EPAS1_tf,"",direct
mir-342-5p/mir-766-3p,HOXA9_tf,"",direct
mir-20a-5p/mir-494-3p,NFE2L2_tf,"",direct
mir-150-3p/mir-155-5p,MYB_tf,"",direct
mir-155-5p/mir-215-5p,MYB_tf,"",direct
mir-196a-5p/mir-550a-3p,NFIC_tf,"",direct
mir-221-5p/mir-223-5p,NFIC_tf,"",direct
mir-183-5p/mir-935,FOXO1_tf,"",direct
mir-148b-5p/mir-193b-5p,TCF12_tf,"",direct
mir-19b-3p/mir-20a-5p,NFIC_tf,"",direct
mir-130a-3p/mir-19a-3p,ESR1_tf,"",direct
mir-142-3p/mir-192-5p,ESR1_tf,"",direct
mir-184/mir-185-3p,MYC_tf,"",direct
mir-130b-3p/mir-17-5p,HBP1_tf,"",direct
mir-130b-3p/mir-19b-3p,HBP1_tf,"",direct
mir-203a-3p/mir-9-5p,HBP1_tf,"",direct
mir-130b-3p/mir-96-5p,HBP1_tf,"",direct
mir-19b-3p/mir-505-5p,RUNX2_tf,"",direct
mir-17-5p/mir-19b-3p,FOSL2_tf,"",direct
mir-550a-5p/mir-590-3p,FOSL2_tf,"",direct
mir-17-5p/mir-19a-3p,FOSL2_tf,"",direct
mir-184/mir-199a-5p,MYC_tf,"",direct
mir-191-5p/mir-484,EGR1_tf,"",direct
mir-183-5p/mir-760,EGR1_tf,"",direct
mir-191-5p/mir-484,EGR1_tf,"",direct
let-7c-5p/mir-214-3p,TFAP2A_tf,"",direct
mir-148a-3p/mir-23a-5p,ZBTB7A_tf,"",direct
mir-204-5p/mir-411-5p,FOXK2_tf,"",direct
mir-19a-3p/mir-20a-5p,CREB1_tf,"",direct
mir-19b-3p/mir-20a-5p,CREB1_tf,"",direct
mir-331-3p/mir-532-3p,PBX2_tf,"",direct
mir-532-3p/mir-766-3p,PBX2_tf,"",direct
mir-19a-3p/mir-19b-3p,RUNX2_tf,"",direct
mir-155-5p/mir-7-5p,TCF12_tf,"",direct
mir-135b-5p/mir-505-5p,RUNX2_tf,"",direct
mir-135b-5p/mir-19a-3p,RUNX2_tf,"",direct
mir-326/mir-766-3p,ZBTB7A_tf,"",direct
mir-148a-3p/mir-9-3p,NFKB1_tf,"",direct
mir-142-3p/mir-192-5p,ESR1_tf,"",direct
mir-16-2-3p/mir-184,MYC_tf,"",direct
mir-16-2-3p/mir-184,MYC_tf,"",direct
mir-16-2-3p/mir-184,MYC_tf,"",direct
mir-16-2-3p/mir-184,MYC_tf,"",direct
mir-16-2-3p/mir-184,MYC_tf,"",direct
mir-16-2-3p/mir-184,MYC_tf,"",direct
mir-145-5p/mir-181c-5p,STAT1_tf,"",direct
mir-130b-5p/mir-582-3p,FOXO1_tf,"",direct
mir-205-5p/mir-342-3p,E2F1_tf,"",direct
mir-17-5p/mir-491-5p,ARID3A_tf,"",direct
mir-651-5p/mir-7-5p,FOXP2_tf,"",direct
mir-149-5p/mir-324-5p,NFATC1_tf,"",direct
mir-130b-3p/mir-301a-3p,SMAD5_tf,"",direct
mir-130b-3p/mir-301a-3p,ESR1_tf,"",direct
mir-338-3p/mir-92b-3p,GATA6_tf,"",direct
mir-10a-3p/mir-362-5p,TEAD1_tf,"",direct
mir-136-5p/mir-26b-3p,NR1H2_tf,"",direct
mir-136-5p/mir-939-5p,NR1H2_tf,"",direct
mir-331-3p/mir-766-3p,PBX2_tf,"",direct
mir-153-3p/mir-425-5p,SNAI2_tf,"",direct
mir-1180-3p/mir-148b-5p,ETS1_tf,"",direct
mir-149-5p/mir-629-3p,NFATC1_tf,"",direct
mir-331-3p/mir-642a-5p,BACH2_tf,"",direct
mir-1271-5p/mir-210-3p,NFIC_tf,"",direct
mir-505-5p/mir-766-3p,JUN_tf,"",direct
mir-1226-3p/mir-148a-3p,IRF3_tf,"",direct
mir-17-5p/mir-20a-5p,PBX3_tf,"",direct
mir-1271-5p/mir-324-5p,FOXO1_tf,"",direct
mir-153-3p/mir-324-5p,FOXO1_tf,"",direct
mir-17-5p/mir-19a-3p,ZNF217_tf,"",direct
mir-1271-5p/mir-324-5p,FOXO1_tf,"",direct
mir-301a-3p/mir-324-5p,PPARG_tf,"",direct
mir-19a-3p/mir-19b-3p,NCOA2_tf,"",direct
mir-150-5p/mir-410-3p,ZBTB7A_tf,"",direct
mir-129-5p/mir-130a-3p,ESR1_tf,"",direct
mir-149-5p/mir-590-3p,NR2F1_tf,"",direct
mir-181c-5p/mir-181d-5p,FOXP1_tf,"",direct
mir-19a-3p/mir-19b-3p,FOXP1_tf,"",direct
mir-17-5p/mir-9-5p,HBP1_tf,"",direct
mir-130b-3p/mir-429,ZEB1_tf,"",direct
mir-17-5p/mir-769-3p,SMAD5_tf,"",direct
mir-19b-3p/mir-769-3p,SMAD5_tf,"",direct
mir-19a-3p/mir-769-3p,SMAD5_tf,"",direct
mir-155-5p/mir-7-5p,ARID2_tf,"",direct
mir-328-3p/mir-331-3p,SRF_tf,"",direct
mir-328-3p/mir-484,SRF_tf,"",direct
mir-331-3p/mir-484,SRF_tf,"",direct
mir-331-3p/mir-532-3p,SRF_tf,"",direct
mir-484/mir-532-3p,SRF_tf,"",direct
mir-331-3p/mir-3928-3p,SRF_tf,"",direct
mir-135b-5p/mir-19b-3p,RUNX2_tf,"",direct
mir-30a-5p/mir-590-3p,NCOA3_tf,"",direct
mir-129-5p/mir-1306-3p,FOXP1_tf,"",direct
mir-184/mir-199a-5p,MYC_tf,"",direct
mir-505-3p/mir-93-3p,KLF9_tf,"",direct
mir-181c-5p/mir-181d-5p,NCOA3_tf,"",direct
