source,target,ModeOfRegulation,edgeType
mir-301a-3p,mir-301a-3p/mir-9-5p,"",direct
let-7e-5p,let-7e-5p/mir-501-3p,"",direct
let-7e-5p,let-7e-5p/mir-17-3p,"",direct
let-7c-5p,let-7c-5p/mir-17-3p,"",direct
let-7c-5p,let-7c-5p/mir-181a-5p,"",direct
let-7c-5p,let-7c-5p/mir-181b-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-181b-5p,"",direct
let-7c-5p,let-7c-5p/mir-17-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-181b-5p,"",direct
let-7e-5p,let-7e-5p/mir-130b-3p,"",direct
mir-34a-5p,mir-34a-5p/mir-502-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-18a-5p,"",direct
mir-130b-3p,mir-130b-3p/mir-181a-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-362-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-590-3p,"",direct
mir-362-3p,mir-362-3p/mir-501-3p,"",direct
mir-17-3p,mir-17-3p/mir-181a-5p,"",direct
let-7c-5p,let-7c-5p/mir-20a-3p,"",direct
let-7c-5p,let-7c-5p/mir-20a-5p,"",direct
mir-17-5p,mir-17-5p/mir-181b-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-196b-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-20a-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-18a-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-20a-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-34a-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-21-3p,"",direct
mir-17-3p,mir-17-3p/mir-181b-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-21-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-20a-3p,"",direct
mir-181b-5p,mir-181b-5p/mir-21-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-20a-5p,"",direct
let-7c-5p,let-7c-5p/mir-18a-5p,"",direct
mir-181b-5p,mir-181b-5p/mir-590-3p,"",direct
mir-34a-5p,mir-34a-5p/mir-362-3p,"",direct
mir-20a-3p,mir-20a-3p/mir-501-3p,"",direct
mir-21-5p,mir-21-5p/mir-501-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-20a-3p,"",direct
mir-181b-5p,mir-181b-5p/mir-21-5p,"",direct
mir-17-5p,mir-17-5p/mir-181a-5p,"",direct
mir-181b-5p,mir-181b-5p/mir-34a-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-362-3p,"",direct
mir-22-3p,mir-22-3p/mir-431-3p,"",direct
mir-324-5p,mir-324-5p/mir-431-3p,"",direct
mir-22-3p,mir-22-3p/mir-324-5p,"",direct
mir-199a-5p,mir-199a-5p/mir-199b-5p,"",direct
mir-340-5p,mir-340-5p/mir-362-3p,"",direct
mir-21-3p,mir-21-3p/mir-3065-3p,"",direct
mir-3613-5p,mir-3613-5p/mir-362-3p,"",direct
mir-186-5p,mir-186-5p/mir-532-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-29a-3p,"",direct
mir-17-5p,mir-17-5p/mir-19b-3p,"",direct
mir-27a-5p,mir-27a-5p/mir-340-5p,"",direct
mir-20b-5p,mir-20b-5p/mir-338-3p,"",direct
mir-34a-5p,mir-34a-5p/mir-486-5p,"",direct
mir-106a-5p,mir-106a-5p/mir-338-3p,"",direct
mir-22-5p,mir-22-5p/mir-30b-3p,"",direct
mir-33b-5p,mir-33b-5p/mir-500a-5p,"",direct
mir-2110,mir-2110/mir-223-5p,"",direct
mir-223-5p,mir-223-5p/mir-381-3p,"",direct
mir-1-3p,mir-1-3p/mir-145-5p,"",direct
mir-1307-3p,mir-1307-3p/mir-301a-3p,"",direct
mir-182-5p,mir-182-5p/mir-508-3p,"",direct
mir-136-5p,mir-136-5p/mir-34a-5p,"",direct
mir-181b-5p,mir-181b-5p/mir-3065-3p,"",direct
mir-181b-5p,mir-181b-5p/mir-182-5p,"",direct
mir-214-3p,mir-214-3p/mir-3065-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-214-3p,"",direct
mir-425-5p,mir-425-5p/mir-651-5p,"",direct
mir-130b-5p,mir-130b-5p/mir-21-5p,"",direct
mir-221-5p,mir-221-5p/mir-34c-5p,"",direct
mir-146a-5p,mir-146a-5p/mir-221-5p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-27a-5p,"",direct
mir-27a-5p,mir-27a-5p/mir-92a-3p,"",direct
mir-20a-5p,mir-20a-5p/mir-92a-3p,"",direct
mir-17-5p,mir-17-5p/mir-324-3p,"",direct
mir-183-5p,mir-183-5p/mir-324-3p,"",direct
mir-19b-3p,mir-19b-3p/mir-92a-3p,"",direct
mir-130b-3p,mir-130b-3p/mir-324-3p,"",direct
mir-125a-3p,mir-125a-3p/mir-92a-3p,"",direct
mir-130a-3p,mir-130a-3p/mir-144-5p,"",direct
mir-616-5p,mir-616-5p/mir-92a-3p,"",direct
mir-130a-3p,mir-130a-3p/mir-182-5p,"",direct
mir-218-5p,mir-218-5p/mir-340-5p,"",direct
mir-29a-3p,mir-29a-3p/mir-29b-3p,"",direct
mir-16-1-3p,mir-16-1-3p/mir-34a-5p,"",direct
mir-16-1-3p,mir-16-1-3p/mir-29a-3p,"",direct
mir-10b-5p,mir-10b-5p/mir-424-5p,"",direct
mir-17-5p,mir-17-5p/mir-454-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-17-5p,mir-17-5p/mir-19a-3p,"",direct
mir-142-5p,mir-142-5p/mir-148a-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-1976,"",direct
mir-148a-3p,mir-148a-3p/mir-299-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-34a-5p,"",direct
let-7a-3p,let-7a-3p/mir-34a-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-185-5p,"",direct
mir-185-5p,mir-185-5p/mir-503-5p,"",direct
mir-218-5p,mir-218-5p/mir-503-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-503-5p,"",direct
mir-34a-5p,mir-34a-5p/mir-503-5p,"",direct
mir-34a-5p,mir-34a-5p/mir-450b-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-450b-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-125b-5p,mir-125b-5p/mir-181a-5p,"",direct
mir-340-5p,mir-340-5p/mir-940,"",direct
mir-19b-3p,mir-19b-3p/mir-22-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-501-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-22-3p,"",direct
mir-340-5p,mir-340-5p/mir-501-3p,"",direct
mir-15b-5p,mir-15b-5p/mir-340-5p,"",direct
mir-146b-5p,mir-146b-5p/mir-22-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-18a-5p,"",direct
mir-17-5p,mir-17-5p/mir-214-3p,"",direct
mir-20a-3p,mir-20a-3p/mir-362-3p,"",direct
mir-17-3p,mir-17-3p/mir-590-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-182-5p,"",direct
mir-15b-5p,mir-15b-5p/mir-182-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-340-5p,"",direct
mir-20a-3p,mir-20a-3p/mir-590-3p,"",direct
mir-20a-5p,mir-20a-5p/mir-501-3p,"",direct
mir-17-3p,mir-17-3p/mir-340-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-362-3p,"",direct
mir-15b-5p,mir-15b-5p/mir-214-3p,"",direct
mir-17-3p,mir-17-3p/mir-214-3p,"",direct
mir-17-5p,mir-17-5p/mir-362-3p,"",direct
mir-424-5p,mir-424-5p/mir-874-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-17-5p,"",direct
mir-20a-3p,mir-20a-3p/mir-424-5p,"",direct
mir-214-3p,mir-214-3p/mir-424-5p,"",direct
mir-17-3p,mir-17-3p/mir-182-5p,"",direct
mir-30c-2-3p,mir-30c-2-3p/mir-326,"",direct
mir-338-3p,mir-338-3p/mir-370-3p,"",direct
mir-370-3p,mir-370-3p/mir-671-5p,"",direct
mir-181b-5p,mir-181b-5p/mir-223-3p,"",direct
mir-182-5p,mir-182-5p/mir-9-5p,"",direct
mir-182-5p,mir-182-5p/mir-9-3p,"",direct
mir-183-5p,mir-183-5p/mir-675-3p,"",direct
mir-30c-2-3p,mir-30c-2-3p/mir-874-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-218-5p,"",direct
mir-148a-5p,mir-148a-5p/mir-218-5p,"",direct
mir-20a-3p,mir-20a-3p/mir-532-3p,"",direct
mir-148a-5p,mir-148a-5p/mir-21-3p,"",direct
mir-148a-5p,mir-148a-5p/mir-26a-2-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-21-3p,"",direct
mir-532-3p,mir-532-3p/mir-671-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-218-5p,"",direct
mir-145-5p,mir-145-5p/mir-331-3p,"",direct
mir-182-5p,mir-182-5p/mir-2110,"",direct
mir-432-5p,mir-432-5p/mir-450b-5p,"",direct
mir-223-5p,mir-223-5p/mir-324-3p,"",direct
mir-424-5p,mir-424-5p/mir-450b-5p,"",direct
mir-186-5p,mir-186-5p/mir-199a-5p,"",direct
mir-185-5p,mir-185-5p/mir-338-3p,"",direct
mir-484,mir-484/mir-539-5p,"",direct
mir-500a-5p,mir-500a-5p/mir-501-3p,"",direct
mir-186-5p,mir-186-5p/mir-34a-5p,"",direct
mir-186-5p,mir-186-5p/mir-424-5p,"",direct
mir-301a-3p,mir-301a-3p/mir-9-5p,"",direct
mir-340-5p,mir-340-5p/mir-424-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-7-1-3p,"",direct
mir-17-5p,mir-17-5p/mir-340-5p,"",direct
mir-1307-3p,mir-1307-3p/mir-301a-3p,"",direct
mir-200b-3p,mir-200b-3p/mir-27a-5p,"",direct
mir-125b-5p,mir-125b-5p/mir-29b-2-5p,"",direct
mir-17-5p,mir-17-5p/mir-19b-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-301b-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-454-3p,"",direct
mir-19b-3p,mir-19b-3p/mir-454-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-214-3p,mir-214-3p/mir-340-5p,"",direct
let-7e-5p,let-7e-5p/mir-214-3p,"",direct
mir-214-3p,mir-214-3p/mir-93-3p,"",direct
mir-491-5p,mir-491-5p/mir-589-3p,"",direct
mir-21-5p,mir-21-5p/mir-590-3p,"",direct
mir-340-5p,mir-340-5p/mir-874-3p,"",direct
mir-362-3p,mir-362-3p/mir-93-3p,"",direct
let-7c-5p,let-7c-5p/mir-182-5p,"",direct
mir-214-3p,mir-214-3p/mir-323a-3p,"",direct
let-7c-5p,let-7c-5p/mir-323a-3p,"",direct
mir-29a-3p,mir-29a-3p/mir-29b-3p,"",direct
mir-130a-3p,mir-130a-3p/mir-301a-3p,"",direct
mir-130a-3p,mir-130a-3p/mir-20a-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-181c-5p,"",direct
mir-181a-5p,mir-181a-5p/mir-181c-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-24-2-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-543,"",direct
mir-148a-3p,mir-148a-3p/mir-9-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-93-3p,"",direct
mir-152-3p,mir-152-3p/mir-9-5p,"",direct
mir-132-3p,mir-132-3p/mir-92a-1-5p,"",direct
mir-214-3p,mir-214-3p/mir-503-5p,"",direct
mir-214-3p,mir-214-3p/mir-450b-5p,"",direct
mir-21-5p,mir-21-5p/mir-29b-3p,"",direct
mir-21-5p,mir-21-5p/mir-29a-3p,"",direct
mir-125b-5p,mir-125b-5p/mir-130a-3p,"",direct
mir-150-5p,mir-150-5p/mir-299-5p,"",direct
mir-214-3p,mir-214-3p/mir-625-3p,"",direct
mir-130a-3p,mir-130a-3p/mir-214-3p,"",direct
mir-129-5p,mir-129-5p/mir-192-5p,"",direct
mir-17-5p,mir-17-5p/mir-19a-3p,"",direct
mir-17-3p,mir-17-3p/mir-3913-5p,"",direct
mir-21-5p,mir-21-5p/mir-3913-5p,"",direct
mir-17-3p,mir-17-3p/mir-3065-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-3913-5p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-92a-1-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-3913-5p,"",direct
mir-21-3p,mir-21-3p/mir-3065-3p,"",direct
mir-3913-5p,mir-3913-5p/mir-92a-1-5p,"",direct
mir-21-5p,mir-21-5p/mir-3065-3p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-3065-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-338-5p,mir-338-5p/mir-454-3p,"",direct
mir-192-5p,mir-192-5p/mir-22-3p,"",direct
mir-409-3p,mir-409-3p/mir-455-3p,"",direct
mir-126-5p,mir-126-5p/mir-376c-3p,"",direct
mir-378a-3p,mir-378a-3p/mir-378c,"",direct
mir-136-5p,mir-136-5p/mir-182-5p,"",direct
mir-155-5p,mir-155-5p/mir-484,"",direct
mir-130b-3p,mir-130b-3p/mir-21-5p,"",direct
mir-17-3p,mir-17-3p/mir-92a-1-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-19b-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-17-5p,"",direct
mir-193a-3p,mir-193a-3p/mir-675-3p,"",direct
mir-484,mir-484/mir-675-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-20a-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-17-5p,"",direct
mir-130b-3p,mir-130b-3p/mir-148a-3p,"",direct
let-7e-5p,let-7e-5p/mir-148a-3p,"",direct
mir-218-5p,mir-218-5p/mir-501-3p,"",direct
mir-214-3p,mir-214-3p/mir-362-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-214-3p,"",direct
mir-214-3p,mir-214-3p/mir-502-3p,"",direct
mir-214-3p,mir-214-3p/mir-501-3p,"",direct
mir-145-5p,mir-145-5p/mir-324-5p,"",direct
mir-130b-3p,mir-130b-3p/mir-744-3p,"",direct
mir-342-5p,mir-342-5p/mir-940,"",direct
let-7c-5p,let-7c-5p/mir-362-3p,"",direct
mir-182-5p,mir-182-5p/mir-940,"",direct
let-7c-5p,let-7c-5p/mir-20a-3p,"",direct
let-7c-5p,let-7c-5p/mir-130b-3p,"",direct
let-7c-5p,let-7c-5p/mir-214-3p,"",direct
let-7c-5p,let-7c-5p/mir-3065-3p,"",direct
mir-362-3p,mir-362-3p/mir-93-3p,"",direct
let-7c-5p,let-7c-5p/mir-21-3p,"",direct
let-7c-5p,let-7c-5p/mir-93-3p,"",direct
mir-502-3p,mir-502-3p/mir-93-3p,"",direct
mir-182-5p,mir-182-5p/mir-9-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-93-3p,"",direct
mir-182-5p,mir-182-5p/mir-21-3p,"",direct
mir-182-5p,mir-182-5p/mir-93-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-20a-3p,"",direct
mir-3065-3p,mir-3065-3p/mir-362-3p,"",direct
let-7c-5p,let-7c-5p/mir-362-3p,"",direct
mir-590-3p,mir-590-3p/mir-93-3p,"",direct
let-7c-5p,let-7c-5p/mir-21-3p,"",direct
let-7c-5p,let-7c-5p/mir-7-1-3p,"",direct
mir-182-5p,mir-182-5p/mir-590-3p,"",direct
mir-183-5p,mir-183-5p/mir-27a-5p,"",direct
mir-29a-3p,mir-29a-3p/mir-34a-5p,"",direct
mir-21-5p,mir-21-5p/mir-34a-5p,"",direct
mir-21-5p,mir-21-5p/mir-589-3p,"",direct
mir-215-5p,mir-215-5p/mir-34a-5p,"",direct
mir-185-5p,mir-185-5p/mir-330-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-29b-3p,"",direct
mir-200b-3p,mir-200b-3p/mir-21-5p,"",direct
mir-130a-5p,mir-130a-5p/mir-744-5p,"",direct
mir-142-5p,mir-142-5p/mir-30b-3p,"",direct
mir-182-5p,mir-182-5p/mir-744-5p,"",direct
mir-21-3p,mir-21-3p/mir-30b-3p,"",direct
mir-22-5p,mir-22-5p/mir-30b-3p,"",direct
mir-223-3p,mir-223-3p/mir-653-5p,"",direct
mir-34a-5p,mir-34a-5p/mir-381-3p,"",direct
mir-454-3p,mir-454-3p/mir-491-5p,"",direct
let-7c-5p,let-7c-5p/mir-125b-2-3p,"",direct
mir-21-3p,mir-21-3p/mir-340-5p,"",direct
mir-181c-5p,mir-181c-5p/mir-203a-3p,"",direct
mir-1307-3p,mir-1307-3p/mir-301a-3p,"",direct
let-7c-5p,let-7c-5p/mir-34a-5p,"",direct
mir-21-5p,mir-21-5p/mir-874-3p,"",direct
mir-299-5p,mir-299-5p/mir-503-5p,"",direct
mir-299-5p,mir-299-5p/mir-450b-5p,"",direct
mir-221-3p,mir-221-3p/mir-222-3p,"",direct
mir-491-5p,mir-491-5p/mir-675-3p,"",direct
mir-218-5p,mir-218-5p/mir-503-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-218-5p,"",direct
mir-152-3p,mir-152-3p/mir-218-5p,"",direct
mir-152-3p,mir-152-3p/mir-299-5p,"",direct
mir-17-3p,mir-17-3p/mir-181b-5p,"",direct
mir-136-5p,mir-136-5p/mir-483-5p,"",direct
mir-362-3p,mir-362-3p/mir-374a-5p,"",direct
mir-223-5p,mir-223-5p/mir-330-5p,"",direct
mir-30c-2-3p,mir-30c-2-3p/mir-330-5p,"",direct
let-7c-5p,let-7c-5p/mir-340-5p,"",direct
let-7c-5p,let-7c-5p/mir-145-5p,"",direct
mir-130b-3p,mir-130b-3p/mir-188-3p,"",direct
mir-218-5p,mir-218-5p/mir-340-5p,"",direct
mir-17-3p,mir-17-3p/mir-218-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-301b-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-340-5p,"",direct
mir-130b-3p,mir-130b-3p/mir-502-3p,"",direct
mir-130b-3p,mir-130b-3p/mir-93-3p,"",direct
mir-17-5p,mir-17-5p/mir-218-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-218-5p,"",direct
mir-2110,mir-2110/mir-491-5p,"",direct
mir-330-5p,mir-330-5p/mir-675-3p,"",direct
mir-625-5p,mir-625-5p/mir-675-3p,"",direct
mir-362-3p,mir-362-3p/mir-874-3p,"",direct
mir-424-5p,mir-424-5p/mir-93-3p,"",direct
mir-199b-5p,mir-199b-5p/mir-93-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-874-3p,"",direct
mir-15b-5p,mir-15b-5p/mir-3065-3p,"",direct
mir-17-3p,mir-17-3p/mir-17-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-340-5p,"",direct
mir-17-5p,mir-17-5p/mir-18a-5p,"",direct
mir-340-5p,mir-340-5p/mir-874-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-218-5p,"",direct
mir-17-3p,mir-17-3p/mir-20a-3p,"",direct
mir-874-3p,mir-874-3p/mir-93-3p,"",direct
mir-22-3p,mir-22-3p/mir-324-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-148a-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-340-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-20a-3p,"",direct
mir-20a-3p,mir-20a-3p/mir-20a-5p,"",direct
mir-20a-3p,mir-20a-3p/mir-21-3p,"",direct
mir-21-3p,mir-21-3p/mir-874-3p,"",direct
mir-218-5p,mir-218-5p/mir-874-3p,"",direct
mir-218-5p,mir-218-5p/mir-93-3p,"",direct
mir-17-5p,mir-17-5p/mir-20a-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-874-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-18a-5p,"",direct
mir-431-3p,mir-431-3p/mir-874-3p,"",direct
mir-188-3p,mir-188-3p/mir-3065-3p,"",direct
mir-3065-3p,mir-3065-3p/mir-874-3p,"",direct
mir-324-5p,mir-324-5p/mir-874-3p,"",direct
mir-188-3p,mir-188-3p/mir-218-5p,"",direct
mir-181b-5p,mir-181b-5p/mir-20a-5p,"",direct
mir-182-5p,mir-182-5p/mir-21-3p,"",direct
mir-2110,mir-2110/mir-625-5p,"",direct
mir-181a-2-3p,mir-181a-2-3p/mir-342-5p,"",direct
let-7c-5p,let-7c-5p/mir-378a-3p,"",direct
mir-15b-5p,mir-15b-5p/mir-424-5p,"",direct
mir-3065-3p,mir-3065-3p/mir-362-3p,"",direct
mir-424-5p,mir-424-5p/mir-590-3p,"",direct
mir-218-5p,mir-218-5p/mir-940,"",direct
mir-106b-5p,mir-106b-5p/mir-940,"",direct
mir-196b-5p,mir-196b-5p/mir-362-3p,"",direct
mir-188-3p,mir-188-3p/mir-218-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-218-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-424-5p,"",direct
mir-218-5p,mir-218-5p/mir-424-5p,"",direct
mir-3065-3p,mir-3065-3p/mir-424-5p,"",direct
mir-3065-3p,mir-3065-3p/mir-590-3p,"",direct
mir-218-5p,mir-218-5p/mir-362-3p,"",direct
mir-362-3p,mir-362-3p/mir-940,"",direct
mir-106b-5p,mir-106b-5p/mir-218-5p,"",direct
mir-362-3p,mir-362-3p/mir-424-5p,"",direct
mir-106b-5p,mir-106b-5p/mir-18a-5p,"",direct
let-7e-5p,let-7e-5p/mir-424-5p,"",direct
mir-192-5p,mir-192-5p/mir-454-3p,"",direct
mir-301a-3p,mir-301a-3p/mir-454-3p,"",direct
mir-192-5p,mir-192-5p/mir-301a-3p,"",direct
mir-19b-3p,mir-19b-3p/mir-301a-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-19a-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-19b-3p,"",direct
mir-17-5p,mir-17-5p/mir-19a-3p,"",direct
mir-17-3p,mir-17-3p/mir-3065-3p,"",direct
mir-132-3p,mir-132-3p/mir-182-5p,"",direct
mir-21-5p,mir-21-5p/mir-3613-5p,"",direct
mir-17-3p,mir-17-3p/mir-92a-1-5p,"",direct
mir-30c-2-3p,mir-30c-2-3p/mir-589-3p,"",direct
mir-378a-3p,mir-378a-3p/mir-378c,"",direct
mir-194-5p,mir-194-5p/mir-625-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-362-3p,"",direct
mir-335-5p,mir-335-5p/mir-424-5p,"",direct
mir-182-5p,mir-182-5p/mir-9-5p,"",direct
mir-182-5p,mir-182-5p/mir-301a-3p,"",direct
mir-199a-3p,mir-199a-3p/mir-3065-3p,"",direct
mir-149-5p,mir-149-5p/mir-9-5p,"",direct
mir-17-5p,mir-17-5p/mir-30b-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-505-3p,"",direct
mir-17-5p,mir-17-5p/mir-629-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-30b-3p,"",direct
mir-15b-5p,mir-15b-5p/mir-17-5p,"",direct
mir-132-3p,mir-132-3p/mir-182-5p,"",direct
mir-199a-3p,mir-199a-3p/mir-3065-3p,"",direct
mir-106b-5p,mir-106b-5p/mir-3065-3p,"",direct
mir-182-5p,mir-182-5p/mir-3065-3p,"",direct
mir-3065-3p,mir-3065-3p/mir-92a-1-5p,"",direct
mir-136-5p,mir-136-5p/mir-21-3p,"",direct
mir-338-3p,mir-338-3p/mir-501-3p,"",direct
mir-9-3p,mir-9-3p/mir-9-5p,"",direct
mir-16-1-3p,mir-16-1-3p/mir-29a-5p,"",direct
mir-324-3p,mir-324-3p/mir-374a-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-181b-5p,"",direct
mir-181b-5p,mir-181b-5p/mir-323a-3p,"",direct
mir-181a-5p,mir-181a-5p/mir-181b-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-455-3p,"",direct
mir-409-3p,mir-409-3p/mir-455-3p,"",direct
mir-16-1-3p,mir-16-1-3p/mir-338-5p,"",direct
let-7c-5p,let-7c-5p/mir-1976,"",direct
mir-130a-3p,mir-130a-3p/mir-1976,"",direct
mir-125b-2-3p,mir-125b-2-3p/mir-1976,"",direct
let-7e-5p,let-7e-5p/mir-1976,"",direct
mir-2110,mir-2110/mir-491-5p,"",direct
mir-27a-5p,mir-27a-5p/mir-491-5p,"",direct
mir-454-3p,mir-454-3p/mir-589-3p,"",direct
mir-223-5p,mir-223-5p/mir-454-3p,"",direct
mir-183-5p,mir-183-5p/mir-381-3p,"",direct
mir-185-5p,mir-185-5p/mir-454-3p,"",direct
mir-2110,mir-2110/mir-454-3p,"",direct
mir-27a-5p,mir-27a-5p/mir-454-3p,"",direct
mir-335-3p,mir-335-3p/mir-335-5p,"",direct
mir-132-3p,mir-132-3p/mir-21-3p,"",direct
mir-199a-3p,mir-199a-3p/mir-3065-3p,"",direct
mir-132-3p,mir-132-3p/mir-92a-1-5p,"",direct
mir-132-3p,mir-132-3p/mir-199a-3p,"",direct
let-7c-5p,let-7c-5p/let-7e-5p,"",direct
mir-3065-3p,mir-3065-3p/mir-93-3p,"",direct
mir-196b-5p,mir-196b-5p/mir-93-3p,"",direct
let-7c-5p,let-7c-5p/mir-93-3p,"",direct
let-7c-5p,let-7c-5p/mir-3065-3p,"",direct
mir-10a-3p,mir-10a-3p/mir-148a-3p,"",direct
mir-32-5p,mir-32-5p/mir-425-5p,"",direct
mir-1306-3p,mir-1306-3p/mir-671-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-218-5p,"",direct
