source,target,ModeOfRegulation,edgeType
mir-30a-3p,mir-30a-3p/mir-30a-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-30c-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-19a-3p,"",direct
mir-19b-3p,mir-19b-3p/mir-454-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-454-3p,"",direct
mir-30a-3p,mir-30a-3p/mir-30a-5p,"",direct
mir-141-3p,mir-141-3p/mir-582-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-503-5p,"",direct
mir-369-3p,mir-369-3p/mir-377-3p,"",direct
mir-133a-3p,mir-133a-3p/mir-31-5p,"",direct
mir-133b,mir-133b/mir-31-5p,"",direct
mir-31-5p,mir-31-5p/mir-369-3p,"",direct
mir-1-3p,mir-1-3p/mir-31-5p,"",direct
mir-223-3p,mir-223-3p/mir-338-3p,"",direct
mir-18a-3p,mir-18a-3p/mir-20a-5p,"",direct
mir-141-3p,mir-141-3p/mir-182-5p,"",direct
mir-141-3p,mir-141-3p/mir-96-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-20a-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-9-5p,"",direct
mir-135b-5p,mir-135b-5p/mir-30c-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-29c-3p,"",direct
mir-19b-3p,mir-19b-3p/mir-20a-5p,"",direct
mir-200a-3p,mir-200a-3p/mir-3662,"",direct
mir-18a-5p,mir-18a-5p/mir-3651,"",direct
mir-19a-3p,mir-19a-3p/mir-20a-5p,"",direct
mir-301a-3p,mir-301a-3p/mir-454-3p,"",direct
mir-141-3p,mir-141-3p/mir-20a-3p,"",direct
mir-200a-3p,mir-200a-3p/mir-20a-5p,"",direct
mir-141-3p,mir-141-3p/mir-200a-3p,"",direct
mir-141-3p,mir-141-3p/mir-20a-5p,"",direct
mir-103a-2-5p,mir-103a-2-5p/mir-19b-3p,"",direct
mir-135b-5p,mir-135b-5p/mir-19a-3p,"",direct
mir-135b-5p,mir-135b-5p/mir-425-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-29b-3p,"",direct
mir-182-5p,mir-182-5p/mir-96-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-30c-5p,mir-30c-5p/mir-338-3p,"",direct
mir-338-3p,mir-338-3p/mir-500a-5p,"",direct
mir-193b-3p,mir-193b-3p/mir-296-5p,"",direct
mir-204-5p,mir-204-5p/mir-20a-3p,"",direct
mir-135b-5p,mir-135b-5p/mir-20a-5p,"",direct
mir-30a-5p,mir-30a-5p/mir-339-5p,"",direct
mir-182-5p,mir-182-5p/mir-18a-5p,"",direct
mir-454-3p,mir-454-3p/mir-500a-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-182-5p,"",direct
mir-10a-5p,mir-10a-5p/mir-92a-1-5p,"",direct
mir-155-5p,mir-155-5p/mir-320b,"",direct
mir-142-3p,mir-142-3p/mir-320b,"",direct
mir-135b-5p,mir-135b-5p/mir-19a-3p,"",direct
mir-141-3p,mir-141-3p/mir-19a-3p,"",direct
mir-135b-5p,mir-135b-5p/mir-19b-3p,"",direct
mir-20a-5p,mir-20a-5p/mir-500a-5p,"",direct
mir-183-5p,mir-183-5p/mir-96-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-582-3p,mir-582-3p/mir-582-5p,"",direct
mir-182-5p,mir-182-5p/mir-183-5p,"",direct
mir-20b-5p,mir-20b-5p/mir-500a-5p,"",direct
mir-182-5p,mir-182-5p/mir-92a-1-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-429,"",direct
mir-200b-5p,mir-200b-5p/mir-30a-5p,"",direct
mir-200a-5p,mir-200a-5p/mir-30a-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-301a-3p,"",direct
mir-29b-3p,mir-155-5p/mir-29b-3p,"",direct
mir-369-3p,mir-33b-5p/mir-369-3p,"",direct
mir-429,mir-106a-5p/mir-429,"",direct
mir-2355-5p,mir-10a-5p/mir-2355-5p,"",direct
mir-337-3p,mir-31-5p/mir-337-3p,"",direct
mir-31-3p,mir-223-3p/mir-31-3p,"",direct
mir-30a-5p,let-7c-5p/mir-30a-5p,"",direct
mir-20a-3p,mir-183-5p/mir-20a-3p,"",direct
mir-9-5p,mir-429/mir-9-5p,"",direct
mir-429,mir-200b-3p/mir-429,"",direct
mir-20a-5p,mir-129-5p/mir-20a-5p,"",direct
mir-96-5p,mir-135b-5p/mir-96-5p,"",direct
mir-96-5p,mir-9-3p/mir-96-5p,"",direct
mir-301a-3p,mir-1-3p/mir-301a-3p,"",direct
mir-133b,mir-130a-3p/mir-133b,"",direct
mir-301a-3p,mir-133b/mir-301a-3p,"",direct
mir-454-3p,mir-133b/mir-454-3p,"",direct
mir-301a-3p,mir-133a-3p/mir-301a-3p,"",direct
mir-33b-5p,mir-2355-5p/mir-33b-5p,"",direct
mir-301b-3p,mir-301a-3p/mir-301b-3p,"",direct
mir-27b-5p,mir-224-5p/mir-27b-5p,"",direct
mir-424-5p,mir-2355-5p/mir-424-5p,"",direct
mir-9-5p,mir-9-3p/mir-9-5p,"",direct
mir-20a-3p,mir-1180-3p/mir-20a-3p,"",direct
mir-339-5p,mir-1180-3p/mir-339-5p,"",direct
mir-503-5p,mir-424-5p/mir-503-5p,"",direct
mir-2355-5p,mir-133b/mir-2355-5p,"",direct
mir-20b-5p,mir-130a-3p/mir-20b-5p,"",direct
mir-429,mir-200b-3p/mir-429,"",direct
mir-9-5p,mir-182-5p/mir-9-5p,"",direct
mir-377-3p,mir-223-3p/mir-377-3p,"",direct
mir-410-3p,mir-369-3p/mir-410-3p,"",direct
mir-301b-3p,mir-301a-3p/mir-301b-3p,"",direct
mir-20b-5p,mir-142-5p/mir-20b-5p,"",direct
mir-9-5p,mir-29c-3p/mir-9-5p,"",direct
mir-9-5p,mir-20b-5p/mir-9-5p,"",direct
mir-20a-3p,mir-182-5p/mir-20a-3p,"",direct
mir-20a-3p,mir-18a-5p/mir-20a-3p,"",direct
mir-30a-5p,mir-30a-3p/mir-30a-5p,"",direct
mir-2355-5p,mir-130a-3p/mir-2355-5p,"",direct
mir-494-3p,mir-337-3p/mir-494-3p,"",direct
mir-20a-5p,mir-18a-5p/mir-20a-5p,"",direct
mir-30a-5p,mir-30a-3p/mir-30a-5p,"",direct
mir-19a-3p,mir-135b-5p/mir-19a-3p,"",direct
mir-96-5p,mir-135b-5p/mir-96-5p,"",direct
mir-96-5p,mir-130a-3p/mir-96-5p,"",direct
mir-503-5p,mir-133b/mir-503-5p,"",direct
mir-503-5p,mir-133a-3p/mir-503-5p,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-29b-3p,mir-155-5p/mir-29b-3p,"",direct
mir-363-3p,mir-20b-5p/mir-363-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-338-3p,mir-19a-3p/mir-338-3p,"",direct
mir-20a-5p,mir-193b-3p/mir-20a-5p,"",direct
mir-193b-3p,mir-148a-5p/mir-193b-3p,"",direct
mir-654-5p,mir-410-3p/mir-654-5p,"",direct
mir-20a-3p,mir-1180-3p/mir-20a-3p,"",direct
mir-410-3p,mir-133a-3p/mir-410-3p,"",direct
mir-454-3p,mir-19a-3p/mir-454-3p,"",direct
mir-301a-3p,mir-18a-5p/mir-301a-3p,"",direct
mir-301a-3p,mir-19a-3p/mir-301a-3p,"",direct
mir-96-5p,mir-200a-3p/mir-96-5p,"",direct
mir-30a-5p,mir-30a-3p/mir-30a-5p,"",direct
mir-30c-5p,mir-130a-3p/mir-30c-5p,"",direct
mir-19a-3p,mir-130a-3p/mir-19a-3p,"",direct
mir-454-3p,mir-19b-3p/mir-454-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-454-3p,mir-19a-3p/mir-454-3p,"",direct
mir-30a-5p,mir-30a-3p/mir-30a-5p,"",direct
mir-582-5p,mir-141-3p/mir-582-5p,"",direct
mir-503-5p,mir-130a-3p/mir-503-5p,"",direct
mir-377-3p,mir-369-3p/mir-377-3p,"",direct
mir-31-5p,mir-133a-3p/mir-31-5p,"",direct
mir-31-5p,mir-133b/mir-31-5p,"",direct
mir-369-3p,mir-31-5p/mir-369-3p,"",direct
mir-31-5p,mir-1-3p/mir-31-5p,"",direct
mir-338-3p,mir-223-3p/mir-338-3p,"",direct
mir-20a-5p,mir-18a-3p/mir-20a-5p,"",direct
mir-182-5p,mir-141-3p/mir-182-5p,"",direct
mir-96-5p,mir-141-3p/mir-96-5p,"",direct
mir-20a-5p,mir-19b-3p/mir-20a-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-9-5p,mir-18a-5p/mir-9-5p,"",direct
mir-30c-5p,mir-135b-5p/mir-30c-5p,"",direct
mir-29c-3p,mir-19b-3p/mir-29c-3p,"",direct
mir-20a-5p,mir-19b-3p/mir-20a-5p,"",direct
mir-3662,mir-200a-3p/mir-3662,"",direct
mir-3651,mir-18a-5p/mir-3651,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-454-3p,mir-301a-3p/mir-454-3p,"",direct
mir-20a-3p,mir-141-3p/mir-20a-3p,"",direct
mir-20a-5p,mir-200a-3p/mir-20a-5p,"",direct
mir-200a-3p,mir-141-3p/mir-200a-3p,"",direct
mir-20a-5p,mir-141-3p/mir-20a-5p,"",direct
mir-19b-3p,mir-103a-2-5p/mir-19b-3p,"",direct
mir-19a-3p,mir-135b-5p/mir-19a-3p,"",direct
mir-425-5p,mir-135b-5p/mir-425-5p,"",direct
mir-29b-3p,mir-130a-3p/mir-29b-3p,"",direct
mir-96-5p,mir-182-5p/mir-96-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-338-3p,mir-30c-5p/mir-338-3p,"",direct
mir-500a-5p,mir-338-3p/mir-500a-5p,"",direct
mir-296-5p,mir-193b-3p/mir-296-5p,"",direct
mir-20a-3p,mir-204-5p/mir-20a-3p,"",direct
mir-20a-5p,mir-135b-5p/mir-20a-5p,"",direct
mir-339-5p,mir-30a-5p/mir-339-5p,"",direct
mir-18a-5p,mir-182-5p/mir-18a-5p,"",direct
mir-500a-5p,mir-454-3p/mir-500a-5p,"",direct
mir-182-5p,mir-130a-3p/mir-182-5p,"",direct
mir-92a-1-5p,mir-10a-5p/mir-92a-1-5p,"",direct
mir-320b,mir-155-5p/mir-320b,"",direct
mir-320b,mir-142-3p/mir-320b,"",direct
mir-19a-3p,mir-135b-5p/mir-19a-3p,"",direct
mir-19a-3p,mir-141-3p/mir-19a-3p,"",direct
mir-19b-3p,mir-135b-5p/mir-19b-3p,"",direct
mir-500a-5p,mir-20a-5p/mir-500a-5p,"",direct
mir-96-5p,mir-183-5p/mir-96-5p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-19b-3p,mir-19a-3p/mir-19b-3p,"",direct
mir-582-5p,mir-582-3p/mir-582-5p,"",direct
mir-183-5p,mir-182-5p/mir-183-5p,"",direct
mir-500a-5p,mir-20b-5p/mir-500a-5p,"",direct
mir-92a-1-5p,mir-182-5p/mir-92a-1-5p,"",direct
mir-429,mir-200b-3p/mir-429,"",direct
mir-30a-5p,mir-200b-5p/mir-30a-5p,"",direct
mir-30a-5p,mir-200a-5p/mir-30a-5p,"",direct
mir-301a-3p,mir-19a-3p/mir-301a-3p,"",direct
mir-155-5p/mir-29b-3p,HIF1A_tf,"",direct
mir-33b-5p/mir-369-3p,SP1_tf,"",direct
mir-106a-5p/mir-429,HIF1A_tf,"",direct
mir-10a-5p/mir-2355-5p,SP1_tf,"",direct
mir-31-5p/mir-337-3p,STAT3_tf,"",direct
mir-223-3p/mir-31-3p,SP1_tf,"",direct
let-7c-5p/mir-30a-5p,MYC_tf,"",direct
mir-183-5p/mir-20a-3p,KLF6_tf,"",direct
mir-429/mir-9-5p,ETS1_tf,"",direct
mir-200b-3p/mir-429,NR3C1_tf,"",direct
mir-129-5p/mir-20a-5p,KLF6_tf,"",direct
mir-135b-5p/mir-96-5p,RBPJ_tf,"",direct
mir-9-3p/mir-96-5p,RBPJ_tf,"",direct
mir-1-3p/mir-301a-3p,SP1_tf,"",direct
mir-130a-3p/mir-133b,SP1_tf,"",direct
mir-133b/mir-301a-3p,SP1_tf,"",direct
mir-133b/mir-454-3p,SP1_tf,"",direct
mir-133a-3p/mir-301a-3p,SP1_tf,"",direct
mir-2355-5p/mir-33b-5p,SP1_tf,"",direct
mir-301a-3p/mir-301b-3p,STAT3_tf,"",direct
mir-224-5p/mir-27b-5p,ETS1_tf,"",direct
mir-2355-5p/mir-424-5p,SP1_tf,"",direct
mir-9-3p/mir-9-5p,FOXO1_tf,"",direct
mir-1180-3p/mir-20a-3p,SOX11_tf,"",direct
mir-1180-3p/mir-339-5p,SOX11_tf,"",direct
mir-424-5p/mir-503-5p,SP1_tf,"",direct
mir-133b/mir-2355-5p,SP1_tf,"",direct
mir-130a-3p/mir-20b-5p,SP1_tf,"",direct
mir-200b-3p/mir-429,ETS1_tf,"",direct
mir-182-5p/mir-9-5p,EPAS1_tf,"",direct
mir-223-3p/mir-377-3p,SP1_tf,"",direct
mir-369-3p/mir-410-3p,SP1_tf,"",direct
mir-301a-3p/mir-301b-3p,STAT3_tf,"",direct
mir-142-5p/mir-20b-5p,HIF1A_tf,"",direct
mir-29c-3p/mir-9-5p,HIF1A_tf,"",direct
mir-20b-5p/mir-9-5p,HIF1A_tf,"",direct
mir-182-5p/mir-20a-3p,STAT3_tf,"",direct
mir-18a-5p/mir-20a-3p,STAT3_tf,"",direct
mir-30a-3p/mir-30a-5p,MYC_tf,"",direct
mir-130a-3p/mir-2355-5p,SP1_tf,"",direct
mir-337-3p/mir-494-3p,STAT3_tf,"",direct
mir-18a-5p/mir-20a-5p,STAT3_tf,"",direct
mir-30a-3p/mir-30a-5p,MYC_tf,"",direct
mir-135b-5p/mir-19a-3p,MEF2A_tf,"",direct
mir-135b-5p/mir-96-5p,FOXO1_tf,"",direct
mir-130a-3p/mir-96-5p,NFKB1_tf,"",direct
mir-133b/mir-503-5p,SP1_tf,"",direct
mir-133a-3p/mir-503-5p,SP1_tf,"",direct
mir-19a-3p/mir-20a-5p,HIF1A_tf,"",direct
mir-155-5p/mir-29b-3p,HIF1A_tf,"",direct
mir-20b-5p/mir-363-3p,CUX1_tf,"",direct
mir-19a-3p/mir-19b-3p,POU2F1_tf,"",direct
mir-19a-3p/mir-20a-5p,POU2F1_tf,"",direct
mir-19a-3p/mir-338-3p,POU2F1_tf,"",direct
mir-193b-3p/mir-20a-5p,TCF4_tf,"",direct
mir-148a-5p/mir-193b-3p,TCF4_tf,"",direct
mir-410-3p/mir-654-5p,ZBTB7A_tf,"",direct
mir-1180-3p/mir-20a-3p,SOX11_tf,"",direct
mir-133a-3p/mir-410-3p,SP1_tf,"",direct
mir-19a-3p/mir-454-3p,ESR1_tf,"",direct
mir-18a-5p/mir-301a-3p,ESR1_tf,"",direct
mir-19a-3p/mir-301a-3p,ESR1_tf,"",direct
mir-200a-3p/mir-96-5p,RBPJ_tf,"",direct
mir-30a-3p/mir-30a-5p,MYC_tf,"",direct
mir-130a-3p/mir-30c-5p,KLF13_tf,"",direct
mir-130a-3p/mir-19a-3p,ESR1_tf,"",direct
mir-19b-3p/mir-454-3p,ESR1_tf,"",direct
mir-19a-3p/mir-19b-3p,ESR1_tf,"",direct
mir-19a-3p/mir-454-3p,ESR1_tf,"",direct
mir-30a-3p/mir-30a-5p,MYC_tf,"",direct
mir-141-3p/mir-582-5p,REL_tf,"",direct
mir-130a-3p/mir-503-5p,SP1_tf,"",direct
mir-369-3p/mir-377-3p,SP1_tf,"",direct
mir-133a-3p/mir-31-5p,SP1_tf,"",direct
mir-133b/mir-31-5p,SP1_tf,"",direct
mir-31-5p/mir-369-3p,SP1_tf,"",direct
mir-1-3p/mir-31-5p,SP1_tf,"",direct
mir-223-3p/mir-338-3p,POU2F1_tf,"",direct
mir-18a-3p/mir-20a-5p,ETV1_tf,"",direct
mir-141-3p/mir-182-5p,CLOCK_tf,"",direct
mir-141-3p/mir-96-5p,CLOCK_tf,"",direct
mir-19b-3p/mir-20a-5p,TCF4_tf,"",direct
mir-19a-3p/mir-19b-3p,IKZF1_tf,"",direct
mir-18a-5p/mir-9-5p,ESR1_tf,"",direct
mir-135b-5p/mir-30c-5p,RUNX2_tf,"",direct
mir-19b-3p/mir-29c-3p,HIF1A_tf,"",direct
mir-19b-3p/mir-20a-5p,HIF1A_tf,"",direct
mir-200a-3p/mir-3662,NCOA3_tf,"",direct
mir-18a-5p/mir-3651,NFIC_tf,"",direct
mir-19a-3p/mir-20a-5p,HBP1_tf,"",direct
mir-301a-3p/mir-454-3p,HBP1_tf,"",direct
mir-141-3p/mir-20a-3p,KLF6_tf,"",direct
mir-200a-3p/mir-20a-5p,KLF6_tf,"",direct
mir-141-3p/mir-200a-3p,KLF6_tf,"",direct
mir-141-3p/mir-20a-5p,KLF6_tf,"",direct
mir-103a-2-5p/mir-19b-3p,IRF4_tf,"",direct
mir-135b-5p/mir-19a-3p,RUNX2_tf,"",direct
mir-135b-5p/mir-425-5p,MEF2C_tf,"",direct
mir-130a-3p/mir-29b-3p,TCF4_tf,"",direct
mir-182-5p/mir-96-5p,MEF2A_tf,"",direct
mir-19a-3p/mir-19b-3p,RUNX2_tf,"",direct
mir-30c-5p/mir-338-3p,AHR_tf,"",direct
mir-338-3p/mir-500a-5p,AHR_tf,"",direct
mir-193b-3p/mir-296-5p,E2F1_tf,"",direct
mir-204-5p/mir-20a-3p,KLF6_tf,"",direct
mir-135b-5p/mir-20a-5p,MEF2A_tf,"",direct
mir-30a-5p/mir-339-5p,NCOA3_tf,"",direct
mir-182-5p/mir-18a-5p,IRF2_tf,"",direct
mir-454-3p/mir-500a-5p,NR2C2_tf,"",direct
mir-130a-3p/mir-182-5p,PPARG_tf,"",direct
mir-10a-5p/mir-92a-1-5p,NFE2L1_tf,"",direct
mir-155-5p/mir-320b,CUX1_tf,"",direct
mir-142-3p/mir-320b,CUX1_tf,"",direct
mir-135b-5p/mir-19a-3p,MEF2A_tf,"",direct
mir-141-3p/mir-19a-3p,MEF2A_tf,"",direct
mir-135b-5p/mir-19b-3p,MEF2A_tf,"",direct
mir-20a-5p/mir-500a-5p,NR2C2_tf,"",direct
mir-183-5p/mir-96-5p,ZEB1_tf,"",direct
mir-19a-3p/mir-19b-3p,RUNX2_tf,"",direct
mir-19a-3p/mir-19b-3p,IKZF1_tf,"",direct
mir-582-3p/mir-582-5p,FOXO1_tf,"",direct
mir-182-5p/mir-183-5p,FOXO1_tf,"",direct
mir-20b-5p/mir-500a-5p,NR2C2_tf,"",direct
mir-182-5p/mir-92a-1-5p,MEF2A_tf,"",direct
mir-200b-3p/mir-429,NCOA3_tf,"",direct
mir-200b-5p/mir-30a-5p,ELF1_tf,"",direct
mir-200a-5p/mir-30a-5p,ELF1_tf,"",direct
mir-19a-3p/mir-301a-3p,ZKSCAN1_tf,"",direct
HIF1A_tf,ADM_target,1,direct
SP1_tf,ALOX5_target,1,direct
HIF1A_tf,ANGPT2_target,1,direct
SP1_tf,APEX1_target,-1,direct
STAT3_tf,BIRC3_target,1,direct
SP1_tf,XIAP_target,1,direct
MYC_tf,ARF1_target,1,direct
KLF6_tf,RND3_target,1,direct
ETS1_tf,BAX_target,-1,direct
NR3C1_tf,BGLAP_target,-1,direct
KLF6_tf,ZFP36L2_target,1,direct
RBPJ_tf,CBLB_target,1,direct
RBPJ_tf,CBLB_target,1,direct
SP1_tf,CETP_target,-1,direct
SP1_tf,CETP_target,-1,direct
SP1_tf,CETP_target,-1,direct
SP1_tf,CETP_target,-1,direct
SP1_tf,CETP_target,-1,direct
SP1_tf,CHRNB4_target,1,direct
STAT3_tf,CISH_target,1,direct
ETS1_tf,CTSB_target,1,direct
SP1_tf,CYP3A7_target,1,direct
FOXO1_tf,DAPK1_target,1,direct
SOX11_tf,DMD_target,1,direct
SOX11_tf,DMD_target,1,direct
SP1_tf,EDNRB_target,1,direct
SP1_tf,EGR1_target,1,direct
SP1_tf,EPOR_target,-1,direct
ETS1_tf,FOXD1_target,1,direct
EPAS1_tf,FLT1_target,1,direct
SP1_tf,GCLC_target,1,direct
SP1_tf,HTT_target,1,direct
STAT3_tf,HIF1A_target,1,direct
HIF1A_tf,HK1_target,1,direct
HIF1A_tf,HK2_target,1,direct
HIF1A_tf,HK2_target,1,direct
STAT3_tf,HMOX1_target,1,direct
STAT3_tf,HMOX1_target,1,direct
MYC_tf,HSD11B2_target,1,direct
SP1_tf,ITGA2_target,1,direct
STAT3_tf,JUNB_target,1,direct
STAT3_tf,LBP_target,1,direct
MYC_tf,LMNA_target,1,direct
MEF2A_tf,LTBP1_target,1,direct
FOXO1_tf,MCM5_target,-1,direct
NFKB1_tf,MMP3_target,1,direct
SP1_tf,MUC2_target,1,direct
SP1_tf,MUC2_target,1,direct
HIF1A_tf,SERPINE1_target,1,direct
HIF1A_tf,PFKP_target,1,direct
CUX1_tf,PIM1_target,1,direct
POU2F1_tf,POU2AF1_target,1,direct
POU2F1_tf,POU2AF1_target,1,direct
POU2F1_tf,POU2AF1_target,1,direct
TCF4_tf,PRKCH_target,1,direct
TCF4_tf,PRKCH_target,1,direct
ZBTB7A_tf,PTCH1_target,-1,direct
SOX11_tf,PTK2_target,1,direct
SP1_tf,PTN_target,1,direct
ESR1_tf,RET_target,1,direct
ESR1_tf,RET_target,1,direct
ESR1_tf,RET_target,1,direct
RBPJ_tf,RFX3_target,1,direct
MYC_tf,RPL19_target,1,direct
KLF13_tf,SLC1A5_target,-1,direct
ESR1_tf,STAT5A_target,1,direct
ESR1_tf,STAT5A_target,1,direct
ESR1_tf,STAT5A_target,1,direct
ESR1_tf,STAT5A_target,1,direct
MYC_tf,TGFB1_target,1,direct
REL_tf,TNFAIP3_target,1,direct
SP1_tf,TP53_target,1,direct
SP1_tf,TP53_target,1,direct
SP1_tf,UNG_target,1,direct
SP1_tf,UNG_target,1,direct
SP1_tf,UNG_target,1,direct
SP1_tf,UNG_target,1,direct
POU2F1_tf,VWF_target,1,direct
ETV1_tf,CGGBP1_target,1,direct
CLOCK_tf,BHLHE40_target,1,direct
CLOCK_tf,BHLHE40_target,1,direct
TCF4_tf,NRXN1_target,1,direct
IKZF1_tf,GRAP2_target,1,direct
ESR1_tf,GREB1_target,1,direct
RUNX2_tf,TSPAN5_target,1,direct
HIF1A_tf,NAMPT_target,1,direct
HIF1A_tf,TUBB3_target,1,direct
NCOA3_tf,ARFGEF2_target,1,direct
NFIC_tf,SLC34A2_target,1,direct
HBP1_tf,P3H4_target,-1,direct
HBP1_tf,P3H4_target,-1,direct
KLF6_tf,DUSP10_target,1,direct
KLF6_tf,DUSP10_target,1,direct
KLF6_tf,DUSP10_target,1,direct
KLF6_tf,DUSP10_target,1,direct
IRF4_tf,MGLL_target,1,direct
RUNX2_tf,RFTN1_target,1,direct
MEF2C_tf,RFTN1_target,1,direct
TCF4_tf,EHBP1_target,1,direct
MEF2A_tf,SASH1_target,1,direct
RUNX2_tf,TIAM2_target,1,direct
AHR_tf,SLCO3A1_target,1,direct
AHR_tf,SLCO3A1_target,1,direct
E2F1_tf,UHRF1_target,1,direct
KLF6_tf,ASAP1_target,1,direct
MEF2A_tf,CAB39_target,1,direct
NCOA3_tf,OXR1_target,1,direct
IRF2_tf,SRBD1_target,1,direct
NR2C2_tf,IMPACT_target,1,direct
PPARG_tf,RETN_target,1,direct
NFE2L1_tf,ZFAT_target,1,direct
CUX1_tf,ALOXE3_target,1,direct
