source,target,ModeOfRegulation,edgeType
mir-17-5p,mir-17-5p/mir-940,"",direct
mir-17-5p,mir-17-5p/mir-744-3p,"",direct
mir-17-5p,mir-17-5p/mir-26b-5p,"",direct
mir-17-5p,mir-17-5p/mir-7-5p,"",direct
mir-17-5p,mir-17-5p/mir-26b-5p,"",direct
mir-182-5p,mir-182-5p/mir-335-5p,"",direct
mir-17-5p,mir-17-5p/mir-940,"",direct
mir-17-5p,mir-17-5p/mir-18a-5p,"",direct
mir-17-5p,mir-17-5p/mir-7-5p,"",direct
mir-182-5p,mir-182-5p/mir-335-5p,"",direct
mir-17-5p,mir-17-5p/mir-484,"",direct
mir-182-5p,mir-182-5p/mir-335-5p,"",direct
mir-200c-3p,mir-200c-3p/mir-505-5p,"",direct
mir-17-5p,mir-17-5p/mir-26b-5p,"",direct
mir-17-5p,mir-17-5p/mir-484,"",direct
mir-17-5p,mir-17-5p/mir-425-5p,"",direct
mir-196a-5p,mir-196a-5p/mir-2110,"",direct
mir-1-3p,mir-1-3p/mir-335-5p,"",direct
mir-17-5p,mir-17-5p/mir-20a-3p,"",direct
mir-182-5p,mir-182-5p/mir-335-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-93-3p,"",direct
mir-224-5p,mir-224-5p/mir-548b-3p,"",direct
mir-194-5p,mir-194-5p/mir-335-5p,"",direct
mir-141-5p,mir-141-5p/mir-148b-5p,"",direct
mir-148a-5p,mir-148a-5p/mir-548v,"",direct
mir-1301-3p,mir-1301-3p/mir-192-5p,"",direct
mir-155-5p,mir-155-5p/mir-362-3p,"",direct
mir-221-5p,mir-221-5p/mir-629-3p,"",direct
mir-200b-3p,mir-200b-3p/mir-219a-1-3p,"",direct
mir-18a-3p,mir-18a-3p/mir-192-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-484,"",direct
mir-192-5p,mir-192-5p/mir-200c-3p,"",direct
mir-92a-1-5p,mir-92a-1-5p/mir-942-5p,"",direct
mir-219a-1-3p,mir-219a-1-3p/mir-224-5p,"",direct
mir-1301-3p,mir-1301-3p/mir-142-5p,"",direct
mir-130b-5p,mir-130b-5p/mir-942-5p,"",direct
mir-219a-5p,mir-219a-5p/mir-548v,"",direct
mir-141-5p,mir-141-5p/mir-940,"",direct
mir-1301-3p,mir-1301-3p/mir-34a-3p,"",direct
mir-324-5p,mir-324-5p/mir-335-3p,"",direct
mir-590-5p,mir-590-5p/mir-942-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-219a-5p,"",direct
mir-627-5p,mir-627-5p/mir-671-5p,"",direct
mir-192-5p,mir-192-5p/mir-323a-3p,"",direct
mir-141-5p,mir-141-5p/mir-335-5p,"",direct
mir-141-5p,mir-141-5p/mir-654-3p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-671-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-484,"",direct
mir-16-2-3p,mir-16-2-3p/mir-221-5p,"",direct
mir-141-5p,mir-141-5p/mir-335-5p,"",direct
mir-194-5p,mir-194-5p/mir-335-5p,"",direct
mir-548v,mir-548v/mir-629-3p,"",direct
mir-130b-5p,mir-130b-5p/mir-200b-3p,"",direct
mir-219a-1-3p,mir-219a-1-3p/mir-671-5p,"",direct
mir-221-5p,mir-221-5p/mir-484,"",direct
mir-148b-5p,mir-148b-5p/mir-194-5p,"",direct
mir-200c-3p,mir-200c-3p/mir-2355-3p,"",direct
mir-194-3p,mir-194-3p/mir-194-5p,"",direct
mir-194-3p,mir-194-3p/mir-200b-3p,"",direct
mir-192-5p,mir-192-5p/mir-194-5p,"",direct
mir-192-5p,mir-192-5p/mir-335-3p,"",direct
mir-130b-5p,mir-130b-5p/mir-194-5p,"",direct
mir-194-5p,mir-194-5p/mir-19b-1-5p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-877-5p,"",direct
mir-194-5p,mir-194-5p/mir-484,"",direct
mir-192-5p,mir-192-5p/mir-200b-3p,"",direct
mir-194-5p,mir-194-5p/mir-320b,"",direct
mir-194-5p,mir-194-5p/mir-324-5p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-942-5p,"",direct
mir-192-5p,mir-192-5p/mir-942-5p,"",direct
mir-194-5p,mir-194-5p/mir-484,"",direct
mir-1180-3p,mir-1180-3p/mir-221-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-769-3p,"",direct
mir-148b-5p,mir-148b-5p/mir-942-5p,"",direct
mir-194-5p,mir-194-5p/mir-219a-1-3p,"",direct
mir-194-5p,mir-194-5p/mir-20a-3p,"",direct
mir-192-5p,mir-192-5p/mir-874-3p,"",direct
mir-1180-3p,mir-1180-3p/mir-548v,"",direct
mir-155-5p,mir-155-5p/mir-590-5p,"",direct
mir-221-5p,mir-221-5p/mir-320b,"",direct
mir-194-5p,mir-194-5p/mir-219a-5p,"",direct
mir-194-5p,mir-194-5p/mir-362-3p,"",direct
mir-320b,mir-320b/mir-335-3p,"",direct
mir-200c-3p,mir-200c-3p/mir-940,"",direct
mir-1180-3p,mir-1180-3p/mir-548v,"",direct
mir-194-5p,mir-194-5p/mir-769-3p,"",direct
mir-141-5p,mir-141-5p/mir-144-3p,"",direct
mir-320b,mir-320b/mir-548v,"",direct
mir-200b-3p,mir-200b-3p/mir-320b,"",direct
mir-130b-5p,mir-130b-5p/mir-221-5p,"",direct
mir-1180-3p,mir-1180-3p/mir-221-5p,"",direct
mir-1292-5p,mir-1292-5p/mir-194-5p,"",direct
mir-221-5p,mir-221-5p/mir-590-5p,"",direct
mir-194-3p,mir-194-3p/mir-942-5p,"",direct
mir-194-3p,mir-194-3p/mir-323a-3p,"",direct
mir-130b-5p,mir-130b-5p/mir-548v,"",direct
mir-141-5p,mir-141-5p/mir-324-5p,"",direct
mir-145-5p,mir-145-5p/mir-629-3p,"",direct
mir-125a-3p,mir-125a-3p/mir-370-3p,"",direct
mir-145-5p,mir-145-5p/mir-150-5p,"",direct
mir-324-5p,mir-324-5p/mir-362-3p,"",direct
mir-26b-5p,mir-26b-5p/mir-93-3p,"",direct
mir-26b-5p,mir-26b-5p/mir-942-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-7-5p,"",direct
mir-145-5p,mir-145-5p/mir-26b-5p,"",direct
mir-149-5p,mir-149-5p/mir-26b-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-93-3p,"",direct
mir-182-5p,mir-182-5p/mir-324-5p,"",direct
mir-129-5p,mir-129-5p/mir-32-3p,"",direct
mir-130a-3p,mir-130a-3p/mir-145-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-342-5p,"",direct
mir-200b-3p,mir-200b-3p/mir-874-3p,"",direct
mir-150-5p,mir-150-5p/mir-3934-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-3934-5p,"",direct
mir-142-3p,mir-142-3p/mir-200b-3p,"",direct
mir-142-3p,mir-142-3p/mir-150-5p,"",direct
mir-155-5p,mir-155-5p/mir-29b-1-5p,"",direct
mir-374b-3p,mir-374b-3p/mir-500a-5p,"",direct
mir-141-3p,mir-141-3p/mir-26b-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-26b-5p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-425-5p,"",direct
mir-335-5p,mir-335-5p/mir-9-5p,"",direct
mir-20a-5p,mir-20a-5p/mir-26b-5p,"",direct
mir-20a-5p,mir-20a-5p/mir-429,"",direct
mir-335-5p,mir-335-5p/mir-33b-5p,"",direct
mir-155-5p,mir-155-5p/mir-940,"",direct
mir-130b-3p,mir-130b-3p/mir-193b-3p,"",direct
mir-16-2-3p,mir-16-2-3p/mir-345-5p,"",direct
mir-26b-3p,mir-26b-3p/mir-424-3p,"",direct
mir-424-5p,mir-424-5p/mir-505-3p,"",direct
mir-223-5p,mir-223-5p/mir-431-5p,"",direct
mir-196b-5p,mir-196b-5p/mir-625-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-19a-3p,"",direct
mir-182-5p,mir-182-5p/mir-484,"",direct
mir-155-5p,mir-155-5p/mir-17-5p,"",direct
mir-155-5p,mir-155-5p/mir-16-2-3p,"",direct
mir-155-5p,mir-155-5p/mir-93-3p,"",direct
mir-1301-3p,mir-1301-3p/mir-148a-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-625-5p,"",direct
mir-455-5p,mir-455-5p/mir-484,"",direct
mir-19b-3p,mir-19b-3p/mir-625-5p,"",direct
mir-155-5p,mir-155-5p/mir-200b-5p,"",direct
mir-1301-3p,mir-1301-3p/mir-425-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-93-3p,"",direct
mir-155-5p,mir-155-5p/mir-629-3p,"",direct
mir-155-5p,mir-155-5p/mir-93-5p,"",direct
mir-155-5p,mir-155-5p/mir-744-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-484,"",direct
mir-1301-3p,mir-1301-3p/mir-30a-3p,"",direct
mir-155-5p,mir-155-5p/mir-503-5p,"",direct
mir-182-5p,mir-182-5p/mir-196b-5p,"",direct
mir-377-3p,mir-377-3p/mir-548o-3p,"",direct
mir-3150b-3p,mir-3150b-3p/mir-92a-1-5p,"",direct
mir-218-5p,mir-218-5p/mir-3615,"",direct
mir-146b-5p,mir-146b-5p/mir-431-5p,"",direct
mir-182-5p,mir-182-5p/mir-31-3p,"",direct
mir-133b,mir-133b/mir-431-5p,"",direct
mir-31-3p,mir-31-3p/mir-96-5p,"",direct
mir-196a-5p,mir-196a-5p/mir-9-3p,"",direct
mir-196b-5p,mir-196b-5p/mir-224-5p,"",direct
mir-133b,mir-133b/mir-191-5p,"",direct
mir-182-5p,mir-182-5p/mir-31-3p,"",direct
mir-335-5p,mir-335-5p/mir-424-5p,"",direct
mir-335-5p,mir-335-5p/mir-342-3p,"",direct
mir-155-5p,mir-155-5p/mir-671-5p,"",direct
mir-18a-3p,mir-18a-3p/mir-92a-1-5p,"",direct
mir-1-3p,mir-1-3p/mir-191-3p,"",direct
mir-27a-5p,mir-27a-5p/mir-503-5p,"",direct
mir-130a-3p,mir-130a-3p/mir-20b-5p,"",direct
mir-1301-3p,mir-1301-3p/mir-503-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-494-3p,"",direct
mir-1304-5p,mir-1304-5p/mir-19a-3p,"",direct
mir-141-5p,mir-141-5p/mir-153-3p,"",direct
let-7c-5p,let-7c-5p/mir-642a-5p,"",direct
mir-34a-3p,mir-34a-3p/mir-874-3p,"",direct
mir-106a-5p,mir-106a-5p/mir-130b-5p,"",direct
mir-484,mir-484/mir-505-3p,"",direct
let-7g-3p,let-7g-3p/mir-331-3p,"",direct
mir-224-5p,mir-224-5p/mir-452-3p,"",direct
mir-335-5p,mir-335-5p/mir-484,"",direct
mir-30a-3p,mir-30a-3p/mir-629-3p,"",direct
mir-455-3p,mir-455-3p/mir-769-3p,"",direct
mir-30a-3p,mir-30a-3p/mir-342-5p,"",direct
mir-148b-5p,mir-148b-5p/mir-362-5p,"",direct
mir-27a-5p,mir-27a-5p/mir-34a-3p,"",direct
mir-31-5p,mir-31-5p/mir-339-5p,"",direct
mir-23b-5p,mir-23b-5p/mir-326,"",direct
mir-146a-5p,mir-146a-5p/mir-96-5p,"",direct
mir-20a-3p,mir-20a-3p/mir-96-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-96-5p,"",direct
mir-182-5p,mir-182-5p/mir-200c-3p,"",direct
let-7a-2-3p,let-7a-2-3p/mir-126-3p,"",direct
mir-200c-3p,mir-200c-3p/mir-96-5p,"",direct
mir-146b-5p,mir-146b-5p/mir-96-5p,"",direct
mir-19a-3p,mir-19a-3p/mir-93-3p,"",direct
mir-153-3p,mir-153-3p/mir-582-5p,"",direct
mir-1307-3p,mir-1307-3p/mir-155-5p,"",direct
let-7g-3p,let-7g-3p/mir-615-3p,"",direct
mir-129-5p,mir-129-5p/mir-23b-5p,"",direct
mir-27a-5p,mir-27a-5p/mir-377-3p,"",direct
mir-148a-3p,mir-148a-3p/mir-501-5p,"",direct
mir-3928-3p,mir-3928-3p/mir-501-5p,"",direct
mir-4326,mir-4326/mir-548e-3p,"",direct
let-7g-3p,let-7g-3p/mir-940,"",direct
mir-362-5p,mir-362-5p/mir-532-3p,"",direct
mir-182-5p,mir-182-5p/mir-200c-3p,"",direct
mir-182-5p,mir-182-5p/mir-200b-3p,"",direct
mir-182-5p,mir-182-5p/mir-219a-1-3p,"",direct
mir-155-5p,mir-155-5p/mir-182-5p,"",direct
mir-182-5p,mir-182-5p/mir-192-5p,"",direct
mir-182-5p,mir-182-5p/mir-429,"",direct
mir-182-5p,mir-182-5p/mir-200b-3p,"",direct
mir-3127-5p,mir-3127-5p/mir-502-5p,"",direct
mir-502-5p,mir-502-5p/mir-548e-3p,"",direct
mir-195-5p,mir-195-5p/mir-214-3p,"",direct
mir-18a-5p,mir-18a-5p/mir-26a-2-3p,"",direct
mir-335-5p,mir-335-5p/mir-424-5p,"",direct
mir-335-5p,mir-335-5p/mir-342-5p,"",direct
mir-335-5p,mir-335-5p/mir-424-5p,"",direct
mir-335-5p,mir-335-5p/mir-424-5p,"",direct
mir-145-5p,mir-145-5p/mir-320b,"",direct
mir-31-5p,mir-31-5p/mir-484,"",direct
mir-2110,mir-2110/mir-326,"",direct
mir-155-5p,mir-155-5p/mir-20a-5p,"",direct
mir-143-3p,mir-143-3p/mir-145-5p,"",direct
mir-155-5p,mir-155-5p/mir-222-5p,"",direct
mir-26b-5p,mir-26b-5p/mir-27a-5p,"",direct
mir-362-3p,mir-362-3p/mir-671-5p,"",direct
mir-362-3p,mir-362-3p/mir-532-3p,"",direct
mir-142-3p,mir-142-3p/mir-27a-5p,"",direct
mir-486-5p,mir-486-5p/mir-874-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-505-3p,"",direct
mir-362-5p,mir-362-5p/mir-424-5p,"",direct
mir-577,mir-577/mir-93-5p,"",direct
mir-27a-5p,mir-27a-5p/mir-335-3p,"",direct
mir-20a-3p,mir-20a-3p/mir-577,"",direct
mir-20a-3p,mir-20a-3p/mir-362-5p,"",direct
mir-577,mir-577/mir-940,"",direct
mir-19b-3p,mir-19b-3p/mir-505-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-577,"",direct
mir-20a-3p,mir-20a-3p/mir-505-3p,"",direct
mir-362-3p,mir-362-3p/mir-532-3p,"",direct
mir-145-5p,mir-145-5p/mir-192-3p,"",direct
mir-145-5p,mir-145-5p/mir-629-3p,"",direct
mir-182-5p,mir-182-5p/mir-200c-3p,"",direct
mir-145-5p,mir-145-5p/mir-490-3p,"",direct
mir-125b-5p,mir-125b-5p/mir-145-5p,"",direct
mir-145-5p,mir-145-5p/mir-196b-5p,"",direct
let-7c-5p,let-7c-5p/mir-675-3p,"",direct
mir-548o-3p,mir-548o-3p/mir-642a-5p,"",direct
mir-130b-5p,mir-130b-5p/mir-500a-3p,"",direct
mir-130b-5p,mir-130b-5p/mir-501-3p,"",direct
let-7g-3p,let-7g-3p/mir-296-5p,"",direct
let-7c-5p,let-7c-5p/mir-331-3p,"",direct
mir-26b-3p,mir-26b-3p/mir-484,"",direct
mir-335-5p,mir-335-5p/mir-484,"",direct
mir-193b-3p,mir-193b-3p/mir-335-5p,"",direct
mir-221-5p,mir-221-5p/mir-26b-3p,"",direct
mir-331-3p,mir-331-3p/mir-335-3p,"",direct
mir-484,mir-484/mir-505-3p,"",direct
mir-324-5p,mir-324-5p/mir-505-3p,"",direct
mir-335-3p,mir-335-3p/mir-424-5p,"",direct
mir-484,mir-484/mir-503-5p,"",direct
mir-193b-3p,mir-193b-3p/mir-26b-3p,"",direct
mir-331-3p,mir-331-3p/mir-503-5p,"",direct
mir-193b-3p,mir-193b-3p/mir-505-3p,"",direct
mir-125a-3p,mir-125a-3p/mir-193b-3p,"",direct
mir-146a-5p,mir-146a-5p/mir-501-5p,"",direct
mir-200a-3p,mir-200a-3p/mir-501-3p,"",direct
mir-145-5p,mir-145-5p/mir-93-5p,"",direct
mir-501-3p,mir-501-3p/mir-93-5p,"",direct
mir-27a-5p,mir-27a-5p/mir-548o-3p,"",direct
mir-452-5p,mir-452-5p/mir-92a-1-5p,"",direct
mir-200b-5p,mir-200b-5p/mir-616-3p,"",direct
mir-362-3p,mir-362-3p/mir-92a-1-5p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-320d,"",direct
mir-26b-5p,mir-26b-5p/mir-490-3p,"",direct
mir-130b-5p,mir-130b-5p/mir-17-5p,"",direct
mir-133a-3p,mir-133a-3p/mir-3613-5p,"",direct
mir-193b-5p,mir-193b-5p/mir-26b-5p,"",direct
mir-148b-5p,mir-148b-5p/mir-19b-3p,"",direct
mir-148b-5p,mir-148b-5p/mir-200a-3p,"",direct
mir-135b-5p,mir-135b-5p/mir-26b-5p,"",direct
mir-129-5p,mir-129-5p/mir-320d,"",direct
mir-362-3p,mir-362-3p/mir-92a-1-5p,"",direct
mir-142-3p,mir-142-3p/mir-362-3p,"",direct
mir-490-3p,mir-490-3p/mir-642a-5p,"",direct
mir-155-5p,mir-155-5p/mir-3613-5p,"",direct
mir-19b-3p,mir-19b-3p/mir-3065-3p,"",direct
mir-26b-5p,mir-26b-5p/mir-96-5p,"",direct
mir-183-5p,mir-183-5p/mir-452-5p,"",direct
mir-148b-5p,mir-148b-5p/mir-362-3p,"",direct
mir-125a-3p,mir-125a-3p/mir-135b-5p,"",direct
mir-18a-5p,mir-18a-5p/mir-425-5p,"",direct
mir-148a-3p,mir-148a-3p/mir-362-3p,"",direct
mir-182-5p,mir-182-5p/mir-320c,"",direct
mir-143-5p,mir-143-5p/mir-19a-3p,"",direct
mir-19b-1-5p,mir-19b-1-5p/mir-19b-3p,"",direct
mir-19a-3p,mir-19a-3p/mir-362-3p,"",direct
mir-146a-5p,mir-146a-5p/mir-494-3p,"",direct
mir-146a-5p,mir-146a-5p/mir-155-5p,"",direct
mir-146a-5p,mir-146a-5p/mir-148a-3p,"",direct
mir-219a-1-3p,mir-219a-1-3p/mir-590-5p,"",direct
mir-590-5p,mir-590-5p/mir-625-5p,"",direct
mir-589-3p,mir-589-3p/mir-7-1-3p,"",direct
mir-1304-5p,mir-1304-5p/mir-7-1-3p,"",direct
mir-142-3p,mir-142-3p/mir-30a-5p,"",direct
mir-30a-3p,mir-30a-3p/mir-326,"",direct
mir-30a-3p,mir-30a-3p/mir-30a-5p,"",direct
mir-149-5p,mir-149-5p/mir-93-5p,"",direct
mir-149-5p,mir-149-5p/mir-335-5p,"",direct
mir-30a-3p,mir-30a-3p/mir-326,"",direct
mir-145-5p,mir-145-5p/mir-30a-5p,"",direct
mir-149-5p,mir-149-5p/mir-424-5p,"",direct
mir-3065-5p,mir-3065-5p/mir-335-5p,"",direct
mir-133b,mir-133b/mir-30a-5p,"",direct
mir-130b-3p,mir-130b-3p/mir-335-5p,"",direct
mir-30a-3p,mir-30a-3p/mir-30a-5p,"",direct
mir-324-5p,mir-324-5p/mir-331-3p,"",direct
mir-324-5p,mir-324-5p/mir-326,"",direct
mir-148a-3p,mir-148a-3p/mir-452-5p,"",direct
mir-153-3p,mir-153-3p/mir-155-5p,"",direct
mir-146a-5p,mir-146a-5p/mir-155-5p,"",direct
mir-146a-5p,mir-146a-5p/mir-155-5p,"",direct
mir-155-5p,mir-155-5p/mir-342-3p,"",direct
mir-335-3p,mir-335-3p/mir-940,"",direct
mir-200b-3p,mir-200b-3p/mir-339-5p,"",direct
