source,target,ModeOfRegulation,edgeType
mir-141-3p,mir-141-3p/mir-182-5p,"",direct
mir-141-3p,mir-141-3p/mir-182-5p,"",direct
mir-141-3p,mir-141-3p/mir-183-5p,"",direct
mir-196b-5p,mir-196b-5p/mir-96-5p,"",direct
mir-141-3p,mir-141-3p/mir-183-5p,"",direct
mir-30a-5p,mir-30a-5p/mir-338-5p,"",direct
mir-106a-5p,mir-106a-5p/mir-296-5p,"",direct
mir-17-5p,mir-17-5p/mir-338-3p,"",direct
mir-338-3p,mir-301a-3p/mir-338-3p,"",direct
mir-331-3p,mir-205-3p/mir-331-3p,"",direct
mir-205-3p,mir-18b-5p/mir-205-3p,"",direct
mir-940,mir-205-3p/mir-940,"",direct
mir-200b-3p,mir-200a-3p/mir-200b-3p,"",direct
mir-940,mir-205-3p/mir-940,"",direct
mir-940,mir-205-3p/mir-940,"",direct
mir-200b-3p,mir-200a-3p/mir-200b-3p,"",direct
mir-363-3p,mir-32-3p/mir-363-3p,"",direct
mir-577,mir-17-5p/mir-577,"",direct
mir-3934-5p,mir-20b-5p/mir-3934-5p,"",direct
mir-18a-5p,mir-1-3p/mir-18a-5p,"",direct
mir-944,mir-33a-3p/mir-944,"",direct
mir-19a-3p,mir-106a-5p/mir-19a-3p,"",direct
mir-19b-3p,mir-106a-5p/mir-19b-3p,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-570-3p,mir-1226-3p/mir-570-3p,"",direct
mir-301a-3p,mir-106a-5p/mir-301a-3p,"",direct
mir-204-5p,let-7c-5p/mir-204-5p,"",direct
mir-944,mir-200a-3p/mir-944,"",direct
mir-940,mir-129-5p/mir-940,"",direct
mir-429,mir-141-3p/mir-429,"",direct
mir-429,mir-141-3p/mir-429,"",direct
mir-200b-3p,mir-141-3p/mir-200b-3p,"",direct
mir-18a-3p,mir-17-5p/mir-18a-3p,"",direct
mir-18a-3p,mir-17-5p/mir-18a-3p,"",direct
mir-18a-3p,mir-17-5p/mir-18a-3p,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-20a-5p,mir-19a-3p/mir-20a-5p,"",direct
mir-320b,mir-29c-3p/mir-320b,"",direct
mir-655-3p,mir-33a-5p/mir-655-3p,"",direct
mir-338-3p,mir-30c-2-3p/mir-338-3p,"",direct
mir-628-3p,mir-200a-3p/mir-628-3p,"",direct
mir-182-5p,mir-141-3p/mir-182-5p,"",direct
mir-182-5p,mir-141-3p/mir-182-5p,"",direct
mir-183-5p,mir-141-3p/mir-183-5p,"",direct
mir-96-5p,mir-196b-5p/mir-96-5p,"",direct
mir-183-5p,mir-141-3p/mir-183-5p,"",direct
mir-338-5p,mir-30a-5p/mir-338-5p,"",direct
mir-296-5p,mir-106a-5p/mir-296-5p,"",direct
mir-338-3p,mir-17-5p/mir-338-3p,"",direct
mir-301a-3p,FOXP1_tf,"",direct
mir-205-3p,ETS1_tf,"",direct
mir-18b-5p,ESR1_tf,"",direct
mir-205-3p,CEBPB_tf,"",direct
mir-200a-3p,KLF4_tf,"",direct
mir-205-3p,RARA_tf,"",direct
mir-205-3p,VDR_tf,"",direct
mir-200a-3p,ETS1_tf,"",direct
mir-32-3p,PRDM1_tf,"",direct
mir-17-5p,MYC_tf,"",direct
mir-20b-5p,STAT3_tf,"",direct
mir-1-3p,ETS1_tf,"",direct
mir-33a-3p,PRDM1_tf,"",direct
mir-106a-5p,HIF1A_tf,"",direct
mir-106a-5p,HIF1A_tf,"",direct
mir-19a-3p,MYC_tf,"",direct
mir-1226-3p,ETS1_tf,"",direct
mir-106a-5p,MYC_tf,"",direct
let-7c-5p,EGR1_tf,"",direct
mir-200a-3p,GATA6_tf,"",direct
mir-129-5p,KLF6_tf,"",direct
mir-141-3p,ETS1_tf,"",direct
mir-141-3p,HIF1A_tf,"",direct
mir-141-3p,ETS1_tf,"",direct
mir-17-5p,ETV1_tf,"",direct
mir-17-5p,IRF4_tf,"",direct
mir-17-5p,RBPJ_tf,"",direct
mir-19a-3p,FOSL2_tf,"",direct
mir-19a-3p,MYC_tf,"",direct
mir-29c-3p,NCOA2_tf,"",direct
mir-33a-5p,MYC_tf,"",direct
mir-30c-2-3p,MAZ_tf,"",direct
mir-200a-3p,TCF4_tf,"",direct
mir-141-3p,RBPJ_tf,"",direct
mir-141-3p,GATA3_tf,"",direct
mir-141-3p,GATA3_tf,"",direct
mir-196b-5p,RBPJ_tf,"",direct
mir-141-3p,RBPJ_tf,"",direct
mir-30a-5p,E2F7_tf,"",direct
mir-106a-5p,ETV1_tf,"",direct
mir-17-5p,HIF1A_tf,"",direct
FOXP1_tf,PARP1_target,-1,direct
ETS1_tf,CDKN1A_target,1,direct
ESR1_tf,CDKN1A_target,1,direct
CEBPB_tf,CDKN1A_target,1,direct
KLF4_tf,CDKN1A_target,1,direct
RARA_tf,CDKN1A_target,1,direct
VDR_tf,CDKN1A_target,1,direct
ETS1_tf,CDKN1A_target,1,direct
PRDM1_tf,CREB1_target,1,direct
MYC_tf,CSTB_target,1,direct
STAT3_tf,ETV6_target,1,direct
ETS1_tf,GABPA_target,1,direct
PRDM1_tf,NR3C1_target,1,direct
HIF1A_tf,NR3C1_target,1,direct
HIF1A_tf,NR3C1_target,1,direct
MYC_tf,HSPA8_target,1,direct
ETS1_tf,TNC_target,1,direct
MYC_tf,ITGA6_target,1,direct
EGR1_tf,MYC_target,1,direct
GATA6_tf,PDE4D_target,1,direct
KLF6_tf,PLEC_target,1,direct
ETS1_tf,PTGS2_target,1,direct
HIF1A_tf,PTGS2_target,1,direct
ETS1_tf,PTGS2_target,1,direct
ETV1_tf,TCF4_target,1,direct
IRF4_tf,TCF4_target,1,direct
RBPJ_tf,TCF4_target,1,direct
FOSL2_tf,FOSL1_target,1,direct
MYC_tf,FOSL1_target,1,direct
NCOA2_tf,NCOA3_target,1,direct
MYC_tf,GNL3_target,1,direct
MAZ_tf,GIT1_target,1,direct
TCF4_tf,PLEKHG1_target,1,direct
RBPJ_tf,FNDC3B_target,1,direct
GATA3_tf,FNDC3B_target,1,direct
GATA3_tf,FNDC3B_target,1,direct
RBPJ_tf,FNDC3B_target,1,direct
RBPJ_tf,FNDC3B_target,1,direct
E2F7_tf,RMI1_target,1,direct
ETV1_tf,NAV1_target,1,direct
HIF1A_tf,EGLN3_target,1,direct
mir-301a-3p/mir-338-3p,PARP1_target,"",indirect
mir-205-3p/mir-331-3p,CDKN1A_target,"",indirect
mir-18b-5p/mir-205-3p,CDKN1A_target,"",indirect
mir-205-3p/mir-940,CDKN1A_target,"",indirect
mir-200a-3p/mir-200b-3p,CDKN1A_target,"",indirect
mir-205-3p/mir-940,CDKN1A_target,"",indirect
mir-205-3p/mir-940,CDKN1A_target,"",indirect
mir-200a-3p/mir-200b-3p,CDKN1A_target,"",indirect
mir-32-3p/mir-363-3p,CREB1_target,"",indirect
mir-17-5p/mir-577,CSTB_target,"",indirect
mir-20b-5p/mir-3934-5p,ETV6_target,"",indirect
mir-1-3p/mir-18a-5p,GABPA_target,"",indirect
mir-33a-3p/mir-944,NR3C1_target,"",indirect
mir-106a-5p/mir-19a-3p,NR3C1_target,"",indirect
mir-106a-5p/mir-19b-3p,NR3C1_target,"",indirect
mir-19a-3p/mir-20a-5p,HSPA8_target,"",indirect
mir-1226-3p/mir-570-3p,TNC_target,"",indirect
mir-106a-5p/mir-301a-3p,ITGA6_target,"",indirect
let-7c-5p/mir-204-5p,MYC_target,"",indirect
mir-200a-3p/mir-944,PDE4D_target,"",indirect
mir-129-5p/mir-940,PLEC_target,"",indirect
mir-141-3p/mir-429,PTGS2_target,"",indirect
mir-141-3p/mir-429,PTGS2_target,"",indirect
mir-141-3p/mir-200b-3p,PTGS2_target,"",indirect
mir-17-5p/mir-18a-3p,TCF4_target,"",indirect
mir-17-5p/mir-18a-3p,TCF4_target,"",indirect
mir-17-5p/mir-18a-3p,TCF4_target,"",indirect
mir-19a-3p/mir-20a-5p,FOSL1_target,"",indirect
mir-19a-3p/mir-20a-5p,FOSL1_target,"",indirect
mir-29c-3p/mir-320b,NCOA3_target,"",indirect
mir-33a-5p/mir-655-3p,GNL3_target,"",indirect
mir-30c-2-3p/mir-338-3p,GIT1_target,"",indirect
mir-200a-3p/mir-628-3p,PLEKHG1_target,"",indirect
mir-141-3p/mir-182-5p,FNDC3B_target,"",indirect
mir-141-3p/mir-182-5p,FNDC3B_target,"",indirect
mir-141-3p/mir-183-5p,FNDC3B_target,"",indirect
mir-196b-5p/mir-96-5p,FNDC3B_target,"",indirect
mir-141-3p/mir-183-5p,FNDC3B_target,"",indirect
mir-30a-5p/mir-338-5p,RMI1_target,"",indirect
mir-106a-5p/mir-296-5p,NAV1_target,"",indirect
mir-17-5p/mir-338-3p,EGLN3_target,"",indirect
