source,target,ModeOfRegulation,edgeType
mir-203a-3p,TP53_tf,"",direct
mir-193b-3p,E2F1_tf,"",direct
mir-200a-3p,ZFX_tf,"",direct
mir-141-3p,MEF2A_tf,"",direct
mir-135b-5p,MEF2A_tf,"",direct
mir-141-5p,NFE2L2_tf,"",direct
mir-141-5p,NFE2L1_tf,"",direct
mir-138-5p,THAP11_tf,"",direct
mir-18a-5p,ZFX_tf,"",direct
mir-20a-3p,KLF6_tf,"",direct
mir-10a-5p,ESR1_tf,"",direct
mir-141-3p,AHR_tf,"",direct
mir-9-5p,AHR_tf,"",direct
mir-200a-3p,TEAD1_tf,"",direct
mir-200b-3p,NCOA3_tf,"",direct
mir-106a-5p,HIF1A_tf,"",direct
mir-106a-5p,HIF1A_tf,"",direct
mir-142-3p,FOXJ2_tf,"",direct
mir-214-3p,RBPJ_tf,"",direct
mir-18a-3p,TFDP1_tf,"",direct
mir-19b-3p,IRF4_tf,"",direct
mir-1226-3p,STAT1_tf,"",direct
mir-129-5p,TEAD1_tf,"",direct
mir-338-3p,TEAD1_tf,"",direct
mir-130a-5p,TEAD1_tf,"",direct
mir-338-3p,TCF12_tf,"",direct
mir-212-3p,ELF1_tf,"",direct
mir-141-3p,NCOA3_tf,"",direct
mir-130a-3p,MAFG_tf,"",direct
mir-130a-3p,NCOA3_tf,"",direct
mir-142-5p,CUX1_tf,"",direct
mir-142-5p,TCF12_tf,"",direct
mir-18a-5p,ZFX_tf,"",direct
mir-18a-5p,ZFX_tf,"",direct
mir-378c,BCL11A_tf,"",direct
let-7c-5p,ZFX_tf,"",direct
mir-182-5p,NFE2L1_tf,"",direct
mir-30c-5p,RUNX2_tf,"",direct
mir-19a-3p,RUNX2_tf,"",direct
mir-20a-5p,PBX3_tf,"",direct
mir-30a-3p,RUNX2_tf,"",direct
mir-18a-3p,TCF4_tf,"",direct
mir-377-5p,ZNF24_tf,"",direct
mir-133a-3p,SP1_tf,"",direct
mir-424-5p,POU2F1_tf,"",direct
mir-200b-3p,NCOA3_tf,"",direct
mir-135b-5p,MEF2A_tf,"",direct
mir-141-3p,KLF6_tf,"",direct
mir-142-3p,TCF4_tf,"",direct
mir-424-5p,ZBTB33_tf,"",direct
mir-182-5p,IRF2_tf,"",direct
mir-338-3p,NR2C2_tf,"",direct
mir-130a-3p,TEAD1_tf,"",direct
mir-30c-5p,HIF1A_tf,"",direct
mir-142-5p,HIF1A_tf,"",direct
mir-335-5p,NCOA3_tf,"",direct
mir-18a-3p,IRF4_tf,"",direct
mir-196b-5p,E2F6_tf,"",direct
mir-30a-3p,SP4_tf,"",direct
mir-19a-3p,MEF2A_tf,"",direct
mir-19a-3p,MEF2A_tf,"",direct
mir-19b-3p,MEF2A_tf,"",direct
mir-19b-3p,MEF2A_tf,"",direct
mir-20a-5p,BACH1_tf,"",direct
mir-106a-5p,KDM5B_tf,"",direct
mir-19b-3p,ELF1_tf,"",direct
mir-19a-3p,ELF1_tf,"",direct
mir-193b-3p,E2F2_tf,"",direct
mir-200a-3p,ZFX_tf,"",direct
mir-338-3p,TEAD1_tf,"",direct
mir-130a-3p,IRF4_tf,"",direct
mir-30c-5p,CUX1_tf,"",direct
mir-20a-5p,ARID2_tf,"",direct
mir-20a-5p,MAZ_tf,"",direct
mir-20a-5p,ATF7_tf,"",direct
mir-301a-3p,ZFX_tf,"",direct
mir-129-5p,TCF4_tf,"",direct
mir-18a-5p,AHR_tf,"",direct
mir-200b-3p,AHR_tf,"",direct
HIF1A_tf,ABCA1_target,1,direct
NFE2L1_tf,ADCY9_target,1,direct
HIF1A_tf,ADM_target,1,direct
SMAD3_tf,AHR_target,1,direct
SP1_tf,XIAP_target,1,direct
SP1_tf,XIAP_target,1,direct
SP1_tf,XIAP_target,1,direct
SP1_tf,XIAP_target,1,direct
RUNX2_tf,APP_target,1,direct
MYC_tf,ARF1_target,1,direct
KLF6_tf,RND3_target,1,direct
ESR1_tf,BCL2_target,1,direct
SP1_tf,BCL2_target,1,direct
SP1_tf,BCL2_target,1,direct
E2F7_tf,DST_target,1,direct
TP53_tf,BTG1_target,1,direct
SP1_tf,BTK_target,1,direct
E2F4_tf,CALM1_target,1,direct
TEAD1_tf,CAMK2D_target,1,direct
TEAD1_tf,CAST_target,1,direct
KLF3_tf,CAST_target,1,direct
HBP1_tf,RUNX1_target,1,direct
ETS1_tf,RUNX1_target,1,direct
BCL6_tf,CCND3_target,-1,direct
HIF1A_tf,CD36_target,1,direct
PPARA_tf,CD36_target,1,direct
SP1_tf,CDK1_target,1,direct
TP53_tf,CDC25C_target,1,direct
TP53_tf,CDC25C_target,1,direct
ZEB1_tf,CDH1_target,-1,direct
ZEB2_tf,CDH1_target,-1,direct
KLF4_tf,CDH1_target,1,direct
AR_tf,CDH2_target,1,direct
MYC_tf,CDK6_target,1,direct
HIF1A_tf,CDKN1A_target,1,direct
STAT1_tf,CDKN1A_target,1,direct
ARID2_tf,CHD2_target,1,direct
MEF2A_tf,KLF6_target,1,direct
KDM5B_tf,CTNNA1_target,1,direct
YY1_tf,DLG1_target,1,direct
RBPJ_tf,DPYSL2_target,1,direct
ESR1_tf,TSC22D3_target,1,direct
ZNF384_tf,DYRK1A_target,1,direct
CUX1_tf,EEF2_target,1,direct
MEF2C_tf,EPS15_target,1,direct
SP3_tf,ETF1_target,-1,direct
JUN_tf,FOS_target,1,direct
STAT3_tf,FOS_target,1,direct
MYC_tf,FXN_target,1,direct
HIF1A_tf,GFPT1_target,1,direct
RUNX2_tf,GLI3_target,1,direct
AR_tf,GRB10_target,1,direct
STAT3_tf,HIF1A_target,1,direct
NFKB1_tf,HIF1A_target,1,direct
HIF1A_tf,HK2_target,1,direct
HIF1A_tf,HMGCR_target,1,direct
HIF1A_tf,HMGCR_target,1,direct
AR_tf,FOXA1_target,1,direct
SP1_tf,IGF1R_target,1,direct
SMAD1_tf,IGF2R_target,1,direct
SP3_tf,IGFBP3_target,1,direct
MYC_tf,ITGA6_target,1,direct
MEF2A_tf,ITGB1_target,1,direct
MITF_tf,ITPR1_target,1,direct
KDM5B_tf,JARID2_target,1,direct
KDM5B_tf,JARID2_target,1,direct
KLF3_tf,KCNK1_target,1,direct
ETS1_tf,LCP1_target,1,direct
SP1_tf,LDLR_target,1,direct
SP1_tf,LDLR_target,1,direct
SP1_tf,LDLR_target,1,direct
KLF6_tf,LMNA_target,1,direct
ESR1_tf,MICB_target,1,direct
ESR1_tf,MICB_target,1,direct
RUNX2_tf,MMP13_target,1,direct
STAT1_tf,MYC_target,1,direct
ETS2_tf,MYC_target,1,direct
TP53_tf,MYC_target,-1,direct
GATA6_tf,MYLK_target,1,direct
MYC_tf,NCL_target,1,direct
E2F4_tf,NCL_target,1,direct
HIF1A_tf,SERPINE1_target,1,direct
CREB1_tf,PCSK1_target,1,direct
SP1_tf,PLAT_target,1,direct
IKZF1_tf,PRKCB_target,1,direct
STAT3_tf,PTPN13_target,1,direct
E2F4_tf,RFC4_target,1,direct
SP1_tf,RORA_target,1,direct
MYC_tf,RPL13_target,1,direct
MYC_tf,RPL13_target,1,direct
ZBED1_tf,SLC1A4_target,1,direct
AHR_tf,SOS1_target,1,direct
MEIS2_tf,SPTBN1_target,1,direct
SP1_tf,ADAM17_target,1,direct
E2F5_tf,MAP3K7_target,1,direct
ARNT_tf,TCF4_target,1,direct
RUNX2_tf,TCF4_target,1,direct
ARNT_tf,TCF12_target,1,direct
BCL6_tf,TPM4_target,-1,direct
AHR_tf,TRPS1_target,1,direct
AR_tf,TRPS1_target,1,direct
POU2F1_tf,TXNRD1_target,1,direct
NFYB_tf,TXNRD1_target,1,direct
POU2F1_tf,TXNRD1_target,1,direct
POU2F1_tf,TXNRD1_target,1,direct
NFE2L1_tf,UBE2H_target,1,direct
SP1_tf,UGDH_target,1,direct
TCF4_tf,UTRN_target,1,direct
SP1_tf,UTRN_target,1,direct
MYC_tf,VEGFA_target,1,direct
SMAD3_tf,ZFP36_target,1,direct
NFKB1_tf,TFPI2_target,1,direct
MEF2A_tf,NCOA3_target,1,direct
TP53_tf,PPM1D_target,1,direct
E2F1_tf,HAT1_target,1,direct
ZFX_tf,CDK13_target,1,direct
MEF2A_tf,NUMB_target,1,direct
MEF2A_tf,NUMB_target,1,direct
NFE2L2_tf,SQSTM1_target,1,direct
NFE2L1_tf,SQSTM1_target,1,direct
THAP11_tf,CLDN12_target,-1,direct
ZFX_tf,SEC22C_target,1,direct
KLF6_tf,LRRFIP1_target,1,direct
ESR1_tf,ABCG2_target,1,direct
AHR_tf,MAP4K4_target,1,direct
AHR_tf,VGLL4_target,1,direct
TEAD1_tf,RB1CC1_target,1,direct
NCOA3_tf,HELZ_target,1,direct
HIF1A_tf,NAMPT_target,1,direct
HIF1A_tf,NAMPT_target,1,direct
FOXJ2_tf,FAM13A_target,1,direct
RBPJ_tf,SEMA4D_target,1,direct
TFDP1_tf,HNRNPUL1_target,1,direct
IRF4_tf,IKZF3_target,1,direct
STAT1_tf,ZNF510_target,1,direct
TEAD1_tf,DAAM1_target,1,direct
TEAD1_tf,PALLD_target,1,direct
TEAD1_tf,PALLD_target,1,direct
TCF12_tf,PALLD_target,1,direct
ELF1_tf,LARP4B_target,1,direct
NCOA3_tf,ANKRD28_target,1,direct
MAFG_tf,SLC44A1_target,1,direct
NCOA3_tf,SLC44A1_target,1,direct
CUX1_tf,MACF1_target,1,direct
TCF12_tf,MACF1_target,1,direct
ZFX_tf,ZMYND8_target,1,direct
ZFX_tf,ZMYND8_target,1,direct
BCL11A_tf,ZMYND8_target,1,direct
ZFX_tf,ZMYND8_target,1,direct
NFE2L1_tf,TMEM245_target,1,direct
RUNX2_tf,LRIG1_target,1,direct
RUNX2_tf,TIAM2_target,1,direct
PBX3_tf,TIAM2_target,1,direct
RUNX2_tf,MYOF_target,1,direct
TCF4_tf,FOXP1_target,1,direct
ZNF24_tf,SNX8_target,-1,direct
SP1_tf,CERS2_target,1,direct
POU2F1_tf,RRM2B_target,1,direct
NCOA3_tf,UBR5_target,1,direct
MEF2A_tf,CAB39_target,1,direct
KLF6_tf,ERRFI1_target,1,direct
TCF4_tf,OXR1_target,1,direct
ZBTB33_tf,SLC39A9_target,1,direct
IRF2_tf,PNRC2_target,1,direct
NR2C2_tf,PRPF40A_target,1,direct
TEAD1_tf,TENM3_target,1,direct
HIF1A_tf,KDM3A_target,1,direct
HIF1A_tf,KDM3A_target,1,direct
NCOA3_tf,ATOSA_target,1,direct
IRF4_tf,GRAMD2B_target,1,direct
E2F6_tf,KCTD15_target,-1,direct
SP4_tf,SAP130_target,1,direct
MEF2A_tf,GTDC1_target,1,direct
MEF2A_tf,GTDC1_target,1,direct
MEF2A_tf,GTDC1_target,1,direct
MEF2A_tf,GTDC1_target,1,direct
BACH1_tf,CLIP4_target,1,direct
KDM5B_tf,CMIP_target,1,direct
ELF1_tf,TSPAN14_target,1,direct
ELF1_tf,TSPAN14_target,1,direct
E2F2_tf,CDCA7_target,1,direct
ZFX_tf,PCGF5_target,1,direct
TEAD1_tf,MAML2_target,1,direct
IRF4_tf,KBTBD8_target,1,direct
CUX1_tf,MYADM_target,1,direct
ARID2_tf,MSI2_target,1,direct
MAZ_tf,MSI2_target,1,direct
ATF7_tf,MSI2_target,1,direct
ZFX_tf,RBM33_target,1,direct
TCF4_tf,CEP112_target,1,direct
AHR_tf,MAST4_target,1,direct
AHR_tf,MAST4_target,1,direct
mir-20b-5p/mir-376b-3p,ABCA1_target,"",indirect
mir-200b-3p/mir-218-5p,ADCY9_target,"",indirect
mir-363-3p/mir-9-5p,ADM_target,"",indirect
mir-196b-5p/mir-29b-1-5p,AHR_target,"",indirect
mir-10a-5p/mir-30a-3p,XIAP_target,"",indirect
mir-20b-5p/mir-31-5p,XIAP_target,"",indirect
mir-33b-5p/mir-503-5p,XIAP_target,"",indirect
mir-10a-5p/mir-503-5p,XIAP_target,"",indirect
mir-224-3p/mir-320d,APP_target,"",indirect
let-7c-5p/mir-377-5p,ARF1_target,"",indirect
mir-182-5p/mir-20a-3p,RND3_target,"",indirect
mir-206/mir-301b-3p,BCL2_target,"",indirect
mir-206/mir-301b-3p,BCL2_target,"",indirect
mir-29b-3p/mir-3065-5p,BCL2_target,"",indirect
mir-106a-5p/mir-454-3p,DST_target,"",indirect
mir-203a-3p/mir-92a-1-5p,BTG1_target,"",indirect
mir-33b-5p/mir-425-5p,BTK_target,"",indirect
mir-19a-3p/mir-200a-3p,CALM1_target,"",indirect
mir-130a-3p/mir-135b-5p,CAMK2D_target,"",indirect
mir-142-3p/mir-580-3p,CAST_target,"",indirect
mir-19a-3p/mir-454-3p,CAST_target,"",indirect
mir-505-5p/mir-7-5p,RUNX1_target,"",indirect
mir-424-5p/mir-7-5p,RUNX1_target,"",indirect
mir-218-5p/mir-9-5p,CCND3_target,"",indirect
mir-142-5p/mir-155-5p,CD36_target,"",indirect
mir-155-5p/mir-7-5p,CD36_target,"",indirect
mir-31-3p/mir-410-3p,CDK1_target,"",indirect
mir-206/mir-218-5p,CDC25C_target,"",indirect
mir-1-3p/mir-218-5p,CDC25C_target,"",indirect
mir-200b-3p/mir-493-3p,CDH1_target,"",indirect
mir-200b-3p/mir-493-3p,CDH1_target,"",indirect
mir-363-3p/mir-9-5p,CDH1_target,"",indirect
mir-183-5p/mir-582-5p,CDH2_target,"",indirect
let-7c-5p/mir-138-5p,CDK6_target,"",indirect
mir-155-5p/mir-589-3p,CDKN1A_target,"",indirect
mir-155-5p/mir-589-3p,CDKN1A_target,"",indirect
mir-1-3p/mir-101-5p,CHD2_target,"",indirect
mir-135b-5p/mir-148a-5p,KLF6_target,"",indirect
mir-2355-3p/mir-296-3p,CTNNA1_target,"",indirect
mir-196a-5p/mir-19b-3p,DLG1_target,"",indirect
mir-106a-5p/mir-96-5p,DPYSL2_target,"",indirect
mir-193b-3p/mir-424-5p,TSC22D3_target,"",indirect
mir-338-3p/mir-582-5p,DYRK1A_target,"",indirect
mir-141-3p/mir-183-5p,EEF2_target,"",indirect
mir-130a-3p/mir-29c-3p,EPS15_target,"",indirect
mir-378a-3p/mir-654-3p,ETF1_target,"",indirect
mir-429/mir-654-3p,FOS_target,"",indirect
mir-183-5p/mir-424-5p,FOS_target,"",indirect
mir-199a-5p/mir-411-5p,FXN_target,"",indirect
mir-106a-5p/mir-338-3p,GFPT1_target,"",indirect
mir-30a-3p/mir-7-5p,GLI3_target,"",indirect
mir-20a-3p/mir-223-5p,GRB10_target,"",indirect
mir-301b-3p/mir-580-3p,HIF1A_target,"",indirect
mir-301b-3p/mir-580-3p,HIF1A_target,"",indirect
mir-148a-3p/mir-9-5p,HK2_target,"",indirect
mir-29b-3p/mir-410-3p,HMGCR_target,"",indirect
mir-142-5p/mir-9-5p,HMGCR_target,"",indirect
mir-454-3p/mir-7-5p,FOXA1_target,"",indirect
mir-10a-5p/mir-30a-5p,IGF1R_target,"",indirect
mir-425-5p/mir-452-3p,IGF2R_target,"",indirect
mir-223-3p/mir-511-5p,IGFBP3_target,"",indirect
mir-30a-3p/mir-30a-5p,ITGA6_target,"",indirect
mir-135b-5p/mir-183-5p,ITGB1_target,"",indirect
mir-425-5p/mir-616-5p,ITPR1_target,"",indirect
mir-19a-3p/mir-20a-5p,JARID2_target,"",indirect
mir-106a-5p/mir-363-3p,JARID2_target,"",indirect
mir-424-5p/mir-425-5p,KCNK1_target,"",indirect
mir-30c-5p/mir-9-5p,LCP1_target,"",indirect
mir-133b/mir-454-3p,LDLR_target,"",indirect
mir-133b/mir-20a-5p,LDLR_target,"",indirect
mir-133a-3p/mir-454-3p,LDLR_target,"",indirect
mir-106a-5p/mir-221-5p,LMNA_target,"",indirect
mir-103a-2-5p/mir-130a-3p,MICB_target,"",indirect
mir-103a-2-5p/mir-193b-3p,MICB_target,"",indirect
mir-19a-3p/mir-301a-3p,MMP13_target,"",indirect
mir-184/mir-615-3p,MYC_target,"",indirect
mir-149-5p/mir-424-5p,MYC_target,"",indirect
mir-3065-5p/mir-378a-3p,MYC_target,"",indirect
mir-203a-3p/mir-9-5p,MYLK_target,"",indirect
let-7c-5p/mir-138-5p,NCL_target,"",indirect
let-7c-5p/mir-138-5p,NCL_target,"",indirect
mir-19a-3p/mir-301a-3p,SERPINE1_target,"",indirect
mir-10a-5p/mir-320b,PCSK1_target,"",indirect
mir-1-3p/mir-204-5p,PLAT_target,"",indirect
mir-33a-5p/mir-33b-5p,PRKCB_target,"",indirect
mir-31-5p/mir-424-5p,PTPN13_target,"",indirect
let-7c-5p/mir-182-5p,RFC4_target,"",indirect
mir-1-3p/mir-155-5p,RORA_target,"",indirect
mir-106a-5p/mir-221-5p,RPL13_target,"",indirect
mir-106a-5p/mir-185-3p,RPL13_target,"",indirect
let-7c-5p/mir-539-5p,SLC1A4_target,"",indirect
mir-33a-5p/mir-96-5p,SOS1_target,"",indirect
mir-149-5p/mir-204-5p,SPTBN1_target,"",indirect
mir-223-3p/mir-377-3p,ADAM17_target,"",indirect
mir-335-3p/mir-335-5p,MAP3K7_target,"",indirect
mir-20b-5p/mir-9-5p,TCF4_target,"",indirect
mir-20b-5p/mir-34c-5p,TCF4_target,"",indirect
mir-424-5p/mir-7-5p,TCF12_target,"",indirect
mir-187-3p/mir-30a-3p,TPM4_target,"",indirect
mir-106a-5p/mir-196b-5p,TRPS1_target,"",indirect
mir-589-3p/mir-7-5p,TRPS1_target,"",indirect
mir-19b-3p/mir-338-3p,TXNRD1_target,"",indirect
mir-29b-3p/mir-30c-5p,TXNRD1_target,"",indirect
mir-338-3p/mir-424-5p,TXNRD1_target,"",indirect
mir-29b-3p/mir-30c-5p,TXNRD1_target,"",indirect
mir-582-5p/mir-99a-5p,UBE2H_target,"",indirect
mir-363-3p/mir-625-5p,UGDH_target,"",indirect
mir-200b-3p/mir-9-5p,UTRN_target,"",indirect
mir-200b-3p/mir-9-5p,UTRN_target,"",indirect
mir-30a-5p/mir-369-3p,VEGFA_target,"",indirect
mir-155-5p/mir-320d,ZFP36_target,"",indirect
mir-182-5p/mir-224-3p,TFPI2_target,"",indirect
mir-20b-5p/mir-3065-3p,NCOA3_target,"",indirect
mir-203a-3p/mir-454-3p,PPM1D_target,"",indirect
mir-193b-3p/mir-381-3p,HAT1_target,"",indirect
mir-200a-3p/mir-200b-3p,CDK13_target,"",indirect
mir-141-3p/mir-378a-3p,NUMB_target,"",indirect
mir-135b-5p/mir-378a-3p,NUMB_target,"",indirect
mir-141-5p/mir-200b-3p,SQSTM1_target,"",indirect
mir-141-5p/mir-200b-3p,SQSTM1_target,"",indirect
mir-138-5p/mir-30c-5p,CLDN12_target,"",indirect
mir-18a-5p/mir-744-3p,SEC22C_target,"",indirect
mir-20a-3p/mir-877-5p,LRRFIP1_target,"",indirect
mir-10a-5p/mir-142-3p,ABCG2_target,"",indirect
mir-141-3p/mir-218-5p,MAP4K4_target,"",indirect
mir-9-5p/mir-96-5p,VGLL4_target,"",indirect
mir-200a-3p/mir-214-3p,RB1CC1_target,"",indirect
mir-200b-3p/mir-429,HELZ_target,"",indirect
mir-106a-5p/mir-29c-3p,NAMPT_target,"",indirect
mir-106a-5p/mir-20b-5p,NAMPT_target,"",indirect
mir-142-3p/mir-29b-3p,FAM13A_target,"",indirect
mir-214-3p/mir-758-3p,SEMA4D_target,"",indirect
mir-18a-3p/mir-410-3p,HNRNPUL1_target,"",indirect
mir-19b-3p/mir-23a-5p,IKZF3_target,"",indirect
mir-1226-3p/mir-411-3p,ZNF510_target,"",indirect
mir-129-5p/mir-96-5p,DAAM1_target,"",indirect
mir-338-3p/mir-7-5p,PALLD_target,"",indirect
mir-130a-5p/mir-335-5p,PALLD_target,"",indirect
mir-338-3p/mir-7-5p,PALLD_target,"",indirect
mir-212-3p/mir-424-5p,LARP4B_target,"",indirect
mir-141-3p/mir-223-5p,ANKRD28_target,"",indirect
mir-130a-3p/mir-625-5p,SLC44A1_target,"",indirect
mir-130a-3p/mir-24-2-5p,SLC44A1_target,"",indirect
mir-142-5p/mir-155-5p,MACF1_target,"",indirect
mir-142-5p/mir-155-5p,MACF1_target,"",indirect
mir-18a-5p/mir-432-5p,ZMYND8_target,"",indirect
mir-18a-5p/mir-377-5p,ZMYND8_target,"",indirect
mir-378c/mir-486-3p,ZMYND8_target,"",indirect
let-7c-5p/mir-432-5p,ZMYND8_target,"",indirect
mir-182-5p/mir-224-3p,TMEM245_target,"",indirect
mir-30c-5p/mir-589-3p,LRIG1_target,"",indirect
mir-19a-3p/mir-502-5p,TIAM2_target,"",indirect
mir-20a-5p/mir-502-5p,TIAM2_target,"",indirect
mir-30a-3p/mir-877-5p,MYOF_target,"",indirect
mir-18a-3p/mir-193b-3p,FOXP1_target,"",indirect
mir-377-5p/mir-424-5p,SNX8_target,"",indirect
mir-133a-3p/mir-133b,CERS2_target,"",indirect
mir-424-5p/mir-500a-5p,RRM2B_target,"",indirect
mir-200b-3p/mir-429,UBR5_target,"",indirect
mir-135b-5p/mir-19b-3p,CAB39_target,"",indirect
mir-141-3p/mir-301b-3p,ERRFI1_target,"",indirect
mir-142-3p/mir-29b-3p,OXR1_target,"",indirect
mir-424-5p/mir-425-5p,SLC39A9_target,"",indirect
mir-182-5p/mir-204-5p,PNRC2_target,"",indirect
mir-338-3p/mir-582-5p,PRPF40A_target,"",indirect
mir-130a-3p/mir-301b-3p,TENM3_target,"",indirect
mir-30c-5p/mir-410-3p,KDM3A_target,"",indirect
mir-142-5p/mir-30c-5p,KDM3A_target,"",indirect
mir-335-5p/mir-429,ATOSA_target,"",indirect
mir-18a-3p/mir-363-3p,GRAMD2B_target,"",indirect
mir-196b-5p/mir-370-3p,KCTD15_target,"",indirect
mir-30a-3p/mir-30a-5p,SAP130_target,"",indirect
mir-19a-3p/mir-500b-5p,GTDC1_target,"",indirect
mir-19a-3p/mir-500a-5p,GTDC1_target,"",indirect
mir-19b-3p/mir-500a-5p,GTDC1_target,"",indirect
mir-19b-3p/mir-500b-5p,GTDC1_target,"",indirect
mir-20a-5p/mir-500a-5p,CLIP4_target,"",indirect
mir-106a-5p/mir-18a-5p,CMIP_target,"",indirect
mir-19b-3p/mir-411-5p,TSPAN14_target,"",indirect
mir-19a-3p/mir-411-5p,TSPAN14_target,"",indirect
mir-193b-3p/mir-31-5p,CDCA7_target,"",indirect
mir-200a-3p/mir-33a-5p,PCGF5_target,"",indirect
mir-338-3p/mir-7-5p,MAML2_target,"",indirect
mir-130a-3p/mir-345-5p,KBTBD8_target,"",indirect
mir-30c-5p/mir-505-5p,MYADM_target,"",indirect
mir-20a-5p/mir-7-5p,MSI2_target,"",indirect
mir-20a-5p/mir-7-5p,MSI2_target,"",indirect
mir-20a-5p/mir-7-5p,MSI2_target,"",indirect
mir-301a-3p/mir-432-5p,RBM33_target,"",indirect
mir-129-5p/mir-193b-3p,CEP112_target,"",indirect
mir-18a-5p/mir-200b-3p,MAST4_target,"",indirect
mir-200b-3p/mir-429,MAST4_target,"",indirect
