"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
894,"CCND2","hsa-mir-26b-5p","hsa-mir-153-3p",0.0355,0.093,0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.1506060041995,18.0218679986644,0.00117373995501474,-0.254201813801667,0.0067698233709294,-0.425528537725761,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-320c","hsa-mir-320d",0.1185,0.0855,0.0025,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>"," tarbase "," tarbase ",18.826545500961,17.0473485749708,0.0555370408273299,0.484451195896452,0.591628934262332,0.136386074734219,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-335-5p","hsa-mir-26b-5p",0.102,0.0245,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",18.9826892618417,17.7392457343566,0.383166360453186,0.130047270877898,0.00117373995501474,-0.254201813801667,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-335-5p","hsa-mir-505-3p",0.084,0.056,0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",18.9954069240321,17.8839957632135,0.383166360453186,0.130047270877898,0.973766040438118,-0.00360379265390453,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-335-5p","hsa-mir-940",0.078,0.02,0.0085,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26317898'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/26456959'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.0835359025057,17.4388659167611,0.383166360453186,0.130047270877898,0.00542461439455454,0.559150084478533,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-376c-3p","hsa-mir-1271-5p",0.173,0.0765,0.0075,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/27965982'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>"," tarbase "," tarbase ",19.5974113719871,18.0059829628757,0.463832429410421,-0.10791513812414,0.236664780935491,-0.21645351322197,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-424-5p","hsa-mir-1271-5p",0.041,0.0905,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.1931545752687,17.4497676089912,0.299812649880184,0.107556097701813,0.236664780935491,-0.21645351322197,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-424-5p","hsa-mir-196b-5p",0.107,0.011,5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29453320'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.350429442593,17.4704626703102,0.299812649880184,0.107556097701813,2.13818164204541e-19,1.01692373169472,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-424-5p","hsa-mir-26b-5p",0.051,0.043,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.0835359025057,17.6601616970051,0.299812649880184,0.107556097701813,0.00117373995501474,-0.254201813801667,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-424-5p","hsa-mir-335-5p",0.055,0.073,0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/24805774'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/29215918'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/33685481'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",19.1506060041995,17.6620418919246,0.299812649880184,0.107556097701813,0.383166360453186,0.130047270877898,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-424-5p","hsa-mir-505-3p",0.0545,0.05,5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",19.1573673493144,17.8839957632135,0.299812649880184,0.107556097701813,0.973766040438118,-0.00360379265390453,0.487443218921618,-0.0426532780607654
894,"CCND2","hsa-mir-424-5p","hsa-mir-627-5p",0.044,0.4205,0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/28521389'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/12684418'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/14612939'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24130168'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25960238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26466823'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30950241'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31527584'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",18.8046047078909,17.6601616970051,0.299812649880184,0.107556097701813,0.29064227315051,0.238995659018677,0.487443218921618,-0.0426532780607654
