"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
1073,"CFL2","hsa-let-7f-5p","hsa-mir-19a-3p",0.057,0.0615,0.004,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",17.3569231524449,15.6832245599322,0.448637560671287,-0.0869838972190063,0.321989538623403,0.182199266719142,0.629259661541474,-0.0530894750642791
1073,"CFL2","hsa-mir-106a-5p","hsa-mir-153-3p",0.142,0.063,0.0085,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",16.7576403251262,15.4265605190659,0.540073673841997,-0.128986623206974,0.000263241923689628,-1.0426542419916,0.629259661541474,-0.0530894750642791
1073,"CFL2","hsa-mir-17-5p","hsa-mir-148a-3p",0.026,0.1815,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30735457'>PubMedLink</a>","NA","mirtarbase tarbase "," tarbase ",16.7604012352994,15.5529136645779,0.441381002128842,0.109186348390277,0.00863381843168056,-0.280062801491721,0.629259661541474,-0.0530894750642791
1152,"CKB","hsa-mir-939-5p","hsa-mir-148a-3p",0.0435,0.5805,0.003,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30735457'>PubMedLink</a>","NA"," tarbase "," tarbase ",20.0072179418873,17.486606857104,0.388258380518144,0.405988927115942,0.00863381843168056,-0.280062801491721,0.0218934363700734,-0.227034716276294
1277,"COL1A1","hsa-mir-3150b-3p","hsa-mir-31-5p",0.276,0.317,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30537034'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30604926'>PubMedLink</a>","mirtarbase  "," tarbase ",23.1750592800187,21.8205572392958,0.00185513472178015,1.53744137166486,0.670338844687304,0.0900157853765638,0.0665921898049179,0.179982394947575
1281,"COL3A1","hsa-mir-767-5p","hsa-mir-19a-3p",0.4065,0.424,0.006,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",23.7579520504971,22.319160191233,4.79253207093608e-05,3.16100969415821,0.321989538623403,0.182199266719142,0.210811829140314,0.122498655099498
1404,"HAPLN1","hsa-mir-133b","hsa-mir-133a-3p",0.031,0.038,0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/21351259'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29581734'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/30479571'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/30537034'>PubMedLink</a>","NA","mirtarbase  ","mirtarbase  ",13.2945207948189,12.1253333282678,0.000775125087120909,-1.01176519247967,4.69397774247589e-06,-0.797048709710755,0.989467061591004,0.00165017789127097
1452,"CSNK1A1","hsa-mir-19a-3p","hsa-mir-421",0.448,0.9535,0.002,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",18.9825594181609,17.9733965905075,0.321989538623403,0.182199266719142,0.0217342642495747,0.730397982904809,0.962597887038155,-0.00487302019172169
1462,"VCAN","hsa-mir-3127-5p","hsa-mir-125a-3p",0.0395,0.869,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.4674869770944,17.6740397487293,0.281269310269274,0.29999594690153,0.0861666559653864,0.550440097095043,0.294080911554479,0.11512404554077
1601,"DAB2","hsa-mir-106b-5p","hsa-mir-129-5p",0.1865,1,0.0095,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/17009406'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",17.4599152160821,15.9694912629024,0.294031875942692,0.158828026609789,1.63148570269129e-05,-1.03372416491895,0.553588265058586,0.0655978697847798
1718,"DHCR24","hsa-mir-642a-5p","hsa-mir-532-5p",0.142,0.1085,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31064001'>PubMedLink</a>","mirtarbase  "," tarbase ",21.6154729913613,20.3798226551263,0.0539445562209651,-0.579202374503277,0.430196586413313,-0.106409409742072,0.846723326922248,-0.0188026603658531
1938,"EEF2","hsa-mir-103a-2-5p","hsa-mir-502-5p",0.2305,0.0105,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",23.9273047505692,22.8617574767287,0.363960072336781,0.282312068762918,0.548989794630381,-0.19283295138555,0.646502342787182,-0.0418315265108329
2020,"EN2","hsa-mir-92a-1-5p","hsa-mir-3150b-3p",0.256,0.395,0.0095,TRUE,"NA","NA","NA"," tarbase ","mirtarbase  ",14.0728395137299,10.4242584055045,0.0109265921976787,0.777197916210268,0.00185513472178015,1.53744137166486,0.123140257205602,0.458888688168468
2043,"EPHA4","hsa-mir-301a-3p","hsa-mir-30a-3p",0.055,0.1535,0.002,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.2438600779388,16.254815632377,0.0534041557798386,0.48363707023578,0.00854527198380856,-0.322021901271022,0.947635160489473,0.00751502278314431
2045,"EPHA7","hsa-mir-17-5p","hsa-mir-18a-5p",0.1085,0.0435,0.0085,FALSE,"NA","NA","NA"," tarbase "," tarbase ",13.2292323647263,10.9906097588029,0.441381002128842,0.109186348390277,0.0164332564847604,0.502776551997288,0.397990068369796,-0.105265826887829
2247,"FGF2","hsa-mir-190a-5p","hsa-mir-215-5p",0.0445,0.0135,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10383711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10938383'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17477358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24777337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26833879'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27317650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927233'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29660336'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",14.5948950676209,12.7526604895428,0.0638480567141085,-0.455765403309255,0.450941209449217,-0.203105183867025,0.318575341489291,-0.116960292833054
2247,"FGF2","hsa-mir-196a-5p","hsa-mir-215-5p",0.0185,0.011,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10383711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10938383'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17477358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24777337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26833879'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27317650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927233'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29660336'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",14.5259712278683,12.6991271749504,1.56777392647817e-11,1.49751659043811,0.450941209449217,-0.203105183867025,0.318575341489291,-0.116960292833054
2247,"FGF2","hsa-mir-577","hsa-mir-215-5p",0.0125,0.014,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/10383711'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10938383'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16278388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17477358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20945415'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24777337'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26487184'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26833879'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27317650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927233'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29660336'>PubMedLink</a>","mirtarbase  ","mirtarbase tarbase ",14.0863742947035,12.0861342702339,0.583950878651813,-0.141887675534582,0.450941209449217,-0.203105183867025,0.318575341489291,-0.116960292833054
2289,"FKBP5","hsa-mir-182-5p","hsa-mir-106b-5p",0.0175,0.3165,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26467701'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29052817'>PubMedLink</a>"," tarbase "," tarbase ",18.41567570377,17.3273311978609,0.756471969257837,-0.0354651886100591,0.294031875942692,0.158828026609789,0.191381041093813,-0.135849554649133
2308,"FOXO1","hsa-mir-335-5p","hsa-mir-582-3p",0.03,0.39,5e-04,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/27769097'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28539329'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29749437'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30478420'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30478420'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",18.1742267929012,16.5691290897306,0.146104275413537,0.388963005577453,0.314488447330157,-0.150308961844691,0.768715583448651,-0.031295933221534
2803,"GOLGA4","hsa-mir-18a-5p","hsa-mir-138-5p",0.0995,0.0705,0.0035,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.8111937744485,17.6120851186252,0.0164332564847604,0.502776551997288,0.292443423235517,-0.3655107475303,0.488593569972371,-0.0711303228707507
2804,"GOLGB1","hsa-mir-627-5p","hsa-mir-17-5p",0.3445,0.112,0.006,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.9636575364823,17.7972328214778,0.451930860671166,0.277020269618375,0.441381002128842,0.109186348390277,0.796496697868926,-0.0265696715105911
2872,"MKNK2","hsa-mir-625-5p","hsa-mir-106a-5p",0.0435,0.5495,0.006,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",20.2133019877605,19.0265253310713,0.572157433715595,-0.156952537313088,0.540073673841997,-0.128986623206974,0.545567036077366,-0.0600073820871377
3205,"HOXA9","hsa-mir-183-3p","hsa-mir-130a-3p",0.852,0.5855,0.004,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31802902'>PubMedLink</a>"," tarbase "," tarbase ",16.4460312188034,14.7471918690513,0.12091202879477,0.746285311456976,0.767100776141861,-0.0506499339530761,0.0264408011348018,0.278035955288486
3400,"ID4","hsa-mir-215-5p","hsa-mir-192-5p",0.017,0.0135,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>","NA","mirtarbase  ","mirtarbase  ",17.324765935793,14.8126660913583,0.450941209449217,-0.203105183867025,0.0803958209042905,-0.221037594709915,0.341760609722733,-0.102561606049789
3423,"IDS","hsa-mir-582-3p","hsa-mir-18a-5p",0.017,0.056,0.003,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.0427349156058,17.7600126208129,0.314488447330157,-0.150308961844691,0.0164332564847604,0.502776551997288,0.953157309978684,0.00613372035231553
3423,"IDS","hsa-mir-589-3p","hsa-mir-582-3p",0.0895,0.016,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.970467125292,17.8964060950062,0.126150540956684,0.526426562181466,0.314488447330157,-0.150308961844691,0.953157309978684,0.00613372035231553
3481,"IGF2","hsa-mir-221-5p","hsa-mir-142-5p",0.0335,0.1785,0.007,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/11053988'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17183068'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17310846'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21668571'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23943562'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24318096'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24599933'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24706416'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29115555'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29207103'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29604392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31364117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8945613'>PubMedLink</a>"," tarbase "," tarbase ",18.1739023593442,16.077292052248,0.0490858924173014,0.857387081135056,0.183024279196479,0.249835459044566,0.447392242853245,0.0837644351629623
3554,"IL1R1","hsa-mir-192-5p","hsa-mir-338-5p",0.018,0.502,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/30576425'>PubMedLink</a>","NA","mirtarbase tarbase "," tarbase ",18.5398914983962,16.9287074550262,0.0803958209042905,-0.221037594709915,0.00397608077296584,-0.667125741585506,0.710132213315367,-0.0391045015315104
3570,"IL6R","hsa-mir-221-5p","hsa-mir-215-5p",0.2005,0.0755,0.0065,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",16.4718229235865,15.4424757649328,0.0490858924173014,0.857387081135056,0.450941209449217,-0.203105183867025,0.625292677363707,-0.0534005368678758
3708,"ITPR1","hsa-mir-153-3p","hsa-mir-29b-1-5p",0.773,0.161,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",16.090116295843,14.3523941526714,0.000263241923689628,-1.0426542419916,0.624807128775781,0.134306707452696,0.211881389103349,-0.139055283489724
3779,"KCNMB1","hsa-mir-20b-5p","hsa-mir-106a-5p",0.444,0.0125,0.008,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>","NA","NA","mirtarbase  ","mirtarbase  ",15.2433411165961,13.7191651380487,0.17355875913484,-0.278819620450661,0.540073673841997,-0.128986623206974,0.203913993243379,-0.145330421113779
4026,"LPP","hsa-mir-135b-5p","hsa-mir-193b-3p",0.111,0.2695,0.005,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.84813584282,17.4220102570895,5.28660332005104e-05,0.893342119225486,0.914150223202021,-0.0183899108239521,0.633643511501892,-0.0492688660356913
4067,"LYN","hsa-mir-143-3p","hsa-let-7c-5p",0.024,0.0475,0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27358073'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase  ",18.4919718922863,17.4161239601743,0.0893240922835545,-0.171468301569719,0.183336087410241,-0.173707089910041,0.432024509170954,0.0846464258333692
