"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC"
4286,"MITF","hsa-mir-340-5p","hsa-mir-155-5p",0.069,0.1225,0.008,TRUE,"NA","NA","NA
<a href='https://pubmed.ncbi.nlm.nih.gov/12837690'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19496784'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22012259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23038766'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23167872'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24290354'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24735727'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24899691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24899691'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26650189'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26999813'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28787086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28840857'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28840857'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29148086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29148086'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30116909'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30622287'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30707172'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30908700'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31034483'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31034483'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31326218'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.9838021876682,16.9131745514523,0.000100430650942351,0.397649161187248,5.40542274160442e-18,0.638657700761372,0.216940631607309,-0.0529094251215756
5069,"PAPPA","hsa-mir-100-5p","hsa-mir-452-5p",0.724,0.4655,0.009,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30419914'>PubMedLink</a>","NA"," tarbase "," tarbase ",13.5195976960696,12.4324260633629,0.960172410794639,-0.00281405365908129,1.76601226675337e-10,0.564589603227695,7.04450485880734e-16,-0.374029563786147
7552,"ZNF711","hsa-mir-141-5p","hsa-mir-450b-5p",0.0785,0.862,0.008,TRUE,"NA","NA","NA"," tarbase "," tarbase ",16.313213330382,14.8343110681986,2.87329165110764e-68,-2.10865169424516,0.230247467163856,0.106757821081092,0.268005406772526,-0.0502572980454478
7552,"ZNF711","hsa-mir-141-5p","hsa-mir-629-3p",0.086,0.076,0.007,TRUE,"NA","NA","NA"," tarbase "," tarbase ",16.585400002107,13.1965905744421,2.87329165110764e-68,-2.10865169424516,1.29193975478257e-05,0.601301751680986,0.268005406772526,-0.0502572980454478
8408,"ULK1","hsa-mir-146b-5p","hsa-mir-3065-3p",0.285,0.1395,0.004,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.3360862670681,17.0752832936955,0.000673933658001869,0.230490541419182,2.65068712278355e-08,-0.482091001698449,0.38674440582923,0.0375235552087793
8854,"ALDH1A2","hsa-mir-155-5p","hsa-mir-362-3p",0.094,0.0215,0.0095,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26647877'>PubMedLink</a>","NA","mirtarbase tarbase "," tarbase ",14.3035671317727,12.4666773573813,5.40542274160442e-18,0.638657700761372,0.000494752145374734,-0.485637275465429,4.00316982531247e-12,-0.313622658923373
10560,"SLC19A2","hsa-mir-146b-5p","hsa-mir-192-5p",0.22,0.1085,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",17.6555436792824,15.8147790011794,0.000673933658001869,0.230490541419182,0.512163534243556,0.0356660401403946,0.00180399178460065,-0.135931429904835
10560,"SLC19A2","hsa-mir-192-5p","hsa-mir-122-5p",0.053,0.0645,0.0015,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase ",16.4261376032206,15.4040489891996,0.512163534243556,0.0356660401403946,2.14025696512547e-62,3.3429230263065,0.00180399178460065,-0.135931429904835
10560,"SLC19A2","hsa-mir-215-5p","hsa-mir-122-5p",0.06,0.0455,0,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase ",16.9185630713421,15.4119331651326,3.75689929708068e-06,0.417810705471489,2.14025696512547e-62,3.3429230263065,0.00180399178460065,-0.135931429904835
23731,"TMEM245","hsa-mir-424-5p","hsa-mir-340-5p",0.7405,0.0335,0.007,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase ",18.5682925510375,17.5146872582545,0.821534998718057,-0.0147774517265685,0.000100430650942351,0.397649161187248,0.0288205629371372,-0.0906024856473862
51430,"SUCO","hsa-mir-142-5p","hsa-mir-194-3p",0.1925,0.049,0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24977165'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28559989'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",17.5024256326903,16.5021230876397,5.16267666625075e-09,0.521902815160723,0.509332188115095,-0.063703195660513,0.263129138502066,-0.048467727972251
53335,"BCL11A","hsa-mir-199a-3p","hsa-mir-182-5p",0.9,0.38,0.0055,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/24609899'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/24609899'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29773428'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/24886554'>PubMedLink</a>","NA"," tarbase "," tarbase ",13.9686494775084,12.8748208170317,3.36613682722652e-05,-0.25201299853444,0.0991293576132444,-0.0931909141424519,0.00382737922493053,0.148985426089592
54845,"ESRP1","hsa-mir-18a-5p","hsa-mir-223-5p",0.46,0.2495,0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30018727'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/17145811'>PubMedLink</a>"," tarbase "," tarbase ",11.835474566135,8.99411149387404,0.000659519888615914,0.432113908815272,0.00010213061535366,0.535203826816748,6.33247151765617e-26,-0.757934312121894
54897,"CASZ1","hsa-mir-100-5p","hsa-mir-326",0.028,0.037,5e-04,TRUE,"NA","NA","NA"," tarbase "," tarbase ",13.4131160294629,12.1557418945347,0.960172410794639,-0.00281405365908129,0.975502665547562,0.00353835257173612,3.70758515894013e-06,-0.218746897601455
54910,"SEMA4C","hsa-mir-222-5p","hsa-mir-362-3p",0.036,0.0265,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26647877'>PubMedLink</a>","NA"," tarbase ","mirtarbase tarbase ",17.7851325084846,16.5795025981816,0.0887430900364403,0.229949125586454,0.000494752145374734,-0.485637275465429,0.150123671272542,0.062840560695563
64393,"ZMAT3","hsa-mir-340-5p","hsa-mir-616-5p",0.438,0.3745,0.0035,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",17.5894323936792,16.4591662781668,0.000100430650942351,0.397649161187248,0.000482846032594854,0.510832097121789,0.780729287282547,-0.0121119747997452
64841,"GNPNAT1","hsa-mir-155-5p","hsa-mir-455-3p",0.0495,0.065,0,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",16.898711797256,15.8963814408917,5.40542274160442e-18,0.638657700761372,0.859814537821747,0.011398467733473,0.0965280434797321,-0.0721155101529686
80315,"CPEB4","hsa-mir-181d-5p","hsa-mir-155-5p",0.246,0.0425,0.001,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",18.3252147921791,17.2299954239585,0.000421089422255102,0.38249037243054,5.40542274160442e-18,0.638657700761372,0.0303742766196483,-0.0914609812747644
84959,"UBASH3B","hsa-let-7f-5p","hsa-mir-192-5p",0.2725,0.4825,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/27840968'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",15.4166720907853,14.2866067118375,0.566709554353403,-0.0300931756069192,0.512163534243556,0.0356660401403946,0.433938483992497,0.0371516392048104
117177,"RAB3IP","hsa-mir-142-3p","hsa-mir-493-5p",0.1905,0.492,0.009,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/26893725'>PubMedLink</a>","NA","NA"," tarbase ","mirtarbase  ",16.8910261037783,15.8420254124816,3.20092438318819e-05,0.255171116021858,1.37928805826532e-05,-0.550044862964965,0.194729985726278,-0.0563424033145073
123041,"SLC24A4","hsa-mir-183-5p","hsa-mir-455-3p",0.029,0.033,0.0075,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",11.9446891105719,10.7653159127151,0.00140551371208743,-0.194650790760886,0.859814537821747,0.011398467733473,3.58682069799978e-05,0.23262524222508
150094,"SIK1","hsa-mir-629-3p","hsa-mir-616-3p",0.0175,0.471,0.009,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",14.1065415520706,11.9082719564803,1.29193975478257e-05,0.601301751680986,0.00327882754865852,0.553881989041478,0.189747799903273,-0.0697357330442393
151888,"BTLA","hsa-mir-143-5p","hsa-mir-455-3p",0.9305,0.4335,0.006,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/27234378'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",12.4734855911965,11.1740535079214,0.495593473423212,0.0519438396454713,0.859814537821747,0.011398467733473,0.000880021398985158,0.176535624197128
285268,"ZNF621","hsa-mir-452-5p","hsa-mir-134-5p",0.0115,0.054,0.006,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30419914'>PubMedLink</a>","NA","NA","mirtarbase tarbase ","mirtarbase  ",16.4698189481914,15.4228409039473,1.76601226675337e-10,0.564589603227695,0.0026705271280448,-0.225346522561786,0.794402266661111,-0.0117112078811938
401474,"SAMD12","hsa-mir-539-5p","hsa-mir-381-3p",0.07,0.059,0.0025,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",14.7073249585742,13.6615965973333,6.93373994527132e-09,-0.724400330192993,0.00842066011523623,-0.27853470180118,8.1445384031928e-07,-0.227347738549433
728116,"ZBTB8B","hsa-mir-192-5p","hsa-mir-214-3p",0.0155,0.575,0,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",7.64932516044968,6.37393129267101,0.512163534243556,0.0356660401403946,2.10596113760834e-12,-0.917487845066717,3.62411497969659e-11,-0.534031733257453
728116,"ZBTB8B","hsa-mir-194-3p","hsa-mir-192-5p",0.0305,0.011,0.004,TRUE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",6.40699931671951,5.159789157693,0.509332188115095,-0.063703195660513,0.512163534243556,0.0356660401403946,3.62411497969659e-11,-0.534031733257453
